        m,         Re{B_x[1]} (Wb/m²),         Im{B_x[1]} (Wb/m²),         Re{B_y[1]} (Wb/m²),         Im{B_y[1]} (Wb/m²),         Re{B_z[1]} (Wb/m²),         Im{B_z[1]} (Wb/m²),         Re{B_x[2]} (Wb/m²),         Im{B_x[2]} (Wb/m²),         Re{B_y[2]} (Wb/m²),         Im{B_y[2]} (Wb/m²),         Re{B_z[2]} (Wb/m²),         Im{B_z[2]} (Wb/m²),         Re{B_x[3]} (Wb/m²),         Im{B_x[3]} (Wb/m²),         Re{B_y[3]} (Wb/m²),         Im{B_y[3]} (Wb/m²),         Re{B_z[3]} (Wb/m²),         Im{B_z[3]} (Wb/m²),         Re{B_x[4]} (Wb/m²),         Im{B_x[4]} (Wb/m²),         Re{B_y[4]} (Wb/m²),         Im{B_y[4]} (Wb/m²),         Re{B_z[4]} (Wb/m²),         Im{B_z[4]} (Wb/m²),         Re{B_x[5]} (Wb/m²),         Im{B_x[5]} (Wb/m²),         Re{B_y[5]} (Wb/m²),         Im{B_y[5]} (Wb/m²),         Re{B_z[5]} (Wb/m²),         Im{B_z[5]} (Wb/m²),         Re{B_x[6]} (Wb/m²),         Im{B_x[6]} (Wb/m²),         Re{B_y[6]} (Wb/m²),         Im{B_y[6]} (Wb/m²),         Re{B_z[6]} (Wb/m²),         Im{B_z[6]} (Wb/m²)
 1.00e+00,        -7.806195240182e-13,        -6.167264970760e-09,        +9.753778693495e-13,        -7.796248305550e-09,        +2.014470418418e-11,        +2.705170698561e-08,        +5.329898481178e-14,        -2.383230433459e-09,        +9.384005528075e-13,        -5.110490560428e-09,        +2.094981234733e-11,        +2.211504691301e-08,        +4.037868470686e-14,        +1.933171466401e-09,        -1.407153605710e-13,        -1.067295612343e-09,        +1.381463274115e-11,        +1.826491165142e-08,        -1.916094380406e-13,        -5.906459645606e-10,        +1.129544471889e-13,        -1.154536718814e-09,        +1.420744619822e-11,        +1.112565069617e-08,        -6.159050400802e-14,        -1.257179189267e-09,        +4.224799588548e-14,        -6.555568037614e-10,        +1.553188379316e-11,        +1.387560712324e-08,        -1.512974738710e-13,        -7.465629360749e-10,        -2.609485478741e-14,        +5.233087206382e-11,        +1.050555100438e-11,        +9.026445089181e-09
 2.00e+00,        +2.913650231101e-11,        +1.102926861545e-08,        -3.052237553166e-11,        -1.350435249995e-08,        -1.682515705312e-10,        +1.285717752495e-07,        -7.642738832112e-12,        -9.015299070478e-09,        -2.583672959054e-11,        -1.092255920102e-08,        -7.945184065449e-11,        +1.627305073681e-07,        -7.594137639509e-12,        -5.034984357691e-09,        +2.940017611320e-12,        +4.397766445848e-09,        -7.991986682030e-11,        +1.343746260649e-07,        +2.681047453260e-12,        +5.943714701644e-10,        -4.602439995902e-12,        -2.105557981726e-09,        -3.308841922689e-10,        +2.382874789605e-07,        +1.195189575020e-12,        -3.431318669516e-10,        -3.069997652214e-12,        -1.637746647999e-09,        -2.917557454923e-10,        +2.473733314161e-07,        +4.382402182133e-12,        +8.707089076008e-10,        -2.520459661956e-12,        -1.704427493530e-09,        -2.728406590381e-10,        +2.295918978247e-07
 3.00e+00,        +1.475794776929e-12,        +9.016364398537e-10,        -9.149019072952e-12,        -5.633436314769e-09,        -1.426811809964e-09,        -4.734240431316e-07,        +1.829830529700e-11,        +3.483334075475e-09,        -2.263854278265e-11,        -1.062298454769e-08,        -1.348111791623e-09,        -4.335598200166e-07,        -4.320942548159e-12,        -3.503164903845e-09,        -1.333152317667e-11,        -3.135223379666e-09,        -1.312760636341e-09,        -4.225292349355e-07,        +4.074316046537e-12,        +1.444149657848e-09,        +1.031479344155e-12,        +1.242075039653e-10,        -3.291426458069e-09,        -1.140753266318e-06,        +5.514929920957e-12,        +1.795390740645e-09,        +3.446938805333e-12,        +1.083813187947e-09,        -3.291493902608e-09,        -1.141393486852e-06,        +1.130687093102e-11,        +4.265210865889e-09,        +5.724529350310e-12,        +1.886298780216e-09,        -3.302118369227e-09,        -1.157900018288e-06
 4.00e+00,        -1.168065050147e-12,        +3.260525734386e-09,        +1.989858128334e-12,        -5.559255556974e-09,        +1.297901842914e-10,        -3.730607397976e-07,        +4.727071936386e-12,        -1.205810072515e-08,        -6.742486389573e-12,        +1.482073900786e-08,        -1.665451497459e-10,        +3.397013167056e-07,        +6.788116316832e-12,        -1.839946973361e-08,        -1.922683362826e-12,        +8.964563372878e-09,        +4.997422875310e-11,        -1.805421688712e-08,        +9.825752087382e-13,        -2.517638091182e-09,        -3.337583694177e-14,        +3.903856150410e-10,        +2.203763664787e-11,        -4.683572649492e-08,        +4.933721748991e-13,        -1.419423529433e-09,        +1.317433638051e-13,        +1.778073222330e-10,        -2.636236882590e-11,        +6.296474986095e-08,        -6.011002909967e-13,        +1.184911798639e-09,        -4.090425021490e-13,        +1.108535486681e-09,        +1.119939012689e-11,        +3.807046723326e-09
 5.00e+00,        -3.096170179611e-12,        -6.082508633959e-09,        +4.337275352069e-12,        +2.222938055388e-09,        +2.419483008004e-10,        +3.175333116795e-07,        +4.806065655386e-12,        +1.227387199927e-10,        +7.112232836938e-12,        +2.203780489305e-09,        +2.736174861435e-10,        +2.914547137433e-07,        +3.705848339599e-12,        +1.800327266025e-09,        -1.377446500449e-11,        -1.124212782203e-08,        -5.012515321721e-10,        -3.786265563773e-07,        +1.432835922835e-12,        +1.364243816263e-09,        -6.484089407356e-13,        -1.054378709303e-09,        -1.508302040511e-11,        +1.407309891722e-08,        +1.469057497185e-12,        +1.062946947642e-09,        -6.161420673140e-13,        -8.689476296038e-10,        -3.683369050956e-12,        +1.242765517528e-08,        +2.139663583506e-12,        +1.962976802404e-09,        -6.604011589084e-13,        -1.167191543484e-09,        -1.386568742001e-10,        -1.411538622287e-07
 6.00e+00,        +1.328870628821e-10,        +8.164303820801e-07,        +5.840622246759e-11,        -6.947369217823e-08,        -2.055547883841e-12,        -7.042204147395e-09,        +1.360930961238e-10,        +2.530591725723e-07,        +1.591559121226e-11,        -2.987078599139e-07,        -3.926844137009e-13,        -8.624239366026e-09,        +4.040404529184e-11,        -2.689406545402e-08,        -8.337133717202e-11,        -7.634117389826e-07,        -5.511000138029e-13,        -2.924084054834e-09,        +7.849270271930e-11,        +5.985065600030e-07,        +8.079931004896e-11,        -1.007615734466e-07,        -3.308581176986e-13,        -4.035171799399e-10,        +9.979172537812e-11,        +3.459397169194e-07,        +1.863033336805e-11,        -4.023570904423e-07,        +5.090296598586e-15,        +1.630715028970e-09,        +6.160948536222e-11,        +1.933430217704e-09,        -5.447896660701e-11,        -5.974692307659e-07,        -1.815764977179e-13,        -2.201409638432e-09
 7.00e+00,        +1.383521099754e-10,        -1.915687527780e-07,        -1.139325348488e-11,        -3.619191953623e-07,        -2.304662253480e-12,        +6.823744444571e-09,        +9.742935759831e-11,        -6.031706960953e-07,        +1.031083616348e-11,        -4.867066833266e-07,        +2.160303819185e-12,        -1.136529030914e-08,        -8.581773095448e-12,        -3.706893154990e-07,        -9.237580898803e-11,        -7.483026144352e-08,        -1.054960219478e-12,        +2.755558885699e-09,        +9.628347861937e-11,        -1.028609068085e-07,        +4.157124102491e-11,        -5.028685911855e-07,        -5.028547997655e-14,        +7.235471045394e-10,        +1.014759243459e-10,        -4.502497106163e-07,        -1.015610109930e-11,        -3.745673683753e-07,        +2.296397703781e-13,        +1.290067457122e-09,        +5.290724321128e-11,        -5.109721369901e-07,        -8.046329945725e-11,        -5.784107232470e-09,        -3.413585717504e-13,        +1.393209296099e-09
 8.00e+00,        +4.940587838183e-13,        +2.956988499414e-08,        -6.282016853835e-11,        -7.932165022437e-07,        -5.423483708842e-14,        -6.314204753462e-09,        +4.412446920852e-11,        +4.981200435653e-07,        -4.672648473798e-11,        -5.801649802917e-07,        -3.593536027499e-13,        -3.489612804454e-09,        +6.597705217859e-11,        +7.764961680457e-07,        -8.385335053215e-12,        -1.447096302427e-07,        -1.126572368752e-14,        -2.841419586856e-09,        -2.570288908967e-13,        -8.497481390409e-10,        -3.731680651410e-11,        -5.638368974601e-07,        -3.830059062427e-14,        +1.993310709638e-10,        +2.754802120554e-11,        +3.661624204866e-07,        -2.768898249593e-11,        -4.295270062459e-07,        +2.504429836045e-14,        -1.671783372170e-09,        +4.256028587982e-11,        +5.614409100643e-07,        -3.997953243026e-12,        -9.454760102377e-08,        -7.925150498191e-14,        +3.230768225726e-10
