        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],             E_elec[10] (J),                 p_elec[10],              E_mag[10] (J),                  p_mag[10],             E_elec[11] (J),                 p_elec[11],              E_mag[11] (J),                  p_mag[11],             E_elec[12] (J),                 p_elec[12],              E_mag[12] (J),                  p_mag[12],             E_elec[13] (J),                 p_elec[13],              E_mag[13] (J),                  p_mag[13]
 2.42392500e+00,        +3.127333779710e-09,        +3.125220763536e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +2.009334029214e-11,        +6.425070589684e-03,        +4.813031949251e-11,        +1.540061427150e-02,        +2.009334029214e-11,        +6.425070589684e-03,        +4.813031949251e-11,        +1.540061427150e-02,        +1.071673583391e-11,        +3.426796302792e-03,        +3.098997836795e-11,        +9.916092562014e-03,        +3.090347669189e-09,        +9.881732769423e-01,        +3.009757654557e-09,        +9.630544151228e-01,        +6.176034395664e-12,        +1.974856165253e-03,        +3.634281111880e-11,        +1.162887804370e-02
 2.42393000e+00,        +3.314971438410e-09,        +3.312840375175e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +2.132106946294e-11,        +6.431750577364e-03,        +5.102712575222e-11,        +1.540283260690e-02,        +2.132106946294e-11,        +6.431750577364e-03,        +5.102712575222e-11,        +1.540283260690e-02,        +1.137006098332e-11,        +3.429912201228e-03,        +3.285939860908e-11,        +9.918799244089e-03,        +3.275728515702e-09,        +9.881619122708e-01,        +3.190411490491e-09,        +9.630441340905e-01,        +6.551792261473e-12,        +1.976424950622e-03,        +3.854236032324e-11,        +1.163423405850e-02
 2.42393500e+00,        +3.519089372793e-09,        +3.516939255463e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +2.265663534092e-11,        +6.438209701660e-03,        +5.417836830369e-11,        +1.540497698944e-02,        +2.265663534092e-11,        +6.438209701660e-03,        +5.417836830369e-11,        +1.540497698944e-02,        +1.208076713158e-11,        +3.432924217548e-03,        +3.489303023198e-11,        +9.921419648569e-03,        +3.477391426315e-09,        +9.881509271118e-01,        +3.386932714602e-09,        +9.630341807413e-01,        +6.960544005814e-12,        +1.977938968992e-03,        +4.093514232556e-11,        +1.163942262067e-02
 2.42394000e+00,        +3.741414551461e-09,        +3.739244316411e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +2.411133823501e-11,        +6.444444448316e-03,        +5.761071106531e-11,        +1.540704650201e-02,        +2.411133823501e-11,        +6.444444448316e-03,        +5.761071106531e-11,        +1.540704650201e-02,        +1.285486700692e-11,        +3.435830707907e-03,        +3.710808306234e-11,        +9.923952521498e-03,        +3.697042600110e-09,        +9.881403274776e-01,        +3.600984111972e-09,        +9.630245598470e-01,        +7.405746108798e-12,        +1.979397366139e-03,        +4.354141031138e-11,        +1.164444112953e-02
 2.42394500e+00,        +3.983853083305e-09,        +3.981661612517e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +2.569765066296e-11,        +6.450451391055e-03,        +6.135358408536e-11,        +1.540904025909e-02,        +2.569765066296e-11,        +6.450451391055e-03,        +6.135358408536e-11,        +1.540904025909e-02,        +1.369899700647e-11,        +3.438630069939e-03,        +3.952355246792e-11,        +9.926396643971e-03,        +3.936565222198e-09,        +9.881301192291e-01,        +3.834400956900e-09,        +9.630152760462e-01,        +7.891213438031e-12,        +1.980799309869e-03,        +4.638351906330e-11,        +1.164928705078e-02
 2.42395000e+00,        +4.248498943188e-09,        +4.246285068930e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +2.742927445258e-11,        +6.456227203860e-03,        +6.543931835083e-11,        +1.541095741066e-02,        +2.742927445258e-11,        +6.456227203860e-03,        +6.543931835083e-11,        +1.541095741066e-02,        +1.462044756320e-11,        +3.441320748507e-03,        +4.216030643181e-11,        +9.928750836888e-03,        +4.198028084513e-09,        +9.881203080547e-01,        +4.089199416613e-09,        +9.630063338265e-01,        +8.421136659354e-12,        +1.982143992964e-03,        +4.948602753492e-11,        +1.165395792595e-02
 2.42395500e+00,        +4.537636950697e-09,        +4.535399463650e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +2.932116023996e-11,        +6.461768660326e-03,        +6.990319189007e-11,        +1.541279714176e-02,        +2.932116023996e-11,        +6.461768660326e-03,        +6.990319189007e-11,        +1.541279714176e-02,        +1.562717350031e-11,        +3.443901235400e-03,        +4.504111539011e-11,        +9.931013960535e-03,        +4.483688528827e-09,        +9.881108994712e-01,        +4.367579422272e-09,        +9.629977375261e-01,        +9.000088129706e-12,        +1.983430633057e-03,        +5.287573409788e-11,        +1.165845137163e-02
 2.42396000e+00,        +4.853737343211e-09,        +4.851475005263e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +3.138947196744e-11,        +6.467072638642e-03,        +7.478334612327e-11,        +1.541455867384e-02,        +3.138947196744e-11,        +6.467072638642e-03,        +7.478334612327e-11,        +1.541455867384e-02,        +1.672777511539e-11,        +3.446370071670e-03,        +4.819059834462e-11,        +9.933184916411e-03,        +4.795987085180e-09,        +9.881018988158e-01,        +4.671919447502e-09,        +9.629894913265e-01,        +9.633010948011e-12,        +1.984658473843e-03,        +5.658161329343e-11,        +1.166276508321e-02
 2.42396500e+00,        +5.199437198002e-09,        +5.197148761296e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +3.365146533126e-11,        +6.472136127386e-03,        +8.012049920219e-11,        +1.541624126653e-02,        +3.365146533126e-11,        +6.472136127386e-03,        +8.012049920219e-11,        +1.541624126653e-02,        +1.793143347198e-11,        +3.448725850342e-03,        +5.163503797125e-11,        +9.935262649355e-03,        +5.137529117537e-09,        +9.880933112358e-01,        +5.004758625667e-09,        +9.629815992450e-01,        +1.032518166247e-11,        +1.985826786490e-03,        +6.063459845572e-11,        +1.166689683914e-02
 2.42397000e+00,        +5.577502123287e-09,        +5.575186357551e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +3.612523712306e-11,        +6.476956229605e-03,        +8.595735475093e-11,        +1.541784421870e-02,        +3.612523712306e-11,        +6.476956229605e-03,        +8.595735475093e-11,        +1.541784421870e-02,        +1.924777698762e-11,        +3.450967218329e-03,        +5.540199916168e-11,        +9.937246149027e-03,        +5.511046975716e-09,        +9.880851416814e-01,        +5.368759870578e-09,        +9.629740651283e-01,        +1.108213345980e-11,        +1.986934870634e-03,        +6.506713305987e-11,        +1.167084450401e-02
 2.42397500e+00,        +5.990759352548e-09,        +5.988415083232e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +3.882928745373e-11,        +6.481530164822e-03,        +9.233756913114e-11,        +1.541936686882e-02,        +3.882928745373e-11,        +6.481530164822e-03,        +9.233756913114e-11,        +1.541936686882e-02,        +2.068664845030e-11,        +3.453092877366e-03,        +5.951966265773e-11,        +9.939134450514e-03,        +5.919333894556e-09,        +9.880773949029e-01,        +5.766645464603e-09,        +9.629668926508e-01,        +1.190952208793e-11,        +1.987982054873e-03,        +6.991238683991e-11,        +1.167460602985e-02
 2.42398000e+00,        +6.441991208276e-09,        +6.439617368531e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.178182266001e-11,        +6.485855275049e-03,        +9.930410687735e-11,        +1.542080859690e-02,        +4.178182266001e-11,        +6.485855275049e-03,        +9.930410687735e-11,        +1.542080859690e-02,        +2.225773404607e-11,        +3.455101586832e-03,        +6.401576382846e-11,        +9.940926636619e-03,        +6.365138739145e-09,        +9.880700754399e-01,        +6.201094490537e-09,        +9.629600853059e-01,        +1.281291242554e-11,        +1.988967698229e-03,        +7.520300728749e-11,        +1.167817946063e-02
 2.42398500e+00,        +6.933773711877e-09,        +6.931369411969e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.499969928290e-11,        +6.489929027510e-03,        +1.068967492582e-10,        +1.542216882476e-02,        +4.499969928290e-11,        +6.489929027510e-03,        +1.068967492582e-10,        +1.542216882476e-02,        +2.397000139597e-11,        +3.456992165019e-03,        +6.891598488732e-11,        +9.942621838668e-03,        +6.851006555970e-09,        +9.880631876167e-01,        +6.674587449817e-09,        +9.629536464023e-01,        +1.379745522840e-11,        +1.989891190820e-03,        +8.096922800647e-11,        +1.168156293425e-02
 2.42399000e+00,        +7.468243010835e-09,        +7.465807628927e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.849689572471e-11,        +6.493749018926e-03,        +1.151484884087e-10,        +1.542344701764e-02,        +4.849689572471e-11,        +6.493749018926e-03,        +1.151484884087e-10,        +1.542344701764e-02,        +2.583088626880e-11,        +3.458763491135e-03,        +7.424162785220e-11,        +9.944219238189e-03,        +7.379047809468e-09,        +9.880567355351e-01,        +7.189181381992e-09,        +9.629475790585e-01,        +1.486741937334e-11,        +1.990751954880e-03,        +8.723613067450e-11,        +1.168475468568e-02
 2.42399500e+00,        +8.046769294637e-09,        +8.044302592890e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +5.228237856772e-11,        +6.497312977838e-03,        +1.240804931402e-10,        +1.542464268436e-02,        +5.228237856772e-11,        +6.497312977838e-03,        +1.240804931402e-10,        +1.542464268436e-02,        +2.784515719679e-11,        +3.460414506397e-03,        +8.000636563908e-11,        +9.945718067567e-03,        +7.950616219947e-09,        +9.880507230704e-01,        +7.746195911957e-09,        +9.629418861995e-01,        +1.602553892562e-11,        +1.991549445353e-03,        +9.401982215370e-11,        +1.168775304857e-02
 2.42400000e+00,        +8.669519394729e-09,        +8.667021663971e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +5.635724050229e-11,        +6.500618769773e-03,        +1.336953560519e-10,        +1.542575537888e-02,        +5.635724050229e-11,        +6.500618769773e-03,        +1.336953560519e-10,        +1.542575537888e-02,        +3.001339252791e-11,        +3.461944216441e-03,        +8.621188383710e-11,        +9.947117611981e-03,        +8.565876624281e-09,        +9.880451538627e-01,        +8.345792117986e-09,        +9.629365705500e-01,        +1.727213741844e-11,        +1.992283151121e-03,        +1.013223060954e-10,        +1.169055645916e-02
 2.42400500e+00,        +9.334893206017e-09,        +9.332365440391e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +6.071101260942e-11,        +6.503664398677e-03,        +1.439683923957e-10,        +1.542678470054e-02,        +6.071101260942e-11,        +6.503664398677e-03,        +1.439683923957e-10,        +1.542678470054e-02,        +3.233001817963e-11,        +3.463351691993e-03,        +9.284226495549e-11,        +9.948417209817e-03,        +9.223248175585e-09,        +9.880400313140e-01,        +8.986429908503e-09,        +9.629316346324e-01,        +1.860399964237e-11,        +1.992952595363e-03,        +1.091248745369e-10,        +1.169316345721e-02
 2.42401000e+00,        +1.003883558289e-08,        +1.003627968214e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +6.531716180601e-11,        +6.506448010499e-03,        +1.548370161009e-10,        +1.542773029496e-02,        +6.531716180601e-11,        +6.506448010499e-03,        +1.548370161009e-10,        +1.542773029496e-02,        +3.478091186672e-11,        +3.464636070542e-03,        +9.985713145451e-11,        +9.949616253938e-03,        +9.918724514890e-09,        +9.880353585825e-01,        +9.664205496041e-09,        +9.629270807625e-01,        +2.001299432538e-11,        +1.993557336420e-03,        +1.173800385461e-10,        +1.169557268865e-02
 2.42401500e+00,        +1.077405275083e-08,        +1.077147174168e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +7.012796347145e-11,        +6.508967896603e-03,        +1.661886411785e-10,        +1.542859185485e-02,        +7.012796347145e-11,        +6.508967896603e-03,        +1.661886411785e-10,        +1.542859185485e-02,        +3.734067493890e-11,        +3.465796557941e-03,        +1.071838367379e-10,        +9.950714192853e-03,        +1.064509960649e-08,        +9.880311385768e-01,        +1.037209692573e-08,        +9.629229110443e-01,        +2.148450593027e-11,        +1.994096968628e-03,        +1.260023380343e-10,        +1.169778290804e-02
 2.42402000e+00,        +1.152920860379e-08,        +1.152660686274e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +7.506924242206e-11,        +6.511222495999e-03,        +1.778482719932e-10,        +1.542936912060e-02,        +7.506924242206e-11,        +6.511222495999e-03,        +1.778482719932e-10,        +1.542936912060e-02,        +3.996983427332e-11,        +3.466832429433e-03,        +1.147094549087e-10,        +9.951710531530e-03,        +1.139117370054e-08,        +9.880273739517e-01,        +1.109919022178e-08,        +9.629191273676e-01,        +2.299582655017e-11,        +1.994571122827e-03,        +1.348589140594e-10,        +1.169979298031e-02
 2.42402500e+00,        +1.228824119145e-08,        +1.228562463927e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +8.003590029077e-11,        +6.513210397144e-03,        +1.895679484237e-10,        +1.543006188043e-02,        +8.003590029077e-11,        +6.513210397144e-03,        +1.895679484237e-10,        +1.543006188043e-02,        +4.261246274884e-11,        +3.467743030507e-03,        +1.222739671472e-10,        +9.952604831854e-03,        +1.214107803955e-08,        +9.880240671055e-01,        +1.183002123530e-08,        +9.629157314059e-01,        +2.451478886046e-11,        +1.994979466835e-03,        +1.437614883983e-10,        +1.170160188183e-02
 2.42403000e+00,        +1.303001392525e-08,        +1.302739015077e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +8.488963305578e-11,        +6.514930340270e-03,        +2.010213580006e-10,        +1.543066997104e-02,        +8.488963305578e-11,        +6.514930340270e-03,        +2.010213580006e-10,        +1.543066997104e-02,        +4.519496524711e-11,        +3.468527777973e-03,        +1.296667823122e-10,        +9.953396713499e-03,        +1.287393025734e-08,        +9.880212201758e-01,        +1.254423974468e-08,        +9.629127246132e-01,        +2.599906961426e-11,        +1.995321705979e-03,        +1.524622657803e-10,        +1.170320870226e-02
 2.42403500e+00,        +1.372857465771e-08,        +1.372595291806e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +8.946062608577e-11,        +6.516381220648e-03,        +2.118078324087e-10,        +1.543119327839e-02,        +8.946062608577e-11,        +6.516381220648e-03,        +2.118078324087e-10,        +1.543119327839e-02,        +4.762698121936e-11,        +3.469186161479e-03,        +1.366293137891e-10,        +9.954085855075e-03,        +1.356409033999e-08,        +9.880188350340e-01,        +1.321685880975e-08,        +9.629101082195e-01,        +2.739671041678e-11,        +1.995597583861e-03,        +1.606569621168e-10,        +1.170461264700e-02
 2.42404000e+00,        +1.435429450896e-08,        +1.435168555245e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +9.355500570637e-11,        +6.517562089031e-03,        +2.214699262584e-10,        +1.543163173754e-02,        +9.355500570637e-11,        +6.517562089031e-03,        +2.214699262584e-10,        +1.543163173754e-02,        +4.980535035652e-11,        +3.469717743734e-03,        +1.428663222370e-10,        +9.954671994090e-03,        +1.418228575312e-08,        +9.880169132847e-01,        +1.381935115611e-08,        +9.629078832312e-01,        +2.864839977468e-11,        +1.995806882519e-03,        +1.679981478459e-10,        +1.170581303721e-02
 2.42404500e+00,        +1.487605446995e-08,        +1.487347014269e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +9.696914681723e-11,        +6.518472153560e-03,        +2.295271730936e-10,        +1.543198533306e-02,        +9.696914681723e-11,        +6.518472153560e-03,        +2.295271730936e-10,        +1.543198533306e-02,        +5.162172628998e-11,        +3.470122161373e-03,        +1.480676995826e-10,        +9.955154927677e-03,        +1.469777174451e-08,        +9.880154562622e-01,        +1.432175439125e-08,        +9.629060504278e-01,        +2.969185233312e-11,        +1.995949422819e-03,        +1.741208787601e-10,        +1.170680931146e-02
 2.42405000e+00,        +1.526440150424e-08,        +1.526185413608e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +9.951032441483e-11,        +6.519110781197e-03,        +2.355248110539e-10,        +1.543225409927e-02,        +9.951032441483e-11,        +6.519110781197e-03,        +2.355248110539e-10,        +1.543225409927e-02,        +5.297356563357e-11,        +3.470399125628e-03,        +1.519399155840e-10,        +9.955534512996e-03,        +1.508144948619e-08,        +9.880144650284e-01,        +1.469570971029e-08,        +9.629046103611e-01,        +3.046812800176e-11,        +1.996025064808e-03,        +1.786796991519e-10,        +1.170760102664e-02
 2.42405500e+00,        +1.549525049102e-08,        +1.549275210861e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +1.010209369202e-10,        +6.519477499173e-03,        +2.390909382310e-10,        +1.543243812041e-02,        +1.010209369202e-10,        +6.519477499173e-03,        +2.390909382310e-10,        +1.543243812041e-02,        +5.377701715568e-11,        +3.470548423006e-03,        +1.542429067144e-10,        +9.955810667664e-03,        +1.530952349465e-08,        +9.880139403697e-01,        +1.491802621153e-08,        +9.629035633530e-01,        +3.092904229519e-11,        +1.996033708079e-03,        +1.813920521401e-10,        +1.170818785897e-02
 2.42406000e+00,        +1.555338114561e-08,        +1.555094261486e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +1.014013881415e-10,        +6.519571994807e-03,        +2.399905055362e-10,        +1.543253753035e-02,        +1.014013881415e-10,        +6.519571994807e-03,        +2.399905055362e-10,        +1.543253753035e-02,        +5.397909668339e-11,        +3.470569915186e-03,        +1.548249260551e-10,        +9.955983369594e-03,        +1.536695649632e-08,        +9.880138827983e-01,        +1.497404788926e-08,        +9.629029094961e-01,        +3.104416446878e-11,        +1.995975291683e-03,        +1.820792940124e-10,        +1.170856960390e-02
 2.42406500e+00,        +1.543485364986e-08,        +1.543248388592e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +1.006258940820e-10,        +6.519394117020e-03,        +2.381626179741e-10,        +1.543255251292e-02,        +1.006258940820e-10,        +6.519394117020e-03,        +2.381626179741e-10,        +1.543255251292e-02,        +5.356609683291e-11,        +3.470463539729e-03,        +1.536466222042e-10,        +9.956052657499e-03,        +1.524985600946e-08,        +9.880142925488e-01,        +1.485997960903e-08,        +9.629026486524e-01,        +3.080564948519e-11,        +1.995849794498e-03,        +1.806950367034e-10,        +1.170874617717e-02
 2.42407000e+00,        +1.514765916206e-08,        +1.514536454380e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +9.874673995036e-11,        +6.518943877330e-03,        +2.337305854229e-10,        +1.543248330187e-02,        +9.874673995036e-11,        +6.518943877330e-03,        +2.337305854229e-10,        +1.543248330187e-02,        +5.256585081015e-11,        +3.470229310535e-03,        +1.507875315735e-10,        +9.956018631141e-03,        +1.496611703569e-08,        +9.880151695767e-01,        +1.458351363018e-08,        +9.629027804515e-01,        +3.022953560704e-11,        +1.995657235460e-03,        +1.773327966270e-10,        +1.170871761549e-02
 2.42407500e+00,        +1.471041038917e-08,        +1.470819447168e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +9.588571250024e-11,        +6.518221447501e-03,        +2.269817134385e-10,        +1.543233017999e-02,        +9.588571250024e-11,        +6.518221447501e-03,        +2.269817134385e-10,        +1.543233017999e-02,        +5.104317222499e-11,        +3.469867316724e-03,        +1.464330405088e-10,        +9.955881450351e-03,        +1.453412838579e-08,        +9.880165135628e-01,        +1.416256905699e-08,        +9.629033042948e-01,        +2.935311865880e-11,        +1.995397672957e-03,        +1.722106607411e-10,        +1.170848407483e-02
 2.42408000e+00,        +1.414946214574e-08,        +1.414732569374e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +9.221525903105e-11,        +6.517227162505e-03,        +2.183228525949e-10,        +1.543209347979e-02,        +9.221525903105e-11,        +6.517227162505e-03,        +2.183228525949e-10,        +1.543209347979e-02,        +4.908982877548e-11,        +3.469377724033e-03,        +1.408457004712e-10,        +9.955641336052e-03,        +1.397992787343e-08,        +9.880183239079e-01,        +1.362251960305e-08,        +9.629042193517e-01,        +2.822918450123e-11,        +1.995071205567e-03,        +1.656375376294e-10,        +1.170804583248e-02
 2.42408500e+00,        +1.349524397620e-08,        +1.349318527199e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +8.793449043676e-11,        +6.515961518873e-03,        +2.082237800277e-10,        +1.543177358277e-02,        +8.793449043676e-11,        +6.515961518873e-03,        +2.082237800277e-10,        +1.543177358277e-02,        +4.681177294042e-11,        +3.468760774015e-03,        +1.343286880375e-10,        +9.955298569589e-03,        +1.333357904695e-08,        +9.880205997355e-01,        +1.299266264234e-08,        +9.629055245616e-01,        +2.691866588065e-11,        +1.994677971596e-03,        +1.579701615919e-10,        +1.170740328600e-02
 2.42409000e+00,        +1.277867490327e-08,        +1.277669023583e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +8.324572146447e-11,        +6.514425172764e-03,        +1.971618461407e-10,        +1.543137091856e-02,        +8.324572146447e-11,        +6.514425172764e-03,        +1.971618461407e-10,        +1.543137091856e-02,        +4.431665903085e-11,        +3.468016783140e-03,        +1.271900794083e-10,        +9.954853491834e-03,        +1.262562905737e-08,        +9.880233398955e-01,        +1.230276725839e-08,        +9.629072186381e-01,        +2.548346540752e-11,        +1.994218148628e-03,        +1.495710518975e-10,        +1.170655695150e-02
 2.42409500e+00,        +1.202831284297e-08,        +1.202639707278e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +7.833581805857e-11,        +6.512618941760e-03,        +1.855779618037e-10,        +1.543088596532e-02,        +7.833581805857e-11,        +6.512618941760e-03,        +1.855779618037e-10,        +1.543088596532e-02,        +4.170391848775e-11,        +3.467146143618e-03,        +1.197144425994e-10,        +9.954306503843e-03,        +1.188429235589e-08,        +9.880265429607e-01,        +1.158032958767e-08,        +9.629093000657e-01,        +2.398075053428e-11,        +1.993691953920e-03,        +1.407750807148e-10,        +1.170550746519e-02
 2.42410000e+00,        +1.126853348507e-08,        +1.126668059449e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +7.336428083690e-11,        +6.510543801830e-03,        +1.738484784443e-10,        +1.543031924854e-02,        +7.336428083690e-11,        +6.510543801830e-03,        +1.738484784443e-10,        +1.543031924854e-02,        +3.905841969892e-11,        +3.466149321975e-03,        +1.121446861717e-10,        +9.953658065588e-03,        +1.113365147446e-08,        +9.880302072325e-01,        +1.084881932065e-08,        +9.629117671049e-01,        +2.245931007369e-11,        +1.993099643663e-03,        +1.318681092267e-10,        +1.170425558094e-02
 2.42410500e+00,        +1.051872110664e-08,        +1.051692467592e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +6.845795003471e-11,        +6.508200886842e-03,        +1.622726912646e-10,        +1.542967134072e-02,        +6.845795003471e-11,        +6.508200886842e-03,        +1.622726912646e-10,        +1.542967134072e-02,        +3.644765115484e-11,        +3.465026858809e-03,        +1.046739910591e-10,        +9.952908695704e-03,        +1.039285756886e-08,        +9.880343307415e-01,        +1.012690050468e-08,        +9.629146177936e-01,        +2.095793659476e-11,        +1.992441512830e-03,        +1.230774889188e-10,        +1.170280216997e-02
 2.42411000e+00,        +9.793251340958e-09,        +9.791504921373e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +6.371089255222e-11,        +6.505591486840e-03,        +1.510725699508e-10,        +1.542894286056e-02,        +6.371089255222e-11,        +6.505591486840e-03,        +1.510725699508e-10,        +1.542894286056e-02,        +3.392166194017e-11,        +3.463779367972e-03,        +9.744563439002e-11,        +9.952058970763e-03,        +9.676113392522e-09,        +9.880389112505e-01,        +9.428414866655e-09,        +9.629178499491e-01,        +1.950539394342e-11,        +1.991717894735e-03,        +1.145718503778e-10,        +1.170114821959e-02
 2.42411500e+00,        +9.101983603287e-09,        +9.100280983738e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +5.918762393610e-11,        +6.502717046725e-03,        +1.404003587540e-10,        +1.542813447243e-02,        +5.918762393610e-11,        +6.502717046725e-03,        +1.404003587540e-10,        +1.542813447243e-02,        +3.151477662014e-11,        +3.462407535953e-03,        +9.055789277438e-11,        +9.951109524663e-03,        +8.993159798155e-09,        +9.880439462566e-01,        +8.762855861926e-09,        +9.629214611709e-01,        +1.812140457617e-11,        +1.990929160719e-03,        +1.064668702833e-10,        +1.169929483205e-02
 2.42412000e+00,        +8.451006122167e-09,        +8.449341500831e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +5.492798330636e-11,        +6.499579163986e-03,        +1.303500773526e-10,        +1.542724688542e-02,        +5.492798330636e-11,        +6.499579163986e-03,        +1.303500773526e-10,        +1.542724688542e-02,        +2.924818952108e-11,        +3.460912120791e-03,        +8.407146374675e-11,        +9.950061047773e-03,        +8.350011807250e-09,        +9.880494329957e-01,        +8.136085957121e-09,        +9.629254488437e-01,        +1.681814208935e-11,        +1.990075719533e-03,        +9.883400261028e-11,        +1.169724322310e-02
 2.42412500e+00,        +7.843444911341e-09,        +7.841812990900e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +5.095242671586e-11,        +6.496179585858e-03,        +1.209700095888e-10,        +1.542628085230e-02,        +5.095242671586e-11,        +6.496179585858e-03,        +1.209700095888e-10,        +1.542628085230e-02,        +2.713278153479e-11,        +3.459293950743e-03,        +7.801752529099e-11,        +9.948914285705e-03,        +7.749757851767e-09,        +9.880553684467e-01,        +7.551115494499e-09,        +9.629298101424e-01,        +1.560185132366e-11,        +1.989158016664e-03,        +9.170996152080e-11,        +1.169499471962e-02
 2.42413000e+00,        +7.280220742499e-09,        +7.278616768730e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.726698029105e-11,        +6.492520208229e-03,        +1.122743899197e-10,        +1.542523716896e-02,        +4.726698029105e-11,        +6.492520208229e-03,        +1.122743899197e-10,        +1.542523716896e-02,        +2.517175579408e-11,        +3.457553923761e-03,        +7.240527795488e-11,        +9.947670038894e-03,        +7.193307642371e-09,        +9.880617493340e-01,        +7.008831504832e-09,        +9.629345420332e-01,        +1.447436404277e-11,        +1.988176534027e-03,        +8.510559602323e-11,        +1.169255075894e-02
 2.42413500e+00,        +6.760695720388e-09,        +6.759115481715e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.386747102031e-11,        +6.488603072021e-03,        +1.042533857974e-10,        +1.542411667317e-02,        +4.386747102031e-11,        +6.488603072021e-03,        +1.042533857974e-10,        +1.542411667317e-02,        +2.336288891517e-11,        +3.455693005783e-03,        +6.722838741932e-11,        +9.946329161144e-03,        +6.680030967070e-09,        +9.880685721331e-01,        +6.508620237330e-09,        +9.629396412796e-01,        +1.343439338219e-11,        +1.987131789066e-03,        +7.901347116842e-11,        +1.168991288611e-02
 2.42414000e+00,        +6.283192705275e-09,        +6.281632507512e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.074292554661e-11,        +6.484430361719e-03,        +9.688111716452e-11,        +1.542292024385e-02,        +4.074292554661e-11,        +6.484430361719e-03,        +9.688111716452e-11,        +1.542292024385e-02,        +2.170033948991e-11,        +3.453712230041e-03,        +6.247016038226e-11,        +9.944892558990e-03,        +6.208270866628e-09,        +9.880758330738e-01,        +6.048867271027e-09,        +9.629451044444e-01,        +1.247857361036e-11,        +1.986024334393e-03,        +7.341395893791e-11,        +1.168708275279e-02
 2.42414500e+00,        +5.845392248937e-09,        +5.843848875852e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +3.787816749061e-11,        +6.480004399619e-03,        +9.012178499907e-11,        +1.542164879921e-02,        +3.787816749061e-11,        +6.480004399619e-03,        +9.012178499907e-11,        +1.542164879921e-02,        +2.017603008986e-11,        +3.451612694346e-03,        +5.810750010956e-11,        +9.943361189519e-03,        +5.775735796749e-09,        +9.880835281497e-01,        +5.627339697499e-09,        +9.629509278982e-01,        +1.160225460790e-11,        +1.984854756327e-03,        +6.827989324457e-11,        +1.168406211302e-02
 2.42415000e+00,        +5.444624928741e-09,        +5.443095595904e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +3.525573032546e-11,        +6.475327646418e-03,        +8.393418496226e-11,        +1.542030329679e-02,        +3.525573032546e-11,        +6.475327646418e-03,        +8.393418496226e-11,        +1.542030329679e-02,        +1.878066506249e-11,        +3.449395561364e-03,        +5.411381976651e-11,        +9.941736060494e-03,        +5.379788446443e-09,        +9.880916531172e-01,        +5.241467592614e-09,        +9.629571078191e-01,        +1.080008691048e-11,        +1.983623675061e-03,        +6.357999856041e-11,        +1.168085282358e-02
