        f (GHz),             |S[1][1]| (dB),        arg(S[1][1]) (deg.)
 2.40000000e+00,        -1.541947865855e-03,        +1.603210616694e+00
 2.40002500e+00,        -1.542100785473e-03,        +1.602371515234e+00
 2.40005000e+00,        -1.542254063997e-03,        +1.601532097107e+00
 2.40007500e+00,        -1.542407702315e-03,        +1.600692361705e+00
 2.40010000e+00,        -1.542561701297e-03,        +1.599852308419e+00
 2.40012500e+00,        -1.542716061850e-03,        +1.599011936637e+00
 2.40015000e+00,        -1.542870784835e-03,        +1.598171245746e+00
 2.40017500e+00,        -1.543025871199e-03,        +1.597330235133e+00
 2.40020000e+00,        -1.543181321815e-03,        +1.596488904182e+00
 2.40022500e+00,        -1.543337137591e-03,        +1.595647252275e+00
 2.40025000e+00,        -1.543493319420e-03,        +1.594805278794e+00
 2.40027500e+00,        -1.543649868229e-03,        +1.593962983119e+00
 2.40030000e+00,        -1.543806784910e-03,        +1.593120364628e+00
 2.40032500e+00,        -1.543964070407e-03,        +1.592277422698e+00
 2.40035000e+00,        -1.544121725594e-03,        +1.591434156704e+00
 2.40037500e+00,        -1.544279751461e-03,        +1.590590566020e+00
 2.40040000e+00,        -1.544438148879e-03,        +1.589746650019e+00
 2.40042500e+00,        -1.544596918777e-03,        +1.588902408070e+00
 2.40045000e+00,        -1.544756062106e-03,        +1.588057839544e+00
 2.40047500e+00,        -1.544915579788e-03,        +1.587212943808e+00
 2.40050000e+00,        -1.545075472764e-03,        +1.586367720227e+00
 2.40052500e+00,        -1.545235741982e-03,        +1.585522168167e+00
 2.40055000e+00,        -1.545396388374e-03,        +1.584676286991e+00
 2.40057500e+00,        -1.545557412886e-03,        +1.583830076059e+00
 2.40060000e+00,        -1.545718816467e-03,        +1.582983534732e+00
 2.40062500e+00,        -1.545880600067e-03,        +1.582136662368e+00
 2.40065000e+00,        -1.546042764677e-03,        +1.581289458323e+00
 2.40067500e+00,        -1.546205311219e-03,        +1.580441921953e+00
 2.40070000e+00,        -1.546368240662e-03,        +1.579594052611e+00
 2.40072500e+00,        -1.546531553989e-03,        +1.578745849649e+00
 2.40075000e+00,        -1.546695252153e-03,        +1.577897312418e+00
 2.40077500e+00,        -1.546859336120e-03,        +1.577048440265e+00
 2.40080000e+00,        -1.547023806880e-03,        +1.576199232539e+00
 2.40082500e+00,        -1.547188665417e-03,        +1.575349688584e+00
 2.40085000e+00,        -1.547353912689e-03,        +1.574499807745e+00
 2.40087500e+00,        -1.547519549730e-03,        +1.573649589363e+00
 2.40090000e+00,        -1.547685577485e-03,        +1.572799032780e+00
 2.40092500e+00,        -1.547851996936e-03,        +1.571948137333e+00
 2.40095000e+00,        -1.548018809132e-03,        +1.571096902361e+00
 2.40097500e+00,        -1.548186015044e-03,        +1.570245327200e+00
 2.40100000e+00,        -1.548353615652e-03,        +1.569393411182e+00
 2.40102500e+00,        -1.548521611993e-03,        +1.568541153640e+00
 2.40105000e+00,        -1.548690005087e-03,        +1.567688553906e+00
 2.40107500e+00,        -1.548858795927e-03,        +1.566835611308e+00
 2.40110000e+00,        -1.549027985516e-03,        +1.565982325173e+00
 2.40112500e+00,        -1.549197574899e-03,        +1.565128694828e+00
 2.40115000e+00,        -1.549367565097e-03,        +1.564274719595e+00
 2.40117500e+00,        -1.549537957121e-03,        +1.563420398797e+00
 2.40120000e+00,        -1.549708752003e-03,        +1.562565731756e+00
 2.40122500e+00,        -1.549879950795e-03,        +1.561710717789e+00
 2.40125000e+00,        -1.550051554532e-03,        +1.560855356213e+00
 2.40127500e+00,        -1.550223564228e-03,        +1.559999646345e+00
 2.40130000e+00,        -1.550395980967e-03,        +1.559143587498e+00
 2.40132500e+00,        -1.550568805772e-03,        +1.558287178984e+00
 2.40135000e+00,        -1.550742039698e-03,        +1.557430420113e+00
 2.40137500e+00,        -1.550915683802e-03,        +1.556573310193e+00
 2.40140000e+00,        -1.551089739155e-03,        +1.555715848532e+00
 2.40142500e+00,        -1.551264206812e-03,        +1.554858034434e+00
 2.40145000e+00,        -1.551439087833e-03,        +1.553999867203e+00
 2.40147500e+00,        -1.551614383270e-03,        +1.553141346141e+00
 2.40150000e+00,        -1.551790094254e-03,        +1.552282470546e+00
 2.40152500e+00,        -1.551966221822e-03,        +1.551423239717e+00
 2.40155000e+00,        -1.552142767049e-03,        +1.550563652950e+00
 2.40157500e+00,        -1.552319731028e-03,        +1.549703709539e+00
 2.40160000e+00,        -1.552497114855e-03,        +1.548843408778e+00
 2.40162500e+00,        -1.552674919641e-03,        +1.547982749956e+00
 2.40165000e+00,        -1.552853146438e-03,        +1.547121732363e+00
 2.40167500e+00,        -1.553031796372e-03,        +1.546260355286e+00
 2.40170000e+00,        -1.553210870544e-03,        +1.545398618010e+00
 2.40172500e+00,        -1.553390370048e-03,        +1.544536519820e+00
 2.40175000e+00,        -1.553570296035e-03,        +1.543674059996e+00
 2.40177500e+00,        -1.553750649577e-03,        +1.542811237818e+00
 2.40180000e+00,        -1.553931431815e-03,        +1.541948052565e+00
 2.40182500e+00,        -1.554112643850e-03,        +1.541084503513e+00
 2.40185000e+00,        -1.554294286828e-03,        +1.540220589937e+00
 2.40187500e+00,        -1.554476361877e-03,        +1.539356311107e+00
 2.40190000e+00,        -1.554658870146e-03,        +1.538491666296e+00
 2.40192500e+00,        -1.554841812736e-03,        +1.537626654773e+00
 2.40195000e+00,        -1.555025190812e-03,        +1.536761275803e+00
 2.40197500e+00,        -1.555209005536e-03,        +1.535895528652e+00
 2.40200000e+00,        -1.555393258028e-03,        +1.535029412583e+00
