        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],              E_elec[2] (J),                  p_elec[2],               E_mag[2] (J),                   p_mag[2],              E_elec[3] (J),                  p_elec[3],               E_mag[3] (J),                   p_mag[3],              E_elec[4] (J),                  p_elec[4],               E_mag[4] (J),                   p_mag[4],              E_elec[5] (J),                  p_elec[5],               E_mag[5] (J),                   p_mag[5],              E_elec[6] (J),                  p_elec[6],               E_mag[6] (J),                   p_mag[6]
 2.40000000e+00,        +4.567504934462e-11,        +4.751925954443e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.170384388279e-16,        +4.751794293431e-06,        +4.239880068063e-14,        +8.922445569882e-04,        +3.029444896029e-11,        +6.632603444325e-01,        +3.216093601316e-11,        +6.767979198643e-01,        +4.059007022336e-12,        +8.886705281280e-02,        +3.807656264107e-12,        +8.012869519876e-02,        +3.528674484709e-12,        +7.725606289082e-02,        +3.334136663025e-12,        +7.016390185768e-02,        +3.547958047876e-12,        +7.767825319917e-02,        +3.350465968769e-12,        +7.050753738359e-02,        +4.060038983122e-12,        +8.888964634694e-02,        +3.811052551242e-12,        +8.020016700132e-02
 2.40002500e+00,        +4.569311649766e-11,        +4.753633686192e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.172562192029e-16,        +4.754681576907e-06,        +4.245092546871e-14,        +8.930205453571e-04,        +3.029867837745e-11,        +6.630906512801e-01,        +3.216405151611e-11,        +6.766203211985e-01,        +4.062282684193e-12,        +8.890360289610e-02,        +3.810695340016e-12,        +8.016384079163e-02,        +3.532196685610e-12,        +7.730259952373e-02,        +3.337414979784e-12,        +7.020766007862e-02,        +3.551490937766e-12,        +7.772485682713e-02,        +3.353758481800e-12,        +7.055147079469e-02,        +4.063314141376e-12,        +8.892617647527e-02,        +3.814088355369e-12,        +8.023521809112e-02
 2.40005000e+00,        +4.571121756683e-11,        +4.755344774889e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.174744888959e-16,        +4.757573752611e-06,        +4.250315204113e-14,        +8.937974858432e-04,        +3.030291504242e-11,        +6.629207589608e-01,        +3.216717379242e-11,        +6.764425150050e-01,        +4.065565041330e-12,        +8.894020456547e-02,        +3.813740597996e-12,        +8.019903452921e-02,        +3.535725293034e-12,        +7.734918213161e-02,        +3.340699249550e-12,        +7.025146246370e-02,        +3.555030258411e-12,        +7.777150659383e-02,        +3.357056966007e-12,        +7.059544838334e-02,        +4.066595989912e-12,        +8.896275807939e-02,        +3.817130340431e-12,        +8.027031731933e-02
 2.40007500e+00,        +4.572935263411e-11,        +4.757059228662e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.176932486356e-16,        +4.760470815700e-06,        +4.255548064359e-14,        +8.945753794105e-04,        +3.030715897253e-11,        +6.627506672798e-01,        +3.217030285806e-11,        +6.762645010646e-01,        +4.068854109308e-12,        +8.897685785896e-02,        +3.816792052528e-12,        +8.023427645237e-02,        +3.539260323185e-12,        +7.739581077177e-02,        +3.343989487361e-12,        +7.029530906853e-02,        +3.558576026030e-12,        +7.781820255588e-02,        +3.360361436458e-12,        +7.063947020485e-02,        +4.069884544301e-12,        +8.899939119771e-02,        +3.820178520912e-12,        +8.030546472691e-02
 2.40010000e+00,        +4.574752178174e-11,        +4.758777055666e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.179124991551e-16,        +4.763372761364e-06,        +4.260791152258e-14,        +8.953542270245e-04,        +3.031141018516e-11,        +6.625803760426e-01,        +3.217343872908e-11,        +6.760862791580e-01,        +4.072149903737e-12,        +8.901356281472e-02,        +3.819849718139e-12,        +8.026956660201e-02,        +3.542801792316e-12,        +7.744248550159e-02,        +3.347285708302e-12,        +7.033919994880e-02,        +3.562128256894e-12,        +7.786494476988e-02,        +3.363671908272e-12,        +7.068353631459e-02,        +4.073179820164e-12,        +8.903607586870e-02,        +3.823232911341e-12,        +8.034066035493e-02
 2.40012500e+00,        +4.576572509222e-11,        +4.760498264081e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.181322411917e-16,        +4.766279584824e-06,        +4.266044492539e-14,        +8.961340296514e-04,        +3.031566869775e-11,        +6.624098850540e-01,        +3.217658142155e-11,        +6.759078490656e-01,        +4.075452440281e-12,        +8.905031947093e-02,        +3.822913609407e-12,        +8.030490501913e-02,        +3.546349716731e-12,        +7.748920637847e-02,        +3.350587927507e-12,        +7.038313516020e-02,        +3.565686967323e-12,        +7.791173329249e-02,        +3.366988396613e-12,        +7.072764676794e-02,        +4.076481833175e-12,        +8.907281213093e-02,        +3.826293526298e-12,        +8.037590424449e-02
 2.40015000e+00,        +4.578396264832e-11,        +4.762222862113e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.183524754874e-16,        +4.769191281335e-06,        +4.271308110016e-14,        +8.969147882593e-04,        +3.031993452780e-11,        +6.622391941189e-01,        +3.217973095163e-11,        +6.757292105676e-01,        +4.078761734658e-12,        +8.908712786588e-02,        +3.825983740959e-12,        +8.034029174480e-02,        +3.549904112787e-12,        +7.753597345984e-02,        +3.353896160156e-12,        +7.042711475851e-02,        +3.569252173689e-12,        +7.795856818042e-02,        +3.370310916695e-12,        +7.077180162037e-02,        +4.079790599062e-12,        +8.910960002304e-02,        +3.829360380412e-12,        +8.041119643679e-02
 2.40017500e+00,        +4.580223453309e-11,        +4.763950857998e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.185732027880e-16,        +4.772107846182e-06,        +4.276582029581e-14,        +8.976965038171e-04,        +3.032420769284e-11,        +6.620683030417e-01,        +3.218288733549e-11,        +6.755503634439e-01,        +4.082077802637e-12,        +8.912398803791e-02,        +3.829060127471e-12,        +8.037572682015e-02,        +3.553464996890e-12,        +7.758278680318e-02,        +3.357210421480e-12,        +7.047113879950e-02,        +3.572823892418e-12,        +7.800544949039e-02,        +3.373639483778e-12,        +7.081600092734e-02,        +4.083106133603e-12,        +8.914643958371e-02,        +3.832433488359e-12,        +8.044653697308e-02
 2.40020000e+00,        +4.582054082981e-11,        +4.765682259995e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.187944238442e-16,        +4.775029274684e-06,        +4.281866276209e-14,        +8.984791772950e-04,        +3.032848821049e-11,        +6.618972116268e-01,        +3.218605058938e-11,        +6.753713074740e-01,        +4.085400660040e-12,        +8.916090002547e-02,        +3.832142783665e-12,        +8.041121028639e-02,        +3.557032385499e-12,        +7.762964646598e-02,        +3.360530726755e-12,        +7.051520733903e-02,        +3.576402139984e-12,        +7.805237727917e-02,        +3.376974113172e-12,        +7.086024474438e-02,        +4.086428452632e-12,        +8.918333085175e-02,        +3.835512864865e-12,        +8.048192589469e-02
 2.40022500e+00,        +4.583888162208e-11,        +4.767417076390e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.190161394108e-16,        +4.777955562189e-06,        +4.287160874958e-14,        +8.992628096646e-04,        +3.033277609840e-11,        +6.617259196784e-01,        +3.218922072959e-11,        +6.751920424375e-01,        +4.088730322744e-12,        +8.919786386705e-02,        +3.835231724318e-12,        +8.044674218480e-02,        +3.560606295125e-12,        +7.767655250580e-02,        +3.363857091306e-12,        +7.055932043297e-02,        +3.579986932916e-12,        +7.809935160354e-02,        +3.380314820235e-12,        +7.090453312707e-02,        +4.089757572033e-12,        +8.922027386600e-02,        +3.838598524707e-12,        +8.051736324303e-02
