        f (GHz),               I_inc[1] (A),               Re{I[1]} (A),               Im{I[1]} (A)
 2.40000000e+00,        +1.414213562373e-01,        +2.827622593913e-01,        +3.955935251097e-03
 2.40002500e+00,        +1.414213562373e-01,        +2.827623148227e-01,        +3.953865231772e-03
 2.40005000e+00,        +1.414213562373e-01,        +2.827623702399e-01,        +3.951794430334e-03
 2.40007500e+00,        +1.414213562373e-01,        +2.827624256427e-01,        +3.949722845282e-03
 2.40010000e+00,        +1.414213562373e-01,        +2.827624810312e-01,        +3.947650475112e-03
 2.40012500e+00,        +1.414213562373e-01,        +2.827625364054e-01,        +3.945577318315e-03
 2.40015000e+00,        +1.414213562373e-01,        +2.827625917652e-01,        +3.943503373379e-03
 2.40017500e+00,        +1.414213562373e-01,        +2.827626471106e-01,        +3.941428638788e-03
 2.40020000e+00,        +1.414213562373e-01,        +2.827627024418e-01,        +3.939353113024e-03
 2.40022500e+00,        +1.414213562373e-01,        +2.827627577585e-01,        +3.937276794563e-03
 2.40025000e+00,        +1.414213562373e-01,        +2.827628130609e-01,        +3.935199681879e-03
 2.40027500e+00,        +1.414213562373e-01,        +2.827628683489e-01,        +3.933121773440e-03
 2.40030000e+00,        +1.414213562373e-01,        +2.827629236225e-01,        +3.931043067713e-03
 2.40032500e+00,        +1.414213562373e-01,        +2.827629788817e-01,        +3.928963563160e-03
 2.40035000e+00,        +1.414213562373e-01,        +2.827630341265e-01,        +3.926883258240e-03
 2.40037500e+00,        +1.414213562373e-01,        +2.827630893569e-01,        +3.924802151406e-03
 2.40040000e+00,        +1.414213562373e-01,        +2.827631445729e-01,        +3.922720241109e-03
 2.40042500e+00,        +1.414213562373e-01,        +2.827631997745e-01,        +3.920637525797e-03
 2.40045000e+00,        +1.414213562373e-01,        +2.827632549616e-01,        +3.918554003913e-03
 2.40047500e+00,        +1.414213562373e-01,        +2.827633101343e-01,        +3.916469673896e-03
 2.40050000e+00,        +1.414213562373e-01,        +2.827633652925e-01,        +3.914384534181e-03
 2.40052500e+00,        +1.414213562373e-01,        +2.827634204363e-01,        +3.912298583201e-03
 2.40055000e+00,        +1.414213562373e-01,        +2.827634755657e-01,        +3.910211819383e-03
 2.40057500e+00,        +1.414213562373e-01,        +2.827635306805e-01,        +3.908124241152e-03
 2.40060000e+00,        +1.414213562373e-01,        +2.827635857809e-01,        +3.906035846926e-03
 2.40062500e+00,        +1.414213562373e-01,        +2.827636408668e-01,        +3.903946635124e-03
 2.40065000e+00,        +1.414213562373e-01,        +2.827636959382e-01,        +3.901856604156e-03
 2.40067500e+00,        +1.414213562373e-01,        +2.827637509951e-01,        +3.899765752431e-03
 2.40070000e+00,        +1.414213562373e-01,        +2.827638060375e-01,        +3.897674078355e-03
 2.40072500e+00,        +1.414213562373e-01,        +2.827638610654e-01,        +3.895581580326e-03
 2.40075000e+00,        +1.414213562373e-01,        +2.827639160788e-01,        +3.893488256743e-03
 2.40077500e+00,        +1.414213562373e-01,        +2.827639710776e-01,        +3.891394105997e-03
 2.40080000e+00,        +1.414213562373e-01,        +2.827640260619e-01,        +3.889299126477e-03
 2.40082500e+00,        +1.414213562373e-01,        +2.827640810316e-01,        +3.887203316568e-03
 2.40085000e+00,        +1.414213562373e-01,        +2.827641359868e-01,        +3.885106674651e-03
 2.40087500e+00,        +1.414213562373e-01,        +2.827641909274e-01,        +3.883009199102e-03
 2.40090000e+00,        +1.414213562373e-01,        +2.827642458534e-01,        +3.880910888294e-03
 2.40092500e+00,        +1.414213562373e-01,        +2.827643007648e-01,        +3.878811740595e-03
 2.40095000e+00,        +1.414213562373e-01,        +2.827643556617e-01,        +3.876711754370e-03
 2.40097500e+00,        +1.414213562373e-01,        +2.827644105439e-01,        +3.874610927979e-03
 2.40100000e+00,        +1.414213562373e-01,        +2.827644654116e-01,        +3.872509259779e-03
 2.40102500e+00,        +1.414213562373e-01,        +2.827645202646e-01,        +3.870406748122e-03
 2.40105000e+00,        +1.414213562373e-01,        +2.827645751030e-01,        +3.868303391356e-03
 2.40107500e+00,        +1.414213562373e-01,        +2.827646299267e-01,        +3.866199187825e-03
 2.40110000e+00,        +1.414213562373e-01,        +2.827646847358e-01,        +3.864094135868e-03
 2.40112500e+00,        +1.414213562373e-01,        +2.827647395303e-01,        +3.861988233823e-03
 2.40115000e+00,        +1.414213562373e-01,        +2.827647943101e-01,        +3.859881480019e-03
 2.40117500e+00,        +1.414213562373e-01,        +2.827648490752e-01,        +3.857773872786e-03
 2.40120000e+00,        +1.414213562373e-01,        +2.827649038256e-01,        +3.855665410445e-03
 2.40122500e+00,        +1.414213562373e-01,        +2.827649585614e-01,        +3.853556091315e-03
 2.40125000e+00,        +1.414213562373e-01,        +2.827650132824e-01,        +3.851445913713e-03
 2.40127500e+00,        +1.414213562373e-01,        +2.827650679887e-01,        +3.849334875947e-03
 2.40130000e+00,        +1.414213562373e-01,        +2.827651226803e-01,        +3.847222976324e-03
 2.40132500e+00,        +1.414213562373e-01,        +2.827651773572e-01,        +3.845110213147e-03
 2.40135000e+00,        +1.414213562373e-01,        +2.827652320194e-01,        +3.842996584713e-03
 2.40137500e+00,        +1.414213562373e-01,        +2.827652866668e-01,        +3.840882089315e-03
 2.40140000e+00,        +1.414213562373e-01,        +2.827653412994e-01,        +3.838766725243e-03
 2.40142500e+00,        +1.414213562373e-01,        +2.827653959172e-01,        +3.836650490782e-03
 2.40145000e+00,        +1.414213562373e-01,        +2.827654505203e-01,        +3.834533384211e-03
 2.40147500e+00,        +1.414213562373e-01,        +2.827655051086e-01,        +3.832415403808e-03
 2.40150000e+00,        +1.414213562373e-01,        +2.827655596821e-01,        +3.830296547843e-03
 2.40152500e+00,        +1.414213562373e-01,        +2.827656142408e-01,        +3.828176814585e-03
 2.40155000e+00,        +1.414213562373e-01,        +2.827656687847e-01,        +3.826056202296e-03
 2.40157500e+00,        +1.414213562373e-01,        +2.827657233137e-01,        +3.823934709235e-03
 2.40160000e+00,        +1.414213562373e-01,        +2.827657778280e-01,        +3.821812333655e-03
 2.40162500e+00,        +1.414213562373e-01,        +2.827658323273e-01,        +3.819689073808e-03
 2.40165000e+00,        +1.414213562373e-01,        +2.827658868118e-01,        +3.817564927938e-03
 2.40167500e+00,        +1.414213562373e-01,        +2.827659412815e-01,        +3.815439894285e-03
 2.40170000e+00,        +1.414213562373e-01,        +2.827659957362e-01,        +3.813313971087e-03
 2.40172500e+00,        +1.414213562373e-01,        +2.827660501761e-01,        +3.811187156575e-03
 2.40175000e+00,        +1.414213562373e-01,        +2.827661046010e-01,        +3.809059448977e-03
 2.40177500e+00,        +1.414213562373e-01,        +2.827661590111e-01,        +3.806930846514e-03
 2.40180000e+00,        +1.414213562373e-01,        +2.827662134062e-01,        +3.804801347406e-03
 2.40182500e+00,        +1.414213562373e-01,        +2.827662677864e-01,        +3.802670949867e-03
 2.40185000e+00,        +1.414213562373e-01,        +2.827663221517e-01,        +3.800539652105e-03
 2.40187500e+00,        +1.414213562373e-01,        +2.827663765020e-01,        +3.798407452325e-03
 2.40190000e+00,        +1.414213562373e-01,        +2.827664308373e-01,        +3.796274348727e-03
 2.40192500e+00,        +1.414213562373e-01,        +2.827664851577e-01,        +3.794140339506e-03
 2.40195000e+00,        +1.414213562373e-01,        +2.827665394631e-01,        +3.792005422853e-03
 2.40197500e+00,        +1.414213562373e-01,        +2.827665937535e-01,        +3.789869596954e-03
 2.40200000e+00,        +1.414213562373e-01,        +2.827666480288e-01,        +3.787732859991e-03
 2.40202500e+00,        +1.414213562373e-01,        +2.827667022892e-01,        +3.785595210140e-03
 2.40205000e+00,        +1.414213562373e-01,        +2.827667565345e-01,        +3.783456645573e-03
 2.40207500e+00,        +1.414213562373e-01,        +2.827668107648e-01,        +3.781317164458e-03
 2.40210000e+00,        +1.414213562373e-01,        +2.827668649800e-01,        +3.779176764957e-03
 2.40212500e+00,        +1.414213562373e-01,        +2.827669191801e-01,        +3.777035445229e-03
 2.40215000e+00,        +1.414213562373e-01,        +2.827669733652e-01,        +3.774893203425e-03
 2.40217500e+00,        +1.414213562373e-01,        +2.827670275352e-01,        +3.772750037695e-03
 2.40220000e+00,        +1.414213562373e-01,        +2.827670816901e-01,        +3.770605946181e-03
 2.40222500e+00,        +1.414213562373e-01,        +2.827671358299e-01,        +3.768460927024e-03
 2.40225000e+00,        +1.414213562373e-01,        +2.827671899545e-01,        +3.766314978356e-03
 2.40227500e+00,        +1.414213562373e-01,        +2.827672440640e-01,        +3.764168098306e-03
 2.40230000e+00,        +1.414213562373e-01,        +2.827672981584e-01,        +3.762020285000e-03
 2.40232500e+00,        +1.414213562373e-01,        +2.827673522376e-01,        +3.759871536556e-03
 2.40235000e+00,        +1.414213562373e-01,        +2.827674063016e-01,        +3.757721851088e-03
 2.40237500e+00,        +1.414213562373e-01,        +2.827674603504e-01,        +3.755571226707e-03
 2.40240000e+00,        +1.414213562373e-01,        +2.827675143841e-01,        +3.753419661517e-03
 2.40242500e+00,        +1.414213562373e-01,        +2.827675684025e-01,        +3.751267153617e-03
 2.40245000e+00,        +1.414213562373e-01,        +2.827676224057e-01,        +3.749113701102e-03
 2.40247500e+00,        +1.414213562373e-01,        +2.827676763937e-01,        +3.746959302063e-03
 2.40250000e+00,        +1.414213562373e-01,        +2.827677303664e-01,        +3.744803954583e-03
 2.40252500e+00,        +1.414213562373e-01,        +2.827677843239e-01,        +3.742647656743e-03
 2.40255000e+00,        +1.414213562373e-01,        +2.827678382661e-01,        +3.740490406618e-03
 2.40257500e+00,        +1.414213562373e-01,        +2.827678921930e-01,        +3.738332202276e-03
 2.40260000e+00,        +1.414213562373e-01,        +2.827679461046e-01,        +3.736173041783e-03
 2.40262500e+00,        +1.414213562373e-01,        +2.827680000009e-01,        +3.734012923198e-03
 2.40265000e+00,        +1.414213562373e-01,        +2.827680538819e-01,        +3.731851844576e-03
 2.40267500e+00,        +1.414213562373e-01,        +2.827681077475e-01,        +3.729689803967e-03
 2.40270000e+00,        +1.414213562373e-01,        +2.827681615978e-01,        +3.727526799413e-03
 2.40272500e+00,        +1.414213562373e-01,        +2.827682154327e-01,        +3.725362828956e-03
 2.40275000e+00,        +1.414213562373e-01,        +2.827682692523e-01,        +3.723197890627e-03
 2.40277500e+00,        +1.414213562373e-01,        +2.827683230564e-01,        +3.721031982457e-03
 2.40280000e+00,        +1.414213562373e-01,        +2.827683768452e-01,        +3.718865102469e-03
 2.40282500e+00,        +1.414213562373e-01,        +2.827684306185e-01,        +3.716697248681e-03
