        m,               Re{V[1]} (V),               Im{V[1]} (V)
 1.00e+00,        +8.861598680201e-02,        +2.420294528133e-02
 2.00e+00,        +4.198785719509e-04,        +5.975331310087e-05
 3.00e+00,        +1.972107176139e-01,        +1.174587541565e-01
 4.00e+00,        -2.400700908882e-03,        -4.250989844988e-04
 5.00e+00,        -1.772797811426e-03,        -3.170649143027e-04
 6.00e+00,        -1.979782118359e-05,        -3.660362320921e-06
 7.00e+00,        +2.602562932071e-04,        +4.031633157186e-05
 8.00e+00,        +7.962480146089e-05,        +8.367509455789e-06
