        m,               Re{I[1]} (A),               Im{I[1]} (A)
 1.00e+00,        +5.569417278759e-04,        +1.447824642358e-02
 2.00e+00,        -4.153097988776e-04,        -1.317507617804e-03
 3.00e+00,        -2.789574035449e-03,        -8.413707376229e-03
 4.00e+00,        +1.260149460293e-04,        +3.573570667680e-02
 5.00e+00,        -6.338405342667e-05,        +2.614078910108e-04
 6.00e+00,        -3.943745831924e-05,        +2.412513758375e-04
 7.00e+00,        +2.205129218797e-04,        -1.515088051820e-03
 8.00e+00,        +3.462419068290e-04,        -4.097443514520e-03
