        f (GHz),           Re{E_x[1]} (V/m),           Im{E_x[1]} (V/m),           Re{E_y[1]} (V/m),           Im{E_y[1]} (V/m),           Re{E_z[1]} (V/m),           Im{E_z[1]} (V/m),           Re{E_x[2]} (V/m),           Im{E_x[2]} (V/m),           Re{E_y[2]} (V/m),           Im{E_y[2]} (V/m),           Re{E_z[2]} (V/m),           Im{E_z[2]} (V/m),           Re{E_x[3]} (V/m),           Im{E_x[3]} (V/m),           Re{E_y[3]} (V/m),           Im{E_y[3]} (V/m),           Re{E_z[3]} (V/m),           Im{E_z[3]} (V/m),           Re{E_x[4]} (V/m),           Im{E_x[4]} (V/m),           Re{E_y[4]} (V/m),           Im{E_y[4]} (V/m),           Re{E_z[4]} (V/m),           Im{E_z[4]} (V/m)
 2.43515000e+00,        -1.195178278673e+00,        +1.133630683079e+00,        -1.799801666562e+01,        +1.733772593755e+01,        -1.516975305994e-02,        +1.456341021137e-02,        -1.305811784648e+00,        +1.238304644309e+00,        -3.981028378239e+01,        +3.832543009859e+01,        -2.255823875009e-02,        +2.159706195107e-02,        -1.488834430596e+00,        +1.411828499765e+00,        -7.989460505849e+01,        +7.689438007840e+01,        -4.294216401596e-02,        +4.106391920289e-02,        +1.338743842860e+00,        -1.274747372233e+00,        -2.212111505918e+02,        +2.128808015254e+02,        -4.661558694883e-01,        +4.485335089471e-01
 2.43515500e+00,        -1.195205100053e+00,        +1.133716638736e+00,        -1.802444107862e+01,        +1.736445750316e+01,        -1.518663800758e-02,        +1.458069169542e-02,        -1.305825630393e+00,        +1.238383571569e+00,        -3.986634320801e+01,        +3.838222233904e+01,        -2.257769905545e-02,        +2.161722945564e-02,        -1.488864728914e+00,        +1.411932930596e+00,        -8.000511502007e+01,        +7.700640536443e+01,        -4.297484821567e-02,        +4.109803198929e-02,        +1.339041641709e+00,        -1.275099733616e+00,        -2.215145732336e+02,        +2.131884807437e+02,        -4.667881904161e-01,        +4.491749017089e-01
 2.43516000e+00,        -1.195231929689e+00,        +1.133802765397e+00,        -1.805093672703e+01,        +1.739126489248e+01,        -1.520356830631e-02,        +1.459802200256e-02,        -1.305839454291e+00,        +1.238462653416e+00,        -3.992255365776e+01,        +3.843917555648e+01,        -2.259721120570e-02,        +2.163745348342e-02,        -1.488895065259e+00,        +1.412037601600e+00,        -8.011592260761e+01,        +7.711874808705e+01,        -4.300761906538e-02,        +4.113223993298e-02,        +1.339339621321e+00,        -1.275452483890e+00,        -2.218188129525e+02,        +2.134970316914e+02,        -4.674222110220e-01,        +4.498181086847e-01
 2.43516500e+00,        -1.195258767603e+00,        +1.133889063775e+00,        -1.807750389852e+01,        +1.741814842776e+01,        -1.522054413928e-02,        +1.461540134026e-02,        -1.305853256239e+00,        +1.238541890493e+00,        -3.997891574152e+01,        +3.849629043500e+01,        -2.261677541015e-02,        +2.165773427454e-02,        -1.488925439770e+00,        +1.412142513785e+00,        -8.022702902301e+01,        +7.723140959522e+01,        -4.304047691482e-02,        +4.116654343813e-02,        +1.339637782361e+00,        -1.275805624638e+00,        -2.221238730479e+02,        +2.138064580732e+02,        -4.680579381696e-01,        +4.504631375841e-01
 2.43517000e+00,        -1.195285613817e+00,        +1.133975534592e+00,        -1.810414288233e+01,        +1.744510843307e+01,        -1.523756569064e-02,        +1.463282991721e-02,        -1.305867036138e+00,        +1.238621283448e+00,        -4.003543007249e+01,        +3.855356766262e+01,        -2.263639187923e-02,        +2.167807207053e-02,        -1.488955852586e+00,        +1.412247668160e+00,        -8.033843547470e+01,        +7.734439124564e+01,        -4.307342211560e-02,        +4.120094291124e-02,        +1.339936125497e+00,        -1.276159157451e+00,        -2.224297568374e+02,        +2.141167636146e+02,        -4.686953787602e-01,        +4.511099961608e-01
 2.43517500e+00,        -1.195312468354e+00,        +1.134062178569e+00,        -1.813085396926e+01,        +1.747214523431e+01,        -1.525463314552e-02,        +1.465030794326e-02,        -1.305880793884e+00,        +1.238700832931e+00,        -4.009209726716e+01,        +3.861100793124e+01,        -2.265606082454e-02,        +2.169846711426e-02,        -1.488986303847e+00,        +1.412353065744e+00,        -8.045014317760e+01,        +7.745769440271e+01,        -4.310645502125e-02,        +4.123543876112e-02,        +1.340234651401e+00,        -1.276513083931e+00,        -2.227364676563e+02,        +2.144279520625e+02,        -4.693345397317e-01,        +4.517586922126e-01
 2.43518000e+00,        -1.195339331235e+00,        +1.134148996434e+00,        -1.815763745166e+01,        +1.749925915924e+01,        -1.527174669005e-02,        +1.466783562947e-02,        -1.305894529374e+00,        +1.238780539599e+00,        -4.014891794532e+01,        +3.866861193668e+01,        -2.267578245877e-02,        +2.171891965000e-02,        -1.489016793694e+00,        +1.412458707560e+00,        -8.056215335313e+01,        +7.757132043850e+01,        -4.313957598716e-02,        +4.127003139886e-02,        +1.340533360747e+00,        -1.276867405689e+00,        -2.230440088579e+02,        +2.147400271848e+02,        -4.699754280596e-01,        +4.524092335812e-01
 2.43518500e+00,        -1.195366202483e+00,        +1.134235988919e+00,        -1.818449362348e+01,        +1.752645053749e+01,        -1.528890651138e-02,        +1.468541318809e-02,        -1.305908242504e+00,        +1.238860404108e+00,        -4.020589273017e+01,        +3.872638037874e+01,        -2.269555699579e-02,        +2.173942992340e-02,        -1.489047322267e+00,        +1.412564594635e+00,        -8.067446722941e+01,        +7.768527073298e+01,        -4.317278537068e-02,        +4.130472123793e-02,        +1.340832254214e+00,        -1.277222124343e+00,        -2.233523838137e+02,        +2.150529927712e+02,        -4.706180507573e-01,        +4.530616281533e-01
 2.43519000e+00,        -1.195393082121e+00,        +1.134323156758e+00,        -1.821142278026e+01,        +1.755371970056e+01,        -1.530611279766e-02,        +1.470304083258e-02,        -1.305921933171e+00,        +1.238940427120e+00,        -4.026302224823e+01,        +3.878431396120e+01,        -2.271538465064e-02,        +2.175999818152e-02,        -1.489077889709e+00,        +1.412670728005e+00,        -8.078708604115e+01,        +7.779954667394e+01,        -4.320608353107e-02,        +4.133950869414e-02,        +1.341131332484e+00,        -1.277577241523e+00,        -2.236615959133e+02,        +2.153668526327e+02,        -4.712624148760e-01,        +4.537158838604e-01
 2.43519500e+00,        -1.195419970169e+00,        +1.134410500691e+00,        -1.823842521913e+01,        +1.758106698185e+01,        -1.532336573807e-02,        +1.472071877761e-02,        -1.305935601268e+00,        +1.239020609303e+00,        -4.032030712944e+01,        +3.884241339186e+01,        -2.273526563947e-02,        +2.178062467281e-02,        -1.489108496162e+00,        +1.412777108708e+00,        -8.090001102977e+01,        +7.791414965709e+01,        -4.323947082955e-02,        +4.137439418566e-02,        +1.341430596243e+00,        -1.277932758865e+00,        -2.239716485649e+02,        +2.156816106021e+02,        -4.719085275051e-01,        +4.543720086792e-01
 2.43520000e+00,        -1.195446866651e+00,        +1.134498021462e+00,        -1.826550123884e+01,        +1.760849271666e+01,        -1.534066552280e-02,        +1.473844723910e-02,        -1.305949246691e+00,        +1.239100951324e+00,        -4.037774800716e+01,        +3.890067938256e+01,        -2.275520017967e-02,        +2.180130964716e-02,        -1.489139141769e+00,        +1.412883737792e+00,        -8.101324344339e+01,        +7.802908108616e+01,        -4.327294762930e-02,        +4.140937813307e-02,        +1.341730046179e+00,        -1.278288678016e+00,        -2.242825451949e+02,        +2.159972705343e+02,        -4.725563957726e-01,        +4.550300106322e-01
