        f (GHz),         Re{B_x[1]} (Wb/m²),         Im{B_x[1]} (Wb/m²),         Re{B_y[1]} (Wb/m²),         Im{B_y[1]} (Wb/m²),         Re{B_z[1]} (Wb/m²),         Im{B_z[1]} (Wb/m²),         Re{B_x[2]} (Wb/m²),         Im{B_x[2]} (Wb/m²),         Re{B_y[2]} (Wb/m²),         Im{B_y[2]} (Wb/m²),         Re{B_z[2]} (Wb/m²),         Im{B_z[2]} (Wb/m²),         Re{B_x[3]} (Wb/m²),         Im{B_x[3]} (Wb/m²),         Re{B_y[3]} (Wb/m²),         Im{B_y[3]} (Wb/m²),         Re{B_z[3]} (Wb/m²),         Im{B_z[3]} (Wb/m²),         Re{B_x[4]} (Wb/m²),         Im{B_x[4]} (Wb/m²),         Re{B_y[4]} (Wb/m²),         Im{B_y[4]} (Wb/m²),         Re{B_z[4]} (Wb/m²),         Im{B_z[4]} (Wb/m²)
 2.43510000e+00,        -1.669121973020e-10,        -1.704419588074e-10,        +1.771012505182e-10,        +1.865186892082e-10,        -1.210125143692e-06,        -1.258621195668e-06,        -5.857361412092e-10,        -6.060371965819e-10,        +1.705013999082e-10,        +1.796104071609e-10,        -1.202358927122e-06,        -1.250551211547e-06,        -1.125465869753e-09,        -1.167494071774e-09,        +1.533560966716e-10,        +1.616336685100e-10,        -1.172493046112e-06,        -1.219503510986e-06,        +7.596109694169e-10,        +7.833845609351e-10,        +1.256307072987e-09,        +1.307175195274e-09,        -3.428325671546e-07,        -3.568552964131e-07
 2.43510500e+00,        -1.674382103759e-10,        -1.709718474143e-10,        +1.771353294588e-10,        +1.865443708440e-10,        -1.211828589542e-06,        -1.260302575386e-06,        -5.868506932600e-10,        -6.071479270696e-10,        +1.705281248143e-10,        +1.796289013521e-10,        -1.204050771915e-06,        -1.252221114787e-06,        -1.127327483408e-09,        -1.169341655021e-09,        +1.533715668190e-10,        +1.616415381859e-10,        -1.174141459012e-06,        -1.221130490810e-06,        +7.613124103678e-10,        +7.850883750338e-10,        +1.258025090666e-09,        +1.308869178833e-09,        -3.432885465364e-07,        -3.573043422370e-07
 2.43511000e+00,        -1.679657190558e-10,        -1.715031690061e-10,        +1.771694841990e-10,        +1.865701021409e-10,        -1.213536793541e-06,        -1.261988422090e-06,        -5.879683847875e-10,        -6.082616336258e-10,        +1.705549052002e-10,        +1.796474263345e-10,        -1.205747342438e-06,        -1.253895454512e-06,        -1.129194322747e-09,        -1.171194171513e-09,        +1.533870617798e-10,        +1.616494111387e-10,        -1.175794476294e-06,        -1.222761793062e-06,        +7.630186302800e-10,        +7.867967383302e-10,        +1.259747897302e-09,        +1.310567653005e-09,        -3.437457986768e-07,        -3.577545803215e-07
 2.43511500e+00,        -1.684947296201e-10,        -1.720359292962e-10,        +1.772037150548e-10,        +1.865958832951e-10,        -1.215249775628e-06,        -1.263678753581e-06,        -5.890892289528e-10,        -6.093783281100e-10,        +1.705817412935e-10,        +1.796659822209e-10,        -1.207448658492e-06,        -1.255574248403e-06,        -1.131066409660e-09,        -1.173051640897e-09,        +1.534025816637e-10,        +1.616572873737e-10,        -1.177452117252e-06,        -1.224397434967e-06,        +7.647296491957e-10,        +7.885096689702e-10,        +1.261475512962e-09,        +1.312270635683e-09,        -3.442043289089e-07,        -3.582060154174e-07
 2.43512000e+00,        -1.690252483751e-10,        -1.725701340287e-10,        +1.772380223436e-10,        +1.866217145037e-10,        -1.216967555853e-06,        -1.265373587754e-06,        -5.902132389915e-10,        -6.104980224459e-10,        +1.706086333257e-10,        +1.796845691411e-10,        -1.209154739994e-06,        -1.257257514232e-06,        -1.132943766177e-09,        -1.174914082953e-09,        +1.534181265632e-10,        +1.616651669005e-10,        -1.179114401291e-06,        -1.226037433842e-06,        +7.664454872608e-10,        +7.902271851746e-10,        +1.263207957823e-09,        +1.313978144856e-09,        -3.446641425958e-07,        -3.586586523008e-07
 2.43512500e+00,        -1.695572816566e-10,        -1.731057889701e-10,        +1.772724063844e-10,        +1.866475959643e-10,        -1.218690154380e-06,        -1.267072942600e-06,        -5.913404282002e-10,        -6.116207286272e-10,        +1.706355815378e-10,        +1.797031872116e-10,        -1.210865606968e-06,        -1.258945269867e-06,        -1.134826414438e-09,        -1.176781517528e-09,        +1.534336965901e-10,        +1.616730497429e-10,        -1.180781347920e-06,        -1.227681807093e-06,        +7.681661647346e-10,        +7.919493052794e-10,        +1.264945252178e-09,        +1.315690198607e-09,        -3.451252451307e-07,        -3.591124957731e-07
 2.43513000e+00,        -1.700908358438e-10,        -1.736428999400e-10,        +1.773068674981e-10,        +1.866735278768e-10,        -1.220417591485e-06,        -1.268776836205e-06,        -5.924708099742e-10,        -6.127464587004e-10,        +1.706625861493e-10,        +1.797218365590e-10,        -1.212581279552e-06,        -1.260637533271e-06,        -1.136714376727e-09,        -1.178653964626e-09,        +1.534492918428e-10,        +1.616809358986e-10,        -1.182452976761e-06,        -1.229330572223e-06,        +7.698917019885e-10,        +7.936760477115e-10,        +1.266687416433e-09,        +1.317406815117e-09,        -3.455876419368e-07,        -3.595675506613e-07
 2.43513500e+00,        -1.706259173468e-10,        -1.741814727498e-10,        +1.773414060074e-10,        +1.866995104403e-10,        -1.222149887557e-06,        -1.270485286752e-06,        -5.936043977610e-10,        -6.138752247871e-10,        +1.706896474075e-10,        +1.797405173028e-10,        -1.214301777998e-06,        -1.262334322503e-06,        -1.138607675434e-09,        -1.180531444313e-09,        +1.534649124257e-10,        +1.616888253863e-10,        -1.184129307544e-06,        -1.230983746826e-06,        +7.716221195111e-10,        +7.954074309938e-10,        +1.268434471107e-09,        +1.319128012663e-09,        -3.460513384681e-07,        -3.600238218183e-07
 2.43514000e+00,        -1.711625326145e-10,        -1.747215132860e-10,        +1.773760222368e-10,        +1.867255438567e-10,        -1.223887063101e-06,        -1.272198312521e-06,        -5.947412050929e-10,        -6.150070390679e-10,        +1.707167655472e-10,        +1.797592295673e-10,        -1.216027122670e-06,        -1.264035655718e-06,        -1.140506333075e-09,        -1.182413976785e-09,        +1.534805584455e-10,        +1.616967182130e-10,        -1.185810360113e-06,        -1.232641348591e-06,        +7.733574379002e-10,        +7.971434737588e-10,        +1.270186436836e-09,        +1.320853809619e-09,        -3.465163402087e-07,        -3.604813141226e-07
 2.43514500e+00,        -1.717006881336e-10,        -1.752630274479e-10,        +1.774107165127e-10,        +1.867516283283e-10,        -1.225629138738e-06,        -1.273915931890e-06,        -5.958812455830e-10,        -6.161419137867e-10,        +1.707439408029e-10,        +1.797779734776e-10,        -1.217757334047e-06,        -1.265741551169e-06,        -1.142410372303e-09,        -1.184301582344e-09,        +1.534962300103e-10,        +1.617046143938e-10,        -1.187496154419e-06,        -1.234303395300e-06,        +7.750976778817e-10,        +7.988841947193e-10,        +1.271943334371e-09,        +1.322584224459e-09,        -3.469826526742e-07,        -3.609400324792e-07
 2.43515000e+00,        -1.722403904184e-10,        -1.758060211555e-10,        +1.774454891629e-10,        +1.867777640580e-10,        -1.227376135203e-06,        -1.275638163336e-06,        -5.970245329097e-10,        -6.172798612603e-10,        +1.707711734178e-10,        +1.797967491619e-10,        -1.219492432725e-06,        -1.267452027205e-06,        -1.144319815906e-09,        -1.186194281382e-09,        +1.535119272224e-10,        +1.617125139430e-10,        -1.189186710530e-06,        -1.235969904832e-06,        +7.768428602829e-10,        +8.006296127115e-10,        +1.273705184581e-09,        +1.324319275755e-09,        -3.474502814109e-07,        -3.613999818190e-07
 2.43515500e+00,        -1.727816460340e-10,        -1.763505003760e-10,        +1.774803405179e-10,        +1.868039512506e-10,        -1.229128073348e-06,        -1.277365025433e-06,        -5.981710808425e-10,        -6.184208938631e-10,        +1.707984636291e-10,        +1.798155567446e-10,        -1.221232439414e-06,        -1.269167102275e-06,        -1.146234686766e-09,        -1.188092094429e-09,        +1.535276501845e-10,        +1.617204168679e-10,        -1.190882048624e-06,        -1.237640895161e-06,        +7.785930060630e-10,        +8.023797466517e-10,        +1.275472008451e-09,        +1.326058982178e-09,        -3.479192319963e-07,        -3.618611670996e-07
 2.43516000e+00,        -1.733244615732e-10,        -1.768964710981e-10,        +1.775152709093e-10,        +1.868301901114e-10,        -1.230884974147e-06,        -1.279096536857e-06,        -5.993209032124e-10,        -6.195650240420e-10,        +1.708258116864e-10,        +1.798343963496e-10,        -1.222977374943e-06,        -1.270886794926e-06,        -1.148155007929e-09,        -1.189995042103e-09,        +1.535433990156e-10,        +1.617283231790e-10,        -1.192582188995e-06,        -1.239316384358e-06,        +7.803481362915e-10,        +8.041346155709e-10,        +1.277243827087e-09,        +1.327803362501e-09,        -3.483895100399e-07,        -3.623235933051e-07
 2.43516500e+00,        -1.738688436661e-10,        -1.774439393510e-10,        +1.775502806707e-10,        +1.868564808469e-10,        -1.232646858688e-06,        -1.280832716383e-06,        -6.004740139423e-10,        -6.207122643088e-10,        +1.708532178263e-10,        +1.798532681093e-10,        -1.224727260257e-06,        -1.272611123807e-06,        -1.150080802564e-09,        -1.191903145165e-09,        +1.535591738136e-10,        +1.617362328892e-10,        -1.194287152051e-06,        -1.240996390591e-06,        +7.821082721561e-10,        +8.058942385994e-10,        +1.279020661712e-09,        +1.329552435595e-09,        -3.488611211823e-07,        -3.627872654462e-07
 2.43517000e+00,        -1.744147989801e-10,        -1.779929111965e-10,        +1.775853701376e-10,        +1.868828236650e-10,        -1.234413748180e-06,        -1.282573582887e-06,        -6.016304270334e-10,        -6.218626272411e-10,        +1.708806822955e-10,        +1.798721721463e-10,        -1.226482116422e-06,        -1.274340107663e-06,        -1.152012093971e-09,        -1.193816424448e-09,        +1.535749746887e-10,        +1.617441460120e-10,        -1.195996958315e-06,        -1.242680932124e-06,        +7.838734349711e-10,        +8.076586349729e-10,        +1.280802533672e-09,        +1.331306220435e-09,        -3.493340710966e-07,        -3.632521885611e-07
 2.43517500e+00,        -1.749623342328e-10,        -1.785433927221e-10,        +1.776205396478e-10,        +1.869092187745e-10,        -1.236185663953e-06,        -1.284319155349e-06,        -6.027901565588e-10,        -6.230161254887e-10,        +1.709082053393e-10,        +1.798911085911e-10,        -1.228241964621e-06,        -1.276073765346e-06,        -1.153948905557e-09,        -1.195734900911e-09,        +1.535908017544e-10,        +1.617520625570e-10,        -1.197711628428e-06,        -1.244370027323e-06,        +7.856436461615e-10,        +8.094278240238e-10,        +1.282589464432e-09,        +1.333064736099e-09,        -3.498083654880e-07,        -3.637183677147e-07
 2.43518000e+00,        -1.755114561564e-10,        -1.790953900534e-10,        +1.776557895402e-10,        +1.869356663851e-10,        -1.237962627458e-06,        -1.286069452848e-06,        -6.039532166717e-10,        -6.241727717605e-10,        +1.709357872093e-10,        +1.799100775755e-10,        -1.230006826160e-06,        -1.277812115803e-06,        -1.155891260916e-09,        -1.197658595628e-09,        +1.536066551137e-10,        +1.617599825427e-10,        -1.199431183148e-06,        -1.246063694650e-06,        +7.874189272863e-10,        +8.112018251893e-10,        +1.284381475579e-09,        +1.334828001764e-09,        -3.502840100938e-07,        -3.641858079992e-07
 2.43518500e+00,        -1.760621715439e-10,        -1.796489093469e-10,        +1.776911201565e-10,        +1.869621667079e-10,        -1.239744660267e-06,        -1.287824494569e-06,        -6.051196216144e-10,        -6.253325788503e-10,        +1.709634281497e-10,        +1.799290792258e-10,        -1.231776722464e-06,        -1.279555178089e-06,        -1.157839183717e-09,        -1.199587529791e-09,        +1.536225348804e-10,        +1.617679059691e-10,        -1.201155643350e-06,        -1.247761952669e-06,        +7.891993000244e-10,        +8.129806580190e-10,        +1.286178588825e-09,        +1.336596036716e-09,        -3.507610106844e-07,        -3.646545145347e-07
 2.43519000e+00,        -1.766144872146e-10,        -1.802039567887e-10,        +1.777265318397e-10,        +1.869887199550e-10,        -1.241531784078e-06,        -1.289584299799e-06,        -6.062893857029e-10,        -6.264955596027e-10,        +1.709911284159e-10,        +1.799481136756e-10,        -1.233551675081e-06,        -1.281302971360e-06,        -1.159792697803e-09,        -1.201521724714e-09,        +1.536384411693e-10,        +1.617758328550e-10,        -1.202885030029e-06,        -1.249464820043e-06,        +7.909847861666e-10,        +8.147643421726e-10,        +1.287980826003e-09,        +1.338368860341e-09,        -3.512393730627e-07,        -3.651244924688e-07
