        m,                Re{f} (GHz),                Im{f} (GHz),                          Q,              Error (Bkwd.),               Error (Abs.)
 1.00e+00,        +2.441086886282e+00,        +2.763907881931e-05,        +4.416006232329e+04,        +1.410847367537e-13,        +9.009410997279e-09
 2.00e+00,        +2.606266252581e+00,        +6.208957096888e-05,        +2.098795508369e+04,        +8.494272733861e-14,        +5.424446727038e-09
 3.00e+00,        +2.606318677610e+00,        +6.212422825870e-05,        +2.097666845451e+04,        +9.423671711804e-14,        +6.017961427928e-09
 4.00e+00,        +2.634537554551e+00,        +7.793610135267e-05,        +1.690190752410e+04,        +9.445076944055e-14,        +6.031662550903e-09
 5.00e+00,        +2.716029801463e+00,        +6.290631761815e-05,        +2.158789375240e+04,        +1.101231749771e-13,        +7.032617487427e-09
 6.00e+00,        +2.717474424705e+00,        +6.299931878909e-05,        +2.156749055123e+04,        +8.355304232868e-14,        +5.335813744876e-09
 7.00e+00,        +2.724159723495e+00,        +7.658827507297e-05,        +1.778444365000e+04,        +1.111107297690e-13,        +7.095695258670e-09
 8.00e+00,        +2.742041446781e+00,        +7.411819558702e-05,        +1.849776175786e+04,        +1.309919609297e-13,        +8.365369120842e-09
