        m,                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],             E_elec[10] (J),                 p_elec[10],              E_mag[10] (J),                  p_mag[10],             E_elec[11] (J),                 p_elec[11],              E_mag[11] (J),                  p_mag[11],             E_elec[12] (J),                 p_elec[12],              E_mag[12] (J),                  p_mag[12],             E_elec[13] (J),                 p_elec[13],              E_mag[13] (J),                  p_mag[13],             E_elec[14] (J),                 p_elec[14],              E_mag[14] (J),                  p_mag[14],             E_elec[15] (J),                 p_elec[15],              E_mag[15] (J),                  p_mag[15],             E_elec[16] (J),                 p_elec[16],              E_mag[16] (J),                  p_mag[16],             E_elec[17] (J),                 p_elec[17],              E_mag[17] (J),                  p_mag[17],             E_elec[18] (J),                 p_elec[18],              E_mag[18] (J),                  p_mag[18]
 1.00e+00,        +2.935514708646e-10,        +2.935448234222e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.627248230193e-15,        +1.235643009899e-05,        +8.858286464036e-13,        +3.017694660995e-03,        +3.627248230193e-15,        +1.235643009899e-05,        +8.858286464036e-13,        +3.017694660995e-03,        +3.254405525358e-12,        +1.108631994169e-02,        +5.216206698929e-12,        +1.776971107212e-02,        +5.848839591502e-11,        +1.992440907987e-01,        +5.471972236264e-11,        +1.864101084281e-01,        +5.840112620531e-11,        +1.989468015040e-01,        +5.483810556410e-11,        +1.868133967576e-01,        +5.729810636443e-11,        +1.951893008598e-01,        +5.371005176442e-11,        +1.829705294689e-01,        +5.728250863900e-11,        +1.951361663094e-01,        +5.369370356533e-11,        +1.829148371256e-01,        +5.843423743396e-11,        +1.990595968123e-01,        +5.487697849149e-11,        +1.869458226234e-01,        +7.243709234522e-14,        +2.467611289151e-04,        +3.078083038161e-12,        +1.048590468153e-02,        +3.166264409024e-13,        +1.078606215019e-03,        +1.252614329069e-11,        +4.267199518172e-02
 2.00e+00,        +2.935514708646e-10,        +2.935374842028e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +9.190558678073e-17,        +3.130816769886e-07,        +1.680077276258e-16,        +5.723552754499e-07,        +9.190558678073e-17,        +3.130816769886e-07,        +1.680077276258e-16,        +5.723552754499e-07,        +5.611726519619e-15,        +1.911666973799e-05,        +1.017551576744e-15,        +3.466513244493e-06,        +5.907428434740e-11,        +2.012399535026e-01,        +5.847979322519e-11,        +1.992242775535e-01,        +6.432179960010e-11,        +2.191159165739e-01,        +5.350387670365e-11,        +1.822727235295e-01,        +6.183927206157e-11,        +2.106590434701e-01,        +5.576672625046e-11,        +1.899816181975e-01,        +5.496683655033e-11,        +1.872476959098e-01,        +6.202026250756e-11,        +2.112856648478e-01,        +5.334226754707e-11,        +1.817135079922e-01,        +6.376500123994e-11,        +2.172295010741e-01,        +4.465484685413e-16,        +1.521193088306e-06,        +2.935432904249e-16,        +1.000019780173e-06,        +8.605775032819e-16,        +2.931606851594e-06,        +3.451734314284e-16,        +1.175909210934e-06
 3.00e+00,        +2.935514708646e-10,        +2.935374766752e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.511720130372e-16,        +5.149761729755e-07,        +1.582746059680e-16,        +5.391972696663e-07,        +1.511720130372e-16,        +5.149761729755e-07,        +1.582746059680e-16,        +5.391972696663e-07,        +7.864557994813e-15,        +2.679106996688e-05,        +1.108669601514e-15,        +3.776926933048e-06,        +5.841581805058e-11,        +1.989968501215e-01,        +5.903967833972e-11,        +2.011316544941e-01,        +5.314092606236e-11,        +1.810276266232e-01,        +6.393879457919e-11,        +2.178215718940e-01,        +5.549108998620e-11,        +1.890335954467e-01,        +6.156545173863e-11,        +2.097362573119e-01,        +6.241287911515e-11,        +2.126130689495e-01,        +5.534731623212e-11,        +1.885528105611e-01,        +6.408081702776e-11,        +2.182949955557e-01,        +5.364430886423e-11,        +1.827511412574e-01,        +6.944383564713e-16,        +2.365644275009e-06,        +3.075784021812e-16,        +1.047833502097e-06,        +1.230454142699e-15,        +4.191612936140e-06,        +3.523987374240e-16,        +1.200523835714e-06
 4.00e+00,        +2.935514708646e-10,        +2.935341028098e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.012435588204e-12,        +6.855477788195e-03,        +4.504528942597e-14,        +1.534584533612e-04,        +2.012435588204e-12,        +6.855477788195e-03,        +4.504528942597e-14,        +1.534584533612e-04,        +5.783212985682e-11,        +1.970084826572e-01,        +2.523678357417e-12,        +8.597564416740e-03,        +4.953673038064e-11,        +1.687497263589e-01,        +6.347615000806e-11,        +2.162479568828e-01,        +3.786460269240e-11,        +1.289879508383e-01,        +5.256622342407e-11,        +1.790804643171e-01,        +4.637649952977e-11,        +1.579842178722e-01,        +6.092560694421e-11,        +2.075588708808e-01,        +4.638779515023e-11,        +1.580226970541e-01,        +6.094823320333e-11,        +2.076359530968e-01,        +3.787867012127e-11,        +1.290358723454e-01,        +5.257134980609e-11,        +1.790979286661e-01,        +5.574552839696e-12,        +1.899003545538e-02,        +1.682854525449e-13,        +5.733080106672e-04,        +1.008805470552e-11,        +3.436553963028e-02,        +3.095303246738e-13,        +1.054495275714e-03
 5.00e+00,        +2.935514708646e-10,        +2.935378727824e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.166865245804e-13,        +7.381551315081e-04,        +1.753433599669e-12,        +5.973449296503e-03,        +2.166865245804e-13,        +7.381551315081e-04,        +1.753433599669e-12,        +5.973449296503e-03,        +6.514197048441e-12,        +2.219098759497e-02,        +2.707956356390e-12,        +9.225236698495e-03,        +7.489120549320e-11,        +2.551212067602e-01,        +6.306438865749e-11,        +2.148424258162e-01,        +4.136740766700e-11,        +1.409204578167e-01,        +4.985879364414e-11,        +1.698547215443e-01,        +6.245539235833e-11,        +2.127578927620e-01,        +6.009155501961e-11,        +2.047148275962e-01,        +6.578844322324e-11,        +2.241121225844e-01,        +6.154763437557e-11,        +2.096752756030e-01,        +3.897276456190e-11,        +1.327629680993e-01,        +4.868710190336e-11,        +1.658631012137e-01,        +1.377946702832e-12,        +4.694054840789e-03,        +2.169812733853e-12,        +7.391934516955e-03,        +1.967427285022e-12,        +6.702154410016e-03,        +3.657196492272e-12,        +1.245902771457e-02
 6.00e+00,        +2.935514708646e-10,        +2.935378598980e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.109072922717e-13,        +7.184678436477e-04,        +1.699126600663e-12,        +5.788441059198e-03,        +2.109072922717e-13,        +7.184678436477e-04,        +1.699126600663e-12,        +5.788441059198e-03,        +6.476826520391e-12,        +2.206368273787e-02,        +2.694149102687e-12,        +9.178199717144e-03,        +3.484568206256e-11,        +1.187038237619e-01,        +4.655542291899e-11,        +1.586010844910e-01,        +7.358952209805e-11,        +2.506869472714e-01,        +6.478919449654e-11,        +2.207183581670e-01,        +5.117466390319e-11,        +1.743294412815e-01,        +5.369325819367e-11,        +1.829176591133e-01,        +4.787567121498e-11,        +1.630912326005e-01,        +5.223328237974e-11,        +1.779439367647e-01,        +7.603570053581e-11,        +2.590199950689e-01,        +6.601649154656e-11,        +2.248994101459e-01,        +1.402261292672e-12,        +4.776883892090e-03,        +2.302053278804e-12,        +7.842440765916e-03,        +1.940235944621e-12,        +6.609525542170e-03,        +3.554881380378e-12,        +1.211046977590e-02
 7.00e+00,        +2.935514708646e-10,        +2.935349649011e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +5.552312623572e-14,        +1.891427287766e-04,        +4.783212211238e-14,        +1.629520426246e-04,        +5.552312623572e-14,        +1.891427287766e-04,        +4.783212211238e-14,        +1.629520426246e-04,        +8.638264844686e-13,        +2.942674693213e-03,        +3.974316895286e-13,        +1.353950081083e-03,        +6.840855052188e-11,        +2.330376690684e-01,        +5.804565275890e-11,        +1.977469797455e-01,        +6.769633370411e-11,        +2.306114614406e-01,        +6.248195157333e-11,        +2.128603370790e-01,        +4.436609849337e-11,        +1.511356709020e-01,        +5.480072125166e-11,        +1.866923120049e-01,        +4.431473245665e-11,        +1.509606895381e-01,        +5.479402644846e-11,        +1.866695044896e-01,        +6.763245714576e-11,        +2.303938622640e-01,        +6.243357148493e-11,        +2.126955182527e-01,        +4.697040016499e-14,        +1.600073746068e-04,        +2.853547643546e-13,        +9.721321085231e-04,        +1.669785319253e-13,        +5.688219903431e-04,        +2.484228078649e-13,        +8.463141961590e-04
 8.00e+00,        +2.935514708646e-10,        +2.935356012812e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.480129594130e-15,        +8.448704368012e-06,        +5.009438640425e-14,        +1.706586396525e-04,        +2.480129594130e-15,        +8.448704368012e-06,        +5.009438640425e-14,        +1.706586396525e-04,        +1.719653925285e-13,        +5.858100183320e-04,        +3.308391768194e-13,        +1.127083649736e-03,        +4.358908550158e-11,        +1.484887313738e-01,        +5.694262085255e-11,        +1.939888061414e-01,        +5.410874854392e-11,        +1.843245696728e-01,        +5.783675041270e-11,        +1.970348746805e-01,        +7.075123925143e-11,        +2.410181732119e-01,        +6.006751740250e-11,        +2.046345218103e-01,        +7.073729359149e-11,        +2.409706665177e-01,        +6.003818847237e-11,        +2.045346057184e-01,        +5.415411520288e-11,        +1.844791138105e-01,        +5.787226677795e-11,        +1.971558697662e-01,        +1.605487290614e-14,        +5.469184964005e-05,        +1.384726513878e-13,        +4.717405683788e-04,        +2.048837823387e-14,        +6.979484099851e-05,        +2.588511485571e-13,        +8.818390254105e-04
