        m,                Re{f} (GHz),                Im{f} (GHz),                          Q,              Error (Bkwd.),               Error (Abs.)
 1.00e+00,        +2.434287109654e+00,        +5.780433309961e-03,        +2.105632780616e+02,        +7.532974718904e-13,        +6.918924620455e-09
 2.00e+00,        +2.480881694985e+00,        +7.938404439485e-03,        +1.562590073764e+02,        +8.972602000866e-14,        +8.248190301892e-10
 3.00e+00,        +2.622762953645e+00,        +5.473141561613e-05,        +2.396030620340e+04,        +3.041774076173e-14,        +2.803470791443e-10
 4.00e+00,        +2.622882310871e+00,        +5.474389949509e-05,        +2.395593240191e+04,        +1.848595586644e-14,        +1.703773848832e-10
