        m,         Re{B_x[1]} (Wb/m²),         Im{B_x[1]} (Wb/m²),         Re{B_y[1]} (Wb/m²),         Im{B_y[1]} (Wb/m²),         Re{B_z[1]} (Wb/m²),         Im{B_z[1]} (Wb/m²),         Re{B_x[2]} (Wb/m²),         Im{B_x[2]} (Wb/m²),         Re{B_y[2]} (Wb/m²),         Im{B_y[2]} (Wb/m²),         Re{B_z[2]} (Wb/m²),         Im{B_z[2]} (Wb/m²),         Re{B_x[3]} (Wb/m²),         Im{B_x[3]} (Wb/m²),         Re{B_y[3]} (Wb/m²),         Im{B_y[3]} (Wb/m²),         Re{B_z[3]} (Wb/m²),         Im{B_z[3]} (Wb/m²),         Re{B_x[4]} (Wb/m²),         Im{B_x[4]} (Wb/m²),         Re{B_y[4]} (Wb/m²),         Im{B_y[4]} (Wb/m²),         Re{B_z[4]} (Wb/m²),         Im{B_z[4]} (Wb/m²),         Re{B_x[5]} (Wb/m²),         Im{B_x[5]} (Wb/m²),         Re{B_y[5]} (Wb/m²),         Im{B_y[5]} (Wb/m²),         Re{B_z[5]} (Wb/m²),         Im{B_z[5]} (Wb/m²),         Re{B_x[6]} (Wb/m²),         Im{B_x[6]} (Wb/m²),         Re{B_y[6]} (Wb/m²),         Im{B_y[6]} (Wb/m²),         Re{B_z[6]} (Wb/m²),         Im{B_z[6]} (Wb/m²),         Re{B_x[7]} (Wb/m²),         Im{B_x[7]} (Wb/m²),         Re{B_y[7]} (Wb/m²),         Im{B_y[7]} (Wb/m²),         Re{B_z[7]} (Wb/m²),         Im{B_z[7]} (Wb/m²)
 1.00e+00,        +8.851086718740e-10,        -1.423107818560e-09,        +2.629249006169e-10,        -2.914511184983e-10,        -9.790534625980e-10,        -1.285993853390e-09,        +1.529449557055e-09,        -8.472886404144e-10,        +4.971736708760e-10,        +3.351467952159e-10,        -1.415320149559e-08,        +9.513590750783e-09,        +2.463738720837e-09,        +1.456144572195e-10,        +7.074917798395e-10,        +7.343258638226e-10,        -3.623737468075e-08,        +5.242794371441e-09,        +1.900406111227e-09,        +2.376259608454e-09,        -4.423943202908e-10,        +2.912484850288e-09,        -6.263792866448e-08,        -3.661011952024e-08,        +9.399552894858e-10,        +4.262883846223e-09,        -1.923878721024e-09,        +2.760823815280e-09,        -7.097461904952e-08,        -1.160322571588e-07,        -8.873192855457e-09,        +5.682113175104e-09,        -2.814118117648e-09,        +3.062222216181e-09,        -3.545080389519e-08,        -1.192191497471e-07,        -7.502750013915e-09,        -7.143243005320e-10,        -6.464526887519e-10,        +9.612225118135e-10,        -4.623833838318e-09,        -3.399443888274e-08
 2.00e+00,        +3.146790813879e-10,        +3.203881565674e-10,        +1.375046146837e-09,        -1.389966450081e-09,        +4.471497845903e-10,        +1.924044680070e-11,        -5.226808882038e-10,        -5.763456668558e-11,        +4.937753528838e-09,        +5.229768428354e-10,        +1.519547948311e-09,        -9.009279312357e-10,        -2.069704102231e-10,        -7.483766510149e-11,        +8.098389366525e-09,        +8.640608621223e-09,        +3.651174462190e-09,        -2.740073037388e-10,        -5.529011572306e-10,        -4.816114496840e-10,        +1.752481365236e-09,        +2.345046820790e-08,        +6.854042915835e-09,        +3.954491933858e-09,        +5.741775988180e-10,        -2.176435420330e-09,        -1.880166560927e-08,        +4.193315728147e-08,        +4.631197342528e-09,        +1.794493834135e-08,        +1.214114838129e-09,        -5.458345313819e-10,        -2.041273568452e-08,        +2.817557560408e-08,        +2.070094651589e-09,        +1.326830413460e-08,        +6.405797530143e-10,        +3.366556661438e-10,        -6.399517760792e-09,        +1.694548983719e-09,        +3.918985488571e-10,        +6.278609381692e-09
 3.00e+00,        -1.210981686194e-10,        +8.802943922573e-11,        -1.011751551986e-09,        -4.398735695610e-10,        +3.049215790670e-08,        +1.079022104649e-07,        -3.271706265561e-10,        +8.662451810175e-11,        +1.626181176911e-09,        +8.474417826230e-10,        -1.108032180929e-07,        +1.250350359027e-07,        -5.744906716036e-10,        -3.630997005771e-09,        -8.603900216434e-10,        -3.393604338330e-09,        -3.389149225545e-07,        +2.434078471659e-08,        +1.288035934137e-09,        -2.284830900561e-09,        -2.206194768992e-09,        +7.976385323205e-10,        -5.565085115861e-07,        -4.206417461428e-07,        +9.661933325311e-10,        -5.128723268236e-09,        +1.662219996645e-08,        -1.584287336430e-08,        -5.379142694340e-07,        -1.207029749518e-06,        -2.147939259930e-09,        -8.216557439953e-09,        +8.889029062969e-11,        +4.838513898717e-10,        -3.123949752604e-07,        -1.388855525299e-06,        -1.518859225150e-09,        -1.257030104955e-08,        +4.300881673806e-10,        +1.973877515591e-09,        -1.065599412493e-07,        -5.150698462159e-07
 4.00e+00,        +6.728024758668e-12,        +5.341668178156e-12,        +1.833542139824e-12,        +2.319585157141e-12,        -2.872812728827e-11,        -4.868646207652e-11,        +1.889771661851e-12,        +6.607899949877e-12,        -8.604270698438e-12,        +1.141492840840e-11,        -2.322653489408e-10,        -3.466135122856e-11,        +5.529024737252e-12,        +2.460593597754e-12,        -4.045269391689e-11,        -1.356030039226e-11,        -7.401801208882e-10,        -3.199603562811e-10,        -3.242582859062e-12,        +9.048475847239e-12,        -5.202300466602e-11,        -2.334180742579e-11,        -1.345469818955e-09,        -1.836658178241e-09,        -2.191320722282e-11,        +5.999113639063e-11,        -1.409856392761e-11,        -1.112435017053e-10,        -1.202785681369e-09,        -4.682533738518e-09,        -2.363181544483e-11,        +1.862487931417e-12,        -3.980899829828e-11,        -6.526878050978e-11,        -1.583907787827e-10,        -1.036246824795e-08,        -8.194969170303e-12,        +1.114930202086e-09,        -1.257881584102e-11,        +2.538153354718e-09,        +1.065168341074e-10,        -2.884865215997e-07
