        f (GHz),         Re{B_x[1]} (Wb/m²),         Im{B_x[1]} (Wb/m²),         Re{B_y[1]} (Wb/m²),         Im{B_y[1]} (Wb/m²),         Re{B_z[1]} (Wb/m²),         Im{B_z[1]} (Wb/m²),         Re{B_x[2]} (Wb/m²),         Im{B_x[2]} (Wb/m²),         Re{B_y[2]} (Wb/m²),         Im{B_y[2]} (Wb/m²),         Re{B_z[2]} (Wb/m²),         Im{B_z[2]} (Wb/m²),         Re{B_x[3]} (Wb/m²),         Im{B_x[3]} (Wb/m²),         Re{B_y[3]} (Wb/m²),         Im{B_y[3]} (Wb/m²),         Re{B_z[3]} (Wb/m²),         Im{B_z[3]} (Wb/m²),         Re{B_x[4]} (Wb/m²),         Im{B_x[4]} (Wb/m²),         Re{B_y[4]} (Wb/m²),         Im{B_y[4]} (Wb/m²),         Re{B_z[4]} (Wb/m²),         Im{B_z[4]} (Wb/m²)
 2.43510000e+00,        -2.987084121143e-12,        +6.158327943555e-10,        +5.466563159497e-12,        -3.240694418172e-10,        -3.286443647822e-08,        +3.306476596750e-06,        -1.473147584412e-11,        +1.803122485354e-09,        +5.235102162778e-12,        -3.007380835830e-10,        -3.266990990265e-08,        +3.285787755700e-06,        -2.941932963097e-11,        +3.272749938402e-09,        +4.873260526299e-12,        -2.782196181291e-10,        -3.188489735644e-08,        +3.204557646900e-06,        -7.977546161425e-11,        +7.570694437949e-09,        +1.012493726176e-10,        -9.990414142817e-09,        -9.621157168446e-09,        +9.267995705238e-07
 2.43510500e+00,        -2.935166238484e-12,        +6.170238544528e-10,        +5.436275798571e-12,        -3.239183524499e-10,        -3.257313227905e-08,        +3.309549677956e-06,        -1.457493892871e-11,        +1.805421462259e-09,        +5.206866713853e-12,        -3.005651237299e-10,        -3.238041803482e-08,        +3.288839558724e-06,        -2.913315555945e-11,        +3.276388694668e-09,        +4.847117477288e-12,        -2.780512569887e-10,        -3.160253972469e-08,        +3.207529684366e-06,        -7.910432213981e-11,        +7.576869607299e-09,        +1.003678569696e-10,        -9.999347085246e-09,        -9.539109265268e-09,        +9.275809058243e-07
 2.43511000e+00,        -2.882924944617e-12,        +6.182172026071e-10,        +5.405963368415e-12,        -3.237669227226e-10,        -3.228071171416e-08,        +3.312628459461e-06,        -1.441767684978e-11,        +1.807724782894e-09,        +5.178614106225e-12,        -3.003917834554e-10,        -3.208981716740e-08,        +3.291897022594e-06,        -2.884576490372e-11,        +3.280034277962e-09,        +4.820960119160e-12,        -2.778825260070e-10,        -3.131910131135e-08,        +3.210507234754e-06,        -7.843078668214e-11,        +7.583056204621e-09,        +9.948303421440e-11,        -1.000829656533e-08,        -9.456763316465e-09,        +9.283636890315e-07
 2.43511500e+00,        -2.830358690009e-12,        +6.194128451841e-10,        +5.375625894459e-12,        -3.236151516873e-10,        -3.198717005238e-08,        +3.315712956978e-06,        -1.425968635411e-11,        +1.810032459252e-09,        +5.150344398582e-12,        -3.002180617062e-10,        -3.179810260098e-08,        +3.294960162917e-06,        -2.855715233553e-11,        +3.283686707086e-09,        +4.794788515617e-12,        -2.777134241445e-10,        -3.103457753767e-08,        +3.213490313261e-06,        -7.775484531220e-11,        +7.589254261366e-09,        +9.859489043422e-11,        -1.001726262863e-08,        -9.374118079568e-09,        +9.291479241328e-07
 2.43512000e+00,        -2.777465916923e-12,        +6.206107885228e-10,        +5.345263402527e-12,        -3.234630383782e-10,        -3.169250253913e-08,        +3.318803186277e-06,        -1.410096417167e-11,        +1.812344503385e-09,        +5.122057650339e-12,        -3.000439573966e-10,        -3.150526961287e-08,        +3.298028995353e-06,        -2.826731249896e-11,        +3.287346000993e-09,        +4.768602731282e-12,        -2.775439503675e-10,        -3.074896380221e-08,        +3.216478935138e-06,        -7.707648805234e-11,        +7.595463809098e-09,        +9.770341164257e-11,        -1.002624532089e-08,        -9.291172306004e-09,        +9.299336151299e-07
 2.43512500e+00,        -2.724245059878e-12,        +6.218110390002e-10,        +5.314875918665e-12,        -3.233105818339e-10,        -3.139670439588e-08,        +3.321899163188e-06,        -1.394150701613e-11,        +1.814660927378e-09,        +5.093753921405e-12,        -2.998694694601e-10,        -3.121131345656e-08,        +3.301103535622e-06,        -2.797624001131e-11,        +3.291012178644e-09,        +4.742402831058e-12,        -2.773741036264e-10,        -3.046225548036e-08,        +3.219473115693e-06,        -7.639570487544e-11,        +7.601684879518e-09,        +9.680858378281e-11,        -1.003524468800e-08,        -9.207924740962e-09,        +9.307207660391e-07
 2.43513000e+00,        -2.670694544279e-12,        +6.230136030322e-10,        +5.284463469951e-12,        -3.231577810859e-10,        -3.109977082051e-08,        +3.325000903597e-06,        -1.378131158349e-11,        +1.816981743352e-09,        +5.065433272664e-12,        -2.996945968158e-10,        -3.091622936217e-08,        +3.304183799500e-06,        -2.768392946206e-11,        +3.294685259077e-09,        +4.716188880916e-12,        -2.772038828843e-10,        -3.017444792468e-08,        +3.222472870289e-06,        -7.571248570505e-11,        +7.607917504415e-09,        +9.591039272913e-11,        -1.004426077604e-08,        -9.124374123498e-09,        +9.315093808916e-07
 2.43513500e+00,        -2.616812788120e-12,        +6.242184870431e-10,        +5.254026083271e-12,        -3.230046351635e-10,        -3.080169698639e-08,        +3.328108423447e-06,        -1.362037455340e-11,        +1.819306963503e-09,        +5.037095765238e-12,        -2.995193383734e-10,        -3.062001253542e-08,        +3.307269802821e-06,        -2.739037541443e-11,        +3.298365261453e-09,        +4.689960946824e-12,        -2.770332870596e-10,        -2.988553646402e-08,        +3.225478214348e-06,        -7.502682041422e-11,        +7.614161715708e-09,        +9.500882428386e-11,        -1.005329363123e-08,        -9.040519186273e-09,        +9.322994637329e-07
 2.43514000e+00,        -2.562598200658e-12,        +6.254256974722e-10,        +5.223563786207e-12,        -3.228511430909e-10,        -3.050247804341e-08,        +3.331221738741e-06,        -1.345869258859e-11,        +1.821636600036e-09,        +5.008741460856e-12,        -2.993436930560e-10,        -3.032265815875e-08,        +3.310361561475e-06,        -2.709557240256e-11,        +3.302052204939e-09,        +4.663719095998e-12,        -2.768623151221e-10,        -2.959551640451e-08,        +3.228489163344e-06,        -7.433869882736e-11,        +7.620417545427e-09,        +9.410386418050e-11,        -1.006234329998e-08,        -8.956358655840e-09,        +9.330910186233e-07
 2.43514500e+00,        -2.508049182261e-12,        +6.266352407983e-10,        +5.193076607209e-12,        -3.226973038899e-10,        -3.020210911644e-08,        +3.334340865541e-06,        -1.329626233362e-11,        +1.823970665225e-09,        +4.980370422464e-12,        -2.991676597655e-10,        -3.002416138974e-08,        +3.313459091414e-06,        -2.679951493334e-11,        +3.305746108798e-09,        +4.637463396229e-12,        -2.766909659936e-10,        -2.930438302809e-08,        +3.231505732810e-06,        -7.364811071649e-11,        +7.626685025711e-09,        +9.319549807933e-11,        -1.007140982887e-08,        -8.871891252247e-09,        +9.338840496383e-07
