        f (GHz),           Re{E_x[1]} (V/m),           Im{E_x[1]} (V/m),           Re{E_y[1]} (V/m),           Im{E_y[1]} (V/m),           Re{E_z[1]} (V/m),           Im{E_z[1]} (V/m),           Re{E_x[2]} (V/m),           Im{E_x[2]} (V/m),           Re{E_y[2]} (V/m),           Im{E_y[2]} (V/m),           Re{E_z[2]} (V/m),           Im{E_z[2]} (V/m),           Re{E_x[3]} (V/m),           Im{E_x[3]} (V/m),           Re{E_y[3]} (V/m),           Im{E_y[3]} (V/m),           Re{E_z[3]} (V/m),           Im{E_z[3]} (V/m),           Re{E_x[4]} (V/m),           Im{E_x[4]} (V/m),           Re{E_y[4]} (V/m),           Im{E_y[4]} (V/m),           Re{E_z[4]} (V/m),           Im{E_z[4]} (V/m)
 2.43505000e+00,        +2.512802899565e+00,        +4.528860017753e-02,        +4.620959630229e+01,        +4.816139733240e-01,        -1.821307626746e-03,        -2.789810609702e-05,        +2.983155804626e+00,        +5.314241663501e-02,        +1.028614557227e+02,        +1.098225441955e+00,        +1.231021117070e-02,        +2.106634844723e-04,        +3.542579541373e+00,        +6.321975356536e-02,        +2.057429761436e+02,        +2.217950567661e+00,        +6.028540451834e-02,        +9.057775204040e-04,        -5.289158987604e+00,        -9.306155839010e-02,        +5.616926108732e+02,        +6.055288132689e+00,        +7.833467144261e-01,        +7.691625900646e-03
 2.43505500e+00,        +2.511699177080e+00,        +4.505545123724e-02,        +4.625651929454e+01,        +4.776823248543e-01,        -1.818135275962e-03,        -2.772050319215e-05,        +2.982000377498e+00,        +5.286606636920e-02,        +1.029608526297e+02,        +1.089447342886e+00,        +1.231003499954e-02,        +2.095461348892e-04,        +3.541247719777e+00,        +6.289112055648e-02,        +2.059376736361e+02,        +2.200371138869e+00,        +6.029615027922e-02,        +9.003782805248e-04,        -5.286570902172e+00,        -9.257829200734e-02,        +5.622234005990e+02,        +6.007289757484e+00,        +7.842211637548e-01,        +7.625534939626e-03
 2.43506000e+00,        +2.510593211361e+00,        +4.482210032979e-02,        +4.630352885131e+01,        +4.737347889226e-01,        -1.814956659367e-03,        -2.754319805870e-05,        +2.980842633775e+00,        +5.258944822889e-02,        +1.030604325663e+02,        +1.080634793766e+00,        +1.230985762438e-02,        +2.084268335441e-04,        +3.539913317854e+00,        +6.256216203264e-02,        +2.061327293555e+02,        +2.182723548555e+00,        +6.030691252310e-02,        +8.949674371164e-04,        -5.283976149964e+00,        -9.209465184722e-02,        +5.627551666005e+02,        +5.959105424548e+00,        +7.850972144126e-01,        +7.559160399784e-03
 2.43506500e+00,        +2.509484996147e+00,        +4.458854751019e-02,        +4.635062520934e+01,        +4.697712975315e-01,        -1.811771759157e-03,        -2.736619322565e-05,        +2.979682566975e+00,        +5.231256210513e-02,        +1.031601960328e+02,        +1.071787648438e+00,        +1.230967904190e-02,        +2.073055753648e-04,        +3.538576328368e+00,        +6.223287779553e-02,        +2.063281442811e+02,        +2.165007508613e+00,        +6.031769129362e-02,        +8.895449533969e-04,        -5.281374712234e+00,        -9.161063871785e-02,        +5.632879115465e+02,        +5.910734348163e+00,        +7.859748707829e-01,        +7.492501052219e-03
 2.43507000e+00,        +2.508374525155e+00,        +4.435479283488e-02,        +4.639780860618e+01,        +4.657917823524e-01,        -1.808580557473e-03,        -2.718949127966e-05,        +2.978520170589e+00,        +5.203540788983e-02,        +1.032601435313e+02,        +1.062905760033e+00,        +1.230949924882e-02,        +2.061823552139e-04,        +3.537236744053e+00,        +6.190326764758e-02,        +2.065239193953e+02,        +2.147222729535e+00,        +6.032848663454e-02,        +8.841107923781e-04,        -5.278766570172e+00,        -9.112625343979e-02,        +5.638216381147e+02,        +5.862175738790e+00,        +7.868541372641e-01,        +7.425555661982e-03
 2.43507500e+00,        +2.507261792076e+00,        +4.412083636416e-02,        +4.644507928025e+01,        +4.617961747047e-01,        -1.805383036392e-03,        -2.701309477938e-05,        +2.977355438083e+00,        +5.175798547827e-02,        +1.033602755656e+02,        +1.053988980932e+00,        +1.230931824180e-02,        +2.050571679874e-04,        +3.535894557620e+00,        +6.157333139458e-02,        +2.067200556845e+02,        +2.129368920339e+00,        +6.033929858977e-02,        +8.786649169767e-04,        -5.276151704895e+00,        -9.064149684131e-02,        +5.643563489931e+02,        +5.813428802871e+00,        +7.877350182713e-01,        +7.358322987754e-03
 2.43508000e+00,        +2.506146790579e+00,        +4.388667816004e-02,        +4.649243747086e+01,        +4.577844055699e-01,        -1.802179177920e-03,        -2.683700632601e-05,        +2.976188362901e+00,        +5.148029476686e-02,        +1.034605926417e+02,        +1.045037162792e+00,        +1.230913601749e-02,        +2.039300085322e-04,        +3.534549761749e+00,        +6.124306884338e-02,        +2.069165541384e+02,        +2.111445788618e+00,        +6.035012720337e-02,        +8.732072899190e-04,        -5.273530097449e+00,        -9.015636976167e-02,        +5.648920468791e+02,        +5.764492742953e+00,        +7.886175182355e-01,        +7.290801782057e-03
 2.43508500e+00,        +2.505029514310e+00,        +4.365231828730e-02,        +4.653988341815e+01,        +4.537564055831e-01,        -1.798968963992e-03,        -2.666122852077e-05,        +2.975018938460e+00,        +5.120233565432e-02,        +1.035610952672e+02,        +1.036050156526e+00,        +1.230895257253e-02,        +2.028008716957e-04,        +3.533202349096e+00,        +6.091247980314e-02,        +2.071134157503e+02,        +2.093453040502e+00,        +6.036097251956e-02,        +8.677378737969e-04,        -5.270901728812e+00,        -8.967087305025e-02,        +5.654287344800e+02,        +5.715366757609e+00,        +7.895016416032e-01,        +7.222990791099e-03
 2.43509000e+00,        +2.503909956890e+00,        +4.341775681333e-02,        +4.658741736317e+01,        +4.497121050319e-01,        -1.795752376492e-03,        -2.648576399845e-05,        +2.973847158156e+00,        +5.092410804137e-02,        +1.036617839514e+02,        +1.027027812306e+00,        +1.230876790355e-02,        +2.016697522889e-04,        +3.531852312286e+00,        +6.058156408485e-02,        +2.073106415172e+02,        +2.075390380663e+00,        +6.037183458271e-02,        +8.622566310263e-04,        -5.268266579889e+00,        -8.918500756645e-02,        +5.659664145128e+02,        +5.666050041423e+00,        +7.903873928378e-01,        +7.154888754793e-03
 2.43509500e+00,        +2.502788111919e+00,        +4.318299380864e-02,        +4.663503954779e+01,        +4.456514338545e-01,        -1.792529397220e-03,        -2.631061538956e-05,        +2.972673015356e+00,        +5.064561183135e-02,        +1.037626592056e+02,        +1.017969979556e+00,        +1.230858200719e-02,        +2.005366451283e-04,        +3.530499643919e+00,        +6.025032150221e-02,        +2.075082324395e+02,        +2.057257512301e+00,        +6.038271343734e-02,        +8.567635238961e-04,        -5.265624631517e+00,        -8.869877417963e-02,        +5.665050897043e+02,        +5.616541784974e+00,        +7.912747764181e-01,        +7.086494406692e-03
 2.43510000e+00,        +2.501663972968e+00,        +4.294802934485e-02,        +4.668275021482e+01,        +4.415743216392e-01,        -1.789300007927e-03,        -2.613578537136e-05,        +2.971496503404e+00,        +5.036684692815e-02,        +1.038637215430e+02,        +1.008876506950e+00,        +1.230839488003e-02,        +1.994015449760e-04,        +3.529144336567e+00,        +5.991875186929e-02,        +2.077061895215e+02,        +2.039054137138e+00,        +6.039360912810e-02,        +8.512585144878e-04,        -5.262975864460e+00,        -8.821217377057e-02,        +5.670447627915e+02,        +5.566841174802e+00,        +7.921637968398e-01,        +7.017806473958e-03
 2.43510500e+00,        +2.500537533588e+00,        +4.271286349827e-02,        +4.673054960790e+01,        +4.374806976160e-01,        -1.786064190288e-03,        -2.596127659830e-05,        +2.970317615620e+00,        +5.008781323984e-02,        +1.039649714787e+02,        +9.997472423970e-01,        +1.230820651865e-02,        +1.982644466235e-04,        +3.527786382773e+00,        +5.958685500441e-02,        +2.079045137711e+02,        +2.020779955393e+00,        +6.040452169981e-02,        +8.457415647886e-04,        -5.260320259409e+00,        -8.772520722882e-02,        +5.675854365210e+02,        +5.516947393362e+00,        +7.930544586146e-01,        +6.948823677273e-03
 2.43511000e+00,        +2.499408787306e+00,        +4.247749634612e-02,        +4.677843797159e+01,        +4.333704906658e-01,        -1.782821925894e-03,        -2.578709177869e-05,        +2.969136345299e+00,        +4.980851067482e-02,        +1.040664095294e+02,        +9.905820330559e-01,        +1.230801691962e-02,        +1.971253447994e-04,        +3.526425775052e+00,        +5.925463072605e-02,        +2.081032061996e+02,        +2.002434665811e+00,        +6.041545119748e-02,        +8.402126365690e-04,        -5.257657796985e+00,        -8.723787545627e-02,        +5.681271136495e+02,        +5.466859619077e+00,        +7.939467662708e-01,        +6.879544730941e-03
 2.43511500e+00,        +2.498277727622e+00,        +4.224192796942e-02,        +4.682641555133e+01,        +4.292436293063e-01,        -1.779573196310e-03,        -2.561323361948e-05,        +2.967952685708e+00,        +4.952893914477e-02,        +1.041680362140e+02,        +9.813807253111e-01,        +1.230782607952e-02,        +1.959842342371e-04,        +3.525062505892e+00,        +5.892207885603e-02,        +2.083022678224e+02,        +1.984017965610e+00,        +6.042639766619e-02,        +8.346716914697e-04,        -5.254988457736e+00,        -8.675017936424e-02,        +5.686697969437e+02,        +5.416577026213e+00,        +7.948407243533e-01,        +6.809968342677e-03
 2.43512000e+00,        +2.497144348014e+00,        +4.200615845176e-02,        +4.687448259345e+01,        +4.251000416984e-01,        -1.776317982977e-03,        -2.543970483509e-05,        +2.966766630092e+00,        +4.924909856337e-02,        +1.042698520531e+02,        +9.721431647828e-01,        +1.230763399487e-02,        +1.948411096605e-04,        +3.523696567753e+00,        +5.858919921807e-02,        +2.085016996581e+02,        +1.965529550506e+00,        +6.043736115128e-02,        +8.291186909801e-04,        -5.252312222137e+00,        -8.626211987430e-02,        +5.692134891806e+02,        +5.366098784940e+00,        +7.957363374232e-01,        +6.740093213703e-03
 2.43512500e+00,        +2.496008641934e+00,        +4.177018787828e-02,        +4.692263934518e+01,        +4.209396556396e-01,        -1.773056267317e-03,        -2.526650819449e-05,        +2.965578171669e+00,        +4.896898884531e-02,        +1.043718575693e+02,        +9.628691963120e-01,        +1.230744066219e-02,        +1.936959657319e-04,        +3.522327953065e+00,        +5.825599163684e-02,        +2.087015027295e+02,        +1.946969114681e+00,        +6.044834169815e-02,        +8.235535963738e-04,        -5.249629070591e+00,        -8.577369792134e-02,        +5.697581931470e+02,        +5.315424061240e+00,        +7.966336100585e-01,        +6.669918038604e-03
 2.43513000e+00,        +2.494870602812e+00,        +4.153401633971e-02,        +4.697088605466e+01,        +4.167623985648e-01,        -1.769788030650e-03,        -2.509364641988e-05,        +2.964387303631e+00,        +4.868860991035e-02,        +1.044740532870e+02,        +9.535586639671e-01,        +1.230724607801e-02,        +1.925487971716e-04,        +3.520956654230e+00,        +5.792245594212e-02,        +2.089016780628e+02,        +1.928336350799e+00,        +6.045933935242e-02,        +8.179763688633e-04,        -5.246938983426e+00,        -8.528491444634e-02,        +5.703039116399e+02,        +5.264552016967e+00,        +7.975325468538e-01,        +6.599441505432e-03
 2.43513500e+00,        +2.493730224048e+00,        +4.129764392631e-02,        +4.701922297092e+01,        +4.125681975391e-01,        -1.766513254270e-03,        -2.492112232145e-05,        +2.963194019146e+00,        +4.840796167714e-02,        +1.045764397326e+02,        +9.442114110215e-01,        +1.230705023877e-02,        +1.913995985965e-04,        +3.519582663622e+00,        +5.758859196245e-02,        +2.091022266881e+02,        +1.909630949957e+00,        +6.047035415980e-02,        +8.123869693831e-04,        -5.244241940900e+00,        -8.479577040678e-02,        +5.708506474668e+02,        +5.213481809689e+00,        +7.984331524208e-01,        +6.528662295441e-03
 2.43514000e+00,        +2.492587499024e+00,        +4.106107073255e-02,        +4.706765034391e+01,        +4.083569792683e-01,        -1.763231919331e-03,        -2.474893869699e-05,        +2.961998311355e+00,        +4.812704406804e-02,        +1.046790174343e+02,        +9.348272799808e-01,        +1.230685314104e-02,        +1.902483646400e-04,        +3.518205973585e+00,        +5.725439953004e-02,        +2.093031496392e+02,        +1.890852601743e+00,        +6.048138616625e-02,        +8.067853587547e-04,        -5.241537923192e+00,        -8.430626676779e-02,        +5.713984034451e+02,        +5.162212592867e+00,        +7.993354313875e-01,        +6.457579083375e-03
 2.43514500e+00,        +2.491442421092e+00,        +4.082429685712e-02,        +4.711616842451e+01,        +4.041286700755e-01,        -1.759944006974e-03,        -2.457709832499e-05,        +2.960800173373e+00,        +4.784585700912e-02,        +1.047817869225e+02,        +9.254061125342e-01,        +1.230665478122e-02,        +1.890950899601e-04,        +3.516826576437e+00,        +5.691987848087e-02,        +2.095044479536e+02,        +1.872000994140e+00,        +6.049243541782e-02,        +8.011714976865e-04,        -5.238826910408e+00,        -8.381640450511e-02,        +5.719471824027e+02,        +5.110743515587e+00,        +8.002393883994e-01,        +6.386190537048e-03
 2.43515000e+00,        +2.490294983580e+00,        +4.058732239919e-02,        +4.716477746449e+01,        +3.998831959213e-01,        -1.756649498272e-03,        -2.440560407572e-05,        +2.959599598290e+00,        +4.756440042626e-02,        +1.048847487292e+02,        +9.159477495918e-01,        +1.230645515576e-02,        +1.879397691109e-04,        +3.515444464461e+00,        +5.658502865055e-02,        +2.097061226729e+02,        +1.853075813595e+00,        +6.050350196072e-02,        +7.955453466159e-04,        -5.236108882584e+00,        -8.332618460809e-02,        +5.724969871779e+02,        +5.059073722742e+00,        +8.011450281190e-01,        +6.314495317637e-03
 2.43515500e+00,        +2.489145179792e+00,        +4.035014746210e-02,        +4.721347771656e+01,        +3.956204823850e-01,        -1.753348374180e-03,        -2.423445877812e-05,        +2.958396579169e+00,        +4.728267424902e-02,        +1.049879033887e+02,        +9.064520312488e-01,        +1.230625426113e-02,        +1.867823966926e-04,        +3.514059629919e+00,        +5.624984987846e-02,        +2.099081748422e+02,        +1.834076744955e+00,        +6.051458584137e-02,        +7.899068658919e-04,        -5.233383819674e+00,        -8.283560807646e-02,        +5.730478206191e+02,        +5.007202354863e+00,        +8.020523552252e-01,        +6.242492079384e-03
 2.43516000e+00,        +2.487993003007e+00,        +4.011277215230e-02,        +4.726226943436e+01,        +3.913404546719e-01,        -1.750040615621e-03,        -2.406366530211e-05,        +2.957191109046e+00,        +4.700067840947e-02,        +1.050912514369e+02,        +8.969187968016e-01,        +1.230605209373e-02,        +1.856229672637e-04,        +3.512672065036e+00,        +5.591434200636e-02,        +2.101106055105e+02,        +1.815003471494e+00,        +6.052568710631e-02,        +7.842560156717e-04,        -5.230651701560e+00,        -8.234467592010e-02,        +5.735996855856e+02,        +4.955128548194e+00,        +8.029613744151e-01,        +6.170179469761e-03
 2.43516500e+00,        +2.486838446478e+00,        +3.987519657873e-02,        +4.731115287244e+01,        +3.870430376075e-01,        -1.746726203442e-03,        -2.389322653161e-05,        +2.955983180933e+00,        +4.671841284165e-02,        +1.051947934119e+02,        +8.873478847324e-01,        +1.230584864996e-02,        +1.844614753658e-04,        +3.511281762013e+00,        +5.557850487803e-02,        +2.103134157306e+02,        +1.795855674884e+00,        +6.053680580223e-02,        +7.785927559452e-04,        -5.227912508050e+00,        -8.185338916137e-02,        +5.741525849468e+02,        +4.902851434611e+00,        +8.038720904021e-01,        +6.097556129294e-03
 2.43517000e+00,        +2.485681503430e+00,        +3.963742085280e-02,        +4.736012828632e+01,        +3.827281556385e-01,        -1.743405118425e-03,        -2.372314538980e-05,        +2.954772787814e+00,        +4.643587748141e-02,        +1.052985298537e+02,        +8.777391327128e-01,        +1.230564392620e-02,        +1.832979154975e-04,        +3.509888713018e+00,        +5.524233833891e-02,        +2.105166065595e+02,        +1.776633035202e+00,        +6.054794197599e-02,        +7.729170465041e-04,        -5.225166218874e+00,        -8.136174883518e-02,        +5.747065215827e+02,        +4.850370141637e+00,        +8.047845079177e-01,        +6.024620691631e-03
 2.43517500e+00,        +2.484522167067e+00,        +3.939944509081e-02,        +4.740919593243e+01,        +3.783957328180e-01,        -1.740077341247e-03,        -2.355342475380e-05,        +2.953559922645e+00,        +4.615307226903e-02,        +1.054024613044e+02,        +8.680923775743e-01,        +1.230543791881e-02,        +1.821322822113e-04,        +3.508492910190e+00,        +5.490584223900e-02,        +2.107201790577e+02,        +1.757335230874e+00,        +6.055909567465e-02,        +7.672288470583e-04,        -5.222412813683e+00,        -8.086975598501e-02,        +5.752614983841e+02,        +4.797683792301e+00,        +8.056986317104e-01,        +5.951371783274e-03
 2.43518000e+00,        +2.483360430563e+00,        +3.916126940976e-02,        +4.745835606815e+01,        +3.740456928287e-01,        -1.736742852548e-03,        -2.338406760756e-05,        +2.952344578358e+00,        +4.586999714483e-02,        +1.055065883079e+02,        +8.584074553528e-01,        +1.230523062419e-02,        +1.809645699410e-04,        +3.507094345639e+00,        +5.456901642815e-02,        +2.109241342898e+02,        +1.737961938759e+00,        +6.057026694539e-02,        +7.615281170298e-04,        -5.219652272056e+00,        -8.037741166985e-02,        +5.758175182522e+02,        +4.744791505349e+00,        +8.066144665462e-01,        +5.877808023956e-03
 2.43518500e+00,        +2.482196287068e+00,        +3.892289393079e-02,        +4.750760895183e+01,        +3.696779589509e-01,        -1.733401632888e-03,        -2.321507689919e-05,        +2.951126747856e+00,        +4.558665205270e-02,        +1.056109114102e+02,        +8.486842012249e-01,        +1.230502203861e-02,        +1.797947731603e-04,        +3.505693011444e+00,        +5.423186075984e-02,        +2.111284733241e+02,        +1.718512834025e+00,        +6.058145583556e-02,        +7.558148157342e-04,        -5.216884573494e+00,        -7.988471695834e-02,        +5.763745840990e+02,        +4.691692394924e+00,        +8.075320172089e-01,        +5.803928026100e-03
 2.43519000e+00,        +2.481029729708e+00,        +3.868431877851e-02,        +4.755695484273e+01,        +3.652924540813e-01,        -1.730053662719e-03,        -2.304645559453e-05,        +2.949906424017e+00,        +4.530303693948e-02,        +1.057154311594e+02,        +8.389224495468e-01,        +1.230481215846e-02,        +1.786228863261e-04,        +3.504288899657e+00,        +5.389437509047e-02,        +2.113331972332e+02,        +1.698987590229e+00,        +6.059266239273e-02,        +7.500889023236e-04,        -5.214109697414e+00,        -7.939167293124e-02,        +5.769326988473e+02,        +4.638385570771e+00,        +8.084512884998e-01,        +5.729730395158e-03
 2.43519500e+00,        +2.479860751578e+00,        +3.844554408057e-02,        +4.760639400111e+01,        +3.608891007220e-01,        -1.726698922490e-03,        -2.287820669258e-05,        +2.948683599689e+00,        +4.501915175441e-02,        +1.058201481055e+02,        +8.291220338308e-01,        +1.230460098000e-02,        +1.774489038604e-04,        +3.502882002293e+00,        +5.355655927878e-02,        +2.115383070934e+02,        +1.679385879264e+00,        +6.060388666451e-02,        +7.443503357579e-04,        -5.211327623165e+00,        -7.889828068085e-02,        +5.774918654304e+02,        +4.584870138108e+00,        +8.093722852378e-01,        +5.655213729411e-03
 2.43520000e+00,        +2.478689345751e+00,        +3.820656996653e-02,        +4.765592668817e+01,        +3.564678209789e-01,        -1.723337392516e-03,        -2.271033321820e-05,        +2.947458267696e+00,        +4.473499644807e-02,        +1.059250628005e+02,        +8.192827867391e-01,        +1.230438849954e-02,        +1.762728201535e-04,        +3.501472311343e+00,        +5.321841318484e-02,        +2.117438039850e+02,        +1.659707371354e+00,        +6.061512869880e-02,        +7.385990748015e-04,        -5.208538330010e+00,        -7.840454131347e-02,        +5.780520867927e+02,        +4.531145197586e+00,        +8.102950122599e-01,        +5.580376619887e-03
 2.43520500e+00,        +2.477515505273e+00,        +3.796739657042e-02,        +4.770555316608e+01,        +3.520285365641e-01,        -1.719969053058e-03,        -2.254283819739e-05,        +2.946230420832e+00,        +4.445057097497e-02,        +1.060301757986e+02,        +8.094045400936e-01,        +1.230417471334e-02,        +1.750946295995e-04,        +3.500059818765e+00,        +5.287993667263e-02,        +2.119496889922e+02,        +1.639951735067e+00,        +6.062638854361e-02,        +7.328350780790e-04,        -5.205741797139e+00,        -7.791045594552e-02,        +5.786133658894e+02,        +4.477209845354e+00,        +8.112194744206e-01,        +5.505217650487e-03
 2.43521000e+00,        +2.476339223161e+00,        +3.772802402979e-02,        +4.775527369798e+01,        +3.475711687850e-01,        -1.716593884314e-03,        -2.237572468127e-05,        +2.945000051864e+00,        +4.416587529246e-02,        +1.061354876559e+02,        +7.994871248512e-01,        +1.230395961768e-02,        +1.739143265673e-04,        +3.498644516484e+00,        +5.254112960895e-02,        +2.121559632035e+02,        +1.620118637272e+00,        +6.063766624713e-02,        +7.270583040329e-04,        -5.202938003658e+00,        -7.741602570640e-02,        +5.791757056866e+02,        +4.423063172925e+00,        +8.121456765931e-01,        +5.429735397765e-03
 2.43521500e+00,        +2.475160492408e+00,        +3.748845248376e-02,        +4.780508854798e+01,        +3.430956385510e-01,        -1.713211866387e-03,        -2.220899575048e-05,        +2.943767153534e+00,        +4.388090935895e-02,        +1.062409989306e+02,        +7.895303711140e-01,        +1.230374320878e-02,        +1.727319053894e-04,        +3.497226396399e+00,        +5.220199186163e-02,        +2.123626277112e+02,        +1.600207743155e+00,        +6.064896185770e-02,        +7.212687109014e-04,        -5.200126928597e+00,        -7.692125173862e-02,        +5.797391091614e+02,        +4.368704267216e+00,        +8.130736236678e-01,        +5.353928430970e-03
