        m,               Re{I[1]} (A),               Im{I[1]} (A)
 1.00e+00,        +3.050782629369e-04,        +1.076205031282e-03
 2.00e+00,        +2.963908579411e-07,        +9.064646755762e-07
 3.00e+00,        +8.728129930496e-06,        +2.105837086732e-05
 4.00e+00,        -1.013535573257e-05,        -2.885442481675e-05
 5.00e+00,        -5.408455311296e-06,        -1.546573640641e-05
 6.00e+00,        -6.056335261655e-07,        -1.678678640675e-06
 7.00e+00,        +5.910705785691e-07,        +1.578830690798e-06
 8.00e+00,        +1.962181044785e-06,        +4.886922913714e-06
