        m,                Re{f} (GHz),                Im{f} (GHz),                          Q,              Error (Bkwd.),               Error (Abs.)
 1.00e+00,        +2.439185821134e+00,        +4.104521549397e-05,        +2.971340011405e+04,        +1.235793222130e-14,        +3.061315930947e-08
 2.00e+00,        +2.598864984608e+00,        +8.066494504001e-05,        +1.610901107396e+04,        +1.208106959823e-14,        +2.992737077655e-08
 3.00e+00,        +2.604745917812e+00,        +6.222443264624e-05,        +2.093025044812e+04,        +1.094048132409e-14,        +2.710189376922e-08
 4.00e+00,        +2.701576925941e+00,        +6.360955734455e-05,        +2.123562118234e+04,        +1.341190734982e-14,        +3.322418088065e-08
 5.00e+00,        +2.701872714007e+00,        +6.369721426318e-05,        +2.120871961209e+04,        +1.159163561519e-14,        +2.871497616177e-08
 6.00e+00,        +2.739583255111e+00,        +7.366182069912e-05,        +1.859567975717e+04,        +1.433265054088e-14,        +3.550507722233e-08
 7.00e+00,        +2.799551399401e+00,        +9.611523802255e-05,        +1.456351489445e+04,        +1.860034222708e-14,        +4.607710908696e-08
 8.00e+00,        +2.880609604268e+00,        +1.036920770882e-04,        +1.389021074235e+04,        +1.901118854081e-14,        +4.709491582783e-08
