        m,                Re{f} (GHz),                Im{f} (GHz),                          Q,              Error (Bkwd.),               Error (Abs.)
 1.00e+00,        +2.382970258903e+00,        +8.958231414527e-05,        +1.330045044786e+04,        +1.061716537867e-13,        +5.578091704192e-09
 2.00e+00,        +2.387168089946e+00,        +8.986550051068e-05,        +1.328189393078e+04,        +1.431036722918e-13,        +7.518452630000e-09
 3.00e+00,        +2.451540508619e+00,        +1.688326539428e-04,        +7.260267659071e+03,        +9.770615018516e-14,        +5.133448632602e-09
 4.00e+00,        +2.586346275635e+00,        +6.873791013740e-05,        +1.881309943362e+04,        +9.782304213775e-14,        +5.139835884293e-09
 5.00e+00,        +2.612612648281e+00,        +1.078804039574e-03,        +1.210883893262e+03,        +1.211024186196e-13,        +6.363045751878e-09
 6.00e+00,        +2.739814617055e+00,        +7.394112948938e-05,        +1.852700004026e+04,        +1.382465946690e-13,        +7.264189504675e-09
 7.00e+00,        +2.740269454787e+00,        +7.381239011885e-05,        +1.856239481860e+04,        +1.407947519849e-13,        +7.398084110273e-09
 8.00e+00,        +2.749947483842e+00,        +6.947969896774e-05,        +1.978957541250e+04,        +1.130382244919e-13,        +5.939634401733e-09
