        f (GHz),             |S[1][1]| (dB),        arg(S[1][1]) (deg.)
 2.30000000e+00,        -9.631515571160e-03,        +2.816512505128e+00
 2.30020000e+00,        -9.675756237079e-03,        +2.810710397003e+00
 2.30040000e+00,        -9.720342555733e-03,        +2.804902428496e+00
 2.30060000e+00,        -9.765277907914e-03,        +2.799088557317e+00
 2.30080000e+00,        -9.810565715136e-03,        +2.793268740821e+00
 2.30100000e+00,        -9.856209439873e-03,        +2.787442936001e+00
 2.30120000e+00,        -9.902212586401e-03,        +2.781611099487e+00
 2.30140000e+00,        -9.948578701251e-03,        +2.775773187544e+00
 2.30160000e+00,        -9.995311373858e-03,        +2.769929156063e+00
 2.30180000e+00,        -1.004241423717e-02,        +2.764078960561e+00
 2.30200000e+00,        -1.008989096829e-02,        +2.758222556176e+00
 2.30220000e+00,        -1.013774528906e-02,        +2.752359897663e+00
 2.30240000e+00,        -1.018598096678e-02,        +2.746490939387e+00
 2.30260000e+00,        -1.023460181477e-02,        +2.740615635326e+00
 2.30280000e+00,        -1.028361169313e-02,        +2.734733939059e+00
 2.30300000e+00,        -1.033301450938e-02,        +2.728845803765e+00
 2.30320000e+00,        -1.038281421910e-02,        +2.722951182221e+00
 2.30340000e+00,        -1.043301482670e-02,        +2.717050026794e+00
 2.30360000e+00,        -1.048362038611e-02,        +2.711142289438e+00
 2.30380000e+00,        -1.053463500150e-02,        +2.705227921690e+00
 2.30400000e+00,        -1.058606282801e-02,        +2.699306874663e+00
 2.30420000e+00,        -1.063790807249e-02,        +2.693379099047e+00
 2.30440000e+00,        -1.069017499432e-02,        +2.687444545099e+00
 2.30460000e+00,        -1.074286790610e-02,        +2.681503162639e+00
 2.30480000e+00,        -1.079599117448e-02,        +2.675554901047e+00
 2.30500000e+00,        -1.084954922099e-02,        +2.669599709259e+00
 2.30520000e+00,        -1.090354652281e-02,        +2.663637535759e+00
 2.30540000e+00,        -1.095798761357e-02,        +2.657668328577e+00
 2.30560000e+00,        -1.101287708433e-02,        +2.651692035282e+00
 2.30580000e+00,        -1.106821958425e-02,        +2.645708602978e+00
 2.30600000e+00,        -1.112401982157e-02,        +2.639717978299e+00
 2.30620000e+00,        -1.118028256454e-02,        +2.633720107402e+00
 2.30640000e+00,        -1.123701264225e-02,        +2.627714935965e+00
 2.30660000e+00,        -1.129421494550e-02,        +2.621702409179e+00
 2.30680000e+00,        -1.135189442784e-02,        +2.615682471745e+00
 2.30700000e+00,        -1.141005610649e-02,        +2.609655067864e+00
 2.30720000e+00,        -1.146870506329e-02,        +2.603620141238e+00
 2.30740000e+00,        -1.152784644569e-02,        +2.597577635060e+00
 2.30760000e+00,        -1.158748546773e-02,        +2.591527492007e+00
 2.30780000e+00,        -1.164762741110e-02,        +2.585469654240e+00
 2.30800000e+00,        -1.170827762616e-02,        +2.579404063394e+00
 2.30820000e+00,        -1.176944153297e-02,        +2.573330660572e+00
 2.30840000e+00,        -1.183112462242e-02,        +2.567249386341e+00
 2.30860000e+00,        -1.189333245726e-02,        +2.561160180725e+00
 2.30880000e+00,        -1.195607067329e-02,        +2.555062983198e+00
 2.30900000e+00,        -1.201934498037e-02,        +2.548957732682e+00
 2.30920000e+00,        -1.208316116374e-02,        +2.542844367533e+00
 2.30940000e+00,        -1.214752508503e-02,        +2.536722825544e+00
 2.30960000e+00,        -1.221244268355e-02,        +2.530593043930e+00
 2.30980000e+00,        -1.227791997750e-02,        +2.524454959329e+00
 2.31000000e+00,        -1.234396306517e-02,        +2.518308507789e+00
 2.31020000e+00,        -1.241057812622e-02,        +2.512153624765e+00
 2.31040000e+00,        -1.247777142301e-02,        +2.505990245113e+00
 2.31060000e+00,        -1.254554930180e-02,        +2.499818303081e+00
 2.31080000e+00,        -1.261391819420e-02,        +2.493637732302e+00
 2.31100000e+00,        -1.268288461839e-02,        +2.487448465788e+00
 2.31120000e+00,        -1.275245518069e-02,        +2.481250435925e+00
 2.31140000e+00,        -1.282263657676e-02,        +2.475043574461e+00
 2.31160000e+00,        -1.289343559314e-02,        +2.468827812502e+00
 2.31180000e+00,        -1.296485910874e-02,        +2.462603080505e+00
 2.31200000e+00,        -1.303691409623e-02,        +2.456369308270e+00
 2.31220000e+00,        -1.310960762359e-02,        +2.450126424930e+00
 2.31240000e+00,        -1.318294685569e-02,        +2.443874358947e+00
 2.31260000e+00,        -1.325693905582e-02,        +2.437613038104e+00
 2.31280000e+00,        -1.333159158729e-02,        +2.431342389493e+00
 2.31300000e+00,        -1.340691191501e-02,        +2.425062339512e+00
 2.31320000e+00,        -1.348290760730e-02,        +2.418772813855e+00
 2.31340000e+00,        -1.355958633738e-02,        +2.412473737503e+00
 2.31360000e+00,        -1.363695588525e-02,        +2.406165034718e+00
 2.31380000e+00,        -1.371502413936e-02,        +2.399846629032e+00
 2.31400000e+00,        -1.379379909843e-02,        +2.393518443241e+00
 2.31420000e+00,        -1.387328887324e-02,        +2.387180399395e+00
 2.31440000e+00,        -1.395350168854e-02,        +2.380832418790e+00
 2.31460000e+00,        -1.403444588487e-02,        +2.374474421959e+00
 2.31480000e+00,        -1.411612992058e-02,        +2.368106328663e+00
 2.31500000e+00,        -1.419856237363e-02,        +2.361728057881e+00
 2.31520000e+00,        -1.428175194382e-02,        +2.355339527804e+00
 2.31540000e+00,        -1.436570745462e-02,        +2.348940655824e+00
 2.31560000e+00,        -1.445043785540e-02,        +2.342531358523e+00
 2.31580000e+00,        -1.453595222345e-02,        +2.336111551666e+00
 2.31600000e+00,        -1.462225976619e-02,        +2.329681150191e+00
 2.31620000e+00,        -1.470936982336e-02,        +2.323240068197e+00
 2.31640000e+00,        -1.479729186924e-02,        +2.316788218939e+00
 2.31660000e+00,        -1.488603551505e-02,        +2.310325514813e+00
 2.31680000e+00,        -1.497561051111e-02,        +2.303851867348e+00
 2.31700000e+00,        -1.506602674932e-02,        +2.297367187198e+00
 2.31720000e+00,        -1.515729426563e-02,        +2.290871384128e+00
 2.31740000e+00,        -1.524942324242e-02,        +2.284364367005e+00
 2.31760000e+00,        -1.534242401108e-02,        +2.277846043789e+00
 2.31780000e+00,        -1.543630705455e-02,        +2.271316321520e+00
 2.31800000e+00,        -1.553108301001e-02,        +2.264775106309e+00
 2.31820000e+00,        -1.562676267147e-02,        +2.258222303324e+00
 2.31840000e+00,        -1.572335699252e-02,        +2.251657816785e+00
 2.31860000e+00,        -1.582087708919e-02,        +2.245081549944e+00
 2.31880000e+00,        -1.591933424277e-02,        +2.238493405083e+00
 2.31900000e+00,        -1.601873990255e-02,        +2.231893283495e+00
 2.31920000e+00,        -1.611910568898e-02,        +2.225281085476e+00
 2.31940000e+00,        -1.622044339665e-02,        +2.218656710314e+00
 2.31960000e+00,        -1.632276499725e-02,        +2.212020056273e+00
 2.31980000e+00,        -1.642608264282e-02,        +2.205371020585e+00
 2.32000000e+00,        -1.653040866893e-02,        +2.198709499437e+00
 2.32020000e+00,        -1.663575559792e-02,        +2.192035387957e+00
 2.32040000e+00,        -1.674213614229e-02,        +2.185348580200e+00
 2.32060000e+00,        -1.684956320801e-02,        +2.178648969143e+00
 2.32080000e+00,        -1.695804989812e-02,        +2.171936446661e+00
 2.32100000e+00,        -1.706760951621e-02,        +2.165210903523e+00
 2.32120000e+00,        -1.717825556997e-02,        +2.158472229375e+00
 2.32140000e+00,        -1.729000177504e-02,        +2.151720312727e+00
 2.32160000e+00,        -1.740286205864e-02,        +2.144955040941e+00
 2.32180000e+00,        -1.751685056353e-02,        +2.138176300214e+00
 2.32200000e+00,        -1.763198165187e-02,        +2.131383975568e+00
 2.32220000e+00,        -1.774826990923e-02,        +2.124577950834e+00
 2.32240000e+00,        -1.786573014875e-02,        +2.117758108639e+00
 2.32260000e+00,        -1.798437741523e-02,        +2.110924330389e+00
 2.32280000e+00,        -1.810422698950e-02,        +2.104076496259e+00
 2.32300000e+00,        -1.822529439273e-02,        +2.097214485174e+00
 2.32320000e+00,        -1.834759539089e-02,        +2.090338174798e+00
 2.32340000e+00,        -1.847114599928e-02,        +2.083447441517e+00
 2.32360000e+00,        -1.859596248724e-02,        +2.076542160421e+00
