        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],              E_elec[2] (J),                  p_elec[2],               E_mag[2] (J),                   p_mag[2],              E_elec[3] (J),                  p_elec[3],               E_mag[3] (J),                   p_mag[3],              E_elec[4] (J),                  p_elec[4],               E_mag[4] (J),                   p_mag[4],              E_elec[5] (J),                  p_elec[5],               E_mag[5] (J),                   p_mag[5],              E_elec[6] (J),                  p_elec[6],               E_mag[6] (J),                   p_mag[6]
 2.30000000e+00,        +3.880176867701e-11,        +4.218356028822e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +6.304234664349e-15,        +1.624728686165e-04,        +6.132091154066e-14,        +1.453668469937e-03,        +2.860644717499e-11,        +7.372459594075e-01,        +3.254145246968e-11,        +7.714249875389e-01,        +3.815582141743e-12,        +9.833526336142e-02,        +3.183279647349e-12,        +7.546256469581e-02,        +1.280951637776e-12,        +3.301271260181e-02,        +1.434803597124e-12,        +3.401333570048e-02,        +1.172852359523e-12,        +3.022677572474e-02,        +1.391259427142e-12,        +3.298108119932e-02,        +3.838193186856e-12,        +9.891799569256e-02,        +3.190640831282e-12,        +7.563706831481e-02
 2.30020000e+00,        +3.884842985058e-11,        +4.222291933700e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +6.337473989333e-15,        +1.631333367580e-04,        +6.157557778903e-14,        +1.458344869467e-03,        +2.861416058602e-11,        +7.365589985509e-01,        +3.254513792823e-11,        +7.707931720324e-01,        +3.829801222973e-12,        +9.858316636486e-02,        +3.194327369766e-12,        +7.565387282370e-02,        +1.286182671047e-12,        +3.310771313009e-02,        +1.440796476832e-12,        +3.412356368192e-02,        +1.177498313428e-12,        +3.031006189843e-02,        +1.397003806426e-12,        +3.308638598095e-02,        +3.852602842745e-12,        +9.917010436620e-02,        +3.201758717303e-12,        +7.582987551733e-02
 2.30040000e+00,        +3.889541749118e-11,        +4.226259894417e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +6.370968695337e-15,        +1.637974112704e-04,        +6.183209719047e-14,        +1.463045310397e-03,        +2.862191415408e-11,        +7.358685418551e-01,        +3.254888136892e-11,        +7.701580636798e-01,        +3.844120575334e-12,        +9.883222300430e-02,        +3.205453214908e-12,        +7.584609784982e-02,        +1.291456525317e-12,        +3.320330796320e-02,        +1.446837089843e-12,        +3.423445613825e-02,        +1.182181965940e-12,        +3.039386236714e-02,        +1.402793799832e-12,        +3.319232216847e-02,        +3.867114766045e-12,        +9.942340294770e-02,        +3.212955364925e-12,        +7.602361059643e-02
 2.30060000e+00,        +3.894273454286e-11,        +4.230260200379e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +6.404721256654e-15,        +1.644651135016e-04,        +6.209048694876e-14,        +1.467769924488e-03,        +2.862970820283e-11,        +7.351745720712e-01,        +3.255268327960e-11,        +7.695196450725e-01,        +3.858541094331e-12,        +9.908243834507e-02,        +3.216657880146e-12,        +7.603924410744e-02,        +1.296773616590e-12,        +3.329950071079e-02,        +1.452925893797e-12,        +3.434601714728e-02,        +1.186903675644e-12,        +3.047818006560e-02,        +1.408629841425e-12,        +3.329889355975e-02,        +3.881729876093e-12,        +9.967789683132e-02,        +3.224231479045e-12,        +7.621827798573e-02
 2.30080000e+00,        +3.899038398372e-11,        +4.234293144356e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +6.438734177087e-15,        +1.651364649236e-04,        +6.235076446856e-14,        +1.472518844182e-03,        +2.863754305929e-11,        +7.344770718659e-01,        +3.255654415360e-11,        +7.688778987114e-01,        +3.873063685737e-12,        +9.933381747032e-02,        +3.227942070863e-12,        +7.623331594711e-02,        +1.302134365991e-12,        +3.339629500788e-02,        +1.459063351886e-12,        +3.445825081409e-02,        +1.191663805447e-12,        +3.056301794680e-02,        +1.414512370495e-12,        +3.340610397702e-02,        +3.896449102830e-12,        +9.993359143261e-02,        +3.235587772671e-12,        +7.641388213720e-02
 2.30100000e+00,        +3.903836882642e-11,        +4.238359022528e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +6.473009990360e-15,        +1.658114871331e-04,        +6.261294735822e-14,        +1.477292202605e-03,        +2.864541905396e-11,        +7.337760238223e-01,        +3.256046448978e-11,        +7.682328070065e-01,        +3.887689265723e-12,        +9.958636548082e-02,        +3.239306500559e-12,        +7.642831773668e-02,        +1.307539199835e-12,        +3.349369451496e-02,        +1.465249932929e-12,        +3.457116127116e-02,        +1.196462722636e-12,        +3.064837898212e-02,        +1.420441831631e-12,        +3.351395726697e-02,        +3.911273386949e-12,        +1.001904921883e-01,        +3.247024967037e-12,        +7.661042752107e-02
 2.30120000e+00,        +3.908669211863e-11,        +4.242458134538e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +6.507551260544e-15,        +1.664902018516e-04,        +6.287705343257e-14,        +1.482090133564e-03,        +2.865333652081e-11,        +7.330714104393e-01,        +3.256444479262e-11,        +7.675843522772e-01,        +3.902418761010e-12,        +9.984008749489e-02,        +3.250751890961e-12,        +7.662425386114e-02,        +1.312988549703e-12,        +3.359170291817e-02,        +1.471486111453e-12,        +3.468475267850e-02,        +1.201300798940e-12,        +3.073426616134e-02,        +1.426418674791e-12,        +3.362245730083e-02,        +3.926203680043e-12,        +1.004486045564e-01,        +3.258543791708e-12,        +7.680791862576e-02
 2.30140000e+00,        +3.913535694351e-11,        +4.246590783532e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +6.542360582485e-15,        +1.671726309262e-04,        +6.314310071586e-14,        +1.486912771551e-03,        +2.866129579735e-11,        +7.323632141318e-01,        +3.256848557228e-11,        +7.669325167515e-01,        +3.917253109005e-12,        +1.000949886482e-01,        +3.262278972138e-12,        +7.682112872258e-02,        +1.318482852521e-12,        +3.369032392944e-02,        +1.477772367778e-12,        +3.479902922382e-02,        +1.206178410596e-12,        +3.082068249273e-02,        +1.432443355383e-12,        +3.373160797452e-02,        +3.941240944749e-12,        +1.007079340157e-01,        +3.270144984701e-12,        +7.700635995780e-02
 2.30160000e+00,        +3.918436642023e-11,        +4.250757276215e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +6.577440582241e-15,        +1.678587963297e-04,        +6.341110744462e-14,        +1.491760251742e-03,        +2.866929722465e-11,        +7.316514172308e-01,        +3.257258734469e-11,        +7.662772825668e-01,        +3.932193257951e-12,        +1.003510740937e-01,        +3.273888482618e-12,        +7.701894674007e-02,        +1.324022550634e-12,        +3.378956128664e-02,        +1.484109188093e-12,        +3.491399512263e-02,        +1.211095938407e-12,        +3.090763100311e-02,        +1.438516334342e-12,        +3.384141320869e-02,        +3.956386154910e-12,        +1.009684860661e-01,        +3.281829292602e-12,        +7.720575604175e-02
 2.30180000e+00,        +3.923372370442e-11,        +4.254957922895e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +6.612793917527e-15,        +1.685487201609e-04,        +6.368109207065e-14,        +1.496632709997e-03,        +2.867734114742e-11,        +7.309360019832e-01,        +3.257675063163e-11,        +7.656186317693e-01,        +3.947240167078e-12,        +1.006083490014e-01,        +3.285581169496e-12,        +7.721771234957e-02,        +1.329608091887e-12,        +3.388941875374e-02,        +1.490497064548e-12,        +3.502965461839e-02,        +1.216053767813e-12,        +3.099511473789e-02,        +1.444638078207e-12,        +3.395187694887e-02,        +3.971640295721e-12,        +1.012302662282e-01,        +3.293597470676e-12,        +7.740611142013e-02
