        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],              E_elec[2] (J),                  p_elec[2],               E_mag[2] (J),                   p_mag[2],              E_elec[3] (J),                  p_elec[3],               E_mag[3] (J),                   p_mag[3],              E_elec[4] (J),                  p_elec[4],               E_mag[4] (J),                   p_mag[4],              E_elec[5] (J),                  p_elec[5],               E_mag[5] (J),                   p_mag[5],              E_elec[6] (J),                  p_elec[6],               E_mag[6] (J),                   p_mag[6]
 2.30000000e+00,        +4.072593488791e-11,        +2.757533105759e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.612630538424e-15,        +8.870589584664e-05,        +6.059074176677e-14,        +2.197280665107e-03,        +3.335599837584e-11,        +8.190357929817e-01,        +2.020004654157e-11,        +7.325404906066e-01,        +2.563267929521e-12,        +6.293944967932e-02,        +2.382855869590e-12,        +8.641259336517e-02,        +1.076844380089e-12,        +2.644124396538e-02,        +1.187001909367e-12,        +4.304578998121e-02,        +1.195359642801e-12,        +2.935131252581e-02,        +1.230493600351e-12,        +4.462298558741e-02,        +2.507692156325e-12,        +6.157482113615e-02,        +2.349983484351e-12,        +8.522049941821e-02
 2.30020000e+00,        +4.073545598041e-11,        +2.758017637216e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.618534518152e-15,        +8.883009729638e-05,        +6.067502901050e-14,        +2.199950725179e-03,        +3.335966368466e-11,        +8.189343382018e-01,        +2.019952713961e-11,        +7.323929646802e-01,        +2.565883178204e-12,        +6.298893964605e-02,        +2.384882902050e-12,        +8.647090830271e-02,        +1.076992943278e-12,        +2.643871088116e-02,        +1.187472491956e-12,        +4.305529000004e-02,        +1.195916036813e-12,        +2.935811096330e-02,        +1.231133979907e-12,        +4.463836500877e-02,        +2.510134113279e-12,        +6.162037598122e-02,        +2.351859986437e-12,        +8.527356586490e-02
 2.30040000e+00,        +4.074504234476e-11,        +2.758508670148e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.624471545407e-15,        +8.895490928049e-05,        +6.075981826391e-14,        +2.202632854536e-03,        +3.336333662795e-11,        +8.188318064723e-01,        +2.019901990129e-11,        +7.322442057145e-01,        +2.568519406895e-12,        +6.303882040818e-02,        +2.386926244529e-12,        +8.652959007742e-02,        +1.077148271151e-12,        +2.643630265584e-02,        +1.187951945678e-12,        +4.306500677463e-02,        +1.196482484427e-12,        +2.936510592634e-02,        +1.231784575597e-12,        +4.465400413372e-02,        +2.512595520545e-12,        +6.166628811636e-02,        +2.353751745541e-12,        +8.532696565403e-02
 2.30060000e+00,        +4.075469418662e-11,        +2.759006224056e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.630441773020e-15,        +8.908033406890e-05,        +6.084511163842e-14,        +2.205327088714e-03,        +3.336701724100e-11,        +8.187281957805e-01,        +2.019852486445e-11,        +7.320942116165e-01,        +2.571176685619e-12,        +6.308909285014e-02,        +2.388985950700e-12,        +8.658863941192e-02,        +1.077310369277e-12,        +2.643401921614e-02,        +1.188440289722e-12,        +4.307494051154e-02,        +1.197059023122e-12,        +2.937229801407e-02,        +1.232445419802e-12,        +4.466990357094e-02,        +2.515076433253e-12,        +6.171255811014e-02,        +2.355658805156e-12,        +8.538069920308e-02
 2.30080000e+00,        +4.076441171382e-11,        +2.759510318654e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.636445355079e-15,        +8.920637394716e-05,        +6.093091126319e-14,        +2.208033463449e-03,        +3.337070555939e-11,        +8.186235040914e-01,        +2.019804206731e-11,        +7.319429802735e-01,        +2.573855085136e-12,        +6.313975786542e-02,        +2.391062074802e-12,        +8.664805703530e-02,        +1.077479243314e-12,        +2.643186048847e-02,        +1.188937543521e-12,        +4.308509141943e-02,        +1.197645690881e-12,        +2.937968783383e-02,        +1.233116545320e-12,        +4.468606393621e-02,        +2.517576907073e-12,        +6.175918653623e-02,        +2.357581209215e-12,        +8.543476693232e-02
 2.30100000e+00,        +4.077419513628e-11,        +2.760020973865e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.642482446942e-15,        +8.933303121661e-05,        +6.101721928525e-14,        +2.210752014678e-03,        +3.337440161892e-11,        +8.185177293476e-01,        +2.019757154844e-11,        +7.317905095537e-01,        +2.576554676945e-12,        +6.319081635661e-02,        +2.393154671642e-12,        +8.670784368320e-02,        +1.077654899008e-12,        +2.642982639893e-02,        +1.189443726751e-12,        +4.309545970898e-02,        +1.198242526198e-12,        +2.938727600123e-02,        +1.233797985365e-12,        +4.470248585239e-02,        +2.520096998217e-12,        +6.180617397336e-02,        +2.359519002091e-12,        +8.548916926478e-02
 2.30120000e+00,        +4.078404466613e-11,        +2.760538209828e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.648553205249e-15,        +8.946030819446e-05,        +6.110403786966e-14,        +2.213482778543e-03,        +3.337810545570e-11,        +8.184108694696e-01,        +2.019711334680e-11,        +7.316367973059e-01,        +2.579275533287e-12,        +6.324226923546e-02,        +2.395263796603e-12,        +8.676800009777e-02,        +1.077837342190e-12,        +2.642791687322e-02,        +1.189958859337e-12,        +4.310604559287e-02,        +1.198849568077e-12,        +2.939506314028e-02,        +1.234489773576e-12,        +4.471916994957e-02,        +2.522636763440e-12,        +6.185352100534e-02,        +2.361472228597e-12,        +8.554390662623e-02
 2.30140000e+00,        +4.079396051767e-11,        +2.761062046898e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.654657787933e-15,        +8.958820721391e-05,        +6.119136919962e-14,        +2.216225791390e-03,        +3.338181710605e-11,        +8.183029223550e-01,        +2.019666750172e-11,        +7.314818413594e-01,        +2.582017727153e-12,        +6.329411742295e-02,        +2.397389505644e-12,        +8.682852702777e-02,        +1.078026578779e-12,        +2.642613183664e-02,        +1.190482961448e-12,        +4.311684928581e-02,        +1.199466856043e-12,        +2.940304988340e-02,        +1.235191944016e-12,        +4.473611686503e-02,        +2.525196260044e-12,        +6.190122822102e-02,        +2.363440933991e-12,        +8.559897944513e-02
 2.30160000e+00,        +4.080394290738e-11,        +2.761592505642e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.660796354231e-15,        +8.971673062429e-05,        +6.127921547661e-14,        +2.218981089767e-03,        +3.338553660658e-11,        +8.181938858791e-01,        +2.019623405293e-11,        +7.313256395240e-01,        +2.584781332289e-12,        +6.334636184929e-02,        +2.399531855308e-12,        +8.688942522858e-02,        +1.078222614774e-12,        +2.642447121401e-02,        +1.191016053502e-12,        +4.312787100447e-02,        +1.200094430144e-12,        +2.941123687159e-02,        +1.235904531179e-12,        +4.475332724340e-02,        +2.527775545881e-12,        +6.194929621429e-02,        +2.365425163977e-12,        +8.565438815264e-02
 2.30180000e+00,        +4.081399205396e-11,        +2.762129606850e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.666969064693e-15,        +8.984588079120e-05,        +6.136757892060e-14,        +2.221748710430e-03,        +3.338926399418e-11,        +8.180837578945e-01,        +2.019581304053e-11,        +7.311681895898e-01,        +2.587566423203e-12,        +6.339900345405e-02,        +2.401690902724e-12,        +8.695069546223e-02,        +1.078425456260e-12,        +2.642293492962e-02,        +1.191558156165e-12,        +4.313911096748e-02,        +1.200732330960e-12,        +2.941962475449e-02,        +1.236627569992e-12,        +4.477080173664e-02,        +2.530374679353e-12,        +6.199772558409e-02,        +2.367424964707e-12,        +8.571013318259e-02
