        f (GHz),               I_inc[1] (A),               Re{I[1]} (A),               Im{I[1]} (A)
 2.30000000e+00,        +1.414213562373e-01,        +2.801611259121e-01,        -2.686061056777e-02
 2.30020000e+00,        +1.414213562373e-01,        +2.801587657481e-01,        -2.687250631327e-02
 2.30040000e+00,        +1.414213562373e-01,        +2.801564034718e-01,        -2.688440424028e-02
 2.30060000e+00,        +1.414213562373e-01,        +2.801540390762e-01,        -2.689630437069e-02
 2.30080000e+00,        +1.414213562373e-01,        +2.801516725547e-01,        -2.690820672645e-02
 2.30100000e+00,        +1.414213562373e-01,        +2.801493039005e-01,        -2.692011132959e-02
 2.30120000e+00,        +1.414213562373e-01,        +2.801469331067e-01,        -2.693201820218e-02
 2.30140000e+00,        +1.414213562373e-01,        +2.801445601664e-01,        -2.694392736638e-02
 2.30160000e+00,        +1.414213562373e-01,        +2.801421850728e-01,        -2.695583884440e-02
 2.30180000e+00,        +1.414213562373e-01,        +2.801398078188e-01,        -2.696775265852e-02
 2.30200000e+00,        +1.414213562373e-01,        +2.801374283974e-01,        -2.697966883109e-02
 2.30220000e+00,        +1.414213562373e-01,        +2.801350468017e-01,        -2.699158738453e-02
 2.30240000e+00,        +1.414213562373e-01,        +2.801326630244e-01,        -2.700350834131e-02
 2.30260000e+00,        +1.414213562373e-01,        +2.801302770586e-01,        -2.701543172401e-02
 2.30280000e+00,        +1.414213562373e-01,        +2.801278888968e-01,        -2.702735755523e-02
 2.30300000e+00,        +1.414213562373e-01,        +2.801254985321e-01,        -2.703928585768e-02
 2.30320000e+00,        +1.414213562373e-01,        +2.801231059570e-01,        -2.705121665413e-02
 2.30340000e+00,        +1.414213562373e-01,        +2.801207111643e-01,        -2.706314996742e-02
 2.30360000e+00,        +1.414213562373e-01,        +2.801183141466e-01,        -2.707508582045e-02
 2.30380000e+00,        +1.414213562373e-01,        +2.801159148966e-01,        -2.708702423623e-02
 2.30400000e+00,        +1.414213562373e-01,        +2.801135134066e-01,        -2.709896523780e-02
 2.30420000e+00,        +1.414213562373e-01,        +2.801111096694e-01,        -2.711090884832e-02
 2.30440000e+00,        +1.414213562373e-01,        +2.801087036772e-01,        -2.712285509099e-02
 2.30460000e+00,        +1.414213562373e-01,        +2.801062954226e-01,        -2.713480398910e-02
 2.30480000e+00,        +1.414213562373e-01,        +2.801038848979e-01,        -2.714675556602e-02
 2.30500000e+00,        +1.414213562373e-01,        +2.801014720954e-01,        -2.715870984520e-02
 2.30520000e+00,        +1.414213562373e-01,        +2.800990570074e-01,        -2.717066685018e-02
 2.30540000e+00,        +1.414213562373e-01,        +2.800966396260e-01,        -2.718262660454e-02
 2.30560000e+00,        +1.414213562373e-01,        +2.800942199436e-01,        -2.719458913199e-02
 2.30580000e+00,        +1.414213562373e-01,        +2.800917979521e-01,        -2.720655445629e-02
 2.30600000e+00,        +1.414213562373e-01,        +2.800893736437e-01,        -2.721852260130e-02
 2.30620000e+00,        +1.414213562373e-01,        +2.800869470104e-01,        -2.723049359094e-02
 2.30640000e+00,        +1.414213562373e-01,        +2.800845180441e-01,        -2.724246744925e-02
