        m,                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],             E_elec[10] (J),                 p_elec[10],              E_mag[10] (J),                  p_mag[10],             E_elec[11] (J),                 p_elec[11],              E_mag[11] (J),                  p_mag[11],             E_elec[12] (J),                 p_elec[12],              E_mag[12] (J),                  p_mag[12],             E_elec[13] (J),                 p_elec[13],              E_mag[13] (J),                  p_mag[13]
 1.00e+00,        +3.033956544697e-10,        +3.033801627014e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.253214665539e-12,        +7.426654378017e-03,        +4.274165082022e-12,        +1.408847910148e-02,        +2.253214665539e-12,        +7.426654378017e-03,        +4.274165082022e-12,        +1.408847910148e-02,        +1.107005142455e-12,        +3.648717857842e-03,        +2.906980102620e-12,        +9.581971598720e-03,        +2.995246552196e-10,        +9.872410853843e-01,        +2.925578633428e-10,        +9.643275972223e-01,        +5.107794421485e-13,        +1.683542379805e-03,        +3.641154173997e-12,        +1.200195207747e-02
 2.00e+00,        +3.033956544697e-10,        +3.033801653434e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.253207411143e-12,        +7.426630467337e-03,        +4.275608009435e-12,        +1.409323514804e-02,        +2.253207411143e-12,        +7.426630467337e-03,        +4.275608009435e-12,        +1.409323514804e-02,        +1.106940119191e-12,        +3.648503539463e-03,        +2.907572088393e-12,        +9.583922815463e-03,        +2.995249701000e-10,        +9.872421232385e-01,        +2.925556635585e-10,        +9.643203379080e-01,        +5.105368393552e-13,        +1.682742754663e-03,        +3.641321687054e-12,        +1.200250412855e-02
 3.00e+00,        +3.033956544697e-10,        +3.033885696314e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.152760742376e-13,        +7.095555624019e-04,        +8.956597469532e-12,        +2.952186854111e-02,        +2.152760742376e-13,        +7.095555624019e-04,        +8.956597469532e-12,        +2.952186854111e-02,        +2.319716851078e-13,        +7.645847318189e-04,        +3.999949993151e-12,        +1.318424750811e-02,        +3.029054552870e-10,        +9.983842906928e-01,        +2.886156564477e-10,        +9.513069552963e-01,        +4.295142334033e-14,        +1.415690129623e-04,        +1.816365720967e-12,        +5.986928654477e-03
 4.00e+00,        +3.033956544697e-10,        +3.033831578897e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.452015363382e-15,        +4.785880555606e-06,        +2.789197039880e-16,        +9.193644958016e-07,        +1.452015363382e-15,        +4.785880555606e-06,        +2.789197039880e-16,        +9.193644958016e-07,        +2.840751032407e-15,        +9.363189586126e-06,        +8.412284917836e-16,        +2.772825286793e-06,        +3.033910714575e-10,        +9.999848942719e-01,        +3.033818048737e-10,        +9.999955402403e-01,        +2.902458735395e-16,        +9.566579786608e-07,        +2.328677799520e-16,        +7.675698993042e-07
 5.00e+00,        +3.033956544697e-10,        +3.033831465017e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.456097659924e-15,        +4.799335911613e-06,        +2.831669305436e-16,        +9.333640771045e-07,        +1.456097659924e-15,        +4.799335911613e-06,        +2.831669305436e-16,        +9.333640771045e-07,        +2.849320359685e-15,        +9.391434312615e-06,        +8.425053682489e-16,        +2.777034182563e-06,        +3.033910580451e-10,        +9.999848500643e-01,        +3.033817870325e-10,        +9.999955189691e-01,        +2.910066352037e-16,        +9.591654689725e-07,        +2.337969481022e-16,        +7.706326168677e-07
 6.00e+00,        +3.033956544697e-10,        +3.033854658016e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +4.245186035000e-15,        +1.399224403006e-05,        +2.187462417302e-13,        +7.210175383722e-04,        +4.245186035000e-15,        +1.399224403006e-05,        +2.187462417302e-13,        +7.210175383722e-04,        +1.001921273597e-14,        +3.302358681928e-05,        +2.827268234713e-13,        +9.319062886692e-04,        +3.033794535205e-10,        +9.999466012482e-01,        +3.027842192881e-10,        +9.980182092378e-01,        +1.936550481009e-15,        +6.382920956444e-06,        +9.977344829599e-14,        +3.288669351130e-04
 7.00e+00,        +3.033956544697e-10,        +3.033854703134e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +4.255648990957e-15,        +1.402673020612e-05,        +2.193004735260e-13,        +7.228443514435e-04,        +4.255648990957e-15,        +1.402673020612e-05,        +2.193004735260e-13,        +7.228443514435e-04,        +1.004162740616e-14,        +3.309746615756e-05,        +2.833240309750e-13,        +9.338747524143e-04,        +3.033794183104e-10,        +9.999464851948e-01,        +3.027829530196e-10,        +9.980140206018e-01,        +1.938882937020e-15,        +6.390608792366e-06,        +9.989278926198e-14,        +3.292602943668e-04
 8.00e+00,        +3.033956544697e-10,        +3.033857997764e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.475677959896e-11,        +4.863873091639e-02,        +5.024613736030e-13,        +1.656179603572e-03,        +1.475677959896e-11,        +4.863873091639e-02,        +5.024613736030e-13,        +1.656179603572e-03,        +7.498414460792e-12,        +2.471496987621e-02,        +6.458351773211e-13,        +2.128758754685e-03,        +2.744207382168e-10,        +9.044979193798e-01,        +3.020086992085e-10,        +9.954608931305e-01,        +6.719722193234e-12,        +2.214837982758e-02,        +2.288040169570e-13,        +7.541685112674e-04
