        m,               Re{V[1]} (V),               Im{V[1]} (V)
 1.00e+00,        +4.890521430677e-02,        +5.154732307555e-02
 2.00e+00,        -2.111201170530e-04,        -1.839642008465e-04
 3.00e+00,        +2.105880948437e-04,        +1.303524077234e-04
 4.00e+00,        +7.457560138380e-02,        +1.676012901987e-01
 5.00e+00,        +1.521519127763e-03,        +1.379687718386e-03
 6.00e+00,        -6.389053518075e-04,        -5.593869134906e-04
 7.00e+00,        +1.655913290168e-05,        +1.340761142578e-05
 8.00e+00,        -2.759727282720e-05,        -2.353728819047e-05
