        f (GHz),             |S[1][1]| (dB),        arg(S[1][1]) (deg.)
 2.41000000e+00,        -6.659106182291e-02,        -2.696508317565e+01
 2.41000500e+00,        -6.659103321560e-02,        -2.696540004857e+01
 2.41001000e+00,        -6.659100461749e-02,        -2.696571696176e+01
 2.41001500e+00,        -6.659097602868e-02,        -2.696603391522e+01
 2.41002000e+00,        -6.659094744907e-02,        -2.696635090897e+01
 2.41002500e+00,        -6.659091887873e-02,        -2.696666794302e+01
 2.41003000e+00,        -6.659089031765e-02,        -2.696698501738e+01
 2.41003500e+00,        -6.659086176582e-02,        -2.696730213208e+01
 2.41004000e+00,        -6.659083322325e-02,        -2.696761928711e+01
 2.41004500e+00,        -6.659080468997e-02,        -2.696793648249e+01
 2.41005000e+00,        -6.659077616596e-02,        -2.696825371824e+01
 2.41005500e+00,        -6.659074765123e-02,        -2.696857099437e+01
 2.41006000e+00,        -6.659071914580e-02,        -2.696888831089e+01
 2.41006500e+00,        -6.659069064966e-02,        -2.696920566782e+01
 2.41007000e+00,        -6.659066216282e-02,        -2.696952306516e+01
 2.41007500e+00,        -6.659063368529e-02,        -2.696984050293e+01
 2.41008000e+00,        -6.659060521707e-02,        -2.697015798115e+01
 2.41008500e+00,        -6.659057675816e-02,        -2.697047549982e+01
 2.41009000e+00,        -6.659054830859e-02,        -2.697079305896e+01
 2.41009500e+00,        -6.659051986835e-02,        -2.697111065858e+01
 2.41010000e+00,        -6.659049143743e-02,        -2.697142829870e+01
 2.41010500e+00,        -6.659046301586e-02,        -2.697174597932e+01
 2.41011000e+00,        -6.659043460363e-02,        -2.697206370047e+01
 2.41011500e+00,        -6.659040620076e-02,        -2.697238146215e+01
 2.41012000e+00,        -6.659037780725e-02,        -2.697269926437e+01
 2.41012500e+00,        -6.659034942310e-02,        -2.697301710716e+01
 2.41013000e+00,        -6.659032104832e-02,        -2.697333499052e+01
 2.41013500e+00,        -6.659029268292e-02,        -2.697365291446e+01
 2.41014000e+00,        -6.659026432689e-02,        -2.697397087900e+01
 2.41014500e+00,        -6.659023598026e-02,        -2.697428888416e+01
 2.41015000e+00,        -6.659020764301e-02,        -2.697460692993e+01
 2.41015500e+00,        -6.659017931516e-02,        -2.697492501635e+01
 2.41016000e+00,        -6.659015099671e-02,        -2.697524314341e+01
 2.41016500e+00,        -6.659012268769e-02,        -2.697556131114e+01
 2.41017000e+00,        -6.659009438807e-02,        -2.697587951955e+01
 2.41017500e+00,        -6.659006609787e-02,        -2.697619776864e+01
 2.41018000e+00,        -6.659003781711e-02,        -2.697651605844e+01
 2.41018500e+00,        -6.659000954577e-02,        -2.697683438895e+01
 2.41019000e+00,        -6.658998128387e-02,        -2.697715276020e+01
 2.41019500e+00,        -6.658995303141e-02,        -2.697747117218e+01
 2.41020000e+00,        -6.658992478841e-02,        -2.697778962492e+01
 2.41020500e+00,        -6.658989655486e-02,        -2.697810811842e+01
 2.41021000e+00,        -6.658986833076e-02,        -2.697842665271e+01
 2.41021500e+00,        -6.658984011614e-02,        -2.697874522779e+01
 2.41022000e+00,        -6.658981191100e-02,        -2.697906384368e+01
 2.41022500e+00,        -6.658978371532e-02,        -2.697938250039e+01
 2.41023000e+00,        -6.658975552914e-02,        -2.697970119793e+01
 2.41023500e+00,        -6.658972735245e-02,        -2.698001993631e+01
 2.41024000e+00,        -6.658969918525e-02,        -2.698033871556e+01
 2.41024500e+00,        -6.658967102755e-02,        -2.698065753568e+01
 2.41025000e+00,        -6.658964287937e-02,        -2.698097639668e+01
 2.41025500e+00,        -6.658961474068e-02,        -2.698129529858e+01
 2.41026000e+00,        -6.658958661153e-02,        -2.698161424140e+01
 2.41026500e+00,        -6.658955849192e-02,        -2.698193322513e+01
 2.41027000e+00,        -6.658953038181e-02,        -2.698225224981e+01
 2.41027500e+00,        -6.658950228124e-02,        -2.698257131544e+01
 2.41028000e+00,        -6.658947419022e-02,        -2.698289042203e+01
 2.41028500e+00,        -6.658944610876e-02,        -2.698320956960e+01
 2.41029000e+00,        -6.658941803683e-02,        -2.698352875816e+01
 2.41029500e+00,        -6.658938997448e-02,        -2.698384798772e+01
 2.41030000e+00,        -6.658936192169e-02,        -2.698416725830e+01
 2.41030500e+00,        -6.658933387847e-02,        -2.698448656991e+01
 2.41031000e+00,        -6.658930584483e-02,        -2.698480592257e+01
 2.41031500e+00,        -6.658927782077e-02,        -2.698512531628e+01
 2.41032000e+00,        -6.658924980632e-02,        -2.698544475106e+01
 2.41032500e+00,        -6.658922180144e-02,        -2.698576422692e+01
 2.41033000e+00,        -6.658919380614e-02,        -2.698608374387e+01
 2.41033500e+00,        -6.658916582048e-02,        -2.698640330194e+01
 2.41034000e+00,        -6.658913784444e-02,        -2.698672290113e+01
 2.41034500e+00,        -6.658910987800e-02,        -2.698704254145e+01
 2.41035000e+00,        -6.658908192121e-02,        -2.698736222293e+01
 2.41035500e+00,        -6.658905397402e-02,        -2.698768194556e+01
 2.41036000e+00,        -6.658902603646e-02,        -2.698800170937e+01
 2.41036500e+00,        -6.658899810858e-02,        -2.698832151437e+01
 2.41037000e+00,        -6.658897019032e-02,        -2.698864136057e+01
 2.41037500e+00,        -6.658894228172e-02,        -2.698896124799e+01
 2.41038000e+00,        -6.658891438280e-02,        -2.698928117663e+01
