        f (GHz),             |S[1][1]| (dB),        arg(S[1][1]) (deg.)
 2.42000000e+00,        -2.285532843302e-02,        +2.158733726058e+01
 2.42020000e+00,        -2.273389816026e-02,        +2.157780751549e+01
 2.42040000e+00,        -2.261487104322e-02,        +2.156831055117e+01
 2.42060000e+00,        -2.249820646063e-02,        +2.155884580561e+01
 2.42080000e+00,        -2.238386491234e-02,        +2.154941272634e+01
 2.42100000e+00,        -2.227180798860e-02,        +2.154001077018e+01
 2.42120000e+00,        -2.216199834034e-02,        +2.153063940296e+01
 2.42140000e+00,        -2.205439965058e-02,        +2.152129809939e+01
 2.42160000e+00,        -2.194897660663e-02,        +2.151198634277e+01
 2.42180000e+00,        -2.184569487366e-02,        +2.150270362479e+01
 2.42200000e+00,        -2.174452106879e-02,        +2.149344944536e+01
 2.42220000e+00,        -2.164542273637e-02,        +2.148422331237e+01
 2.42240000e+00,        -2.154836832399e-02,        +2.147502474149e+01
 2.42260000e+00,        -2.145332715952e-02,        +2.146585325604e+01
 2.42280000e+00,        -2.136026942865e-02,        +2.145670838672e+01
 2.42300000e+00,        -2.126916615354e-02,        +2.144758967147e+01
 2.42320000e+00,        -2.117998917199e-02,        +2.143849665533e+01
 2.42340000e+00,        -2.109271111753e-02,        +2.142942889016e+01
 2.42360000e+00,        -2.100730540004e-02,        +2.142038593460e+01
 2.42380000e+00,        -2.092374618715e-02,        +2.141136735380e+01
 2.42400000e+00,        -2.084200838634e-02,        +2.140237271931e+01
 2.42420000e+00,        -2.076206762753e-02,        +2.139340160892e+01
 2.42440000e+00,        -2.068390024648e-02,        +2.138445360648e+01
 2.42460000e+00,        -2.060748326854e-02,        +2.137552830179e+01
 2.42480000e+00,        -2.053279439327e-02,        +2.136662529040e+01
 2.42500000e+00,        -2.045981197935e-02,        +2.135774417352e+01
 2.42520000e+00,        -2.038851503016e-02,        +2.134888455784e+01
 2.42540000e+00,        -2.031888317993e-02,        +2.134004605541e+01
 2.42560000e+00,        -2.025089668026e-02,        +2.133122828351e+01
 2.42580000e+00,        -2.018453638715e-02,        +2.132243086451e+01
 2.42600000e+00,        -2.011978374878e-02,        +2.131365342572e+01
 2.42620000e+00,        -2.005662079321e-02,        +2.130489559931e+01
 2.42640000e+00,        -1.999503011712e-02,        +2.129615702216e+01
 2.42660000e+00,        -1.993499487450e-02,        +2.128743733573e+01
 2.42680000e+00,        -1.987649876615e-02,        +2.127873618596e+01
 2.42700000e+00,        -1.981952602924e-02,        +2.127005322315e+01
 2.42720000e+00,        -1.976406142757e-02,        +2.126138810184e+01
 2.42740000e+00,        -1.971009024202e-02,        +2.125274048070e+01
 2.42760000e+00,        -1.965759826145e-02,        +2.124411002242e+01
 2.42780000e+00,        -1.960657177398e-02,        +2.123549639362e+01
 2.42800000e+00,        -1.955699755854e-02,        +2.122689926472e+01
 2.42820000e+00,        -1.950886287696e-02,        +2.121831830985e+01
 2.42840000e+00,        -1.946215546617e-02,        +2.120975320676e+01
 2.42860000e+00,        -1.941686353082e-02,        +2.120120363669e+01
 2.42880000e+00,        -1.937297573634e-02,        +2.119266928431e+01
