        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],              E_elec[2] (J),                  p_elec[2],               E_mag[2] (J),                   p_mag[2],              E_elec[3] (J),                  p_elec[3],               E_mag[3] (J),                   p_mag[3],              E_elec[4] (J),                  p_elec[4],               E_mag[4] (J),                   p_mag[4],              E_elec[5] (J),                  p_elec[5],               E_mag[5] (J),                   p_mag[5],              E_elec[6] (J),                  p_elec[6],               E_mag[6] (J),                   p_mag[6]
 2.42000000e+00,        +5.509980944966e-11,        +7.920226208968e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.838719081241e-14,        +3.337069764135e-04,        +2.521724986398e-13,        +3.183905257078e-03,        +2.389681182179e-11,        +4.337004439846e-01,        +4.982545154522e-11,        +6.290912687419e-01,        +8.487516087484e-12,        +1.540389371988e-01,        +6.664096901741e-12,        +8.414023445688e-02,        +6.923826789602e-12,        +1.256597229420e-01,        +7.421261371870e-12,        +9.370011886109e-02,        +7.475377658240e-12,        +1.356697551753e-01,        +7.609098924578e-12,        +9.607173739511e-02,        +8.035898896095e-12,        +1.458425895907e-01,        +6.484600482981e-12,        +8.187393026273e-02
 2.42020000e+00,        +5.486176105304e-11,        +7.895244103913e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.821881392172e-14,        +3.320858385153e-04,        +2.497826558760e-13,        +3.163710362700e-03,        +2.389542634504e-11,        +4.355570416695e-01,        +4.979307532893e-11,        +6.306717648446e-01,        +8.411903545172e-12,        +1.533290835677e-01,        +6.607479924791e-12,        +8.368936840746e-02,        +6.883321587799e-12,        +1.254666539258e-01,        +7.374356707639e-12,        +9.340251688968e-02,        +7.429720974050e-12,        +1.354262209496e-01,        +7.560127681816e-12,        +9.575546471160e-02,        +7.963638502496e-12,        +1.451582732606e-01,        +6.429184565778e-12,        +8.143110562714e-02
 2.42040000e+00,        +5.462806234565e-11,        +7.870699857086e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.805293469250e-14,        +3.304699803971e-04,        +2.474286350675e-13,        +3.143667520808e-03,        +2.389426466880e-11,        +4.373990883589e-01,        +4.976124997264e-11,        +6.322341199155e-01,        +8.337577132356e-12,        +1.526244346651e-01,        +6.551854002807e-12,        +8.324360122700e-02,        +6.843562241993e-12,        +1.252755808671e-01,        +7.328288912239e-12,        +9.310847885581e-02,        +7.384880696578e-12,        +1.351847453393e-01,        +7.512020712419e-12,        +9.544285576658e-02,        +7.892617130025e-12,        +1.444791704323e-01,        +6.374741120756e-12,        +8.099331999068e-02
 2.42060000e+00,        +5.439863507181e-11,        +7.846585595951e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.788950377488e-14,        +3.288594236098e-04,        +2.451097252571e-13,        +3.123775586971e-03,        +2.389332352849e-11,        +4.392265264919e-01,        +4.972996580744e-11,        +6.337784148190e-01,        +8.264512579459e-12,        +1.519249990105e-01,        +6.497200701381e-12,        +8.280290352957e-02,        +6.804536160060e-12,        +1.250865237901e-01,        +7.283043500368e-12,        +9.281799594623e-02,        +7.340842869078e-12,        +1.349453503638e-01,        +7.464762986533e-12,        +9.513390117587e-02,        +7.822811369681e-12,        +1.438052877495e-01,        +6.321252043524e-12,        +8.056054402549e-02
 2.42080000e+00,        +5.417340305341e-11,        +7.822893656388e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.772847303036e-14,        +3.272541880539e-04,        +2.428252330119e-13,        +3.104033413692e-03,        +2.389259977594e-11,        +4.410393002703e-01,        +4.969921343464e-11,        +6.353047301628e-01,        +8.192686246128e-12,        +1.512307845614e-01,        +6.443502069788e-12,        +8.236724609603e-02,        +6.766231085899e-12,        +1.248995024224e-01,        +7.238606368629e-12,        +9.253105930589e-02,        +7.297593903329e-12,        +1.347080576816e-01,        +7.418339869107e-12,        +9.482859150270e-02,        +7.754198421219e-12,        +1.431366313387e-01,        +6.268699705381e-12,        +8.013274858033e-02
 2.42100000e+00,        +5.395229213144e-11,        +7.799616576832e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.756979549642e-14,        +3.256542920106e-04,        +2.405744819104e-13,        +3.084439850865e-03,        +2.389209037630e-11,        +4.428373556047e-01,        +4.966898371822e-11,        +6.368131462482e-01,        +8.122075103198e-12,        +1.505417987323e-01,        +6.390740627207e-12,        +8.193659988608e-02,        +6.728635090235e-12,        +1.247145362025e-01,        +7.194963784966e-12,        +9.224766004958e-02,        +7.255120569503e-12,        +1.344728885999e-01,        +7.372737108952e-12,        +9.452691726991e-02,        +7.686756075689e-12,        +1.424732068280e-01,        +6.217066939756e-12,        +7.970990469229e-02
 2.42120000e+00,        +5.373523010966e-11,        +7.776747092615e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.741342535232e-14,        +3.240597521734e-04,        +2.383568120469e-13,        +3.064993746206e-03,        +2.389179240516e-11,        +4.446206400605e-01,        +4.963926777752e-11,        +6.383037430220e-01,        +8.052656715279e-12,        +1.498580484134e-01,        +6.338899349419e-12,        +8.151093604983e-02,        +6.691736561735e-12,        +1.245316442877e-01,        +7.152102378458e-12,        +9.196778927336e-02,        +7.213409986367e-12,        +1.342398640826e-01,        +7.327940828168e-12,        +9.422886897179e-02,        +7.620462698582e-12,        +1.418150193649e-01,        +6.166337029133e-12,        +7.929198359798e-02
 2.42140000e+00,        +5.352214670008e-11,        +7.754278130514e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.725931788605e-14,        +3.224705836776e-04,        +2.361715795525e-13,        +3.045693945683e-03,        +2.389170304562e-11,        +4.463891028045e-01,        +4.961005698028e-11,        +6.397766000301e-01,        +7.984409223942e-12,        +1.491795399890e-01,        +6.287961655973e-12,        +8.109022593901e-02,        +6.655524198434e-12,        +1.243508455617e-01,        +7.110009129471e-12,        +9.169143806555e-02,        +7.172449611847e-12,        +1.340090047591e-01,        +7.283937511956e-12,        +9.393443708568e-02,        +7.555297213558e-12,        +1.411620736346e-01,        +6.116493692416e-12,        +7.887895674450e-02
 2.42160000e+00,        +5.331297347041e-11,        +7.732202803474e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.710742946242e-14,        +3.208868001315e-04,        +2.340181561320e-13,        +3.026539293911e-03,        +2.389181958567e-11,        +4.481426945531e-01,        +4.958134293583e-11,        +6.412317963719e-01,        +7.917311331488e-12,        +1.485062793559e-01,        +6.237911397794e-12,        +8.067444111776e-02,        +6.619986999461e-12,        +1.241721586423e-01,        +7.068671360149e-12,        +9.141859751756e-02,        +7.132227233897e-12,        +1.337803309331e-01,        +7.240713998762e-12,        +9.364361208309e-02,        +7.491239086732e-12,        +1.405143738773e-01,        +6.067521072743e-12,        +7.847079579983e-02
 2.42180000e+00,        +5.310764379336e-11,        +7.710514405524e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.695771749211e-14,        +3.193084136456e-04,        +2.318959286168e-13,        +3.007528634544e-03,        +2.389213941548e-11,        +4.498813675193e-01,        +4.955311748861e-11,        +6.426694106571e-01,        +7.851342285264e-12,        +1.478382719409e-01,        +6.188732845210e-12,        +8.026355337300e-02,        +6.585114257050e-12,        +1.239956018887e-01,        +7.028076725236e-12,        +9.114925873429e-02,        +7.092730961697e-12,        +1.335538625908e-01,        +7.198257470774e-12,        +9.335638444067e-02,        +7.428268311500e-12,        +1.398719239062e-01,        +6.019403725709e-12,        +7.806747266300e-02
