        f (GHz),               I_inc[1] (A),               Re{I[1]} (A),               Im{I[1]} (A)
 2.30000000e+00,        +1.414213562373e-01,        +2.160207032104e-01,        -6.386845857587e-02
 2.30020000e+00,        +1.414213562373e-01,        +2.160046249042e-01,        -6.387131462036e-02
 2.30040000e+00,        +1.414213562373e-01,        +2.159885416461e-01,        -6.387416753966e-02
 2.30060000e+00,        +1.414213562373e-01,        +2.159724534326e-01,        -6.387701733082e-02
 2.30080000e+00,        +1.414213562373e-01,        +2.159563602602e-01,        -6.387986399086e-02
 2.30100000e+00,        +1.414213562373e-01,        +2.159402621255e-01,        -6.388270751682e-02
 2.30120000e+00,        +1.414213562373e-01,        +2.159241590249e-01,        -6.388554790570e-02
 2.30140000e+00,        +1.414213562373e-01,        +2.159080509550e-01,        -6.388838515454e-02
 2.30160000e+00,        +1.414213562373e-01,        +2.158919379122e-01,        -6.389121926033e-02
 2.30180000e+00,        +1.414213562373e-01,        +2.158758198930e-01,        -6.389405022010e-02
 2.30200000e+00,        +1.414213562373e-01,        +2.158596968940e-01,        -6.389687803084e-02
 2.30220000e+00,        +1.414213562373e-01,        +2.158435689115e-01,        -6.389970268955e-02
 2.30240000e+00,        +1.414213562373e-01,        +2.158274359420e-01,        -6.390252419323e-02
 2.30260000e+00,        +1.414213562373e-01,        +2.158112979820e-01,        -6.390534253887e-02
 2.30280000e+00,        +1.414213562373e-01,        +2.157951550279e-01,        -6.390815772345e-02
 2.30300000e+00,        +1.414213562373e-01,        +2.157790070762e-01,        -6.391096974396e-02
 2.30320000e+00,        +1.414213562373e-01,        +2.157628541233e-01,        -6.391377859737e-02
 2.30340000e+00,        +1.414213562373e-01,        +2.157466961656e-01,        -6.391658428065e-02
 2.30360000e+00,        +1.414213562373e-01,        +2.157305331995e-01,        -6.391938679077e-02
 2.30380000e+00,        +1.414213562373e-01,        +2.157143652215e-01,        -6.392218612469e-02
 2.30400000e+00,        +1.414213562373e-01,        +2.156981922280e-01,        -6.392498227938e-02
 2.30420000e+00,        +1.414213562373e-01,        +2.156820142152e-01,        -6.392777525178e-02
 2.30440000e+00,        +1.414213562373e-01,        +2.156658311798e-01,        -6.393056503885e-02
 2.30460000e+00,        +1.414213562373e-01,        +2.156496431179e-01,        -6.393335163753e-02
 2.30480000e+00,        +1.414213562373e-01,        +2.156334500260e-01,        -6.393613504475e-02
 2.30500000e+00,        +1.414213562373e-01,        +2.156172519004e-01,        -6.393891525746e-02
 2.30520000e+00,        +1.414213562373e-01,        +2.156010487375e-01,        -6.394169227258e-02
 2.30540000e+00,        +1.414213562373e-01,        +2.155848405336e-01,        -6.394446608704e-02
 2.30560000e+00,        +1.414213562373e-01,        +2.155686272851e-01,        -6.394723669776e-02
 2.30580000e+00,        +1.414213562373e-01,        +2.155524089883e-01,        -6.395000410165e-02
 2.30600000e+00,        +1.414213562373e-01,        +2.155361856396e-01,        -6.395276829564e-02
 2.30620000e+00,        +1.414213562373e-01,        +2.155199572351e-01,        -6.395552927661e-02
 2.30640000e+00,        +1.414213562373e-01,        +2.155037237713e-01,        -6.395828704149e-02
 2.30660000e+00,        +1.414213562373e-01,        +2.154874852444e-01,        -6.396104158715e-02
 2.30680000e+00,        +1.414213562373e-01,        +2.154712416507e-01,        -6.396379291050e-02
 2.30700000e+00,        +1.414213562373e-01,        +2.154549929864e-01,        -6.396654100841e-02
 2.30720000e+00,        +1.414213562373e-01,        +2.154387392480e-01,        -6.396928587779e-02
 2.30740000e+00,        +1.414213562373e-01,        +2.154224804315e-01,        -6.397202751549e-02
 2.30760000e+00,        +1.414213562373e-01,        +2.154062165333e-01,        -6.397476591840e-02
 2.30780000e+00,        +1.414213562373e-01,        +2.153899475496e-01,        -6.397750108337e-02
 2.30800000e+00,        +1.414213562373e-01,        +2.153736734766e-01,        -6.398023300728e-02
 2.30820000e+00,        +1.414213562373e-01,        +2.153573943106e-01,        -6.398296168698e-02
 2.30840000e+00,        +1.414213562373e-01,        +2.153411100477e-01,        -6.398568711933e-02
 2.30860000e+00,        +1.414213562373e-01,        +2.153248206842e-01,        -6.398840930116e-02
 2.30880000e+00,        +1.414213562373e-01,        +2.153085262162e-01,        -6.399112822933e-02
 2.30900000e+00,        +1.414213562373e-01,        +2.152922266400e-01,        -6.399384390067e-02
 2.30920000e+00,        +1.414213562373e-01,        +2.152759219517e-01,        -6.399655631201e-02
 2.30940000e+00,        +1.414213562373e-01,        +2.152596121475e-01,        -6.399926546019e-02
 2.30960000e+00,        +1.414213562373e-01,        +2.152432972235e-01,        -6.400197134202e-02
 2.30980000e+00,        +1.414213562373e-01,        +2.152269771759e-01,        -6.400467395432e-02
 2.31000000e+00,        +1.414213562373e-01,        +2.152106520008e-01,        -6.400737329390e-02
 2.31020000e+00,        +1.414213562373e-01,        +2.151943216943e-01,        -6.401006935758e-02
 2.31040000e+00,        +1.414213562373e-01,        +2.151779862526e-01,        -6.401276214214e-02
 2.31060000e+00,        +1.414213562373e-01,        +2.151616456717e-01,        -6.401545164440e-02
 2.31080000e+00,        +1.414213562373e-01,        +2.151452999478e-01,        -6.401813786113e-02
 2.31100000e+00,        +1.414213562373e-01,        +2.151289490769e-01,        -6.402082078913e-02
 2.31120000e+00,        +1.414213562373e-01,        +2.151125930551e-01,        -6.402350042518e-02
 2.31140000e+00,        +1.414213562373e-01,        +2.150962318784e-01,        -6.402617676605e-02
 2.31160000e+00,        +1.414213562373e-01,        +2.150798655430e-01,        -6.402884980851e-02
 2.31180000e+00,        +1.414213562373e-01,        +2.150634940449e-01,        -6.403151954933e-02
 2.31200000e+00,        +1.414213562373e-01,        +2.150471173800e-01,        -6.403418598527e-02
 2.31220000e+00,        +1.414213562373e-01,        +2.150307355444e-01,        -6.403684911308e-02
 2.31240000e+00,        +1.414213562373e-01,        +2.150143485342e-01,        -6.403950892952e-02
 2.31260000e+00,        +1.414213562373e-01,        +2.149979563452e-01,        -6.404216543131e-02
 2.31280000e+00,        +1.414213562373e-01,        +2.149815589736e-01,        -6.404481861522e-02
 2.31300000e+00,        +1.414213562373e-01,        +2.149651564152e-01,        -6.404746847795e-02
 2.31320000e+00,        +1.414213562373e-01,        +2.149487486660e-01,        -6.405011501625e-02
 2.31340000e+00,        +1.414213562373e-01,        +2.149323357221e-01,        -6.405275822684e-02
 2.31360000e+00,        +1.414213562373e-01,        +2.149159175792e-01,        -6.405539810643e-02
 2.31380000e+00,        +1.414213562373e-01,        +2.148994942335e-01,        -6.405803465173e-02
 2.31400000e+00,        +1.414213562373e-01,        +2.148830656806e-01,        -6.406066785945e-02
 2.31420000e+00,        +1.414213562373e-01,        +2.148666319167e-01,        -6.406329772628e-02
 2.31440000e+00,        +1.414213562373e-01,        +2.148501929375e-01,        -6.406592424893e-02
 2.31460000e+00,        +1.414213562373e-01,        +2.148337487390e-01,        -6.406854742408e-02
 2.31480000e+00,        +1.414213562373e-01,        +2.148172993170e-01,        -6.407116724841e-02
 2.31500000e+00,        +1.414213562373e-01,        +2.148008446674e-01,        -6.407378371860e-02
 2.31520000e+00,        +1.414213562373e-01,        +2.147843847859e-01,        -6.407639683132e-02
 2.31540000e+00,        +1.414213562373e-01,        +2.147679196686e-01,        -6.407900658324e-02
 2.31560000e+00,        +1.414213562373e-01,        +2.147514493111e-01,        -6.408161297102e-02
 2.31580000e+00,        +1.414213562373e-01,        +2.147349737092e-01,        -6.408421599131e-02
 2.31600000e+00,        +1.414213562373e-01,        +2.147184928589e-01,        -6.408681564076e-02
 2.31620000e+00,        +1.414213562373e-01,        +2.147020067557e-01,        -6.408941191601e-02
 2.31640000e+00,        +1.414213562373e-01,        +2.146855153956e-01,        -6.409200481371e-02
 2.31660000e+00,        +1.414213562373e-01,        +2.146690187743e-01,        -6.409459433047e-02
 2.31680000e+00,        +1.414213562373e-01,        +2.146525168875e-01,        -6.409718046293e-02
 2.31700000e+00,        +1.414213562373e-01,        +2.146360097309e-01,        -6.409976320771e-02
 2.31720000e+00,        +1.414213562373e-01,        +2.146194973003e-01,        -6.410234256141e-02
 2.31740000e+00,        +1.414213562373e-01,        +2.146029795914e-01,        -6.410491852065e-02
 2.31760000e+00,        +1.414213562373e-01,        +2.145864565998e-01,        -6.410749108203e-02
 2.31780000e+00,        +1.414213562373e-01,        +2.145699283212e-01,        -6.411006024214e-02
 2.31800000e+00,        +1.414213562373e-01,        +2.145533947513e-01,        -6.411262599758e-02
 2.31820000e+00,        +1.414213562373e-01,        +2.145368558857e-01,        -6.411518834492e-02
 2.31840000e+00,        +1.414213562373e-01,        +2.145203117201e-01,        -6.411774728074e-02
 2.31860000e+00,        +1.414213562373e-01,        +2.145037622500e-01,        -6.412030280161e-02
 2.31880000e+00,        +1.414213562373e-01,        +2.144872074712e-01,        -6.412285490411e-02
 2.31900000e+00,        +1.414213562373e-01,        +2.144706473791e-01,        -6.412540358478e-02
 2.31920000e+00,        +1.414213562373e-01,        +2.144540819694e-01,        -6.412794884018e-02
 2.31940000e+00,        +1.414213562373e-01,        +2.144375112376e-01,        -6.413049066686e-02
 2.31960000e+00,        +1.414213562373e-01,        +2.144209351792e-01,        -6.413302906136e-02
 2.31980000e+00,        +1.414213562373e-01,        +2.144043537898e-01,        -6.413556402020e-02
 2.32000000e+00,        +1.414213562373e-01,        +2.143877670649e-01,        -6.413809553992e-02
 2.32020000e+00,        +1.414213562373e-01,        +2.143711750001e-01,        -6.414062361704e-02
 2.32040000e+00,        +1.414213562373e-01,        +2.143545775907e-01,        -6.414314824808e-02
 2.32060000e+00,        +1.414213562373e-01,        +2.143379748323e-01,        -6.414566942953e-02
 2.32080000e+00,        +1.414213562373e-01,        +2.143213667203e-01,        -6.414818715791e-02
 2.32100000e+00,        +1.414213562373e-01,        +2.143047532501e-01,        -6.415070142971e-02
 2.32120000e+00,        +1.414213562373e-01,        +2.142881344173e-01,        -6.415321224142e-02
 2.32140000e+00,        +1.414213562373e-01,        +2.142715102171e-01,        -6.415571958951e-02
 2.32160000e+00,        +1.414213562373e-01,        +2.142548806450e-01,        -6.415822347048e-02
 2.32180000e+00,        +1.414213562373e-01,        +2.142382456963e-01,        -6.416072388077e-02
 2.32200000e+00,        +1.414213562373e-01,        +2.142216053665e-01,        -6.416322081687e-02
 2.32220000e+00,        +1.414213562373e-01,        +2.142049596508e-01,        -6.416571427522e-02
 2.32240000e+00,        +1.414213562373e-01,        +2.141883085446e-01,        -6.416820425227e-02
 2.32260000e+00,        +1.414213562373e-01,        +2.141716520433e-01,        -6.417069074447e-02
 2.32280000e+00,        +1.414213562373e-01,        +2.141549901419e-01,        -6.417317374826e-02
 2.32300000e+00,        +1.414213562373e-01,        +2.141383228360e-01,        -6.417565326005e-02
 2.32320000e+00,        +1.414213562373e-01,        +2.141216501207e-01,        -6.417812927627e-02
 2.32340000e+00,        +1.414213562373e-01,        +2.141049719912e-01,        -6.418060179335e-02
 2.32360000e+00,        +1.414213562373e-01,        +2.140882884429e-01,        -6.418307080768e-02
 2.32380000e+00,        +1.414213562373e-01,        +2.140715994708e-01,        -6.418553631567e-02
 2.32400000e+00,        +1.414213562373e-01,        +2.140549050703e-01,        -6.418799831371e-02
 2.32420000e+00,        +1.414213562373e-01,        +2.140382052363e-01,        -6.419045679819e-02
 2.32440000e+00,        +1.414213562373e-01,        +2.140214999642e-01,        -6.419291176550e-02
 2.32460000e+00,        +1.414213562373e-01,        +2.140047892491e-01,        -6.419536321200e-02
 2.32480000e+00,        +1.414213562373e-01,        +2.139880730860e-01,        -6.419781113406e-02
 2.32500000e+00,        +1.414213562373e-01,        +2.139713514701e-01,        -6.420025552805e-02
 2.32520000e+00,        +1.414213562373e-01,        +2.139546243964e-01,        -6.420269639030e-02
 2.32540000e+00,        +1.414213562373e-01,        +2.139378918601e-01,        -6.420513371718e-02
