        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],              E_elec[2] (J),                  p_elec[2],               E_mag[2] (J),                   p_mag[2],              E_elec[3] (J),                  p_elec[3],               E_mag[3] (J),                   p_mag[3],              E_elec[4] (J),                  p_elec[4],               E_mag[4] (J),                   p_mag[4],              E_elec[5] (J),                  p_elec[5],               E_mag[5] (J),                   p_mag[5],              E_elec[6] (J),                  p_elec[6],               E_mag[6] (J),                   p_mag[6]
 2.30000000e+00,        +6.452963910063e-11,        +3.325135094322e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +7.076650955984e-17,        +1.096651252760e-06,        +5.235237863747e-16,        +1.574443658751e-05,        +6.364397643206e-11,        +9.862751027138e-01,        +3.241592163778e-11,        +9.748753274153e-01,        +2.374451662942e-13,        +3.679629540836e-03,        +2.201747671506e-13,        +6.621528476439e-03,        +2.042800494352e-13,        +3.165677854119e-03,        +1.914726608676e-13,        +5.758342305988e-03,        +2.041747231758e-13,        +3.164045638894e-03,        +1.913535559176e-13,        +5.754760347762e-03,        +2.373822563253e-13,        +3.678654640469e-03,        +2.200661028100e-13,        +6.618260508747e-03
 2.30020000e+00,        +6.454185529699e-11,        +3.326487777733e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +7.079256975992e-17,        +1.096847455565e-06,        +5.250344689160e-16,        +1.578344800875e-05,        +6.365572400466e-11,        +9.862704397286e-01,        +3.242891194104e-11,        +9.748694150664e-01,        +2.375615405525e-13,        +3.680736158876e-03,        +2.202943570566e-13,        +6.622430977537e-03,        +2.043971762696e-13,        +3.166893410936e-03,        +1.916015263043e-13,        +5.759874651782e-03,        +2.042918190540e-13,        +3.165261025020e-03,        +1.914824078557e-13,        +5.756293744335e-03,        +2.374988915602e-13,        +3.679765486557e-03,        +2.201860307724e-13,        +6.619174501295e-03
 2.30040000e+00,        +6.455408202471e-11,        +3.327841643674e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +7.081862377973e-17,        +1.097043309401e-06,        +5.265518395093e-16,        +1.582262306592e-05,        +6.366747745858e-11,        +9.862657087155e-01,        +3.244190952164e-11,        +9.748633797917e-01,        +2.376790993991e-13,        +3.681860107748e-03,        +2.204150770421e-13,        +6.623364349714e-03,        +2.045154386174e-13,        +3.168125580953e-03,        +1.917314466899e-13,        +5.761435405268e-03,        +2.044100508616e-13,        +3.166493031121e-03,        +1.916123148684e-13,        +5.757855552792e-03,        +2.376167151352e-13,        +3.680893720156e-03,        +2.203070922640e-13,        +6.620119460396e-03
 2.30060000e+00,        +6.456631930533e-11,        +3.329196694408e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +7.084467116550e-17,        +1.097238806977e-06,        +5.280759351748e-16,        +1.586196261885e-05,        +6.367923680364e-11,        +9.862609095387e-01,        +3.245491439013e-11,        +9.748572214027e-01,        +2.377978459160e-13,        +3.683001423567e-03,        +2.205369299318e-13,        +6.624328634661e-03,        +2.046348392225e-13,        +3.169374395570e-03,        +1.918624247222e-13,        +5.763024607243e-03,        +2.045294213454e-13,        +3.167741688638e-03,        +1.917432796542e-13,        +5.759445813950e-03,        +2.377357301682e-13,        +3.682039377899e-03,        +2.204292901477e-13,        +6.621095428754e-03
 2.30080000e+00,        +6.457856716054e-11,        +3.330552932214e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +7.087071145879e-17,        +1.097433940933e-06,        +5.296067931861e-16,        +1.590146753302e-05,        +6.369100204971e-11,        +9.862560420607e-01,        +3.246792655714e-11,        +9.748509397074e-01,        +2.379177832189e-13,        +3.684160142907e-03,        +2.206599185824e-13,        +6.625323874845e-03,        +2.047553808582e-13,        +3.170639886592e-03,        +1.919944631260e-13,        +5.764642299150e-03,        +2.046499332814e-13,        +3.169007029417e-03,        +1.918753049387e-13,        +5.761064569273e-03,        +2.378559398113e-13,        +3.683202496891e-03,        +2.205526273182e-13,        +6.622102449865e-03
 2.30100000e+00,        +6.459082561220e-11,        +3.331910359393e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +7.089674419642e-17,        +1.097628703836e-06,        +5.311444510723e-16,        +1.594113867965e-05,        +6.370277320668e-11,        +9.862511061423e-01,        +3.248094603335e-11,        +9.748445345111e-01,        +2.380389144574e-13,        +3.685336302814e-03,        +2.207840458818e-13,        +6.626350113514e-03,        +2.048770663270e-13,        +3.171922086228e-03,        +1.921275646529e-13,        +5.766288523077e-03,        +2.047715894753e-13,        +3.170289085709e-03,        +1.920083934743e-13,        +5.762711860870e-03,        +2.379773472508e-13,        +3.684383114711e-03,        +2.206771067027e-13,        +6.623140568011e-03
 2.30120000e+00,        +6.460309468235e-11,        +3.333268978258e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +7.092276891044e-17,        +1.097823088184e-06,        +5.326889466205e-16,        +1.598097693571e-05,        +6.371455028452e-11,        +9.862461016426e-01,        +3.249397282947e-11,        +9.748380056160e-01,        +2.381612428149e-13,        +3.686529940801e-03,        +2.209093147503e-13,        +6.627407394698e-03,        +2.049998984613e-13,        +3.173221027092e-03,        +1.922617320816e-13,        +5.767963321761e-03,        +2.048943927620e-13,        +3.171587890170e-03,        +1.921425480407e-13,        +5.764387731503e-03,        +2.380999557073e-13,        +3.685581269412e-03,        +2.208027312606e-13,        +6.624209828273e-03
 2.30140000e+00,        +6.461537439322e-11,        +3.334628791146e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +7.094878512802e-17,        +1.098017086402e-06,        +5.342403178776e-16,        +1.602098318398e-05,        +6.372633329323e-11,        +9.862410284187e-01,        +3.250700695629e-11,        +9.748313528212e-01,        +2.382847715093e-13,        +3.687741094854e-03,        +2.210357281400e-13,        +6.628495763212e-03,        +2.051238801228e-13,        +3.174536742208e-03,        +1.923969682182e-13,        +5.769666738591e-03,        +2.050183460067e-13,        +3.172903475867e-03,        +1.922777714449e-13,        +5.766092224582e-03,        +2.382237684363e-13,        +3.686796999528e-03,        +2.209295039838e-13,        +6.625310276527e-03
 2.30160000e+00,        +6.462766476721e-11,        +3.335989800407e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +7.097479237142e-17,        +1.098210690841e-06,        +5.357986031522e-16,        +1.606115831310e-05,        +6.373812224288e-11,        +9.862358863261e-01,        +3.252004842465e-11,        +9.748245759228e-01,        +2.384095037927e-13,        +3.688969803434e-03,        +2.211632890354e-13,        +6.629615264665e-03,        +2.052490142033e-13,        +3.175869265006e-03,        +1.925332758963e-13,        +5.771398817610e-03,        +2.051434521040e-13,        +3.174235876275e-03,        +1.924140665213e-13,        +5.767825384173e-03,        +2.383487887280e-13,        +3.688030344072e-03,        +2.210574278972e-13,        +6.626441959452e-03
 2.30180000e+00,        +6.463996582690e-11,        +3.337352008412e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +7.100079015790e-17,        +1.098403893777e-06,        +5.373638410170e-16,        +1.610150321760e-05,        +6.374991714356e-11,        +9.862306752184e-01,        +3.253309724542e-11,        +9.748176747139e-01,        +2.385354429522e-13,        +3.690216105482e-03,        +2.212920004538e-13,        +6.630765945458e-03,        +2.053753036246e-13,        +3.177218629331e-03,        +1.926706579768e-13,        +5.773159603516e-03,        +2.052697139788e-13,        +3.175585125284e-03,        +1.925514361318e-13,        +5.769587254999e-03,        +2.384750199078e-13,        +3.689281342543e-03,        +2.211865060585e-13,        +6.627604924532e-03
