        m,                Re{f} (GHz),                Im{f} (GHz),                          Q,              Error (Bkwd.),               Error (Abs.)
 1.00e+00,        +2.383507162332e+00,        +5.140777691535e-03,        +2.318241372406e+02,        +1.253297583579e-13,        +8.043957378873e-09
 2.00e+00,        +2.482470651934e+00,        +7.733740859423e-03,        +1.604968891282e+02,        +6.151205534481e-14,        +3.948964084645e-09
 3.00e+00,        +2.606286204644e+00,        +7.261619349108e-05,        +1.794562672839e+04,        +1.544780278438e-13,        +9.920312660347e-09
 4.00e+00,        +2.606336677961e+00,        +7.086728227100e-05,        +1.838885727942e+04,        +3.630225562136e-14,        +2.331268577145e-09
 5.00e+00,        +2.724281357365e+00,        +7.090179375381e-04,        +1.921165393282e+03,        +4.838637473437e-14,        +3.108225167867e-09
 6.00e+00,        +2.729883281795e+00,        +5.008910993787e-03,        +2.725031329628e+02,        +8.595712304274e-14,        +5.521759740497e-09
 7.00e+00,        +2.730755513291e+00,        +4.940082250464e-03,        +2.763881088687e+02,        +7.046906707976e-14,        +4.526839831399e-09
 8.00e+00,        +2.743566690031e+00,        +1.165056314082e-03,        +1.177439624266e+03,        +4.927367398558e-14,        +3.165379854427e-09
