        m,                Re{f} (GHz),                Im{f} (GHz),                          Q,              Error (Bkwd.),               Error (Abs.)
 1.00e+00,        +2.430426777704e+00,        -2.346713626711e-10,        +5.178362519483e+09,        +7.451475064453e-11,        +6.083245852064e-06
 2.00e+00,        +2.446475343097e+00,        +4.199193732049e-10,        +2.913029856690e+09,        +1.663733296992e-10,        +1.358245097892e-05
 3.00e+00,        +2.492343678608e+00,        -1.559179846328e-09,        +7.992482985456e+08,        +2.504315341825e-10,        +2.044500764652e-05
 4.00e+00,        +2.540354292430e+00,        +2.078362913781e-10,        +6.111430962286e+09,        +1.031371039941e-10,        +8.420100516070e-06
 5.00e+00,        +2.608501280343e+00,        -4.259405836428e-10,        +3.062048300299e+09,        +2.156015949005e-10,        +1.760192789318e-05
 6.00e+00,        +2.716564835366e+00,        -3.391939424509e-10,        +4.004441847835e+09,        +3.486514264373e-10,        +2.846488487180e-05
 7.00e+00,        +2.877503891540e+00,        -3.912401169050e-10,        +3.677414159754e+09,        +4.244909088324e-10,        +3.465784704702e-05
 8.00e+00,        +2.925234723185e+00,        +1.003266384673e-09,        +1.457855444912e+09,        +3.168951130236e-10,        +2.587339421556e-05
