        m,                Re{f} (GHz),                Im{f} (GHz),                          Q,              Error (Bkwd.),               Error (Abs.)
 1.00e+00,        +2.441991313723e+00,        +2.998786788998e-05,        +4.071632106135e+04,        +1.183125610984e-13,        +7.877073150055e-09
 2.00e+00,        +2.599060006007e+00,        +7.834804426229e-05,        +1.658662977270e+04,        +1.295520055563e-13,        +8.626119164238e-09
 3.00e+00,        +2.599808055013e+00,        +6.583075019183e-05,        +1.974615243082e+04,        +7.494860891892e-14,        +4.990396725975e-09
 4.00e+00,        +2.622049679749e+00,        +7.164205457633e-05,        +1.829965441551e+04,        +1.121087173764e-13,        +7.464768595666e-09
 5.00e+00,        +2.701631063710e+00,        +6.360036090779e-05,        +2.123911740356e+04,        +1.020121526671e-13,        +6.792800014942e-09
 6.00e+00,        +2.701827275508e+00,        +6.363916852583e-05,        +2.122770723474e+04,        +1.272333220745e-13,        +8.472231874822e-09
 7.00e+00,        +2.739553512551e+00,        +7.367301312235e-05,        +1.859265284149e+04,        +1.177975967211e-13,        +7.844098951569e-09
 8.00e+00,        +2.799580153664e+00,        +9.601964447656e-05,        +1.457816351316e+04,        +1.005045049567e-13,        +6.692799564554e-09
