        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],              E_elec[2] (J),                  p_elec[2],               E_mag[2] (J),                   p_mag[2],              E_elec[3] (J),                  p_elec[3],               E_mag[3] (J),                   p_mag[3],              E_elec[4] (J),                  p_elec[4],               E_mag[4] (J),                   p_mag[4],              E_elec[5] (J),                  p_elec[5],               E_mag[5] (J),                   p_mag[5],              E_elec[6] (J),                  p_elec[6],               E_mag[6] (J),                   p_mag[6]
 2.40000000e+00,        +4.659832807496e-11,        +2.221212389989e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.978566168797e-17,        +8.538001969506e-07,        +6.435844670766e-15,        +2.897446772661e-04,        +4.442033449214e-11,        +9.532602633442e-01,        +2.004531350433e-11,        +9.024492027271e-01,        +5.611660766325e-13,        +1.204262255353e-02,        +5.213841072337e-13,        +2.347295150989e-02,        +5.137297828397e-13,        +1.102463981140e-02,        +4.812640568416e-13,        +2.166672845023e-02,        +5.137564050103e-13,        +1.102521112311e-02,        +4.812928857017e-13,        +2.166802633872e-02,        +5.609969000420e-13,        +1.203899202434e-02,        +5.211738303765e-13,        +2.346348474939e-02
 2.40002500e+00,        +4.660250621779e-11,        +2.221632150940e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.983001806190e-17,        +8.546754519115e-07,        +6.444738994345e-15,        +2.900902830209e-04,        +4.442208204766e-11,        +9.532122980695e-01,        +2.004706975462e-11,        +9.023577438840e-01,        +5.617594073762e-13,        +1.205427460813e-02,        +5.219328058486e-13,        +2.349321446522e-02,        +5.143322453460e-13,        +1.103657908316e-02,        +4.818245386729e-13,        +2.168786306360e-02,        +5.143588822243e-13,        +1.103715065925e-02,        +4.818533821153e-13,        +2.168916136325e-02,        +5.615900403956e-13,        +1.205064031902e-02,        +5.217223032740e-13,        +2.348373933341e-02
 2.40005000e+00,        +4.660669063411e-11,        +2.222052539623e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.987444371830e-17,        +8.555519213182e-07,        +6.453650977449e-15,        +2.904364708921e-04,        +4.442383114581e-11,        +9.531642461930e-01,        +2.004882752526e-11,        +9.022661331248e-01,        +5.623539098256e-13,        +1.206594808974e-02,        +5.224825891585e-13,        +2.351351193735e-02,        +5.149358630024e-13,        +1.104853951217e-02,        +4.823860932404e-13,        +2.170903183605e-02,        +5.149625145957e-13,        +1.104911135267e-02,        +4.824149512597e-13,        +2.171033054608e-02,        +5.621843521273e-13,        +1.206231003486e-02,        +5.222718604916e-13,        +2.350402842321e-02
 2.40007500e+00,        +4.661088133977e-11,        +2.222473557622e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.991893884908e-17,        +8.564296083160e-07,        +6.462580665948e-15,        +2.907832421125e-04,        +4.442558179023e-11,        +9.531161075113e-01,        +2.005058681977e-11,        +9.021743701292e-01,        +5.629495869696e-13,        +1.207764304790e-02,        +5.230334599383e-13,        +2.353384399758e-02,        +5.155406388256e-13,        +1.106052114886e-02,        +4.829487233500e-13,        +2.173023484098e-02,        +5.155673051415e-13,        +1.106109325381e-02,        +4.829775959406e-13,        +2.173153396062e-02,        +5.627798382255e-13,        +1.207400122137e-02,        +5.228225048031e-13,        +2.352435209004e-02
 2.40010000e+00,        +4.661507835067e-11,        +2.222895206528e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.996350364679e-17,        +8.573085160593e-07,        +6.471528105858e-15,        +2.911305979181e-04,        +4.442733398456e-11,        +9.530678818204e-01,        +2.005234764170e-11,        +9.020824545759e-01,        +5.635464418073e-13,        +1.208935953229e-02,        +5.235854209722e-13,        +2.355421071738e-02,        +5.161465758424e-13,        +1.107252404382e-02,        +4.835124318162e-13,        +2.175147215200e-02,        +5.161732568882e-13,        +1.107309641325e-02,        +4.835413189727e-13,        +2.175277168049e-02,        +5.633765016882e-13,        +1.208571392823e-02,        +5.233742389918e-13,        +2.354471040536e-02
 2.40012500e+00,        +4.661928168275e-11,        +2.223317487935e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +4.000813830461e-17,        +8.581886477118e-07,        +6.480493343346e-15,        +2.914785395479e-04,        +4.442908773246e-11,        +9.530195689158e-01,        +2.005410999461e-11,        +9.019903861430e-01,        +5.641444773473e-13,        +1.210109759276e-02,        +5.241384750533e-13,        +2.357461216842e-02,        +5.167536770889e-13,        +1.108454824777e-02,        +4.840772214630e-13,        +2.177274384292e-02,        +5.167803728721e-13,        +1.108512088172e-02,        +4.841061231798e-13,        +2.177404377948e-02,        +5.639743455231e-13,        +1.209744820525e-02,        +5.239270658497e-13,        +2.356510344082e-02
 2.40015000e+00,        +4.662349135202e-11,        +2.223740403443e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +4.005284301634e-17,        +8.590700064465e-07,        +6.489476424730e-15,        +2.918270682441e-04,        +4.443084303760e-11,        +9.529711685924e-01,        +2.005587388206e-11,        +9.018981645074e-01,        +5.647436966083e-13,        +1.211285727927e-02,        +5.246926249842e-13,        +2.359504842255e-02,        +5.173619456114e-13,        +1.109659381158e-02,        +4.846430951234e-13,        +2.179404998771e-02,        +5.173886561394e-13,        +1.109716671008e-02,        +4.846720113949e-13,        +2.179535033156e-02,        +5.645733727482e-13,        +1.210920410240e-02,        +5.244809881785e-13,        +2.358553126823e-02
 2.40017500e+00,        +4.662770737454e-11,        +2.224163954658e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +4.009761797643e-17,        +8.599525954460e-07,        +6.498477396478e-15,        +2.921761852523e-04,        +4.443259990365e-11,        +9.529226806444e-01,        +2.005763930764e-11,        +9.018057893454e-01,        +5.653441026189e-13,        +1.212463864195e-02,        +5.252478735765e-13,        +2.361551955180e-02,        +5.179713844658e-13,        +1.110866078628e-02,        +4.852100556395e-13,        +2.181539066053e-02,        +5.179981097460e-13,        +1.110923394936e-02,        +4.852389864601e-13,        +2.181669141089e-02,        +5.651735863910e-13,        +1.212098166979e-02,        +5.250360087887e-13,        +2.360599395962e-02
 2.40020000e+00,        +4.663192976640e-11,        +2.224588143191e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +4.014246337996e-17,        +8.608364179017e-07,        +6.507496305214e-15,        +2.925258918211e-04,        +4.443435833431e-11,        +9.528741048654e-01,        +2.005940627494e-11,        +9.017132603326e-01,        +5.659456984177e-13,        +1.213644173108e-02,        +5.258042236511e-13,        +2.363602562841e-02,        +5.185819967182e-13,        +1.112074922303e-02,        +4.857781058629e-13,        +2.183676593574e-02,        +5.186087367579e-13,        +1.112132265072e-02,        +4.858070512269e-13,        +2.183806709183e-02,        +5.657749894893e-13,        +1.213278095767e-02,        +5.255921305003e-13,        +2.362649158718e-02
 2.40022500e+00,        +4.663615854377e-11,        +2.225012970656e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +4.018737942264e-17,        +8.617214770149e-07,        +6.516533197710e-15,        +2.928761892021e-04,        +4.443611833328e-11,        +9.528254410484e-01,        +2.006117478755e-11,        +9.016205771436e-01,        +5.665484870532e-13,        +1.214826659707e-02,        +5.263616780384e-13,        +2.365656672479e-02,        +5.191937854443e-13,        +1.113285917314e-02,        +4.863472486540e-13,        +2.185817588788e-02,        +5.192205402509e-13,        +1.113343286548e-02,        +4.863762085559e-13,        +2.185947744891e-02,        +5.663775850907e-13,        +1.214460201646e-02,        +5.261493561426e-13,        +2.364702422330e-02
 2.40025000e+00,        +4.664039372286e-11,        +2.225438438675e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +4.023236630085e-17,        +8.626077759960e-07,        +6.525588120892e-15,        +2.932270786505e-04,        +4.443787990427e-11,        +9.527766889860e-01,        +2.006294484909e-11,        +9.015277394522e-01,        +5.671524715840e-13,        +1.216011329051e-02,        +5.269202395779e-13,        +2.367714291354e-02,        +5.198067537300e-13,        +1.114499068809e-02,        +4.869174868830e-13,        +2.187962059166e-02,        +5.198335233109e-13,        +1.114556464510e-02,        +4.869464613169e-13,        +2.188092255686e-02,        +5.669813762530e-13,        +1.215644489671e-02,        +5.267076885541e-13,        +2.366759194057e-02
 2.40027500e+00,        +4.664463531992e-11,        +2.225864548874e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +4.027742421159e-17,        +8.634953180649e-07,        +6.534661121843e-15,        +2.935785614245e-04,        +4.443964305101e-11,        +9.527278484699e-01,        +2.006471646318e-11,        +9.014347469313e-01,        +5.677576550788e-13,        +1.217198186211e-02,        +5.274799111186e-13,        +2.369775426746e-02,        +5.204209046712e-13,        +1.115714381947e-02,        +4.874888234290e-13,        +2.190110012200e-02,        +5.204476890338e-13,        +1.115771804119e-02,        +4.875178123894e-13,        +2.190240249058e-02,        +5.675863660438e-13,        +1.216830964914e-02,        +5.272671305828e-13,        +2.368819481174e-02
 2.40030000e+00,        +4.664888335127e-11,        +2.226291302885e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +4.032255335253e-17,        +8.643841064511e-07,        +6.543752247795e-15,        +2.939306387855e-04,        +4.444140777724e-11,        +9.526789192914e-01,        +2.006648963345e-11,        +9.013415992531e-01,        +5.683640406164e-13,        +1.218387236274e-02,        +5.280406955189e-13,        +2.371840085952e-02,        +5.210362413739e-13,        +1.116931861906e-02,        +4.880612611809e-13,        +2.192261455401e-02,        +5.210630405253e-13,        +1.116989310551e-02,        +4.880902646619e-13,        +2.192391732517e-02,        +5.681925575413e-13,        +1.218019632459e-02,        +5.278276850860e-13,        +2.370883290978e-02
