        f (GHz),             |S[1][1]| (dB),        arg(S[1][1]) (deg.)
 2.40000000e+00,        -2.282611605842e+00,        -2.855128645645e+01
 2.40002500e+00,        -2.282686237176e+00,        -2.855185308887e+01
 2.40005000e+00,        -2.282760882191e+00,        -2.855241977505e+01
 2.40007500e+00,        -2.282835540906e+00,        -2.855298651505e+01
 2.40010000e+00,        -2.282910213340e+00,        -2.855355330896e+01
 2.40012500e+00,        -2.282984899515e+00,        -2.855412015683e+01
 2.40015000e+00,        -2.283059599449e+00,        -2.855468705876e+01
 2.40017500e+00,        -2.283134313163e+00,        -2.855525401481e+01
 2.40020000e+00,        -2.283209040677e+00,        -2.855582102506e+01
 2.40022500e+00,        -2.283283782011e+00,        -2.855638808958e+01
 2.40025000e+00,        -2.283358537185e+00,        -2.855695520845e+01
 2.40027500e+00,        -2.283433306220e+00,        -2.855752238175e+01
 2.40030000e+00,        -2.283508089136e+00,        -2.855808960954e+01
 2.40032500e+00,        -2.283582885953e+00,        -2.855865689192e+01
 2.40035000e+00,        -2.283657696692e+00,        -2.855922422894e+01
 2.40037500e+00,        -2.283732521373e+00,        -2.855979162069e+01
 2.40040000e+00,        -2.283807360017e+00,        -2.856035906725e+01
 2.40042500e+00,        -2.283882212643e+00,        -2.856092656869e+01
 2.40045000e+00,        -2.283957079274e+00,        -2.856149412508e+01
 2.40047500e+00,        -2.284031959929e+00,        -2.856206173651e+01
 2.40050000e+00,        -2.284106854630e+00,        -2.856262940306e+01
 2.40052500e+00,        -2.284181763396e+00,        -2.856319712479e+01
 2.40055000e+00,        -2.284256686250e+00,        -2.856376490179e+01
 2.40057500e+00,        -2.284331623211e+00,        -2.856433273414e+01
 2.40060000e+00,        -2.284406574301e+00,        -2.856490062190e+01
 2.40062500e+00,        -2.284481539540e+00,        -2.856546856517e+01
 2.40065000e+00,        -2.284556518950e+00,        -2.856603656402e+01
 2.40067500e+00,        -2.284631512553e+00,        -2.856660461852e+01
 2.40070000e+00,        -2.284706520368e+00,        -2.856717272876e+01
 2.40072500e+00,        -2.284781542418e+00,        -2.856774089482e+01
 2.40075000e+00,        -2.284856578723e+00,        -2.856830911677e+01
 2.40077500e+00,        -2.284931629305e+00,        -2.856887739469e+01
 2.40080000e+00,        -2.285006694185e+00,        -2.856944572867e+01
 2.40082500e+00,        -2.285081773385e+00,        -2.857001411878e+01
 2.40085000e+00,        -2.285156866926e+00,        -2.857058256510e+01
 2.40087500e+00,        -2.285231974830e+00,        -2.857115106771e+01
 2.40090000e+00,        -2.285307097118e+00,        -2.857171962670e+01
 2.40092500e+00,        -2.285382233812e+00,        -2.857228824214e+01
 2.40095000e+00,        -2.285457384934e+00,        -2.857285691411e+01
 2.40097500e+00,        -2.285532550506e+00,        -2.857342564270e+01
 2.40100000e+00,        -2.285607730549e+00,        -2.857399442798e+01
 2.40102500e+00,        -2.285682925085e+00,        -2.857456327004e+01
 2.40105000e+00,        -2.285758134136e+00,        -2.857513216896e+01
 2.40107500e+00,        -2.285833357725e+00,        -2.857570112482e+01
 2.40110000e+00,        -2.285908595872e+00,        -2.857627013770e+01
