        f (GHz),             |S[1][1]| (dB),        arg(S[1][1]) (deg.)
 2.30000000e+00,        -2.296804527396e+00,        +1.351212629249e+02
 2.30020000e+00,        -2.313474665299e+00,        +1.348766542496e+02
 2.30040000e+00,        -2.330323756870e+00,        +1.346316803253e+02
 2.30060000e+00,        -2.347354278902e+00,        +1.343863425286e+02
 2.30080000e+00,        -2.364568748456e+00,        +1.341406423487e+02
 2.30100000e+00,        -2.381969723589e+00,        +1.338945813908e+02
 2.30120000e+00,        -2.399559804086e+00,        +1.336481613809e+02
 2.30140000e+00,        -2.417341632221e+00,        +1.334013841700e+02
 2.30160000e+00,        -2.435317893519e+00,        +1.331542517385e+02
 2.30180000e+00,        -2.453491317537e+00,        +1.329067662012e+02
 2.30200000e+00,        -2.471864678665e+00,        +1.326589298119e+02
 2.30220000e+00,        -2.490440796929e+00,        +1.324107449685e+02
 2.30240000e+00,        -2.509222538827e+00,        +1.321622142184e+02
 2.30260000e+00,        -2.528212818161e+00,        +1.319133402635e+02
 2.30280000e+00,        -2.547414596899e+00,        +1.316641259660e+02
 2.30300000e+00,        -2.566830886051e+00,        +1.314145743539e+02
 2.30320000e+00,        -2.586464746552e+00,        +1.311646886275e+02
 2.30340000e+00,        -2.606319290171e+00,        +1.309144721649e+02
 2.30360000e+00,        -2.626397680435e+00,        +1.306639285285e+02
 2.30380000e+00,        -2.646703133566e+00,        +1.304130614720e+02
 2.30400000e+00,        -2.667238919440e+00,        +1.301618749467e+02
 2.30420000e+00,        -2.688008362561e+00,        +1.299103731088e+02
 2.30440000e+00,        -2.709014843052e+00,        +1.296585603263e+02
 2.30460000e+00,        -2.730261797666e+00,        +1.294064411872e+02
 2.30480000e+00,        -2.751752720815e+00,        +1.291540205067e+02
 2.30500000e+00,        -2.773491165617e+00,        +1.289013033355e+02
 2.30520000e+00,        -2.795480744964e+00,        +1.286482949680e+02
 2.30540000e+00,        -2.817725132603e+00,        +1.283950009510e+02
 2.30560000e+00,        -2.840228064245e+00,        +1.281414270927e+02
 2.30580000e+00,        -2.862993338686e+00,        +1.278875794720e+02
 2.30600000e+00,        -2.886024818952e+00,        +1.276334644478e+02
 2.30620000e+00,        -2.909326433465e+00,        +1.273790886688e+02
 2.30640000e+00,        -2.932902177225e+00,        +1.271244590844e+02
 2.30660000e+00,        -2.956756113015e+00,        +1.268695829546e+02
 2.30680000e+00,        -2.980892372630e+00,        +1.266144678613e+02
 2.30700000e+00,        -3.005315158119e+00,        +1.263591217198e+02
 2.30720000e+00,        -3.030028743055e+00,        +1.261035527901e+02
 2.30740000e+00,        -3.055037473827e+00,        +1.258477696897e+02
 2.30760000e+00,        -3.080345770945e+00,        +1.255917814058e+02
 2.30780000e+00,        -3.105958130376e+00,        +1.253355973083e+02
 2.30800000e+00,        -3.131879124897e+00,        +1.250792271639e+02
 2.30820000e+00,        -3.158113405471e+00,        +1.248226811495e+02
 2.30840000e+00,        -3.184665702645e+00,        +1.245659698673e+02
 2.30860000e+00,        -3.211540827966e+00,        +1.243091043593e+02
 2.30880000e+00,        -3.238743675431e+00,        +1.240520961234e+02
 2.30900000e+00,        -3.266279222941e+00,        +1.237949571292e+02
 2.30920000e+00,        -3.294152533794e+00,        +1.235376998352e+02
 2.30940000e+00,        -3.322368758189e+00,        +1.232803372058e+02
 2.30960000e+00,        -3.350933134756e+00,        +1.230228827295e+02
 2.30980000e+00,        -3.379850992109e+00,        +1.227653504374e+02
 2.31000000e+00,        -3.409127750413e+00,        +1.225077549230e+02
 2.31020000e+00,        -3.438768922986e+00,        +1.222501113617e+02
 2.31040000e+00,        -3.468780117907e+00,        +1.219924355322e+02
 2.31060000e+00,        -3.499167039652e+00,        +1.217347438378e+02
 2.31080000e+00,        -3.529935490751e+00,        +1.214770533289e+02
 2.31100000e+00,        -3.561091373462e+00,        +1.212193817261e+02
 2.31120000e+00,        -3.592640691465e+00,        +1.209617474449e+02
 2.31140000e+00,        -3.624589551571e+00,        +1.207041696199e+02
 2.31160000e+00,        -3.656944165455e+00,        +1.204466681315e+02
 2.31180000e+00,        -3.689710851399e+00,        +1.201892636326e+02
 2.31200000e+00,        -3.722896036055e+00,        +1.199319775769e+02
 2.31220000e+00,        -3.756506256221e+00,        +1.196748322475e+02
 2.31240000e+00,        -3.790548160628e+00,        +1.194178507875e+02
 2.31260000e+00,        -3.825028511742e+00,        +1.191610572313e+02
