        m,                Re{f} (GHz),                Im{f} (GHz),                          Q,              Error (Bkwd.),               Error (Abs.)
 1.00e+00,        +2.449847922833e+00,        +6.486896227503e-05,        +1.888305159951e+04,        +1.788218056144e-14,        +3.643694151049e-10
 2.00e+00,        +2.449905160395e+00,        +6.487009456620e-05,        +1.888316317123e+04,        +3.388208375213e-15,        +6.903855539373e-11
 3.00e+00,        +2.450544929118e+00,        +1.353755281266e-04,        +9.050915504335e+03,        +1.448258958285e-14,        +2.951001408256e-10
 4.00e+00,        +2.622871512793e+00,        +5.383697869269e-05,        +2.435938621590e+04,        +6.002693898109e-15,        +1.224351713448e-10
