        m,           Re{E_x[1]} (V/m),           Im{E_x[1]} (V/m),           Re{E_y[1]} (V/m),           Im{E_y[1]} (V/m),           Re{E_z[1]} (V/m),           Im{E_z[1]} (V/m),           Re{E_x[2]} (V/m),           Im{E_x[2]} (V/m),           Re{E_y[2]} (V/m),           Im{E_y[2]} (V/m),           Re{E_z[2]} (V/m),           Im{E_z[2]} (V/m),           Re{E_x[3]} (V/m),           Im{E_x[3]} (V/m),           Re{E_y[3]} (V/m),           Im{E_y[3]} (V/m),           Re{E_z[3]} (V/m),           Im{E_z[3]} (V/m),           Re{E_x[4]} (V/m),           Im{E_x[4]} (V/m),           Re{E_y[4]} (V/m),           Im{E_y[4]} (V/m),           Re{E_z[4]} (V/m),           Im{E_z[4]} (V/m),           Re{E_x[5]} (V/m),           Im{E_x[5]} (V/m),           Re{E_y[5]} (V/m),           Im{E_y[5]} (V/m),           Re{E_z[5]} (V/m),           Im{E_z[5]} (V/m),           Re{E_x[6]} (V/m),           Im{E_x[6]} (V/m),           Re{E_y[6]} (V/m),           Im{E_y[6]} (V/m),           Re{E_z[6]} (V/m),           Im{E_z[6]} (V/m),           Re{E_x[7]} (V/m),           Im{E_x[7]} (V/m),           Re{E_y[7]} (V/m),           Im{E_y[7]} (V/m),           Re{E_z[7]} (V/m),           Im{E_z[7]} (V/m)
 1.00e+00,        +3.495231716331e-01,        +1.053783351369e+00,        -5.083234565985e-01,        -1.503633019381e+00,        +2.228892185075e-02,        -2.001675519617e-02,        +3.388009061022e-01,        +1.049187363747e+00,        -5.568182825395e-01,        -1.456038002514e+00,        +2.557600227202e-02,        -2.112067828112e-02,        +2.338474360840e-01,        +1.066329190319e+00,        -5.656407023993e-01,        -1.422231400985e+00,        +3.389002923897e-03,        -1.229953035451e-02,        +4.046366350723e-02,        +1.121059184381e+00,        -4.319585839952e-01,        -1.392500001068e+00,        +3.450630904813e-02,        -1.799460188886e-02,        -1.435226597568e-01,        +1.203961070549e+00,        -2.860805939204e-01,        -1.341409721200e+00,        +6.393766742725e-02,        -2.106061371003e-02,        +1.797068688869e+02,        +9.099027970620e-02,        -9.210149829957e+01,        -8.562060570479e-01,        -1.543232612250e+00,        +4.944421315719e-03,        +3.244541575380e-01,        -5.598388776361e-03,        -1.224227262323e+02,        +5.144535158652e-01,        +4.165452788183e-01,        +6.295801533522e-03
 2.00e+00,        -5.166547064815e-01,        -1.503922107565e+00,        -3.784326518111e-01,        -1.041613252746e+00,        -3.428290066248e-03,        -6.692348418523e-03,        -4.669624286129e-01,        -1.524468724204e+00,        -4.581467301765e-01,        -9.781355411766e-01,        -1.858170273844e-02,        +1.481020396666e-03,        -3.386110378233e-01,        -1.564768662141e+00,        -4.760517154222e-01,        -9.342216925428e-01,        +2.916755381533e-03,        +4.090207172348e-03,        -7.597677588234e-02,        -1.576990229680e+00,        -5.056529716972e-01,        -8.670939755128e-01,        -3.285937462590e-02,        -8.949995517064e-03,        +1.934994534264e-01,        -1.570922907570e+00,        -4.426186234111e-01,        -8.140274918911e-01,        -6.751736561279e-02,        -2.948700672329e-02,        -2.573291336939e+02,        -7.746159246869e-01,        -7.158687746443e+01,        -9.364157529841e-01,        -1.589913391719e+00,        +8.771415819539e-03,        -5.809364865167e-01,        -1.384450453479e-03,        -9.229645692109e+01,        +1.558475672607e-01,        +5.840148072689e-01,        +1.181721074909e-02
 3.00e+00,        +1.566412619857e-02,        +3.198344593776e-02,        -3.220902667490e-01,        +2.825291695514e-01,        -3.790854085077e-03,        -3.717449126328e-03,        +3.882445154529e-04,        +7.507646372086e-03,        -4.584105449638e+00,        +2.391372422889e+00,        +2.041819148660e-03,        +3.441963230302e-03,        +2.722129740264e-02,        +4.952709518730e-02,        -9.417655148548e+00,        +4.363999143440e+00,        +1.257021690664e-02,        +2.261940283311e-02,        +2.865398279352e-02,        +5.349966231211e-02,        -1.490558681818e+01,        +5.339090908232e+00,        +1.460884034062e-02,        +1.599601076968e-02,        +2.942630387940e-02,        -6.004881233558e-04,        -2.046357026451e+01,        +5.080687992181e+00,        +1.409476609274e-02,        -5.738714638066e-03,        +2.852786963595e+00,        -3.838179039830e-01,        -2.917481449824e+01,        +2.658964881056e+00,        +5.991186621282e-02,        -4.416405586764e-02,        +1.053715275292e+00,        -5.310263314444e-03,        -3.188416102126e+02,        +5.989872683081e-01,        -2.044073053238e+00,        +1.166984630346e-02
 4.00e+00,        +3.118043181328e-04,        +1.341617552421e-03,        -2.138081672480e-04,        -1.132200355541e-03,        +1.422096877033e-05,        -1.624494889984e-03,        +2.947272545015e-04,        +1.450617601722e-03,        -6.862080089523e-04,        -1.279254230492e-03,        +3.414690111640e-03,        -3.792744202141e-03,        +1.168255411083e-04,        +2.768332639045e-03,        -1.052377145234e-03,        -1.335049183875e-03,        +7.463978090245e-03,        -5.505143234776e-03,        -2.496491022161e-04,        +4.193850874637e-03,        -1.149612763353e-03,        -3.172900236279e-03,        +1.216840657513e-02,        -6.554090478413e-03,        -6.646098159261e-04,        +5.671677472948e-03,        -1.207696236980e-03,        -4.645356113451e-03,        +1.698490402543e-02,        -6.869797226436e-03,        +1.359683247941e+00,        -2.168484296489e-03,        -7.848569886288e-01,        -1.482962203017e-03,        +8.493416140797e-03,        -4.095794919055e-03,        +1.479793559824e+02,        +2.876930043569e-03,        -1.130182561698e+02,        -5.649538442677e-03,        -3.716023960282e-01,        -4.973790186684e-05
