        m,         Re{B_x[1]} (Wb/m²),         Im{B_x[1]} (Wb/m²),         Re{B_y[1]} (Wb/m²),         Im{B_y[1]} (Wb/m²),         Re{B_z[1]} (Wb/m²),         Im{B_z[1]} (Wb/m²),         Re{B_x[2]} (Wb/m²),         Im{B_x[2]} (Wb/m²),         Re{B_y[2]} (Wb/m²),         Im{B_y[2]} (Wb/m²),         Re{B_z[2]} (Wb/m²),         Im{B_z[2]} (Wb/m²),         Re{B_x[3]} (Wb/m²),         Im{B_x[3]} (Wb/m²),         Re{B_y[3]} (Wb/m²),         Im{B_y[3]} (Wb/m²),         Re{B_z[3]} (Wb/m²),         Im{B_z[3]} (Wb/m²),         Re{B_x[4]} (Wb/m²),         Im{B_x[4]} (Wb/m²),         Re{B_y[4]} (Wb/m²),         Im{B_y[4]} (Wb/m²),         Re{B_z[4]} (Wb/m²),         Im{B_z[4]} (Wb/m²),         Re{B_x[5]} (Wb/m²),         Im{B_x[5]} (Wb/m²),         Re{B_y[5]} (Wb/m²),         Im{B_y[5]} (Wb/m²),         Re{B_z[5]} (Wb/m²),         Im{B_z[5]} (Wb/m²),         Re{B_x[6]} (Wb/m²),         Im{B_x[6]} (Wb/m²),         Re{B_y[6]} (Wb/m²),         Im{B_y[6]} (Wb/m²),         Re{B_z[6]} (Wb/m²),         Im{B_z[6]} (Wb/m²),         Re{B_x[7]} (Wb/m²),         Im{B_x[7]} (Wb/m²),         Re{B_y[7]} (Wb/m²),         Im{B_y[7]} (Wb/m²),         Re{B_z[7]} (Wb/m²),         Im{B_z[7]} (Wb/m²)
 1.00e+00,        +1.693213333711e-10,        -2.172417567812e-10,        -5.426913756079e-11,        -1.184038307420e-12,        -1.923796235241e-08,        -2.913518425165e-08,        +1.605286563122e-10,        -1.824315601340e-10,        +3.728234337739e-11,        -1.532034254136e-10,        -1.319289778565e-08,        -1.787772209239e-08,        -2.686058457376e-10,        +9.033334342492e-11,        -3.579356662180e-10,        +8.545876933626e-12,        -6.002699563673e-09,        -6.488837043888e-09,        +1.599078324006e-10,        -5.466597991071e-10,        +6.359787204860e-10,        -5.258747327170e-10,        +4.966635447109e-10,        +4.443401107951e-09,        +5.178565473387e-10,        -1.217435824902e-09,        +1.481984573757e-09,        -9.839070013717e-10,        +6.539353162081e-09,        +1.450940992747e-08,        +9.165269613014e-11,        -1.323287849466e-10,        -9.403459958529e-11,        -1.263564402996e-10,        +1.691413434589e-09,        -3.074259069679e-09,        -7.260710695928e-11,        +1.913030940009e-08,        -1.051476961116e-11,        +5.206922501467e-09,        -1.377260736717e-09,        -4.483836624024e-09
 2.00e+00,        -9.842395743837e-12,        -4.183285486263e-10,        -5.176493738285e-11,        +4.006257311102e-10,        -2.173537002214e-08,        -3.296697900229e-08,        -1.259985265184e-10,        -2.870392521138e-10,        +1.561910509335e-10,        +1.865395126395e-10,        -1.722703463262e-08,        -2.544049245553e-08,        +4.039447083996e-10,        -4.923924499102e-10,        +3.101108859835e-10,        +8.779226173287e-11,        -1.144557592043e-08,        -1.846942776129e-08,        -1.888132162651e-10,        +2.258738205392e-10,        -5.890118900838e-10,        +4.474325226307e-10,        -4.033886618149e-09,        -1.301911405715e-08,        +1.744360073644e-10,        +5.097916337212e-10,        -1.994526647843e-09,        +9.762146196206e-10,        +2.743719738344e-09,        -7.987691967311e-09,        +1.668088728121e-10,        -8.109762480143e-11,        +1.634057605774e-11,        +2.604415660175e-10,        -5.235174376108e-10,        -2.016005753170e-08,        +2.030667585070e-11,        -4.677140202606e-09,        +1.741022158536e-11,        -1.260139088951e-09,        -1.558028216050e-09,        -1.435916188233e-08
 3.00e+00,        +4.460572356396e-09,        -3.087425109680e-09,        -4.284720372972e-09,        +3.096828508717e-09,        -6.246126940879e-07,        -1.184712827349e-06,        +4.428658156080e-09,        -2.800656542314e-09,        +8.677913069922e-10,        -8.009245871117e-10,        -5.881679569188e-07,        -1.211379118480e-06,        -1.558051117640e-09,        +1.099774274008e-09,        +1.847602357092e-09,        -9.310899832743e-10,        -4.846174170152e-07,        -1.282021263205e-06,        +4.287710032637e-09,        -1.061785937689e-09,        +1.429538850971e-09,        -5.709747919658e-10,        -2.681129004739e-07,        -1.403680735638e-06,        +1.467906067873e-08,        -3.786580876876e-09,        -2.477600721189e-09,        +6.222098243527e-10,        -5.066603325452e-08,        -1.519943227327e-06,        -1.042220273948e-10,        -2.022501619939e-11,        -1.210369353074e-10,        -1.472431793744e-10,        +8.384624898325e-09,        -1.530198057280e-06,        -2.784201069468e-11,        +3.802088466075e-10,        +5.137917352955e-12,        +3.825840941983e-09,        -1.790532777228e-09,        -5.169908134222e-07
 4.00e+00,        -1.242324993786e-10,        -2.105926775413e-10,        -2.681568156535e-10,        -4.470108743473e-10,        -8.062964168419e-11,        -1.410393484680e-10,        -1.192584263400e-10,        -2.089917519444e-10,        -2.531868102616e-10,        -4.696097471521e-10,        -6.673209750777e-11,        -1.256811724170e-10,        -1.110858984882e-10,        -2.103993067782e-10,        -1.884997234460e-10,        -5.300928330417e-10,        -5.257021753161e-11,        -1.022350837641e-10,        -8.202424898695e-11,        -2.222543554486e-10,        -5.818247012127e-11,        -6.226620944613e-10,        -2.405095214293e-11,        -6.467505502467e-11,        -7.653135878877e-11,        -2.187882254930e-10,        +6.837281532789e-11,        -7.122296350434e-10,        +7.028296039709e-12,        -3.053837872254e-11,        -3.382134668179e-11,        -2.419386778571e-10,        +4.730531264282e-11,        -6.493204815736e-10,        +3.324463066388e-12,        +3.784706963553e-11,        -5.946789961688e-13,        -2.246525315515e-09,        +2.841009433676e-14,        -1.004815539415e-09,        -2.117460699902e-11,        +2.837284321610e-07
