        m,                Re{f} (GHz),                Im{f} (GHz),                          Q,              Error (Bkwd.),               Error (Abs.)
 1.00e+00,        +2.450076254569e+00,        +6.051952126811e-05,        +2.024203268613e+04,        +4.401050331422e-13,        +3.336921820804e-09
 2.00e+00,        +2.450126253947e+00,        +6.061165560738e-05,        +2.021167570943e+04,        +4.622588895542e-13,        +3.504894941506e-09
 3.00e+00,        +2.450495694095e+00,        +2.769240074832e-05,        +4.424491246755e+04,        +6.096026373363e-13,        +4.622073405941e-09
 4.00e+00,        +2.623018779714e+00,        +5.385666890039e-05,        +2.435184754109e+04,        +1.869425320686e-14,        +1.417841988567e-10
