        m,         Re{B_x[1]} (Wb/m²),         Im{B_x[1]} (Wb/m²),         Re{B_y[1]} (Wb/m²),         Im{B_y[1]} (Wb/m²),         Re{B_z[1]} (Wb/m²),         Im{B_z[1]} (Wb/m²),         Re{B_x[2]} (Wb/m²),         Im{B_x[2]} (Wb/m²),         Re{B_y[2]} (Wb/m²),         Im{B_y[2]} (Wb/m²),         Re{B_z[2]} (Wb/m²),         Im{B_z[2]} (Wb/m²),         Re{B_x[3]} (Wb/m²),         Im{B_x[3]} (Wb/m²),         Re{B_y[3]} (Wb/m²),         Im{B_y[3]} (Wb/m²),         Re{B_z[3]} (Wb/m²),         Im{B_z[3]} (Wb/m²),         Re{B_x[4]} (Wb/m²),         Im{B_x[4]} (Wb/m²),         Re{B_y[4]} (Wb/m²),         Im{B_y[4]} (Wb/m²),         Re{B_z[4]} (Wb/m²),         Im{B_z[4]} (Wb/m²),         Re{B_x[5]} (Wb/m²),         Im{B_x[5]} (Wb/m²),         Re{B_y[5]} (Wb/m²),         Im{B_y[5]} (Wb/m²),         Re{B_z[5]} (Wb/m²),         Im{B_z[5]} (Wb/m²),         Re{B_x[6]} (Wb/m²),         Im{B_x[6]} (Wb/m²),         Re{B_y[6]} (Wb/m²),         Im{B_y[6]} (Wb/m²),         Re{B_z[6]} (Wb/m²),         Im{B_z[6]} (Wb/m²),         Re{B_x[7]} (Wb/m²),         Im{B_x[7]} (Wb/m²),         Re{B_y[7]} (Wb/m²),         Im{B_y[7]} (Wb/m²),         Re{B_z[7]} (Wb/m²),         Im{B_z[7]} (Wb/m²),         Re{B_x[8]} (Wb/m²),         Im{B_x[8]} (Wb/m²),         Re{B_y[8]} (Wb/m²),         Im{B_y[8]} (Wb/m²),         Re{B_z[8]} (Wb/m²),         Im{B_z[8]} (Wb/m²),         Re{B_x[9]} (Wb/m²),         Im{B_x[9]} (Wb/m²),         Re{B_y[9]} (Wb/m²),         Im{B_y[9]} (Wb/m²),         Re{B_z[9]} (Wb/m²),         Im{B_z[9]} (Wb/m²),        Re{B_x[10]} (Wb/m²),        Im{B_x[10]} (Wb/m²),        Re{B_y[10]} (Wb/m²),        Im{B_y[10]} (Wb/m²),        Re{B_z[10]} (Wb/m²),        Im{B_z[10]} (Wb/m²),        Re{B_x[11]} (Wb/m²),        Im{B_x[11]} (Wb/m²),        Re{B_y[11]} (Wb/m²),        Im{B_y[11]} (Wb/m²),        Re{B_z[11]} (Wb/m²),        Im{B_z[11]} (Wb/m²),        Re{B_x[12]} (Wb/m²),        Im{B_x[12]} (Wb/m²),        Re{B_y[12]} (Wb/m²),        Im{B_y[12]} (Wb/m²),        Re{B_z[12]} (Wb/m²),        Im{B_z[12]} (Wb/m²),        Re{B_x[13]} (Wb/m²),        Im{B_x[13]} (Wb/m²),        Re{B_y[13]} (Wb/m²),        Im{B_y[13]} (Wb/m²),        Re{B_z[13]} (Wb/m²),        Im{B_z[13]} (Wb/m²),        Re{B_x[14]} (Wb/m²),        Im{B_x[14]} (Wb/m²),        Re{B_y[14]} (Wb/m²),        Im{B_y[14]} (Wb/m²),        Re{B_z[14]} (Wb/m²),        Im{B_z[14]} (Wb/m²),        Re{B_x[15]} (Wb/m²),        Im{B_x[15]} (Wb/m²),        Re{B_y[15]} (Wb/m²),        Im{B_y[15]} (Wb/m²),        Re{B_z[15]} (Wb/m²),        Im{B_z[15]} (Wb/m²),        Re{B_x[16]} (Wb/m²),        Im{B_x[16]} (Wb/m²),        Re{B_y[16]} (Wb/m²),        Im{B_y[16]} (Wb/m²),        Re{B_z[16]} (Wb/m²),        Im{B_z[16]} (Wb/m²),        Re{B_x[17]} (Wb/m²),        Im{B_x[17]} (Wb/m²),        Re{B_y[17]} (Wb/m²),        Im{B_y[17]} (Wb/m²),        Re{B_z[17]} (Wb/m²),        Im{B_z[17]} (Wb/m²),        Re{B_x[18]} (Wb/m²),        Im{B_x[18]} (Wb/m²),        Re{B_y[18]} (Wb/m²),        Im{B_y[18]} (Wb/m²),        Re{B_z[18]} (Wb/m²),        Im{B_z[18]} (Wb/m²)
 1.00e+00,        +2.668005928212e-12,        -5.149856346648e-11,        -5.886491466310e-12,        +1.930948758011e-10,        -9.080726869000e-09,        +8.265280313761e-08,        +3.734875321841e-12,        -6.432465724596e-11,        -6.202741264424e-12,        +2.030478616684e-10,        -9.076787232454e-09,        +8.262528703582e-08,        +1.487653328224e-12,        -3.605395390771e-11,        -6.502889283300e-12,        +2.076736287214e-10,        -9.062477863646e-09,        +8.250901442584e-08,        +2.477555078111e-12,        -4.385491726823e-11,        -6.889284668791e-12,        +2.259577499227e-10,        -9.041821089416e-09,        +8.233478181499e-08,        +1.429793855955e-12,        -2.725733104682e-11,        -7.225703275671e-12,        +2.258739932124e-10,        -9.010698102751e-09,        +8.206410619598e-08,        +2.456336145244e-12,        -4.060258161193e-11,        -8.170156739684e-12,        +2.619206967427e-10,        -8.972595181762e-09,        +8.173447106930e-08,        +7.794073435393e-13,        -1.316952341187e-11,        -7.852967973321e-12,        +2.454242484433e-10,        -8.924933656200e-09,        +8.131629530837e-08,        +1.261256811687e-12,        -2.050357946871e-11,        -8.468673409722e-12,        +2.680913804969e-10,        -8.895620120542e-09,        +8.106320156480e-08,        +2.366479123532e-12,        -5.071698729395e-11,        -8.328080287221e-12,        +2.637267688837e-10,        -8.846131211857e-09,        +8.062015815420e-08,        +6.437004843710e-12,        -1.821193953383e-10,        -9.547857008251e-12,        +3.076799346885e-10,        -8.795105467096e-09,        +8.019157383858e-08,        +7.792374955374e-12,        -2.245390249278e-10,        -9.938972627229e-12,        +3.216535633068e-10,        -8.778923772223e-09,        +8.005565092227e-08,        +4.011933505830e-12,        -1.246740209963e-10,        -9.716966803719e-12,        +3.180017576337e-10,        -8.719357772635e-09,        +7.948426970507e-08,        +8.830367802891e-12,        -2.848630300068e-10,        -8.712472427091e-12,        +2.934099773526e-10,        -8.614840867181e-09,        +7.865099180832e-08,        -1.369667475370e-12,        +3.640668850091e-11,        -1.078768683104e-11,        +3.438483939437e-10,        -8.478799871548e-09,        +7.740415264597e-08,        -3.814643615854e-12,        +5.314715235950e-11,        -9.992622236746e-12,        +3.133340047865e-10,        -8.136414500533e-09,        +7.428005677115e-08,        +1.558004108396e-10,        -4.635128001286e-09,        -8.291105777650e-11,        +2.557489789113e-09,        -7.581018239017e-09,        +7.149951922389e-08,        -1.460254635790e-10,        +3.682116831044e-09,        +6.178355145087e-11,        -2.695702434802e-09,        -5.609437608285e-09,        +5.084829865381e-08,        -1.077012006176e-10,        +4.271844648946e-09,        +8.370455850379e-11,        -2.528760485391e-09,        -2.876634490223e-09,        +2.516965987606e-08
 2.00e+00,        -6.025024143641e-13,        -1.311275646042e-10,        -3.622025837677e-15,        +7.457466853396e-11,        +2.079903258358e-09,        -2.444887726059e-08,        -8.109999670737e-13,        -1.274188101272e-10,        +2.248266728360e-14,        +8.835718356219e-11,        +2.078886152622e-09,        -2.444566623327e-08,        -3.951053808348e-13,        -1.396775126335e-10,        +2.793833796101e-14,        +6.808700807104e-11,        +2.075453848559e-09,        -2.440104636312e-08,        -6.472234677416e-13,        -1.426760177181e-10,        -4.008474413521e-15,        +8.637556925783e-11,        +2.070544702986e-09,        -2.435098444149e-08,        -4.527611984544e-13,        -1.307816878725e-10,        +4.170956394754e-14,        +5.523020051989e-11,        +2.063259671992e-09,        -2.426892860795e-08,        -6.806658149961e-13,        -1.450180100082e-10,        +4.199564196453e-14,        +9.201718760753e-11,        +2.054314602484e-09,        -2.417334259743e-08,        -4.025344322663e-13,        -1.369585608892e-10,        -4.210772767526e-15,        +3.637127622464e-11,        +2.043220077948e-09,        -2.404134716913e-08,        -5.581582247774e-13,        -1.717276831105e-10,        -8.474731262406e-14,        +1.856976154663e-11,        +2.036301092955e-09,        -2.398411322103e-08,        -7.967148322631e-13,        -2.623301808890e-10,        -7.470874055318e-15,        +5.501434019767e-11,        +2.024914624065e-09,        -2.383102738412e-08,        -1.512267696757e-12,        -6.233666221869e-10,        +1.579507561993e-13,        +1.647045444572e-10,        +2.013003221490e-09,        -2.361125265724e-08,        -1.752936816392e-12,        -7.380369393353e-10,        +2.113771221149e-13,        +1.994514684592e-10,        +2.009225830507e-09,        -2.354158764220e-08,        -1.050824491071e-12,        -4.969240744913e-10,        +4.017232368298e-14,        +1.348186433063e-10,        +1.995480007094e-09,        -2.354557483785e-08,        -1.275527998847e-12,        -6.623944722544e-10,        -1.239379976998e-13,        +9.138558692019e-11,        +1.970656187581e-09,        -2.305788062248e-08,        -1.904678196081e-13,        -1.200282481200e-10,        +1.543875996869e-13,        +1.551927493778e-10,        +1.939114705451e-09,        -2.290114776384e-08,        +5.012520340543e-13,        -9.328145495925e-11,        -4.720405972218e-13,        -1.675242221772e-10,        +1.860271652069e-09,        -2.221209204085e-08,        -3.984996379918e-12,        -1.192383309302e-09,        +1.009058905216e-11,        +4.807224505666e-09,        +1.712872127042e-09,        -1.849510761956e-08,        +4.963853956792e-12,        -1.680793956024e-09,        -5.803731129071e-12,        -6.758534879925e-09,        +1.274799028349e-09,        -2.064825832236e-08,        -2.019610047474e-11,        -4.430748824862e-09,        -8.082774484015e-12,        -3.549006268828e-09,        +6.718169202471e-10,        -6.707056749897e-09
 3.00e+00,        -1.049265010122e-13,        +2.715520590282e-10,        -7.177042235009e-13,        +1.050398673756e-11,        +2.188737567051e-10,        -1.526182633214e-06,        -1.101510741280e-13,        +4.281612593808e-10,        -7.388642055156e-13,        +6.680825223472e-12,        +2.187187951282e-10,        -1.525497514767e-06,        -1.138294084992e-13,        +1.080775953352e-10,        -7.734055661658e-13,        -2.709561923706e-11,        +2.182841992884e-10,        -1.523069326450e-06,        -1.590411040298e-13,        +2.840024733571e-10,        -8.420611595252e-13,        +1.243839336605e-11,        +2.176625173103e-10,        -1.519574147754e-06,        -1.591965783053e-13,        +1.570486993955e-10,        -8.546005052769e-13,        -6.243886242706e-11,        +2.167648696538e-10,        -1.514329158091e-06,        -1.844718630111e-13,        +3.029841361982e-10,        -9.705282236381e-13,        -2.762920556066e-11,        +2.156371729458e-10,        -1.507877101083e-06,        -2.072350954238e-13,        +1.075924467731e-10,        -9.641083058489e-13,        -6.481294801519e-11,        +2.142731383418e-10,        -1.499831058448e-06,        -2.525330746017e-13,        +1.722797086057e-10,        -1.095386656281e-12,        -4.235787594467e-11,        +2.133682306497e-10,        -1.494848224744e-06,        -2.756750445182e-13,        +2.254008858317e-10,        -1.023339763921e-12,        -4.586082962578e-11,        +2.120294218469e-10,        -1.486540741229e-06,        -2.523863216903e-13,        +2.787552917008e-10,        -1.061825429860e-12,        -2.869718367929e-11,        +2.105350041623e-10,        -1.477778804277e-06,        -2.460555388952e-13,        +3.053203864616e-10,        -1.073926495511e-12,        -2.399616103851e-11,        +2.100610859606e-10,        -1.475000195741e-06,        -2.360746499800e-13,        +1.079022041074e-10,        -1.165238641028e-12,        +1.054843945653e-11,        +2.089783823644e-10,        -1.465398238603e-06,        +2.047808564552e-13,        +1.016264873216e-10,        -1.150124953860e-12,        +7.482905528638e-11,        +2.062776332992e-10,        -1.447272559738e-06,        -3.323913222277e-13,        -3.985702281980e-11,        -1.219540766130e-12,        -5.528353943639e-11,        +2.023477415565e-10,        -1.424508516152e-06,        -1.742786416323e-13,        -4.952920230962e-10,        -1.554225176666e-12,        -4.470856425843e-11,        +1.927959875490e-10,        -1.367141643729e-06,        +1.678135697363e-11,        +3.112566178967e-09,        -3.394574179382e-12,        -1.576234947544e-09,        +1.645429276021e-10,        -1.257893167076e-06,        -1.508140128597e-11,        -7.334951721412e-09,        +3.576603458612e-12,        -4.097268145569e-09,        +1.202559577715e-10,        -9.455257342663e-07,        -2.735002857091e-11,        +6.313374205281e-09,        +5.016013163368e-12,        +1.803687146867e-09,        +6.406343166735e-11,        -4.931665012554e-07
 4.00e+00,        +7.483433058085e-14,        -3.537876311717e-10,        +2.623995528653e-14,        -3.388506144328e-11,        +7.897768194811e-15,        -6.176943724392e-11,        +7.461292477462e-14,        -3.503032986266e-10,        +2.522258846390e-14,        -2.807205042652e-11,        +6.602841894665e-15,        -5.932961769364e-11,        +7.613462951004e-14,        -3.675825068181e-10,        +2.468757990149e-14,        -1.835564450661e-11,        -1.535585577925e-15,        -2.957399418287e-12,        +7.492974705788e-14,        -3.644917742765e-10,        +2.279868764839e-14,        -7.289906885405e-12,        -1.847173575262e-14,        +1.135823781247e-10,        +7.525258105088e-14,        -3.734556024359e-10,        +2.121634550952e-14,        +6.983427837493e-12,        -5.391988057346e-14,        +3.562137997180e-10,        +7.330002492535e-14,        -3.656678317267e-10,        +2.172784375276e-14,        +2.078855723332e-12,        -1.070904385724e-13,        +7.410017566722e-10,        +7.528026653289e-14,        -3.845470352844e-10,        +2.006193951204e-14,        +1.767788388540e-11,        -1.878940759706e-13,        +1.316353810799e-09,        +7.293044775613e-14,        -3.690182329384e-10,        +2.241213157192e-14,        +1.222550005062e-11,        -2.616723138941e-13,        +1.821928400227e-09,        +7.107142252246e-14,        -3.674912304667e-10,        +1.778627240690e-14,        +3.540146962385e-11,        -3.655977057324e-13,        +2.584814366123e-09,        +6.464341298182e-14,        -3.380102274662e-10,        +1.727892779051e-14,        +3.716327259302e-11,        -4.940112005993e-13,        +3.519721701232e-09,        +6.249179657097e-14,        -3.277280463276e-10,        +1.712530066271e-14,        +3.765905602907e-11,        -5.347190758227e-13,        +3.816159931700e-09,        +6.919339598590e-14,        -3.655041736060e-10,        +2.039656508268e-14,        +3.573482281596e-11,        -6.642632844066e-13,        +5.031550020986e-09,        +6.009499562859e-14,        -3.270469299538e-10,        +2.079177752204e-14,        +2.463302914089e-11,        -9.711032016053e-13,        +7.517100991365e-09,        +5.385219231909e-14,        -2.914843413728e-10,        +6.315651897970e-15,        +1.037797002979e-10,        -1.490656021760e-12,        +1.126785079112e-08,        +5.833138416693e-14,        -3.451289531171e-10,        +7.349693052927e-15,        +1.198468767490e-10,        -3.017343035301e-12,        +2.194422902404e-08,        -4.008159221900e-13,        +2.288741642859e-09,        -1.355143370631e-13,        +6.167874132671e-10,        -6.823138932205e-12,        +5.145862750101e-08,        +1.804432845027e-13,        -2.548843028511e-09,        -2.397012650287e-13,        +2.819580703911e-09,        -2.141268888715e-11,        +1.580135209100e-07,        +5.068092294892e-13,        -6.050746251528e-09,        +5.026561455055e-13,        -3.446143654270e-09,        -5.082470551120e-11,        +4.048742383522e-07
