        m,                Re{f} (GHz),                Im{f} (GHz),                          Q,              Error (Bkwd.),               Error (Abs.)
 1.00e+00,        +2.450114751530e+00,        +6.046935292997e-05,        +2.025914478624e+04,        +5.222610835079e-13,        +4.261640810228e-09
 2.00e+00,        +2.450150449989e+00,        +6.048646012668e-05,        +2.025371005019e+04,        +4.534907241899e-13,        +3.700476140434e-09
 3.00e+00,        +2.450856076550e+00,        +2.760993004992e-05,        +4.438359808001e+04,        +2.437330439913e-13,        +1.988859310023e-09
 4.00e+00,        +2.622864952041e+00,        +5.390907232276e-05,        +2.432674909421e+04,        +5.404568803083e-14,        +4.411276580737e-10
 5.00e+00,        +2.622986328961e+00,        +5.391020284014e-05,        +2.432736468543e+04,        +5.582435069636e-14,        +4.556454119072e-10
 6.00e+00,        +2.783740293237e+00,        +4.806530815327e-05,        +2.895789500377e+04,        +5.640219577597e-14,        +4.604817538665e-10
 7.00e+00,        +2.783797030905e+00,        +4.806739727126e-05,        +2.895722661672e+04,        +2.649240103835e-13,        +2.162906652990e-09
 8.00e+00,        +2.784848712197e+00,        +4.530934184900e-05,        +3.073150700188e+04,        +1.025417401064e-13,        +8.371781805463e-10
