        m,                Re{f} (GHz),                Im{f} (GHz),                          Q,              Error (Bkwd.),               Error (Abs.)
 1.00e+00,        +2.422919545565e+00,        +6.077013885641e-05,        +1.993511609421e+04,        +5.044185652566e-13,        +3.115153500566e-09
 2.00e+00,        +2.423003155392e+00,        +6.078169044255e-05,        +1.993201520485e+04,        +4.511793760555e-13,        +2.786363135562e-09
 3.00e+00,        +2.436757154013e+00,        +2.751089539980e-05,        +4.428712913113e+04,        +3.632170941314e-13,        +2.243205971532e-09
 4.00e+00,        +2.618287817957e+00,        +5.184185528763e-05,        +2.525264387186e+04,        +2.593644171419e-14,        +1.602547327995e-10
