        f (GHz),             |S[1][1]| (dB),        arg(S[1][1]) (deg.)
 2.41000000e+00,        -1.856921245578e-03,        -4.124137344983e-01
 2.41000500e+00,        -1.856965530746e-03,        -4.126921527337e-01
 2.41001000e+00,        -1.857009836614e-03,        -4.129706109042e-01
 2.41001500e+00,        -1.857054163239e-03,        -4.132491090243e-01
 2.41002000e+00,        -1.857098510601e-03,        -4.135276471083e-01
 2.41002500e+00,        -1.857142878721e-03,        -4.138062251707e-01
 2.41003000e+00,        -1.857187267605e-03,        -4.140848432259e-01
 2.41003500e+00,        -1.857231677300e-03,        -4.143635012883e-01
 2.41004000e+00,        -1.857276107773e-03,        -4.146421993725e-01
 2.41004500e+00,        -1.857320559060e-03,        -4.149209374928e-01
 2.41005000e+00,        -1.857365031165e-03,        -4.151997156637e-01
 2.41005500e+00,        -1.857409524098e-03,        -4.154785338998e-01
 2.41006000e+00,        -1.857454037886e-03,        -4.157573922154e-01
 2.41006500e+00,        -1.857498572513e-03,        -4.160362906251e-01
 2.41007000e+00,        -1.857543128021e-03,        -4.163152291434e-01
 2.41007500e+00,        -1.857587704408e-03,        -4.165942077847e-01
 2.41008000e+00,        -1.857632301674e-03,        -4.168732265636e-01
 2.41008500e+00,        -1.857676919851e-03,        -4.171522854946e-01
 2.41009000e+00,        -1.857721558941e-03,        -4.174313845923e-01
 2.41009500e+00,        -1.857766218971e-03,        -4.177105238711e-01
 2.41010000e+00,        -1.857810899927e-03,        -4.179897033456e-01
 2.41010500e+00,        -1.857855601836e-03,        -4.182689230303e-01
 2.41011000e+00,        -1.857900324718e-03,        -4.185481829399e-01
 2.41011500e+00,        -1.857945068559e-03,        -4.188274830888e-01
 2.41012000e+00,        -1.857989833409e-03,        -4.191068234916e-01
 2.41012500e+00,        -1.858034619235e-03,        -4.193862041631e-01
 2.41013000e+00,        -1.858079426092e-03,        -4.196656251176e-01
 2.41013500e+00,        -1.858124253963e-03,        -4.199450863697e-01
 2.41014000e+00,        -1.858169102870e-03,        -4.202245879342e-01
 2.41014500e+00,        -1.858213972816e-03,        -4.205041298256e-01
