        f (GHz),             |S[1][1]| (dB),        arg(S[1][1]) (deg.)
 2.42000000e+00,        -1.264212078589e-02,        +6.067013552359e+01
 2.42020000e+00,        -1.264846325722e-02,        +6.066290885873e+01
 2.42040000e+00,        -1.265498803205e-02,        +6.065568215634e+01
 2.42060000e+00,        -1.266169632411e-02,        +6.064845538167e+01
 2.42080000e+00,        -1.266858937954e-02,        +6.064122849986e+01
 2.42100000e+00,        -1.267566847730e-02,        +6.063400147592e+01
 2.42120000e+00,        -1.268293492967e-02,        +6.062677427472e+01
 2.42140000e+00,        -1.269039008263e-02,        +6.061954686101e+01
 2.42160000e+00,        -1.269803531636e-02,        +6.061231919937e+01
 2.42180000e+00,        -1.270587204579e-02,        +6.060509125425e+01
 2.42200000e+00,        -1.271390172096e-02,        +6.059786298995e+01
 2.42220000e+00,        -1.272212582767e-02,        +6.059063437060e+01
 2.42240000e+00,        -1.273054588788e-02,        +6.058340536016e+01
 2.42260000e+00,        -1.273916346036e-02,        +6.057617592243e+01
 2.42280000e+00,        -1.274798014117e-02,        +6.056894602104e+01
 2.42300000e+00,        -1.275699756424e-02,        +6.056171561941e+01
 2.42320000e+00,        -1.276621740200e-02,        +6.055448468080e+01
 2.42340000e+00,        -1.277564136592e-02,        +6.054725316826e+01
 2.42360000e+00,        -1.278527120717e-02,        +6.054002104466e+01
 2.42380000e+00,        -1.279510871724e-02,        +6.053278827264e+01
 2.42400000e+00,        -1.280515572860e-02,        +6.052555481463e+01
 2.42420000e+00,        -1.281541411533e-02,        +6.051832063287e+01
 2.42440000e+00,        -1.282588579387e-02,        +6.051108568935e+01
 2.42460000e+00,        -1.283657272369e-02,        +6.050384994584e+01
 2.42480000e+00,        -1.284747690800e-02,        +6.049661336386e+01
 2.42500000e+00,        -1.285860039450e-02,        +6.048937590470e+01
 2.42520000e+00,        -1.286994527619e-02,        +6.048213752942e+01
 2.42540000e+00,        -1.288151369209e-02,        +6.047489819877e+01
 2.42560000e+00,        -1.289330782810e-02,        +6.046765787330e+01
 2.42580000e+00,        -1.290532991775e-02,        +6.046041651324e+01
 2.42600000e+00,        -1.291758224313e-02,        +6.045317407858e+01
 2.42620000e+00,        -1.293006713572e-02,        +6.044593052900e+01
 2.42640000e+00,        -1.294278697726e-02,        +6.043868582391e+01
 2.42660000e+00,        -1.295574420074e-02,        +6.043143992241e+01
 2.42680000e+00,        -1.296894129126e-02,        +6.042419278331e+01
 2.42700000e+00,        -1.298238078702e-02,        +6.041694436509e+01
 2.42720000e+00,        -1.299606528035e-02,        +6.040969462593e+01
 2.42740000e+00,        -1.300999741868e-02,        +6.040244352367e+01
 2.42760000e+00,        -1.302417990560e-02,        +6.039519101583e+01
 2.42780000e+00,        -1.303861550192e-02,        +6.038793705956e+01
 2.42800000e+00,        -1.305330702682e-02,        +6.038068161170e+01
 2.42820000e+00,        -1.306825735889e-02,        +6.037342462870e+01
 2.42840000e+00,        -1.308346943735e-02,        +6.036616606667e+01
 2.42860000e+00,        -1.309894626325e-02,        +6.035890588133e+01
 2.42880000e+00,        -1.311469090067e-02,        +6.035164402801e+01
 2.42900000e+00,        -1.313070647791e-02,        +6.034438046168e+01
 2.42920000e+00,        -1.314699618890e-02,        +6.033711513688e+01
 2.42940000e+00,        -1.316356329442e-02,        +6.032984800777e+01
 2.42960000e+00,        -1.318041112349e-02,        +6.032257902808e+01
 2.42980000e+00,        -1.319754307478e-02,        +6.031530815110e+01
 2.43000000e+00,        -1.321496261799e-02,        +6.030803532971e+01
 2.43020000e+00,        -1.323267329539e-02,        +6.030076051634e+01
 2.43040000e+00,        -1.325067872323e-02,        +6.029348366297e+01
 2.43060000e+00,        -1.326898259337e-02,        +6.028620472110e+01
 2.43080000e+00,        -1.328758867480e-02,        +6.027892364178e+01
 2.43100000e+00,        -1.330650081535e-02,        +6.027164037557e+01
 2.43120000e+00,        -1.332572294328e-02,        +6.026435487254e+01
 2.43140000e+00,        -1.334525906904e-02,        +6.025706708224e+01
 2.43160000e+00,        -1.336511328705e-02,        +6.024977695374e+01
 2.43180000e+00,        -1.338528977747e-02,        +6.024248443556e+01
 2.43200000e+00,        -1.340579280811e-02,        +6.023518947571e+01
 2.43220000e+00,        -1.342662673629e-02,        +6.022789202163e+01
 2.43240000e+00,        -1.344779601088e-02,        +6.022059202022e+01
 2.43260000e+00,        -1.346930517422e-02,        +6.021328941781e+01
 2.43280000e+00,        -1.349115886430e-02,        +6.020598416016e+01
 2.43300000e+00,        -1.351336181679e-02,        +6.019867619243e+01
 2.43320000e+00,        -1.353591886733e-02,        +6.019136545918e+01
 2.43340000e+00,        -1.355883495369e-02,        +6.018405190436e+01
 2.43360000e+00,        -1.358211511815e-02,        +6.017673547129e+01
 2.43380000e+00,        -1.360576450985e-02,        +6.016941610266e+01
 2.43400000e+00,        -1.362978838722e-02,        +6.016209374050e+01
 2.43420000e+00,        -1.365419212052e-02,        +6.015476832617e+01
 2.43440000e+00,        -1.367898119438e-02,        +6.014743980038e+01
 2.43460000e+00,        -1.370416121052e-02,        +6.014010810313e+01
 2.43480000e+00,        -1.372973789044e-02,        +6.013277317371e+01
 2.43500000e+00,        -1.375571707820e-02,        +6.012543495070e+01
 2.43520000e+00,        -1.378210474335e-02,        +6.011809337196e+01
 2.43540000e+00,        -1.380890698392e-02,        +6.011074837459e+01
 2.43560000e+00,        -1.383613002933e-02,        +6.010339989493e+01
 2.43580000e+00,        -1.386378024376e-02,        +6.009604786856e+01
 2.43600000e+00,        -1.389186412919e-02,        +6.008869223023e+01
 2.43620000e+00,        -1.392038832877e-02,        +6.008133291394e+01
 2.43640000e+00,        -1.394935963033e-02,        +6.007396985282e+01
 2.43660000e+00,        -1.397878496974e-02,        +6.006660297918e+01
 2.43680000e+00,        -1.400867143467e-02,        +6.005923222450e+01
 2.43700000e+00,        -1.403902626824e-02,        +6.005185751934e+01
 2.43720000e+00,        -1.406985687287e-02,        +6.004447879342e+01
 2.43740000e+00,        -1.410117081427e-02,        +6.003709597552e+01
 2.43760000e+00,        -1.413297582540e-02,        +6.002970899352e+01
 2.43780000e+00,        -1.416527981078e-02,        +6.002231777436e+01
 2.43800000e+00,        -1.419809085068e-02,        +6.001492224401e+01
 2.43820000e+00,        -1.423141720567e-02,        +6.000752232746e+01
 2.43840000e+00,        -1.426526732109e-02,        +6.000011794874e+01
 2.43860000e+00,        -1.429964983181e-02,        +5.999270903081e+01
 2.43880000e+00,        -1.433457356703e-02,        +5.998529549565e+01
 2.43900000e+00,        -1.437004755535e-02,        +5.997787726415e+01
 2.43920000e+00,        -1.440608102982e-02,        +5.997045425615e+01
 2.43940000e+00,        -1.444268343330e-02,        +5.996302639038e+01
 2.43960000e+00,        -1.447986442394e-02,        +5.995559358446e+01
 2.43980000e+00,        -1.451763388071e-02,        +5.994815575488e+01
 2.44000000e+00,        -1.455600190931e-02,        +5.994071281696e+01
 2.44020000e+00,        -1.459497884809e-02,        +5.993326468485e+01
 2.44040000e+00,        -1.463457527422e-02,        +5.992581127149e+01
 2.44060000e+00,        -1.467480201009e-02,        +5.991835248860e+01
 2.44080000e+00,        -1.471567012979e-02,        +5.991088824664e+01
 2.44100000e+00,        -1.475719096591e-02,        +5.990341845483e+01
 2.44120000e+00,        -1.479937611656e-02,        +5.989594302105e+01
 2.44140000e+00,        -1.484223745244e-02,        +5.988846185189e+01
 2.44160000e+00,        -1.488578712437e-02,        +5.988097485257e+01
 2.44180000e+00,        -1.493003757091e-02,        +5.987348192697e+01
 2.44200000e+00,        -1.497500152623e-02,        +5.986598297753e+01
 2.44220000e+00,        -1.502069202830e-02,        +5.985847790532e+01
 2.44240000e+00,        -1.506712242724e-02,        +5.985096660991e+01
 2.44260000e+00,        -1.511430639411e-02,        +5.984344898942e+01
 2.44280000e+00,        -1.516225792977e-02,        +5.983592494045e+01
 2.44300000e+00,        -1.521099137419e-02,        +5.982839435809e+01
 2.44320000e+00,        -1.526052141599e-02,        +5.982085713584e+01
 2.44340000e+00,        -1.531086310231e-02,        +5.981331316562e+01
 2.44360000e+00,        -1.536203184900e-02,        +5.980576233774e+01
 2.44380000e+00,        -1.541404345120e-02,        +5.979820454084e+01
 2.44400000e+00,        -1.546691409413e-02,        +5.979063966190e+01
 2.44420000e+00,        -1.552066036439e-02,        +5.978306758618e+01
 2.44440000e+00,        -1.557529926160e-02,        +5.977548819718e+01
 2.44460000e+00,        -1.563084821032e-02,        +5.976790137665e+01
 2.44480000e+00,        -1.568732507253e-02,        +5.976030700453e+01
 2.44500000e+00,        -1.574474816047e-02,        +5.975270495889e+01
 2.44520000e+00,        -1.580313624981e-02,        +5.974509511597e+01
 2.44540000e+00,        -1.586250859349e-02,        +5.973747735007e+01
 2.44560000e+00,        -1.592288493577e-02,        +5.972985153357e+01
 2.44580000e+00,        -1.598428552705e-02,        +5.972221753685e+01
 2.44600000e+00,        -1.604673113890e-02,        +5.971457522830e+01
 2.44620000e+00,        -1.611024307987e-02,        +5.970692447426e+01
 2.44640000e+00,        -1.617484321165e-02,        +5.969926513899e+01
 2.44660000e+00,        -1.624055396595e-02,        +5.969159708461e+01
 2.44680000e+00,        -1.630739836186e-02,        +5.968392017111e+01
 2.44700000e+00,        -1.637540002387e-02,        +5.967623425627e+01
 2.44720000e+00,        -1.644458320055e-02,        +5.966853919566e+01
 2.44740000e+00,        -1.651497278379e-02,        +5.966083484256e+01
 2.44760000e+00,        -1.658659432884e-02,        +5.965312104796e+01
 2.44780000e+00,        -1.665947407501e-02,        +5.964539766051e+01
 2.44800000e+00,        -1.673363896715e-02,        +5.963766452645e+01
 2.44820000e+00,        -1.680911667777e-02,        +5.962992148963e+01
 2.44840000e+00,        -1.688593563021e-02,        +5.962216839143e+01
 2.44860000e+00,        -1.696412502236e-02,        +5.961440507072e+01
 2.44880000e+00,        -1.704371485149e-02,        +5.960663136385e+01
 2.44900000e+00,        -1.712473593985e-02,        +5.959884710458e+01
 2.44920000e+00,        -1.720721996120e-02,        +5.959105212405e+01
 2.44940000e+00,        -1.729119946844e-02,        +5.958324625076e+01
 2.44960000e+00,        -1.737670792213e-02,        +5.957542931051e+01
 2.44980000e+00,        -1.746377972012e-02,        +5.956760112636e+01
 2.45000000e+00,        -1.755245022834e-02,        +5.955976151861e+01
 2.45020000e+00,        -1.764275581263e-02,        +5.955191030473e+01
 2.45040000e+00,        -1.773473387187e-02,        +5.954404729937e+01
 2.45060000e+00,        -1.782842287229e-02,        +5.953617231427e+01
 2.45080000e+00,        -1.792386238312e-02,        +5.952828515828e+01
 2.45100000e+00,        -1.802109311358e-02,        +5.952038563727e+01
 2.45120000e+00,        -1.812015695129e-02,        +5.951247355413e+01
 2.45140000e+00,        -1.822109700212e-02,        +5.950454870873e+01
 2.45160000e+00,        -1.832395763164e-02,        +5.949661089787e+01
 2.45180000e+00,        -1.842878450808e-02,        +5.948865991527e+01
 2.45200000e+00,        -1.853562464706e-02,        +5.948069555155e+01
 2.45220000e+00,        -1.864452645792e-02,        +5.947271759418e+01
 2.45240000e+00,        -1.875553979204e-02,        +5.946472582743e+01
 2.45260000e+00,        -1.886871599286e-02,        +5.945672003244e+01
 2.45280000e+00,        -1.898410794806e-02,        +5.944869998707e+01
 2.45300000e+00,        -1.910177014358e-02,        +5.944066546601e+01
 2.45320000e+00,        -1.922175872001e-02,        +5.943261624067e+01
 2.45340000e+00,        -1.934413153106e-02,        +5.942455207920e+01
 2.45360000e+00,        -1.946894820440e-02,        +5.941647274651e+01
 2.45380000e+00,        -1.959627020496e-02,        +5.940837800422e+01
 2.45400000e+00,        -1.972616090078e-02,        +5.940026761068e+01
 2.45420000e+00,        -1.985868563148e-02,        +5.939214132101e+01
 2.45440000e+00,        -1.999391177945e-02,        +5.938399888703e+01
 2.45460000e+00,        -2.013190884409e-02,        +5.937584005735e+01
 2.45480000e+00,        -2.027274851886e-02,        +5.936766457737e+01
 2.45500000e+00,        -2.041650477163e-02,        +5.935947218929e+01
 2.45520000e+00,        -2.056325392833e-02,        +5.935126263218e+01
 2.45540000e+00,        -2.071307475977e-02,        +5.934303564200e+01
 2.45560000e+00,        -2.086604857245e-02,        +5.933479095166e+01
 2.45580000e+00,        -2.102225930275e-02,        +5.932652829109e+01
 2.45600000e+00,        -2.118179361522e-02,        +5.931824738731e+01
 2.45620000e+00,        -2.134474100491e-02,        +5.930994796453e+01
 2.45640000e+00,        -2.151119390384e-02,        +5.930162974420e+01
 2.45660000e+00,        -2.168124779212e-02,        +5.929329244521e+01
 2.45680000e+00,        -2.185500131354e-02,        +5.928493578392e+01
 2.45700000e+00,        -2.203255639598e-02,        +5.927655947437e+01
 2.45720000e+00,        -2.221401837707e-02,        +5.926816322841e+01
 2.45740000e+00,        -2.239949613487e-02,        +5.925974675589e+01
 2.45760000e+00,        -2.258910222428e-02,        +5.925130976484e+01
 2.45780000e+00,        -2.278295301898e-02,        +5.924285196173e+01
 2.45800000e+00,        -2.298116885952e-02,        +5.923437305166e+01
 2.45820000e+00,        -2.318387420763e-02,        +5.922587273868e+01
 2.45840000e+00,        -2.339119780696e-02,        +5.921735072605e+01
 2.45860000e+00,        -2.360327285074e-02,        +5.920880671660e+01
 2.45880000e+00,        -2.382023715644e-02,        +5.920024041307e+01
 2.45900000e+00,        -2.404223334782e-02,        +5.919165151850e+01
 2.45920000e+00,        -2.426940904475e-02,        +5.918303973667e+01
 2.45940000e+00,        -2.450191706101e-02,        +5.917440477261e+01
 2.45960000e+00,        -2.473991561038e-02,        +5.916574633305e+01
 2.45980000e+00,        -2.498356852151e-02,        +5.915706412702e+01
 2.46000000e+00,        -2.523304546178e-02,        +5.914835786651e+01
 2.46020000e+00,        -2.548852217063e-02,        +5.913962726707e+01
 2.46040000e+00,        -2.575018070255e-02,        +5.913087204860e+01
 2.46060000e+00,        -2.601820968029e-02,        +5.912209193612e+01
 2.46080000e+00,        -2.629280455870e-02,        +5.911328666065e+01
 2.46100000e+00,        -2.657416789923e-02,        +5.910445596018e+01
 2.46120000e+00,        -2.686250965614e-02,        +5.909559958066e+01
 2.46140000e+00,        -2.715804747403e-02,        +5.908671727717e+01
 2.46160000e+00,        -2.746100699782e-02,        +5.907780881506e+01
 2.46180000e+00,        -2.777162219512e-02,        +5.906887397136e+01
 2.46200000e+00,        -2.809013569146e-02,        +5.905991253614e+01
 2.46220000e+00,        -2.841679911907e-02,        +5.905092431411e+01
 2.46240000e+00,        -2.875187347910e-02,        +5.904190912627e+01
 2.46260000e+00,        -2.909562951804e-02,        +5.903286681176e+01
 2.46280000e+00,        -2.944834811861e-02,        +5.902379722984e+01
 2.46300000e+00,        -2.981032070530e-02,        +5.901470026200e+01
 2.46320000e+00,        -3.018184966493e-02,        +5.900557581432e+01
 2.46340000e+00,        -3.056324878258e-02,        +5.899642381998e+01
 2.46360000e+00,        -3.095484369296e-02,        +5.898724424195e+01
 2.46380000e+00,        -3.135697234740e-02,        +5.897803707598e+01
 2.46400000e+00,        -3.176998549659e-02,        +5.896880235375e+01
 2.46420000e+00,        -3.219424718900e-02,        +5.895954014635e+01
 2.46440000e+00,        -3.263013528494e-02,        +5.895025056797e+01
 2.46460000e+00,        -3.307804198593e-02,        +5.894093377998e+01
 2.46480000e+00,        -3.353837437916e-02,        +5.893158999526e+01
 2.46500000e+00,        -3.401155499656e-02,        +5.892221948295e+01
 2.46520000e+00,        -3.449802238744e-02,        +5.891282257348e+01
 2.46540000e+00,        -3.499823170437e-02,        +5.890339966414e+01
 2.46560000e+00,        -3.551265530063e-02,        +5.889395122502e+01
 2.46580000e+00,        -3.604178333819e-02,        +5.888447780539e+01
 2.46600000e+00,        -3.658612440420e-02,        +5.887498004069e+01
 2.46620000e+00,        -3.714620613406e-02,        +5.886545865998e+01
 2.46640000e+00,        -3.772257583856e-02,        +5.885591449406e+01
 2.46660000e+00,        -3.831580113186e-02,        +5.884634848415e+01
 2.46680000e+00,        -3.892647055723e-02,        +5.883676169133e+01
 2.46700000e+00,        -3.955519420579e-02,        +5.882715530665e+01
 2.46720000e+00,        -4.020260432395e-02,        +5.881753066210e+01
 2.46740000e+00,        -4.086935590360e-02,        +5.880788924233e+01
 2.46760000e+00,        -4.155612724861e-02,        +5.879823269740e+01
 2.46780000e+00,        -4.226362051014e-02,        +5.878856285639e+01
 2.46800000e+00,        -4.299256218194e-02,        +5.877888174209e+01
 2.46820000e+00,        -4.374370354591e-02,        +5.876919158680e+01
 2.46840000e+00,        -4.451782105647e-02,        +5.875949484930e+01
 2.46860000e+00,        -4.531571665057e-02,        +5.874979423307e+01
 2.46880000e+00,        -4.613821796896e-02,        +5.874009270586e+01
 2.46900000e+00,        -4.698617847160e-02,        +5.873039352059e+01
 2.46920000e+00,        -4.786047742846e-02,        +5.872070023788e+01
 2.46940000e+00,        -4.876201976420e-02,        +5.871101675000e+01
 2.46960000e+00,        -4.969173573250e-02,        +5.870134730659e+01
 2.46980000e+00,        -5.065058039294e-02,        +5.869169654200e+01
 2.47000000e+00,        -5.163953285991e-02,        +5.868206950456e+01
 2.47020000e+00,        -5.265959528933e-02,        +5.867247168755e+01
 2.47040000e+00,        -5.371179156521e-02,        +5.866290906230e+01
 2.47060000e+00,        -5.479716564349e-02,        +5.865338811310e+01
 2.47080000e+00,        -5.591677950603e-02,        +5.864391587423e+01
 2.47100000e+00,        -5.707171067282e-02,        +5.863449996900e+01
 2.47120000e+00,        -5.826304921448e-02,        +5.862514865081e+01
 2.47140000e+00,        -5.949189420244e-02,        +5.861587084627e+01
 2.47160000e+00,        -6.075934952679e-02,        +5.860667620015e+01
 2.47180000e+00,        -6.206651900704e-02,        +5.859757512227e+01
 2.47200000e+00,        -6.341450071358e-02,        +5.858857883602e+01
 2.47220000e+00,        -6.480438041170e-02,        +5.857969942831e+01
 2.47240000e+00,        -6.623722403335e-02,        +5.857094990074e+01
 2.47260000e+00,        -6.771406907617e-02,        +5.856234422156e+01
 2.47280000e+00,        -6.923591482346e-02,        +5.855389737791e+01
 2.47300000e+00,        -7.080371127391e-02,        +5.854562542791e+01
 2.47320000e+00,        -7.241834666658e-02,        +5.853754555178e+01
 2.47340000e+00,        -7.408063348468e-02,        +5.852967610110e+01
 2.47360000e+00,        -7.579129282130e-02,        +5.852203664543e+01
 2.47380000e+00,        -7.755093699388e-02,        +5.851464801477e+01
 2.47400000e+00,        -7.936005030003e-02,        +5.850753233679e+01
 2.47420000e+00,        -8.121896781836e-02,        +5.850071306701e+01
 2.47440000e+00,        -8.312785217348e-02,        +5.849421501011e+01
 2.47460000e+00,        -8.508666820749e-02,        +5.848806433041e+01
 2.47480000e+00,        -8.709515552867e-02,        +5.848228854896e+01
 2.47500000e+00,        -8.915279894820e-02,        +5.847691652474e+01
 2.47520000e+00,        -9.125879686246e-02,        +5.847197841707e+01
 2.47540000e+00,        -9.341202769927e-02,        +5.846750562596e+01
 2.47560000e+00,        -9.561101461737e-02,        +5.846353070721e+01
 2.47580000e+00,        -9.785388873416e-02,        +5.846008725851e+01
 2.47600000e+00,        -1.001383512554e-01,        +5.845720977297e+01
 2.47620000e+00,        -1.024616349932e-01,        +5.845493345636e+01
 2.47640000e+00,        -1.048204658867e-01,        +5.845329400428e+01
 2.47660000e+00,        -1.072110252757e-01,        +5.845232733600e+01
 2.47680000e+00,        -1.096289138305e-01,        +5.845206928175e+01
 2.47700000e+00,        -1.120691181906e-01,        +5.845255522116e+01
 2.47720000e+00,        -1.145259815262e-01,        +5.845381967113e+01
 2.47740000e+00,        -1.169931793807e-01,        +5.845589582251e+01
 2.47760000e+00,        -1.194637022920e-01,        +5.845881502676e+01
 2.47780000e+00,        -1.219298467962e-01,        +5.846260623471e+01
 2.47800000e+00,        -1.243832164915e-01,        +5.846729539228e+01
 2.47820000e+00,        -1.268147348618e-01,        +5.847290479980e+01
 2.47840000e+00,        -1.292146715147e-01,        +5.847945244411e+01
 2.47860000e+00,        -1.315726833667e-01,        +5.848695131551e+01
 2.47880000e+00,        -1.338778720966e-01,        +5.849540872404e+01
 2.47900000e+00,        -1.361188588707e-01,        +5.850482563229e+01
 2.47920000e+00,        -1.382838769252e-01,        +5.851519602440e+01
 2.47940000e+00,        -1.403608820610e-01,        +5.852650633265e+01
 2.47960000e+00,        -1.423376804849e-01,        +5.853873494461e+01
 2.47980000e+00,        -1.442020727199e-01,        +5.855185181402e+01
 2.48000000e+00,        -1.459420115490e-01,        +5.856581819837e+01
 2.48020000e+00,        -1.475457711742e-01,        +5.858058654411e+01
 2.48040000e+00,        -1.490021240107e-01,        +5.859610053785e+01
 2.48060000e+00,        -1.503005208561e-01,        +5.861229533739e+01
 2.48080000e+00,        -1.514312696059e-01,        +5.862909799132e+01
 2.48100000e+00,        -1.523857073074e-01,        +5.864642804936e+01
 2.48120000e+00,        -1.531563601689e-01,        +5.866419835854e+01
 2.48140000e+00,        -1.537370862325e-01,        +5.868231603285e+01
 2.48160000e+00,        -1.541231957632e-01,        +5.870068357660e+01
 2.48180000e+00,        -1.543115450322e-01,        +5.871920013471e+01
 2.48200000e+00,        -1.543006000323e-01,        +5.873776283745e+01
