        f (GHz),               I_inc[1] (A),               Re{I[1]} (A),               Im{I[1]} (A)
 2.42000000e+00,        +1.414213562373e-01,        +2.105940076193e-01,        +1.231138084763e-01
 2.42020000e+00,        +1.414213562373e-01,        +2.106094847809e-01,        +1.231049929213e-01
 2.42040000e+00,        +1.414213562373e-01,        +2.106249594474e-01,        +1.230961727917e-01
 2.42060000e+00,        +1.414213562373e-01,        +2.106404316824e-01,        +1.230873480291e-01
 2.42080000e+00,        +1.414213562373e-01,        +2.106559015497e-01,        +1.230785185743e-01
 2.42100000e+00,        +1.414213562373e-01,        +2.106713691129e-01,        +1.230696843675e-01
 2.42120000e+00,        +1.414213562373e-01,        +2.106868344358e-01,        +1.230608453482e-01
 2.42140000e+00,        +1.414213562373e-01,        +2.107022975819e-01,        +1.230520014554e-01
 2.42160000e+00,        +1.414213562373e-01,        +2.107177586150e-01,        +1.230431526272e-01
 2.42180000e+00,        +1.414213562373e-01,        +2.107332175988e-01,        +1.230342988011e-01
 2.42200000e+00,        +1.414213562373e-01,        +2.107486745969e-01,        +1.230254399138e-01
 2.42220000e+00,        +1.414213562373e-01,        +2.107641296731e-01,        +1.230165759013e-01
 2.42240000e+00,        +1.414213562373e-01,        +2.107795828911e-01,        +1.230077066990e-01
 2.42260000e+00,        +1.414213562373e-01,        +2.107950343147e-01,        +1.229988322413e-01
 2.42280000e+00,        +1.414213562373e-01,        +2.108104840078e-01,        +1.229899524620e-01
 2.42300000e+00,        +1.414213562373e-01,        +2.108259320343e-01,        +1.229810672941e-01
 2.42320000e+00,        +1.414213562373e-01,        +2.108413784581e-01,        +1.229721766696e-01
 2.42340000e+00,        +1.414213562373e-01,        +2.108568233433e-01,        +1.229632805201e-01
 2.42360000e+00,        +1.414213562373e-01,        +2.108722667539e-01,        +1.229543787758e-01
 2.42380000e+00,        +1.414213562373e-01,        +2.108877087542e-01,        +1.229454713666e-01
 2.42400000e+00,        +1.414213562373e-01,        +2.109031494085e-01,        +1.229365582210e-01
 2.42420000e+00,        +1.414213562373e-01,        +2.109185887811e-01,        +1.229276392672e-01
 2.42440000e+00,        +1.414213562373e-01,        +2.109340269365e-01,        +1.229187144319e-01
 2.42460000e+00,        +1.414213562373e-01,        +2.109494639393e-01,        +1.229097836414e-01
 2.42480000e+00,        +1.414213562373e-01,        +2.109648998542e-01,        +1.229008468207e-01
 2.42500000e+00,        +1.414213562373e-01,        +2.109803347460e-01,        +1.228919038940e-01
 2.42520000e+00,        +1.414213562373e-01,        +2.109957686798e-01,        +1.228829547845e-01
 2.42540000e+00,        +1.414213562373e-01,        +2.110112017206e-01,        +1.228739994144e-01
 2.42560000e+00,        +1.414213562373e-01,        +2.110266339338e-01,        +1.228650377048e-01
 2.42580000e+00,        +1.414213562373e-01,        +2.110420653846e-01,        +1.228560695760e-01
 2.42600000e+00,        +1.414213562373e-01,        +2.110574961387e-01,        +1.228470949470e-01
 2.42620000e+00,        +1.414213562373e-01,        +2.110729262619e-01,        +1.228381137359e-01
 2.42640000e+00,        +1.414213562373e-01,        +2.110883558200e-01,        +1.228291258595e-01
 2.42660000e+00,        +1.414213562373e-01,        +2.111037848792e-01,        +1.228201312337e-01
 2.42680000e+00,        +1.414213562373e-01,        +2.111192135057e-01,        +1.228111297732e-01
 2.42700000e+00,        +1.414213562373e-01,        +2.111346417661e-01,        +1.228021213914e-01
 2.42720000e+00,        +1.414213562373e-01,        +2.111500697271e-01,        +1.227931060007e-01
 2.42740000e+00,        +1.414213562373e-01,        +2.111654974554e-01,        +1.227840835121e-01
 2.42760000e+00,        +1.414213562373e-01,        +2.111809250184e-01,        +1.227750538357e-01
 2.42780000e+00,        +1.414213562373e-01,        +2.111963524833e-01,        +1.227660168798e-01
