        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],              E_elec[2] (J),                  p_elec[2],               E_mag[2] (J),                   p_mag[2],              E_elec[3] (J),                  p_elec[3],               E_mag[3] (J),                   p_mag[3],              E_elec[4] (J),                  p_elec[4],               E_mag[4] (J),                   p_mag[4],              E_elec[5] (J),                  p_elec[5],               E_mag[5] (J),                   p_mag[5],              E_elec[6] (J),                  p_elec[6],               E_mag[6] (J),                   p_mag[6]
 2.42000000e+00,        +4.224678919461e-12,        +5.028018650949e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +9.460171287270e-16,        +2.239263969551e-04,        +1.294759737975e-14,        +2.575089369907e-04,        +2.612887467189e-12,        +6.184819052527e-01,        +4.876269051218e-11,        +9.698192050853e-01,        +4.216612573473e-13,        +9.980906605822e-02,        +3.355590824198e-13,        +6.673783565947e-03,        +3.770241059435e-13,        +8.924325685597e-02,        +3.920828095018e-13,        +7.797958534378e-03,        +3.760879083430e-13,        +8.902165478436e-02,        +3.917671160237e-13,        +7.791679848875e-03,        +4.227050776390e-13,        +1.000561428921e-01,        +3.360454167251e-13,        +6.683456050062e-03
 2.42020000e+00,        +4.214118500354e-12,        +5.026904206055e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +9.378229250053e-16,        +2.225430834293e-04,        +1.283122787541e-14,        +2.552510919136e-04,        +2.613314638556e-12,        +6.201331638720e-01,        +4.876160752636e-11,        +9.700126663966e-01,        +4.181966698254e-13,        +9.923704560996e-02,        +3.329567990838e-13,        +6.623496001430e-03,        +3.750578931450e-13,        +8.900031954808e-02,        +3.898770635942e-13,        +7.755808497894e-03,        +3.741319609615e-13,        +8.878059810850e-02,        +3.895666939606e-13,        +7.749634327451e-03,        +4.192320194771e-13,        +9.948273154678e-02,        +3.334385180221e-13,        +6.633078816589e-03
 2.42040000e+00,        +4.203769969897e-12,        +5.025810756711e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +9.297478880756e-16,        +2.211700199425e-04,        +1.271656829544e-14,        +2.530252114737e-04,        +2.613753811238e-12,        +6.217642330467e-01,        +4.876054883589e-11,        +9.702026438377e-01,        +4.147929055841e-13,        +9.867164677287e-02,        +3.304019475547e-13,        +6.574102439362e-03,        +3.731299022781e-13,        +8.876078019257e-02,        +3.877127813038e-13,        +7.714432557694e-03,        +3.722141048288e-13,        +8.854292872689e-02,        +3.874076711432e-13,        +7.708361693203e-03,        +4.158198832327e-13,        +9.891594597477e-02,        +3.308790981616e-13,        +6.583596442021e-03
 2.42060000e+00,        +4.193629750295e-12,        +5.024737948383e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +9.217897077956e-16,        +2.198071271625e-04,        +1.260358534739e-14,        +2.508306995680e-04,        +2.614204844046e-12,        +6.233752142431e-01,        +4.875951405432e-11,        +9.703891935301e-01,        +4.114488667876e-13,        +9.811282618801e-02,        +3.278936898352e-13,        +6.525587865547e-03,        +3.712395303831e-13,        +8.852463199858e-02,        +3.855892900073e-13,        +7.673818893011e-03,        +3.703337394984e-13,        +8.830863990135e-02,        +3.852893762668e-13,        +7.667850149096e-03,        +4.124675692881e-13,        +9.835574284047e-02,        +3.283663182725e-13,        +6.534993897109e-03
 2.42080000e+00,        +4.183694360734e-12,        +5.023685436170e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +9.139461298810e-16,        +2.184543255499e-04,        +1.249224654744e-14,        +2.486669738016e-04,        +2.614667601550e-12,        +6.249662083562e-01,        +4.875850280709e-11,        +9.705723701574e-01,        +4.081634843388e-13,        +9.756054079131e-02,        +3.254312102330e-13,        +6.477937648920e-03,        +3.693861909548e-13,        +8.829186816838e-02,        +3.835059351846e-13,        +7.633955988236e-03,        +3.684902809205e-13,        +8.807772488807e-02,        +3.832111560994e-13,        +7.628088202744e-03,        +4.091740068033e-13,        +9.780207910109e-02,        +3.258993618065e-13,        +6.487256536010e-03
 2.42100000e+00,        +4.173960414750e-12,        +5.022652884543e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +9.062149542958e-16,        +2.171115353882e-04,        +1.238252019705e-14,        +2.465334651168e-04,        +2.615141953933e-12,        +6.265373156610e-01,        +4.875751473125e-11,        +9.707522270014e-01,        +4.049357170772e-13,        +9.701474782710e-02,        +3.230137147434e-13,        +6.431137531672e-03,        +3.675693135090e-13,        +8.806248190810e-02,        +3.814620799359e-13,        +7.594832625401e-03,        +3.666831610108e-13,        +8.785017694827e-02,        +3.811723750003e-13,        +7.589064658905e-03,        +4.059381529124e-13,        +9.725491202023e-02,        +3.234774339207e-13,        +6.440370086417e-03
 2.42120000e+00,        +4.164424617682e-12,        +5.021639967094e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +8.985940336967e-16,        +2.157786768144e-04,        +1.227437536041e-14,        +2.444296174326e-04,        +2.615627776865e-12,        +6.280886357647e-01,        +4.875654947515e-11,        +9.709288159774e-01,        +4.017645510044e-13,        +9.647540486110e-02,        +3.206404304555e-13,        +6.385173619705e-03,        +3.657883431649e-13,        +8.783646643808e-02,        +3.794571045161e-13,        +7.556437876921e-03,        +3.649118272334e-13,        +8.762598935852e-02,        +3.791724144544e-13,        +7.550768612228e-03,        +4.027589919485e-13,        +9.671419918093e-02,        +3.210997608822e-13,        +6.394320639997e-03
 2.42140000e+00,        +4.155083764226e-12,        +5.020646366288e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +8.910812719286e-16,        +2.144556698473e-04,        +1.216778184260e-14,        +2.423548872970e-04,        +2.616124951373e-12,        +6.296202675615e-01,        +4.875560669811e-11,        +9.711021876683e-01,        +3.986489985363e-13,        +9.594246979291e-02,        +3.183106049768e-13,        +6.340032373404e-03,        +3.640427402411e-13,        +8.761381500305e-02,        +3.774904058843e-13,        +7.518761098552e-03,        +3.631757421987e-13,        +8.740515542082e-02,        +3.772106726235e-13,        +7.513189440236e-03,        +3.996355346949e-13,        +9.617989849821e-02,        +3.187655894940e-13,        +6.349094643161e-03
 2.42160000e+00,        +4.145934736065e-12,        +5.019671773233e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +8.836746225709e-16,        +2.131424344151e-04,        +1.206271016852e-14,        +2.403087435486e-04,        +2.616633363718e-12,        +6.311323091887e-01,        +4.875468607016e-11,        +9.712723913573e-01,        +3.955880977813e-13,        +9.541590086793e-02,        +3.160235058799e-13,        +6.295700598694e-03,        +3.623319798662e-13,        +8.739452088195e-02,        +3.755613972707e-13,        +7.481791922600e-03,        +3.614743832762e-13,        +8.718766847239e-02,        +3.752865639133e-13,        +7.476316796540e-03,        +3.965668176621e-13,        +9.565196823105e-02,        +3.164741865396e-13,        +6.304678888114e-03
 2.42180000e+00,        +4.136974499584e-12,        +5.018715887448e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +8.763720875299e-16,        +2.118388903818e-04,        +1.195913156250e-14,        +2.382906669893e-04,        +2.617152905282e-12,        +6.326248579836e-01,        +4.875378727177e-11,        +9.714394750599e-01,        +3.925809118429e-13,        +9.489565668880e-02,        +3.137784201667e-13,        +6.252165438404e-03,        +3.606555516034e-13,        +8.717857739746e-02,        +3.736695077570e-13,        +7.445520251337e-03,        +3.598072422195e-13,        +8.697352189519e-02,        +3.733995185549e-13,        +7.440140604268e-03,        +3.935519023898e-13,        +9.513036699389e-02,        +3.142248382475e-13,        +6.261060504209e-03
