        f (GHz),               I_inc[1] (A),               Re{I[1]} (A),               Im{I[1]} (A)
 2.42000000e+00,        +1.414213562373e-01,        +4.102564988384e-02,        +9.925944905128e-02
 2.42020000e+00,        +1.414213562373e-01,        +4.103239620763e-02,        +9.926638469723e-02
 2.42040000e+00,        +1.414213562373e-01,        +4.103914185179e-02,        +9.927331599640e-02
 2.42060000e+00,        +1.414213562373e-01,        +4.104588684156e-02,        +9.928024301720e-02
 2.42080000e+00,        +1.414213562373e-01,        +4.105263120203e-02,        +9.928716582667e-02
 2.42100000e+00,        +1.414213562373e-01,        +4.105937495819e-02,        +9.929408449054e-02
 2.42120000e+00,        +1.414213562373e-01,        +4.106611813488e-02,        +9.930099907325e-02
 2.42140000e+00,        +1.414213562373e-01,        +4.107286075687e-02,        +9.930790963798e-02
 2.42160000e+00,        +1.414213562373e-01,        +4.107960284876e-02,        +9.931481624670e-02
 2.42180000e+00,        +1.414213562373e-01,        +4.108634443507e-02,        +9.932171896016e-02
 2.42200000e+00,        +1.414213562373e-01,        +4.109308554022e-02,        +9.932861783798e-02
 2.42220000e+00,        +1.414213562373e-01,        +4.109982618851e-02,        +9.933551293863e-02
 2.42240000e+00,        +1.414213562373e-01,        +4.110656640413e-02,        +9.934240431948e-02
 2.42260000e+00,        +1.414213562373e-01,        +4.111330621119e-02,        +9.934929203681e-02
 2.42280000e+00,        +1.414213562373e-01,        +4.112004563369e-02,        +9.935617614586e-02
 2.42300000e+00,        +1.414213562373e-01,        +4.112678469556e-02,        +9.936305670084e-02
 2.42320000e+00,        +1.414213562373e-01,        +4.113352342063e-02,        +9.936993375496e-02
 2.42340000e+00,        +1.414213562373e-01,        +4.114026183264e-02,        +9.937680736045e-02
 2.42360000e+00,        +1.414213562373e-01,        +4.114699995525e-02,        +9.938367756859e-02
 2.42380000e+00,        +1.414213562373e-01,        +4.115373781207e-02,        +9.939054442972e-02
 2.42400000e+00,        +1.414213562373e-01,        +4.116047542661e-02,        +9.939740799329e-02
 2.42420000e+00,        +1.414213562373e-01,        +4.116721282231e-02,        +9.940426830785e-02
 2.42440000e+00,        +1.414213562373e-01,        +4.117395002257e-02,        +9.941112542108e-02
 2.42460000e+00,        +1.414213562373e-01,        +4.118068705071e-02,        +9.941797937983e-02
 2.42480000e+00,        +1.414213562373e-01,        +4.118742393000e-02,        +9.942483023012e-02
 2.42500000e+00,        +1.414213562373e-01,        +4.119416068366e-02,        +9.943167801714e-02
 2.42520000e+00,        +1.414213562373e-01,        +4.120089733487e-02,        +9.943852278534e-02
 2.42540000e+00,        +1.414213562373e-01,        +4.120763390674e-02,        +9.944536457835e-02
 2.42560000e+00,        +1.414213562373e-01,        +4.121437042236e-02,        +9.945220343908e-02
 2.42580000e+00,        +1.414213562373e-01,        +4.122110690480e-02,        +9.945903940971e-02
 2.42600000e+00,        +1.414213562373e-01,        +4.122784337706e-02,        +9.946587253168e-02
 2.42620000e+00,        +1.414213562373e-01,        +4.123457986216e-02,        +9.947270284575e-02
 2.42640000e+00,        +1.414213562373e-01,        +4.124131638305e-02,        +9.947953039197e-02
 2.42660000e+00,        +1.414213562373e-01,        +4.124805296271e-02,        +9.948635520976e-02
 2.42680000e+00,        +1.414213562373e-01,        +4.125478962407e-02,        +9.949317733783e-02
 2.42700000e+00,        +1.414213562373e-01,        +4.126152639008e-02,        +9.949999681431e-02
 2.42720000e+00,        +1.414213562373e-01,        +4.126826328366e-02,        +9.950681367667e-02
 2.42740000e+00,        +1.414213562373e-01,        +4.127500032776e-02,        +9.951362796176e-02
 2.42760000e+00,        +1.414213562373e-01,        +4.128173754531e-02,        +9.952043970586e-02
 2.42780000e+00,        +1.414213562373e-01,        +4.128847495926e-02,        +9.952724894465e-02
 2.42800000e+00,        +1.414213562373e-01,        +4.129521259260e-02,        +9.953405571324e-02
 2.42820000e+00,        +1.414213562373e-01,        +4.130195046830e-02,        +9.954086004617e-02
 2.42840000e+00,        +1.414213562373e-01,        +4.130868860938e-02,        +9.954766197744e-02
 2.42860000e+00,        +1.414213562373e-01,        +4.131542703889e-02,        +9.955446154053e-02
 2.42880000e+00,        +1.414213562373e-01,        +4.132216577991e-02,        +9.956125876836e-02
 2.42900000e+00,        +1.414213562373e-01,        +4.132890485556e-02,        +9.956805369336e-02
 2.42920000e+00,        +1.414213562373e-01,        +4.133564428901e-02,        +9.957484634747e-02
 2.42940000e+00,        +1.414213562373e-01,        +4.134238410348e-02,        +9.958163676210e-02
 2.42960000e+00,        +1.414213562373e-01,        +4.134912432224e-02,        +9.958842496820e-02
 2.42980000e+00,        +1.414213562373e-01,        +4.135586496864e-02,        +9.959521099626e-02
 2.43000000e+00,        +1.414213562373e-01,        +4.136260606608e-02,        +9.960199487628e-02
 2.43020000e+00,        +1.414213562373e-01,        +4.136934763804e-02,        +9.960877663783e-02
 2.43040000e+00,        +1.414213562373e-01,        +4.137608970808e-02,        +9.961555631002e-02
 2.43060000e+00,        +1.414213562373e-01,        +4.138283229983e-02,        +9.962233392153e-02
 2.43080000e+00,        +1.414213562373e-01,        +4.138957543702e-02,        +9.962910950061e-02
 2.43100000e+00,        +1.414213562373e-01,        +4.139631914349e-02,        +9.963588307511e-02
 2.43120000e+00,        +1.414213562373e-01,        +4.140306344316e-02,        +9.964265467245e-02
 2.43140000e+00,        +1.414213562373e-01,        +4.140980836006e-02,        +9.964942431965e-02
 2.43160000e+00,        +1.414213562373e-01,        +4.141655391835e-02,        +9.965619204334e-02
 2.43180000e+00,        +1.414213562373e-01,        +4.142330014228e-02,        +9.966295786976e-02
 2.43200000e+00,        +1.414213562373e-01,        +4.143004705626e-02,        +9.966972182479e-02
 2.43220000e+00,        +1.414213562373e-01,        +4.143679468479e-02,        +9.967648393390e-02
 2.43240000e+00,        +1.414213562373e-01,        +4.144354305256e-02,        +9.968324422222e-02
 2.43260000e+00,        +1.414213562373e-01,        +4.145029218436e-02,        +9.969000271452e-02
 2.43280000e+00,        +1.414213562373e-01,        +4.145704210515e-02,        +9.969675943521e-02
 2.43300000e+00,        +1.414213562373e-01,        +4.146379284004e-02,        +9.970351440835e-02
 2.43320000e+00,        +1.414213562373e-01,        +4.147054441432e-02,        +9.971026765767e-02
 2.43340000e+00,        +1.414213562373e-01,        +4.147729685343e-02,        +9.971701920656e-02
 2.43360000e+00,        +1.414213562373e-01,        +4.148405018301e-02,        +9.972376907807e-02
 2.43380000e+00,        +1.414213562373e-01,        +4.149080442887e-02,        +9.973051729494e-02
