        f (GHz),             |S[1][1]| (dB),        arg(S[1][1]) (deg.)
 2.42000000e+00,        -1.484867700880e-02,        +1.353260724466e+02
 2.42020000e+00,        -1.484380790657e-02,        +1.353221459013e+02
 2.42040000e+00,        -1.483905633138e-02,        +1.353182208086e+02
 2.42060000e+00,        -1.483442047237e-02,        +1.353142971414e+02
 2.42080000e+00,        -1.482989857070e-02,        +1.353103748731e+02
 2.42100000e+00,        -1.482548891815e-02,        +1.353064539774e+02
 2.42120000e+00,        -1.482118985588e-02,        +1.353025344285e+02
 2.42140000e+00,        -1.481699977311e-02,        +1.352986162008e+02
 2.42160000e+00,        -1.481291710594e-02,        +1.352946992693e+02
 2.42180000e+00,        -1.480894033617e-02,        +1.352907836093e+02
 2.42200000e+00,        -1.480506799017e-02,        +1.352868691966e+02
 2.42220000e+00,        -1.480129863779e-02,        +1.352829560070e+02
 2.42240000e+00,        -1.479763089132e-02,        +1.352790440171e+02
 2.42260000e+00,        -1.479406340448e-02,        +1.352751332035e+02
 2.42280000e+00,        -1.479059487143e-02,        +1.352712235434e+02
 2.42300000e+00,        -1.478722402583e-02,        +1.352673150140e+02
 2.42320000e+00,        -1.478394963997e-02,        +1.352634075931e+02
 2.42340000e+00,        -1.478077052386e-02,        +1.352595012587e+02
 2.42360000e+00,        -1.477768552440e-02,        +1.352555959892e+02
 2.42380000e+00,        -1.477469352459e-02,        +1.352516917631e+02
 2.42400000e+00,        -1.477179344273e-02,        +1.352477885592e+02
 2.42420000e+00,        -1.476898423167e-02,        +1.352438863569e+02
 2.42440000e+00,        -1.476626487811e-02,        +1.352399851354e+02
 2.42460000e+00,        -1.476363440188e-02,        +1.352360848746e+02
 2.42480000e+00,        -1.476109185530e-02,        +1.352321855543e+02
 2.42500000e+00,        -1.475863632250e-02,        +1.352282871548e+02
 2.42520000e+00,        -1.475626691884e-02,        +1.352243896564e+02
 2.42540000e+00,        -1.475398279030e-02,        +1.352204930400e+02
 2.42560000e+00,        -1.475178311289e-02,        +1.352165972863e+02
 2.42580000e+00,        -1.474966709213e-02,        +1.352127023766e+02
 2.42600000e+00,        -1.474763396255e-02,        +1.352088082921e+02
 2.42620000e+00,        -1.474568298712e-02,        +1.352049150144e+02
 2.42640000e+00,        -1.474381345680e-02,        +1.352010225253e+02
 2.42660000e+00,        -1.474202469011e-02,        +1.351971308068e+02
 2.42680000e+00,        -1.474031603262e-02,        +1.351932398409e+02
 2.42700000e+00,        -1.473868685659e-02,        +1.351893496101e+02
 2.42720000e+00,        -1.473713656053e-02,        +1.351854600969e+02
 2.42740000e+00,        -1.473566456883e-02,        +1.351815712840e+02
 2.42760000e+00,        -1.473427033138e-02,        +1.351776831542e+02
 2.42780000e+00,        -1.473295332324e-02,        +1.351737956906e+02
 2.42800000e+00,        -1.473171304428e-02,        +1.351699088764e+02
 2.42820000e+00,        -1.473054901889e-02,        +1.351660226949e+02
 2.42840000e+00,        -1.472946079566e-02,        +1.351621371297e+02
 2.42860000e+00,        -1.472844794713e-02,        +1.351582521644e+02
 2.42880000e+00,        -1.472751006946e-02,        +1.351543677829e+02
 2.42900000e+00,        -1.472664678225e-02,        +1.351504839689e+02
 2.42920000e+00,        -1.472585772827e-02,        +1.351466007067e+02
 2.42940000e+00,        -1.472514257322e-02,        +1.351427179804e+02
 2.42960000e+00,        -1.472450100558e-02,        +1.351388357743e+02
 2.42980000e+00,        -1.472393273635e-02,        +1.351349540729e+02
 2.43000000e+00,        -1.472343749891e-02,        +1.351310728607e+02
 2.43020000e+00,        -1.472301504887e-02,        +1.351271921223e+02
 2.43040000e+00,        -1.472266516391e-02,        +1.351233118426e+02
 2.43060000e+00,        -1.472238764360e-02,        +1.351194320064e+02
 2.43080000e+00,        -1.472218230937e-02,        +1.351155525986e+02
 2.43100000e+00,        -1.472204900431e-02,        +1.351116736044e+02
 2.43120000e+00,        -1.472198759313e-02,        +1.351077950089e+02
 2.43140000e+00,        -1.472199796206e-02,        +1.351039167972e+02
 2.43160000e+00,        -1.472208001881e-02,        +1.351000389548e+02
 2.43180000e+00,        -1.472223369249e-02,        +1.350961614670e+02
 2.43200000e+00,        -1.472245893353e-02,        +1.350922843192e+02
 2.43220000e+00,        -1.472275571375e-02,        +1.350884074971e+02
 2.43240000e+00,        -1.472312402625e-02,        +1.350845309862e+02
 2.43260000e+00,        -1.472356388549e-02,        +1.350806547721e+02
 2.43280000e+00,        -1.472407532722e-02,        +1.350767788406e+02
 2.43300000e+00,        -1.472465840858e-02,        +1.350729031775e+02
 2.43320000e+00,        -1.472531320806e-02,        +1.350690277686e+02
 2.43340000e+00,        -1.472603982564e-02,        +1.350651525997e+02
 2.43360000e+00,        -1.472683838276e-02,        +1.350612776568e+02
 2.43380000e+00,        -1.472770902250e-02,        +1.350574029259e+02
 2.43400000e+00,        -1.472865190956e-02,        +1.350535283928e+02
 2.43420000e+00,        -1.472966723045e-02,        +1.350496540437e+02
 2.43440000e+00,        -1.473075519357e-02,        +1.350457798646e+02
 2.43460000e+00,        -1.473191602934e-02,        +1.350419058415e+02
 2.43480000e+00,        -1.473314999037e-02,        +1.350380319607e+02
 2.43500000e+00,        -1.473445735157e-02,        +1.350341582081e+02
 2.43520000e+00,        -1.473583841038e-02,        +1.350302845699e+02
 2.43540000e+00,        -1.473729348692e-02,        +1.350264110323e+02
 2.43560000e+00,        -1.473882292420e-02,        +1.350225375815e+02
 2.43580000e+00,        -1.474042708835e-02,        +1.350186642035e+02
 2.43600000e+00,        -1.474210636882e-02,        +1.350147908845e+02
 2.43620000e+00,        -1.474386117865e-02,        +1.350109176108e+02
 2.43640000e+00,        -1.474569195474e-02,        +1.350070443684e+02
 2.43660000e+00,        -1.474759915810e-02,        +1.350031711434e+02
 2.43680000e+00,        -1.474958327414e-02,        +1.349992979221e+02
 2.43700000e+00,        -1.475164481304e-02,        +1.349954246905e+02
 2.43720000e+00,        -1.475378430998e-02,        +1.349915514347e+02
 2.43740000e+00,        -1.475600232556e-02,        +1.349876781407e+02
 2.43760000e+00,        -1.475829944613e-02,        +1.349838047947e+02
 2.43780000e+00,        -1.476067628416e-02,        +1.349799313826e+02
 2.43800000e+00,        -1.476313347865e-02,        +1.349760578903e+02
 2.43820000e+00,        -1.476567169553e-02,        +1.349721843040e+02
 2.43840000e+00,        -1.476829162813e-02,        +1.349683106093e+02
 2.43860000e+00,        -1.477099399755e-02,        +1.349644367922e+02
 2.43880000e+00,        -1.477377955323e-02,        +1.349605628385e+02
 2.43900000e+00,        -1.477664907337e-02,        +1.349566887339e+02
 2.43920000e+00,        -1.477960336547e-02,        +1.349528144642e+02
 2.43940000e+00,        -1.478264326687e-02,        +1.349489400149e+02
 2.43960000e+00,        -1.478576964530e-02,        +1.349450653717e+02
 2.43980000e+00,        -1.478898339944e-02,        +1.349411905200e+02
 2.44000000e+00,        -1.479228545954e-02,        +1.349373154453e+02
 2.44020000e+00,        -1.479567678807e-02,        +1.349334401329e+02
 2.44040000e+00,        -1.479915838030e-02,        +1.349295645682e+02
 2.44060000e+00,        -1.480273126506e-02,        +1.349256887363e+02
 2.44080000e+00,        -1.480639650537e-02,        +1.349218126223e+02
 2.44100000e+00,        -1.481015519922e-02,        +1.349179362114e+02
