        m,                Re{f} (GHz),                Im{f} (GHz),                          Q,              Error (Bkwd.),               Error (Abs.)
 1.00e+00,        +2.450086314128e+00,        +6.030775278535e-05,        +2.031319525029e+04,        +1.588745829421e-12,        +9.808909409338e-09
 2.00e+00,        +2.450467147415e+00,        +2.781017468213e-05,        +4.405702545168e+04,        +4.216133492460e-13,        +2.603040999313e-09
 3.00e+00,        +2.623005463263e+00,        +5.385373172160e-05,        +2.435305205381e+04,        +2.729177362218e-13,        +1.685640722731e-09
 4.00e+00,        +2.623036511059e+00,        +5.386498112850e-05,        +2.434825425219e+04,        +1.568493307516e-13,        +9.687594576159e-10
 5.00e+00,        +2.783509823883e+00,        +4.798880608200e-05,        +2.900165738173e+04,        +3.548745459408e-13,        +2.192669592834e-09
 6.00e+00,        +2.784914468074e+00,        +4.521874664814e-05,        +3.079380428334e+04,        +2.099232779442e-13,        +1.297061089499e-09
