        m,                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],             E_elec[10] (J),                 p_elec[10],              E_mag[10] (J),                  p_mag[10],             E_elec[11] (J),                 p_elec[11],              E_mag[11] (J),                  p_mag[11],             E_elec[12] (J),                 p_elec[12],              E_mag[12] (J),                  p_mag[12],             E_elec[13] (J),                 p_elec[13],              E_mag[13] (J),                  p_mag[13],             E_elec[14] (J),                 p_elec[14],              E_mag[14] (J),                  p_mag[14],             E_elec[15] (J),                 p_elec[15],              E_mag[15] (J),                  p_mag[15],             E_elec[16] (J),                 p_elec[16],              E_mag[16] (J),                  p_mag[16],             E_elec[17] (J),                 p_elec[17],              E_mag[17] (J),                  p_mag[17]
 1.00e+00,        +2.935514708646e-10,        +2.935370195919e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.968403148970e-12,        +6.705478746784e-03,        +4.367729136764e-12,        +1.487965348574e-02,        +1.968403148970e-12,        +6.705478746784e-03,        +4.367729136764e-12,        +1.487965348574e-02,        +1.019176366991e-12,        +3.471883019319e-03,        +2.994117647076e-12,        +1.020013642994e-02,        +3.628792217328e-11,        +1.236168978013e-01,        +5.011013629939e-11,        +1.707114706317e-01,        +9.259254503214e-11,        +3.154218398547e-01,        +6.913362638348e-11,        +2.355192761703e-01,        +2.315112290098e-11,        +7.886563413496e-02,        +4.172425662925e-11,        +1.421430819433e-01,        +7.338702464633e-11,        +2.499971280341e-01,        +6.123691654099e-11,        +2.086173547245e-01,        +6.462622451950e-11,        +2.201529576029e-01,        +6.016072734964e-11,        +2.049510737463e-01,        +5.190520763609e-13,        +1.768180806018e-03,        +3.809509605320e-12,        +1.297795286815e-02
 2.00e+00,        +2.935514708646e-10,        +2.935448078691e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.448233002571e-13,        +8.340046790979e-04,        +9.575345047676e-12,        +3.261970503647e-02,        +2.448233002571e-13,        +8.340046790979e-04,        +9.575345047676e-12,        +3.261970503647e-02,        +2.609080363157e-13,        +8.887982592875e-04,        +4.364145839750e-12,        +1.486705171667e-02,        +5.705264687890e-11,        +1.943531289789e-01,        +5.381399116686e-11,        +1.833246227638e-01,        +6.137369558911e-11,        +2.090730303901e-01,        +5.825641978108e-11,        +1.984583553154e-01,        +6.190688171277e-11,        +2.108893596426e-01,        +5.888768229625e-11,        +2.006088362582e-01,        +5.817784798614e-11,        +1.981861913851e-01,        +5.488235350403e-11,        +1.869641432340e-01,        +5.447825449145e-11,        +1.855833129740e-01,        +5.153115391480e-11,        +1.755478296103e-01,        +5.641286961927e-14,        +1.921736908799e-04,        +2.233716318621e-12,        +7.609456065111e-03
 3.00e+00,        +2.935514708646e-10,        +2.935394169024e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.671191260869e-15,        +5.693009324556e-06,        +2.797578997050e-16,        +9.530505397101e-07,        +1.671191260869e-15,        +5.693009324556e-06,        +2.797578997050e-16,        +9.530505397101e-07,        +3.344712876868e-15,        +1.139395713814e-05,        +8.504104531295e-16,        +2.897091171277e-06,        +5.457817586023e-11,        +1.859237008743e-01,        +6.279418466951e-11,        +2.139207924175e-01,        +5.385483661356e-11,        +1.834596040516e-01,        +6.356948345394e-11,        +2.165620008542e-01,        +5.981699169430e-11,        +2.037700288748e-01,        +5.759740802703e-11,        +1.962169463810e-01,        +6.432609102778e-11,        +2.191305355696e-01,        +5.324038956349e-11,        +1.813739024398e-01,        +6.096997854663e-11,        +2.076977450226e-01,        +5.633658296740e-11,        +1.919216967926e-01,        +3.812179145590e-16,        +1.298640791805e-06,        +2.380526316489e-16,        +8.109733069616e-07
 4.00e+00,        +2.935514708646e-10,        +2.935394144888e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.673968392839e-15,        +5.702469784631e-06,        +2.777156650053e-16,        +9.460932716273e-07,        +1.673968392839e-15,        +5.702469784631e-06,        +2.777156650053e-16,        +9.460932716273e-07,        +3.350313983009e-15,        +1.141303762894e-05,        +8.497632426168e-16,        +2.894886344639e-06,        +6.283629281470e-11,        +2.140554521142e-01,        +5.461900893636e-11,        +1.860704431515e-01,        +6.360457980983e-11,        +2.166726660320e-01,        +5.389033690844e-11,        +1.835880779496e-01,        +5.757863577640e-11,        +1.961449404659e-01,        +5.978624042186e-11,        +2.036736379201e-01,        +5.316189336992e-11,        +1.810990529645e-01,        +6.424868328015e-11,        +2.188758310091e-01,        +5.636466309058e-11,        +1.920094725623e-01,        +6.099377993750e-11,        +2.077873598124e-01,        +3.817207521305e-16,        +1.300353736966e-06,        +2.375255643371e-16,        +8.091777547172e-07
 5.00e+00,        +2.935514708646e-10,        +2.935413485517e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.473254647159e-12,        +1.183184208524e-02,        +3.679543031982e-12,        +1.253500758969e-02,        +3.473254647159e-12,        +1.183184208524e-02,        +3.679543031982e-12,        +1.253500758969e-02,        +2.170080197495e-12,        +7.392503233262e-03,        +1.895642217412e-12,        +6.457837121634e-03,        +6.203265853077e-11,        +2.113178256204e-01,        +6.001870729376e-11,        +2.044642350724e-01,        +4.350641337391e-11,        +1.482071040073e-01,        +4.999778311087e-11,        +1.703262022797e-01,        +7.429369706853e-11,        +2.530857598830e-01,        +6.651894465094e-11,        +2.266084317564e-01,        +4.279009685649e-11,        +1.457669305164e-01,        +4.957402872872e-11,        +1.688826087817e-01,        +6.304595734026e-11,        +2.147696864014e-01,        +6.055438066267e-11,        +2.062891001947e-01,        +2.239312849938e-12,        +7.628348253008e-03,        +1.302318855334e-12,        +4.436577203721e-03
 6.00e+00,        +2.935514708646e-10,        +2.935419382221e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +6.091154745155e-15,        +2.074986961304e-05,        +2.373120948862e-13,        +8.084435781935e-04,        +6.091154745155e-15,        +2.074986961304e-05,        +2.373120948862e-13,        +8.084435781935e-04,        +1.251218666952e-14,        +4.262348484464e-05,        +3.111063248319e-13,        +1.059836038135e-03,        +7.164836435014e-11,        +2.440742815532e-01,        +5.857241655325e-11,        +1.995367916012e-01,        +6.668397417313e-11,        +2.271628003659e-01,        +5.865241574844e-11,        +1.998093223192e-01,        +5.060247431938e-11,        +1.723802444946e-01,        +5.852472981221e-11,        +1.993743386947e-01,        +4.579848814863e-11,        +1.560151887972e-01,        +5.854094131923e-11,        +1.994295659209e-01,        +5.879643400035e-11,        +2.002934402856e-01,        +5.858811144360e-11,        +1.995902588858e-01,        +3.132531506362e-15,        +1.067114907357e-05,        +1.149049256995e-13,        +3.914429617637e-04
