        f (GHz),               I_inc[1] (A),               Re{I[1]} (A),               Im{I[1]} (A)
 2.42000000e+00,        +1.414213562373e-01,        +4.111163394568e-02,        +9.936194643855e-02
 2.42020000e+00,        +1.414213562373e-01,        +4.111822093420e-02,        +9.936856477000e-02
 2.42040000e+00,        +1.414213562373e-01,        +4.112480873916e-02,        +9.937518259114e-02
 2.42060000e+00,        +1.414213562373e-01,        +4.113139736866e-02,        +9.938179990668e-02
 2.42080000e+00,        +1.414213562373e-01,        +4.113798683086e-02,        +9.938841672135e-02
 2.42100000e+00,        +1.414213562373e-01,        +4.114457713399e-02,        +9.939503303983e-02
 2.42120000e+00,        +1.414213562373e-01,        +4.115116828636e-02,        +9.940164886683e-02
 2.42140000e+00,        +1.414213562373e-01,        +4.115776029636e-02,        +9.940826420702e-02
 2.42160000e+00,        +1.414213562373e-01,        +4.116435317244e-02,        +9.941487906504e-02
 2.42180000e+00,        +1.414213562373e-01,        +4.117094692315e-02,        +9.942149344555e-02
 2.42200000e+00,        +1.414213562373e-01,        +4.117754155710e-02,        +9.942810735318e-02
 2.42220000e+00,        +1.414213562373e-01,        +4.118413708300e-02,        +9.943472079255e-02
 2.42240000e+00,        +1.414213562373e-01,        +4.119073350963e-02,        +9.944133376827e-02
 2.42260000e+00,        +1.414213562373e-01,        +4.119733084588e-02,        +9.944794628493e-02
 2.42280000e+00,        +1.414213562373e-01,        +4.120392910069e-02,        +9.945455834714e-02
 2.42300000e+00,        +1.414213562373e-01,        +4.121052828312e-02,        +9.946116995944e-02
 2.42320000e+00,        +1.414213562373e-01,        +4.121712840231e-02,        +9.946778112643e-02
 2.42340000e+00,        +1.414213562373e-01,        +4.122372946750e-02,        +9.947439185263e-02
 2.42360000e+00,        +1.414213562373e-01,        +4.123033148801e-02,        +9.948100214261e-02
 2.42380000e+00,        +1.414213562373e-01,        +4.123693447328e-02,        +9.948761200089e-02
 2.42400000e+00,        +1.414213562373e-01,        +4.124353843283e-02,        +9.949422143200e-02
 2.42420000e+00,        +1.414213562373e-01,        +4.125014337630e-02,        +9.950083044045e-02
 2.42440000e+00,        +1.414213562373e-01,        +4.125674931341e-02,        +9.950743903074e-02
 2.42460000e+00,        +1.414213562373e-01,        +4.126335625400e-02,        +9.951404720738e-02
 2.42480000e+00,        +1.414213562373e-01,        +4.126996420802e-02,        +9.952065497486e-02
 2.42500000e+00,        +1.414213562373e-01,        +4.127657318552e-02,        +9.952726233764e-02
 2.42520000e+00,        +1.414213562373e-01,        +4.128318319669e-02,        +9.953386930021e-02
 2.42540000e+00,        +1.414213562373e-01,        +4.128979425178e-02,        +9.954047586703e-02
 2.42560000e+00,        +1.414213562373e-01,        +4.129640636122e-02,        +9.954708204255e-02
 2.42580000e+00,        +1.414213562373e-01,        +4.130301953552e-02,        +9.955368783121e-02
 2.42600000e+00,        +1.414213562373e-01,        +4.130963378531e-02,        +9.956029323747e-02
 2.42620000e+00,        +1.414213562373e-01,        +4.131624912137e-02,        +9.956689826575e-02
 2.42640000e+00,        +1.414213562373e-01,        +4.132286555459e-02,        +9.957350292048e-02
 2.42660000e+00,        +1.414213562373e-01,        +4.132948309600e-02,        +9.958010720608e-02
 2.42680000e+00,        +1.414213562373e-01,        +4.133610175674e-02,        +9.958671112696e-02
 2.42700000e+00,        +1.414213562373e-01,        +4.134272154811e-02,        +9.959331468752e-02
 2.42720000e+00,        +1.414213562373e-01,        +4.134934248154e-02,        +9.959991789216e-02
 2.42740000e+00,        +1.414213562373e-01,        +4.135596456859e-02,        +9.960652074527e-02
 2.42760000e+00,        +1.414213562373e-01,        +4.136258782097e-02,        +9.961312325124e-02
 2.42780000e+00,        +1.414213562373e-01,        +4.136921225054e-02,        +9.961972541445e-02
 2.42800000e+00,        +1.414213562373e-01,        +4.137583786932e-02,        +9.962632723926e-02
 2.42820000e+00,        +1.414213562373e-01,        +4.138246468945e-02,        +9.963292873004e-02
 2.42840000e+00,        +1.414213562373e-01,        +4.138909272325e-02,        +9.963952989115e-02
 2.42860000e+00,        +1.414213562373e-01,        +4.139572198320e-02,        +9.964613072693e-02
 2.42880000e+00,        +1.414213562373e-01,        +4.140235248193e-02,        +9.965273124175e-02
 2.42900000e+00,        +1.414213562373e-01,        +4.140898423223e-02,        +9.965933143992e-02
 2.42920000e+00,        +1.414213562373e-01,        +4.141561724709e-02,        +9.966593132579e-02
 2.42940000e+00,        +1.414213562373e-01,        +4.142225153963e-02,        +9.967253090367e-02
 2.42960000e+00,        +1.414213562373e-01,        +4.142888712318e-02,        +9.967913017789e-02
 2.42980000e+00,        +1.414213562373e-01,        +4.143552401122e-02,        +9.968572915275e-02
 2.43000000e+00,        +1.414213562373e-01,        +4.144216221744e-02,        +9.969232783255e-02
 2.43020000e+00,        +1.414213562373e-01,        +4.144880175569e-02,        +9.969892622160e-02
 2.43040000e+00,        +1.414213562373e-01,        +4.145544264004e-02,        +9.970552432417e-02
 2.43060000e+00,        +1.414213562373e-01,        +4.146208488473e-02,        +9.971212214455e-02
 2.43080000e+00,        +1.414213562373e-01,        +4.146872850421e-02,        +9.971871968701e-02
 2.43100000e+00,        +1.414213562373e-01,        +4.147537351312e-02,        +9.972531695581e-02
 2.43120000e+00,        +1.414213562373e-01,        +4.148201992633e-02,        +9.973191395520e-02
 2.43140000e+00,        +1.414213562373e-01,        +4.148866775889e-02,        +9.973851068943e-02
 2.43160000e+00,        +1.414213562373e-01,        +4.149531702609e-02,        +9.974510716274e-02
 2.43180000e+00,        +1.414213562373e-01,        +4.150196774344e-02,        +9.975170337934e-02
 2.43200000e+00,        +1.414213562373e-01,        +4.150861992664e-02,        +9.975829934346e-02
 2.43220000e+00,        +1.414213562373e-01,        +4.151527359167e-02,        +9.976489505929e-02
 2.43240000e+00,        +1.414213562373e-01,        +4.152192875470e-02,        +9.977149053103e-02
 2.43260000e+00,        +1.414213562373e-01,        +4.152858543216e-02,        +9.977808576287e-02
 2.43280000e+00,        +1.414213562373e-01,        +4.153524364072e-02,        +9.978468075896e-02
 2.43300000e+00,        +1.414213562373e-01,        +4.154190339731e-02,        +9.979127552347e-02
 2.43320000e+00,        +1.414213562373e-01,        +4.154856471908e-02,        +9.979787006053e-02
 2.43340000e+00,        +1.414213562373e-01,        +4.155522762348e-02,        +9.980446437427e-02
 2.43360000e+00,        +1.414213562373e-01,        +4.156189212820e-02,        +9.981105846881e-02
 2.43380000e+00,        +1.414213562373e-01,        +4.156855825121e-02,        +9.981765234825e-02
 2.43400000e+00,        +1.414213562373e-01,        +4.157522601074e-02,        +9.982424601665e-02
 2.43420000e+00,        +1.414213562373e-01,        +4.158189542533e-02,        +9.983083947809e-02
 2.43440000e+00,        +1.414213562373e-01,        +4.158856651378e-02,        +9.983743273661e-02
 2.43460000e+00,        +1.414213562373e-01,        +4.159523929521e-02,        +9.984402579623e-02
 2.43480000e+00,        +1.414213562373e-01,        +4.160191378901e-02,        +9.985061866096e-02
 2.43500000e+00,        +1.414213562373e-01,        +4.160859001491e-02,        +9.985721133478e-02
 2.43520000e+00,        +1.414213562373e-01,        +4.161526799293e-02,        +9.986380382165e-02
 2.43540000e+00,        +1.414213562373e-01,        +4.162194774341e-02,        +9.987039612551e-02
 2.43560000e+00,        +1.414213562373e-01,        +4.162862928704e-02,        +9.987698825027e-02
 2.43580000e+00,        +1.414213562373e-01,        +4.163531264482e-02,        +9.988358019981e-02
 2.43600000e+00,        +1.414213562373e-01,        +4.164199783810e-02,        +9.989017197799e-02
 2.43620000e+00,        +1.414213562373e-01,        +4.164868488858e-02,        +9.989676358864e-02
 2.43640000e+00,        +1.414213562373e-01,        +4.165537381832e-02,        +9.990335503556e-02
 2.43660000e+00,        +1.414213562373e-01,        +4.166206464973e-02,        +9.990994632251e-02
 2.43680000e+00,        +1.414213562373e-01,        +4.166875740562e-02,        +9.991653745322e-02
 2.43700000e+00,        +1.414213562373e-01,        +4.167545210915e-02,        +9.992312843139e-02
 2.43720000e+00,        +1.414213562373e-01,        +4.168214878389e-02,        +9.992971926067e-02
 2.43740000e+00,        +1.414213562373e-01,        +4.168884745380e-02,        +9.993630994469e-02
 2.43760000e+00,        +1.414213562373e-01,        +4.169554814323e-02,        +9.994290048701e-02
 2.43780000e+00,        +1.414213562373e-01,        +4.170225087699e-02,        +9.994949089118e-02
 2.43800000e+00,        +1.414213562373e-01,        +4.170895568027e-02,        +9.995608116067e-02
 2.43820000e+00,        +1.414213562373e-01,        +4.171566257871e-02,        +9.996267129892e-02
 2.43840000e+00,        +1.414213562373e-01,        +4.172237159841e-02,        +9.996926130933e-02
 2.43860000e+00,        +1.414213562373e-01,        +4.172908276590e-02,        +9.997585119522e-02
 2.43880000e+00,        +1.414213562373e-01,        +4.173579610818e-02,        +9.998244095986e-02
 2.43900000e+00,        +1.414213562373e-01,        +4.174251165273e-02,        +9.998903060649e-02
 2.43920000e+00,        +1.414213562373e-01,        +4.174922942753e-02,        +9.999562013825e-02
 2.43940000e+00,        +1.414213562373e-01,        +4.175594946103e-02,        +1.000022095582e-01
 2.43960000e+00,        +1.414213562373e-01,        +4.176267178220e-02,        +1.000087988695e-01
 2.43980000e+00,        +1.414213562373e-01,        +4.176939642054e-02,        +1.000153880749e-01
 2.44000000e+00,        +1.414213562373e-01,        +4.177612340605e-02,        +1.000219771774e-01
 2.44020000e+00,        +1.414213562373e-01,        +4.178285276932e-02,        +1.000285661797e-01
 2.44040000e+00,        +1.414213562373e-01,        +4.178958454147e-02,        +1.000351550846e-01
 2.44060000e+00,        +1.414213562373e-01,        +4.179631875418e-02,        +1.000417438948e-01
 2.44080000e+00,        +1.414213562373e-01,        +4.180305543973e-02,        +1.000483326126e-01
 2.44100000e+00,        +1.414213562373e-01,        +4.180979463100e-02,        +1.000549212407e-01
 2.44120000e+00,        +1.414213562373e-01,        +4.181653636147e-02,        +1.000615097812e-01
 2.44140000e+00,        +1.414213562373e-01,        +4.182328066525e-02,        +1.000680982365e-01
 2.44160000e+00,        +1.414213562373e-01,        +4.183002757708e-02,        +1.000746866086e-01
 2.44180000e+00,        +1.414213562373e-01,        +4.183677713237e-02,        +1.000812748996e-01
 2.44200000e+00,        +1.414213562373e-01,        +4.184352936720e-02,        +1.000878631114e-01
 2.44220000e+00,        +1.414213562373e-01,        +4.185028431832e-02,        +1.000944512456e-01
 2.44240000e+00,        +1.414213562373e-01,        +4.185704202319e-02,        +1.001010393040e-01
 2.44260000e+00,        +1.414213562373e-01,        +4.186380252001e-02,        +1.001076272880e-01
 2.44280000e+00,        +1.414213562373e-01,        +4.187056584768e-02,        +1.001142151989e-01
 2.44300000e+00,        +1.414213562373e-01,        +4.187733204589e-02,        +1.001208030379e-01
 2.44320000e+00,        +1.414213562373e-01,        +4.188410115509e-02,        +1.001273908061e-01
 2.44340000e+00,        +1.414213562373e-01,        +4.189087321651e-02,        +1.001339785043e-01
 2.44360000e+00,        +1.414213562373e-01,        +4.189764827221e-02,        +1.001405661331e-01
 2.44380000e+00,        +1.414213562373e-01,        +4.190442636508e-02,        +1.001471536931e-01
 2.44400000e+00,        +1.414213562373e-01,        +4.191120753884e-02,        +1.001537411846e-01
 2.44420000e+00,        +1.414213562373e-01,        +4.191799183811e-02,        +1.001603286076e-01
 2.44440000e+00,        +1.414213562373e-01,        +4.192477930839e-02,        +1.001669159621e-01
 2.44460000e+00,        +1.414213562373e-01,        +4.193156999610e-02,        +1.001735032476e-01
 2.44480000e+00,        +1.414213562373e-01,        +4.193836394860e-02,        +1.001800904637e-01
 2.44500000e+00,        +1.414213562373e-01,        +4.194516121420e-02,        +1.001866776095e-01
 2.44520000e+00,        +1.414213562373e-01,        +4.195196184223e-02,        +1.001932646838e-01
 2.44540000e+00,        +1.414213562373e-01,        +4.195876588299e-02,        +1.001998516855e-01
 2.44560000e+00,        +1.414213562373e-01,        +4.196557338786e-02,        +1.002064386129e-01
 2.44580000e+00,        +1.414213562373e-01,        +4.197238440923e-02,        +1.002130254640e-01
 2.44600000e+00,        +1.414213562373e-01,        +4.197919900064e-02,        +1.002196122367e-01
 2.44620000e+00,        +1.414213562373e-01,        +4.198601721671e-02,        +1.002261989284e-01
 2.44640000e+00,        +1.414213562373e-01,        +4.199283911322e-02,        +1.002327855361e-01
 2.44660000e+00,        +1.414213562373e-01,        +4.199966474711e-02,        +1.002393720569e-01
 2.44680000e+00,        +1.414213562373e-01,        +4.200649417656e-02,        +1.002459584869e-01
 2.44700000e+00,        +1.414213562373e-01,        +4.201332746095e-02,        +1.002525448222e-01
 2.44720000e+00,        +1.414213562373e-01,        +4.202016466096e-02,        +1.002591310585e-01
 2.44740000e+00,        +1.414213562373e-01,        +4.202700583855e-02,        +1.002657171909e-01
 2.44760000e+00,        +1.414213562373e-01,        +4.203385105703e-02,        +1.002723032143e-01
 2.44780000e+00,        +1.414213562373e-01,        +4.204070038108e-02,        +1.002788891228e-01
 2.44800000e+00,        +1.414213562373e-01,        +4.204755387678e-02,        +1.002854749104e-01
 2.44820000e+00,        +1.414213562373e-01,        +4.205441161166e-02,        +1.002920605703e-01
 2.44840000e+00,        +1.414213562373e-01,        +4.206127365473e-02,        +1.002986460952e-01
 2.44860000e+00,        +1.414213562373e-01,        +4.206814007653e-02,        +1.003052314775e-01
 2.44880000e+00,        +1.414213562373e-01,        +4.207501094916e-02,        +1.003118167087e-01
 2.44900000e+00,        +1.414213562373e-01,        +4.208188634630e-02,        +1.003184017799e-01
 2.44920000e+00,        +1.414213562373e-01,        +4.208876634331e-02,        +1.003249866815e-01
 2.44940000e+00,        +1.414213562373e-01,        +4.209565101723e-02,        +1.003315714032e-01
 2.44960000e+00,        +1.414213562373e-01,        +4.210254044681e-02,        +1.003381559340e-01
 2.44980000e+00,        +1.414213562373e-01,        +4.210943471263e-02,        +1.003447402623e-01
 2.45000000e+00,        +1.414213562373e-01,        +4.211633389705e-02,        +1.003513243756e-01
 2.45020000e+00,        +1.414213562373e-01,        +4.212323808435e-02,        +1.003579082606e-01
 2.45040000e+00,        +1.414213562373e-01,        +4.213014736072e-02,        +1.003644919032e-01
 2.45060000e+00,        +1.414213562373e-01,        +4.213706181434e-02,        +1.003710752885e-01
 2.45080000e+00,        +1.414213562373e-01,        +4.214398153543e-02,        +1.003776584005e-01
 2.45100000e+00,        +1.414213562373e-01,        +4.215090661628e-02,        +1.003842412224e-01
 2.45120000e+00,        +1.414213562373e-01,        +4.215783715137e-02,        +1.003908237364e-01
 2.45140000e+00,        +1.414213562373e-01,        +4.216477323736e-02,        +1.003974059235e-01
 2.45160000e+00,        +1.414213562373e-01,        +4.217171497320e-02,        +1.004039877637e-01
 2.45180000e+00,        +1.414213562373e-01,        +4.217866246014e-02,        +1.004105692357e-01
 2.45200000e+00,        +1.414213562373e-01,        +4.218561580187e-02,        +1.004171503173e-01
 2.45220000e+00,        +1.414213562373e-01,        +4.219257510451e-02,        +1.004237309847e-01
 2.45240000e+00,        +1.414213562373e-01,        +4.219954047673e-02,        +1.004303112130e-01
 2.45260000e+00,        +1.414213562373e-01,        +4.220651202980e-02,        +1.004368909756e-01
 2.45280000e+00,        +1.414213562373e-01,        +4.221348987766e-02,        +1.004434702449e-01
 2.45300000e+00,        +1.414213562373e-01,        +4.222047413699e-02,        +1.004500489913e-01
 2.45320000e+00,        +1.414213562373e-01,        +4.222746492733e-02,        +1.004566271838e-01
 2.45340000e+00,        +1.414213562373e-01,        +4.223446237108e-02,        +1.004632047898e-01
 2.45360000e+00,        +1.414213562373e-01,        +4.224146659366e-02,        +1.004697817748e-01
 2.45380000e+00,        +1.414213562373e-01,        +4.224847772354e-02,        +1.004763581024e-01
 2.45400000e+00,        +1.414213562373e-01,        +4.225549589236e-02,        +1.004829337345e-01
 2.45420000e+00,        +1.414213562373e-01,        +4.226252123500e-02,        +1.004895086307e-01
 2.45440000e+00,        +1.414213562373e-01,        +4.226955388966e-02,        +1.004960827485e-01
 2.45460000e+00,        +1.414213562373e-01,        +4.227659399799e-02,        +1.005026560433e-01
 2.45480000e+00,        +1.414213562373e-01,        +4.228364170516e-02,        +1.005092284681e-01
 2.45500000e+00,        +1.414213562373e-01,        +4.229069715996e-02,        +1.005157999732e-01
 2.45520000e+00,        +1.414213562373e-01,        +4.229776051490e-02,        +1.005223705067e-01
 2.45540000e+00,        +1.414213562373e-01,        +4.230483192633e-02,        +1.005289400136e-01
 2.45560000e+00,        +1.414213562373e-01,        +4.231191155454e-02,        +1.005355084364e-01
 2.45580000e+00,        +1.414213562373e-01,        +4.231899956385e-02,        +1.005420757143e-01
 2.45600000e+00,        +1.414213562373e-01,        +4.232609612277e-02,        +1.005486417834e-01
 2.45620000e+00,        +1.414213562373e-01,        +4.233320140405e-02,        +1.005552065766e-01
 2.45640000e+00,        +1.414213562373e-01,        +4.234031558486e-02,        +1.005617700234e-01
 2.45660000e+00,        +1.414213562373e-01,        +4.234743884688e-02,        +1.005683320494e-01
 2.45680000e+00,        +1.414213562373e-01,        +4.235457137644e-02,        +1.005748925766e-01
 2.45700000e+00,        +1.414213562373e-01,        +4.236171336464e-02,        +1.005814515228e-01
 2.45720000e+00,        +1.414213562373e-01,        +4.236886500746e-02,        +1.005880088016e-01
 2.45740000e+00,        +1.414213562373e-01,        +4.237602650593e-02,        +1.005945643223e-01
 2.45760000e+00,        +1.414213562373e-01,        +4.238319806627e-02,        +1.006011179893e-01
 2.45780000e+00,        +1.414213562373e-01,        +4.239037989999e-02,        +1.006076697023e-01
 2.45800000e+00,        +1.414213562373e-01,        +4.239757222406e-02,        +1.006142193557e-01
 2.45820000e+00,        +1.414213562373e-01,        +4.240477526104e-02,        +1.006207668384e-01
 2.45840000e+00,        +1.414213562373e-01,        +4.241198923927e-02,        +1.006273120338e-01
 2.45860000e+00,        +1.414213562373e-01,        +4.241921439295e-02,        +1.006338548191e-01
 2.45880000e+00,        +1.414213562373e-01,        +4.242645096237e-02,        +1.006403950652e-01
 2.45900000e+00,        +1.414213562373e-01,        +4.243369919400e-02,        +1.006469326365e-01
 2.45920000e+00,        +1.414213562373e-01,        +4.244095934070e-02,        +1.006534673901e-01
 2.45940000e+00,        +1.414213562373e-01,        +4.244823166183e-02,        +1.006599991760e-01
 2.45960000e+00,        +1.414213562373e-01,        +4.245551642346e-02,        +1.006665278363e-01
 2.45980000e+00,        +1.414213562373e-01,        +4.246281389850e-02,        +1.006730532049e-01
 2.46000000e+00,        +1.414213562373e-01,        +4.247012436688e-02,        +1.006795751072e-01
 2.46020000e+00,        +1.414213562373e-01,        +4.247744811568e-02,        +1.006860933595e-01
 2.46040000e+00,        +1.414213562373e-01,        +4.248478543936e-02,        +1.006926077685e-01
 2.46060000e+00,        +1.414213562373e-01,        +4.249213663986e-02,        +1.006991181308e-01
