        f (GHz),             |S[1][1]| (dB),        arg(S[1][1]) (deg.)
 2.42000000e+00,        -1.417311377024e-02,        +1.352719622109e+02
 2.42020000e+00,        -1.417445799114e-02,        +1.352681729868e+02
 2.42040000e+00,        -1.417582199794e-02,        +1.352643836755e+02
 2.42060000e+00,        -1.417720593678e-02,        +1.352605942732e+02
 2.42080000e+00,        -1.417860995740e-02,        +1.352568047762e+02
 2.42100000e+00,        -1.418003421317e-02,        +1.352530151808e+02
 2.42120000e+00,        -1.418147886117e-02,        +1.352492254832e+02
 2.42140000e+00,        -1.418294406223e-02,        +1.352454356796e+02
 2.42160000e+00,        -1.418442998096e-02,        +1.352416457661e+02
 2.42180000e+00,        -1.418593678586e-02,        +1.352378557391e+02
 2.42200000e+00,        -1.418746464935e-02,        +1.352340655946e+02
 2.42220000e+00,        -1.418901374781e-02,        +1.352302753288e+02
 2.42240000e+00,        -1.419058426168e-02,        +1.352264849378e+02
 2.42260000e+00,        -1.419217637549e-02,        +1.352226944177e+02
 2.42280000e+00,        -1.419379027794e-02,        +1.352189037645e+02
 2.42300000e+00,        -1.419542616197e-02,        +1.352151129743e+02
 2.42320000e+00,        -1.419708422483e-02,        +1.352113220432e+02
 2.42340000e+00,        -1.419876466813e-02,        +1.352075309671e+02
 2.42360000e+00,        -1.420046769794e-02,        +1.352037397421e+02
 2.42380000e+00,        -1.420219352483e-02,        +1.351999483640e+02
 2.42400000e+00,        -1.420394236398e-02,        +1.351961568288e+02
 2.42420000e+00,        -1.420571443524e-02,        +1.351923651324e+02
 2.42440000e+00,        -1.420750996322e-02,        +1.351885732706e+02
 2.42460000e+00,        -1.420932917734e-02,        +1.351847812394e+02
 2.42480000e+00,        -1.421117231196e-02,        +1.351809890345e+02
 2.42500000e+00,        -1.421303960644e-02,        +1.351771966517e+02
 2.42520000e+00,        -1.421493130523e-02,        +1.351734040868e+02
 2.42540000e+00,        -1.421684765797e-02,        +1.351696113354e+02
 2.42560000e+00,        -1.421878891957e-02,        +1.351658183934e+02
 2.42580000e+00,        -1.422075535031e-02,        +1.351620252563e+02
 2.42600000e+00,        -1.422274721595e-02,        +1.351582319198e+02
 2.42620000e+00,        -1.422476478783e-02,        +1.351544383794e+02
 2.42640000e+00,        -1.422680834294e-02,        +1.351506446308e+02
 2.42660000e+00,        -1.422887816406e-02,        +1.351468506694e+02
 2.42680000e+00,        -1.423097453988e-02,        +1.351430564908e+02
 2.42700000e+00,        -1.423309776506e-02,        +1.351392620903e+02
 2.42720000e+00,        -1.423524814039e-02,        +1.351354674635e+02
 2.42740000e+00,        -1.423742597290e-02,        +1.351316726056e+02
 2.42760000e+00,        -1.423963157596e-02,        +1.351278775120e+02
 2.42780000e+00,        -1.424186526942e-02,        +1.351240821780e+02
 2.42800000e+00,        -1.424412737976e-02,        +1.351202865989e+02
 2.42820000e+00,        -1.424641824014e-02,        +1.351164907698e+02
 2.42840000e+00,        -1.424873819064e-02,        +1.351126946859e+02
 2.42860000e+00,        -1.425108757832e-02,        +1.351088983424e+02
 2.42880000e+00,        -1.425346675739e-02,        +1.351051017343e+02
 2.42900000e+00,        -1.425587608935e-02,        +1.351013048567e+02
 2.42920000e+00,        -1.425831594315e-02,        +1.350975077045e+02
 2.42940000e+00,        -1.426078669530e-02,        +1.350937102726e+02
 2.42960000e+00,        -1.426328873009e-02,        +1.350899125561e+02
 2.42980000e+00,        -1.426582243972e-02,        +1.350861145496e+02
 2.43000000e+00,        -1.426838822442e-02,        +1.350823162480e+02
 2.43020000e+00,        -1.427098649271e-02,        +1.350785176460e+02
 2.43040000e+00,        -1.427361766149e-02,        +1.350747187383e+02
 2.43060000e+00,        -1.427628215627e-02,        +1.350709195196e+02
 2.43080000e+00,        -1.427898041133e-02,        +1.350671199843e+02
 2.43100000e+00,        -1.428171286992e-02,        +1.350633201270e+02
 2.43120000e+00,        -1.428447998444e-02,        +1.350595199423e+02
 2.43140000e+00,        -1.428728221663e-02,        +1.350557194243e+02
 2.43160000e+00,        -1.429012003782e-02,        +1.350519185676e+02
 2.43180000e+00,        -1.429299392908e-02,        +1.350481173664e+02
 2.43200000e+00,        -1.429590438147e-02,        +1.350443158149e+02
 2.43220000e+00,        -1.429885189626e-02,        +1.350405139072e+02
 2.43240000e+00,        -1.430183698512e-02,        +1.350367116375e+02
 2.43260000e+00,        -1.430486017042e-02,        +1.350329089998e+02
 2.43280000e+00,        -1.430792198539e-02,        +1.350291059879e+02
 2.43300000e+00,        -1.431102297443e-02,        +1.350253025959e+02
 2.43320000e+00,        -1.431416369332e-02,        +1.350214988175e+02
 2.43340000e+00,        -1.431734470952e-02,        +1.350176946465e+02
 2.43360000e+00,        -1.432056660239e-02,        +1.350138900765e+02
 2.43380000e+00,        -1.432382996349e-02,        +1.350100851012e+02
 2.43400000e+00,        -1.432713539686e-02,        +1.350062797140e+02
 2.43420000e+00,        -1.433048351932e-02,        +1.350024739085e+02
 2.43440000e+00,        -1.433387496073e-02,        +1.349986676779e+02
 2.43460000e+00,        -1.433731036434e-02,        +1.349948610156e+02
 2.43480000e+00,        -1.434079038706e-02,        +1.349910539147e+02
 2.43500000e+00,        -1.434431569984e-02,        +1.349872463685e+02
 2.43520000e+00,        -1.434788698796e-02,        +1.349834383699e+02
 2.43540000e+00,        -1.435150495136e-02,        +1.349796299119e+02
 2.43560000e+00,        -1.435517030503e-02,        +1.349758209873e+02
 2.43580000e+00,        -1.435888377936e-02,        +1.349720115890e+02
 2.43600000e+00,        -1.436264612050e-02,        +1.349682017095e+02
 2.43620000e+00,        -1.436645809075e-02,        +1.349643913416e+02
 2.43640000e+00,        -1.437032046895e-02,        +1.349605804777e+02
 2.43660000e+00,        -1.437423405090e-02,        +1.349567691101e+02
 2.43680000e+00,        -1.437819964977e-02,        +1.349529572313e+02
 2.43700000e+00,        -1.438221809650e-02,        +1.349491448333e+02
 2.43720000e+00,        -1.438629024030e-02,        +1.349453319083e+02
 2.43740000e+00,        -1.439041694904e-02,        +1.349415184483e+02
 2.43760000e+00,        -1.439459910978e-02,        +1.349377044452e+02
 2.43780000e+00,        -1.439883762920e-02,        +1.349338898907e+02
 2.43800000e+00,        -1.440313343414e-02,        +1.349300747765e+02
