        m,                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],             E_elec[10] (J),                 p_elec[10],              E_mag[10] (J),                  p_mag[10],             E_elec[11] (J),                 p_elec[11],              E_mag[11] (J),                  p_mag[11],             E_elec[12] (J),                 p_elec[12],              E_mag[12] (J),                  p_mag[12],             E_elec[13] (J),                 p_elec[13],              E_mag[13] (J),                  p_mag[13],             E_elec[14] (J),                 p_elec[14],              E_mag[14] (J),                  p_mag[14],             E_elec[15] (J),                 p_elec[15],              E_mag[15] (J),                  p_mag[15],             E_elec[16] (J),                 p_elec[16],              E_mag[16] (J),                  p_mag[16],             E_elec[17] (J),                 p_elec[17],              E_mag[17] (J),                  p_mag[17]
 1.00e+00,        +2.935514708646e-10,        +2.935294604063e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.071816070338e-12,        +7.057760822101e-03,        +4.156232510207e-12,        +1.415950720740e-02,        +2.071816070338e-12,        +7.057760822101e-03,        +4.156232510207e-12,        +1.415950720740e-02,        +1.047867197256e-12,        +3.569619985790e-03,        +2.867499015375e-12,        +9.769033102864e-03,        +2.348266415854e-11,        +7.999504853230e-02,        +4.394297681068e-11,        +1.497055074126e-01,        +8.893760389213e-11,        +3.029710722627e-01,        +6.803625594225e-11,        +2.317868054814e-01,        +4.248938907970e-11,        +1.447425521479e-01,        +5.075883499871e-11,        +1.729258621211e-01,        +5.172123741173e-11,        +1.761913754321e-01,        +5.415255311130e-11,        +1.844876253182e-01,        +8.327125553588e-11,        +2.836683300909e-01,        +6.596605399432e-11,        +2.247340144427e-01,        +5.296375189876e-13,        +1.804240726261e-03,        +3.649054023469e-12,        +1.243164491366e-02
 2.00e+00,        +2.935514708646e-10,        +2.935272950361e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.984253367292e-12,        +6.759473428792e-03,        +4.064153344453e-12,        +1.384591284417e-02,        +1.984253367292e-12,        +6.759473428792e-03,        +4.064153344453e-12,        +1.384591284417e-02,        +1.005775921117e-12,        +3.426233628312e-03,        +2.788943355508e-12,        +9.501478747200e-03,        +9.571859301657e-11,        +3.260709024372e-01,        +7.357139783325e-11,        +2.506458481969e-01,        +2.537868534983e-11,        +8.645395396958e-02,        +4.262504540505e-11,        +1.452166327490e-01,        +7.119918933716e-11,        +2.425441409899e-01,        +6.050600193174e-11,        +2.061341584070e-01,        +6.315442877515e-11,        +2.151392005945e-01,        +5.822843268184e-11,        +1.983748484947e-01,        +3.460263756486e-11,        +1.178758786762e-01,        +4.821614652445e-11,        +1.642646095946e-01,        +5.079075325820e-13,        +1.730216275484e-03,        +3.527173959783e-12,        +1.201651096655e-02
 3.00e+00,        +2.935514708646e-10,        +2.935431322573e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.361246019831e-13,        +8.043720622065e-04,        +9.430901911161e-12,        +3.212782339222e-02,        +2.361246019831e-13,        +8.043720622065e-04,        +9.430901911161e-12,        +3.212782339222e-02,        +2.551047463328e-13,        +8.690290175738e-04,        +4.294560253524e-12,        +1.463008253846e-02,        +6.010012146602e-11,        +2.047345267561e-01,        +5.641119114070e-11,        +1.921734319141e-01,        +5.882318518976e-11,        +2.003845697537e-01,        +5.599821802027e-11,        +1.907665752206e-01,        +6.234819688186e-11,        +2.123927251948e-01,        +5.936741755652e-11,        +2.022442736098e-01,        +5.380789983074e-11,        +1.832997111963e-01,        +5.084515700374e-11,        +1.732118772895e-01,        +5.792647002407e-11,        +1.973298578728e-01,        +5.500417484858e-11,        +1.873802136865e-01,        +5.436812379010e-14,        +1.852081463941e-04,        +2.191511522817e-12,        +7.465722348754e-03
 4.00e+00,        +2.935514708646e-10,        +2.935371019229e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.872105782933e-15,        +6.377436220706e-06,        +1.611993996825e-15,        +5.491619240858e-06,        +1.872105782933e-15,        +6.377436220706e-06,        +1.611993996825e-15,        +5.491619240858e-06,        +3.313362480214e-15,        +1.128716020552e-05,        +1.354888415274e-15,        +4.615731389316e-06,        +5.954573179196e-11,        +2.028459663874e-01,        +5.940927208443e-11,        +2.023910152933e-01,        +6.409412073776e-11,        +2.183403154104e-01,        +5.365594300829e-11,        +1.827910088940e-01,        +6.122885297151e-11,        +2.085796156673e-01,        +5.498960857600e-11,        +1.873344398912e-01,        +5.545753697112e-11,        +1.889192951675e-01,        +6.185698812006e-11,        +2.107297091743e-01,        +5.321962060597e-11,        +1.812957041204e-01,        +6.362173977245e-11,        +2.167417316438e-01,        +4.223179724380e-16,        +1.438650507164e-06,        +5.834792039033e-16,        +1.987752826069e-06
 5.00e+00,        +2.935514708646e-10,        +2.935294040587e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.710268051966e-14,        +5.826126665042e-05,        +5.463013527731e-14,        +1.861146942075e-04,        +1.710268051966e-14,        +5.826126665042e-05,        +5.463013527731e-14,        +1.861146942075e-04,        +1.179043002855e-14,        +4.016477925940e-05,        +2.731054427439e-14,        +9.304193684435e-05,        +7.202276312220e-11,        +2.453496925431e-01,        +7.184521102277e-11,        +2.447632503911e-01,        +4.951110215540e-11,        +1.686624223329e-01,        +5.921917643890e-11,        +2.017487025833e-01,        +4.998168532535e-11,        +1.702654910164e-01,        +5.714563815089e-11,        +1.946845439016e-01,        +6.186092002309e-11,        +2.107327884984e-01,        +5.498399426513e-11,        +1.873202258610e-01,        +6.014103760481e-11,        +2.048739099405e-01,        +5.023601913433e-11,        +1.711447590589e-01,        +5.069523163269e-15,        +1.726962276271e-05,        +1.742436714800e-14,        +5.936157300452e-05
 6.00e+00,        +2.935514708646e-10,        +2.935356512433e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +6.142002166788e-15,        +2.092308428467e-05,        +2.173371734459e-13,        +7.404115054693e-04,        +6.142002166788e-15,        +2.092308428467e-05,        +2.173371734459e-13,        +7.404115054693e-04,        +1.177631025018e-14,        +4.011667942081e-05,        +2.806368972885e-13,        +9.560572833311e-04,        +7.002490462133e-11,        +2.385438724429e-01,        +5.952809018659e-11,        +2.027967980532e-01,        +5.381336576867e-11,        +1.833183312289e-01,        +5.828387434419e-11,        +1.985580766675e-01,        +4.479520310696e-11,        +1.525974404933e-01,        +5.790634028466e-11,        +1.972719158283e-01,        +5.485159661806e-11,        +1.868551244404e-01,        +5.830609802426e-11,        +1.986337869942e-01,        +7.004518548844e-11,        +2.386129603853e-01,        +5.891294505527e-11,        +2.007011577836e-01,        +3.296948667306e-15,        +1.123124560608e-05,        +1.003292775450e-13,        +3.417958844863e-04
 7.00e+00,        +2.935514708646e-10,        +2.935356719203e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +4.659450491018e-15,        +1.587268657621e-05,        +2.155599233118e-13,        +7.343568224660e-04,        +4.659450491018e-15,        +1.587268657621e-05,        +2.155599233118e-13,        +7.343568224660e-04,        +1.086676338843e-14,        +3.701825562796e-05,        +2.799241270652e-13,        +9.536289924626e-04,        +4.788463624560e-11,        +1.631217724939e-01,        +5.816766835253e-11,        +1.981621789679e-01,        +6.348276463851e-11,        +2.162576956319e-01,        +5.876486121087e-11,        +2.001966603460e-01,        +7.261874994776e-11,        +2.473799560053e-01,        +5.927193497465e-11,        +2.019241293125e-01,        +6.230620193439e-11,        +2.122496669865e-01,        +5.859064611286e-11,        +1.996031546339e-01,        +4.724119852923e-11,        +1.609298648380e-01,        +5.814490365195e-11,        +1.980846255298e-01,        +2.393355182053e-15,        +8.153102333312e-06,        +1.001735670209e-13,        +3.412653949880e-04
 8.00e+00,        +2.935514708646e-10,        +2.935248333116e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.374411152537e-12,        +1.149512602543e-02,        +1.055017256199e-13,        +3.594303229120e-04,        +3.374411152537e-12,        +1.149512602543e-02,        +1.055017256199e-13,        +3.594303229120e-04,        +1.409171169277e-12,        +4.800422784894e-03,        +1.078776694808e-13,        +3.675248470927e-04,        +5.759380240860e-11,        +1.961966064724e-01,        +5.860585734461e-11,        +1.996623477592e-01,        +5.761802935564e-11,        +1.962791369634e-01,        +5.861872961019e-11,        +1.997062018530e-01,        +5.731624619528e-11,        +1.952510952388e-01,        +5.831306178702e-11,        +1.986648323044e-01,        +5.761553186731e-11,        +1.962706291255e-01,        +5.862446534963e-11,        +1.997257427531e-01,        +5.812932951944e-11,        +1.980209104326e-01,        +5.913402719472e-11,        +2.014617520690e-01,        +4.949491964724e-13,        +1.686072956864e-03,        +1.531263031714e-14,        +5.216809134810e-05
