        m,                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],             E_elec[10] (J),                 p_elec[10],              E_mag[10] (J),                  p_mag[10],             E_elec[11] (J),                 p_elec[11],              E_mag[11] (J),                  p_mag[11],             E_elec[12] (J),                 p_elec[12],              E_mag[12] (J),                  p_mag[12],             E_elec[13] (J),                 p_elec[13],              E_mag[13] (J),                  p_mag[13],             E_elec[14] (J),                 p_elec[14],              E_mag[14] (J),                  p_mag[14],             E_elec[15] (J),                 p_elec[15],              E_mag[15] (J),                  p_mag[15],             E_elec[16] (J),                 p_elec[16],              E_mag[16] (J),                  p_mag[16],             E_elec[17] (J),                 p_elec[17],              E_mag[17] (J),                  p_mag[17]
 1.00e+00,        +2.935514708646e-10,        +2.935293427238e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.088339134160e-12,        +7.114047591072e-03,        +4.162990554038e-12,        +1.418253628549e-02,        +2.088339134160e-12,        +7.114047591072e-03,        +4.162990554038e-12,        +1.418253628549e-02,        +1.055130277564e-12,        +3.594362087360e-03,        +2.872022933855e-12,        +9.784449170239e-03,        +9.337508029887e-11,        +3.180875913306e-01,        +6.989401835733e-11,        +2.381159502104e-01,        +3.113711527370e-11,        +1.060703773073e-01,        +4.615614348561e-11,        +1.572454155939e-01,        +6.472871650923e-11,        +2.205021024715e-01,        +5.887091295550e-11,        +2.005622756798e-01,        +7.252053584002e-11,        +2.470453839882e-01,        +6.185155841839e-11,        +2.107167816492e-01,        +2.811290757624e-11,        +9.576823953033e-02,        +4.606795251459e-11,        +1.569449653214e-01,        +5.336459547697e-13,        +1.817895693719e-03,        +3.653743504525e-12,        +1.244762608950e-02
 2.00e+00,        +2.935514708646e-10,        +2.935294530395e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.078450002118e-12,        +7.080359692958e-03,        +4.161671491965e-12,        +1.417803715733e-02,        +2.078450002118e-12,        +7.080359692958e-03,        +4.161671491965e-12,        +1.417803715733e-02,        +1.050867816611e-12,        +3.579841768518e-03,        +2.870322803878e-12,        +9.778653467839e-03,        +2.310828672719e-11,        +7.871971024070e-02,        +4.368585102100e-11,        +1.488295316488e-01,        +8.367706708463e-11,        +2.850507505147e-01,        +6.598157445172e-11,        +2.247868953813e-01,        +5.116680996995e-11,        +1.743026864054e-01,        +5.413019822775e-11,        +1.844114710372e-01,        +4.345756223046e-11,        +1.480406897723e-01,        +5.126811683594e-11,        +1.746608945203e-01,        +8.848124040098e-11,        +3.014164437343e-01,        +6.778041686211e-11,        +2.309152153566e-01,        +5.311866326160e-13,        +1.809517871096e-03,        +3.651301345135e-12,        +1.243930143066e-02
 3.00e+00,        +2.935514708646e-10,        +2.935444781787e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.319102179448e-13,        +7.900155201464e-04,        +9.610487012518e-12,        +3.273945765271e-02,        +2.319102179448e-13,        +7.900155201464e-04,        +9.610487012518e-12,        +3.273945765271e-02,        +2.554034143473e-13,        +8.700464473747e-04,        +4.371943965934e-12,        +1.489363381338e-02,        +5.825541659135e-11,        +1.984504333083e-01,        +5.475394036258e-11,        +1.865268960340e-01,        +5.899196626000e-11,        +2.009595321947e-01,        +5.596749841006e-11,        +1.906610499278e-01,        +6.012171519564e-11,        +2.048080870403e-01,        +5.707131114718e-11,        +1.944213411926e-01,        +5.698413992739e-11,        +1.941197561012e-01,        +5.393229152672e-11,        +1.837278352546e-01,        +5.865799087952e-11,        +1.998218258173e-01,        +5.561666916689e-11,        +1.894659014265e-01,        +5.292837836078e-14,        +1.803035706307e-04,        +2.220336586787e-12,        +7.563884698370e-03
 4.00e+00,        +2.935514708646e-10,        +2.935368722869e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.566599101662e-15,        +8.743267727813e-06,        +3.609120047380e-15,        +1.229528685531e-05,        +2.566599101662e-15,        +8.743267727813e-06,        +3.609120047380e-15,        +1.229528685531e-05,        +3.792849610946e-15,        +1.292056074451e-05,        +2.624371490920e-15,        +8.940517320615e-06,        +5.508128986353e-11,        +1.876375877161e-01,        +6.571709967278e-11,        +2.238802204329e-01,        +6.026109003059e-11,        +2.052828754464e-01,        +5.698212429314e-11,        +1.941225436150e-01,        +6.292784257623e-11,        +2.143673216520e-01,        +5.232016821445e-11,        +1.782405317834e-01,        +6.093277841447e-11,        +2.075710206289e-01,        +5.662474455273e-11,        +1.929050483899e-01,        +5.434130686122e-11,        +1.851167929807e-01,        +6.188453188121e-11,        +2.108237081055e-01,        +8.036698061104e-16,        +2.737747502145e-06,        +1.970181093572e-15,        +6.711869204785e-06
 5.00e+00,        +2.935514708646e-10,        +2.935360555318e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +4.173133010617e-15,        +1.421601805750e-05,        +1.161904311631e-14,        +3.958301849925e-05,        +4.173133010617e-15,        +1.421601805750e-05,        +1.161904311631e-14,        +3.958301849925e-05,        +4.608990691100e-15,        +1.570079236028e-05,        +6.032307522595e-15,        +2.055048233058e-05,        +6.341573276690e-11,        +2.160293476988e-01,        +5.519696157756e-11,        +1.880415047397e-01,        +5.723447383010e-11,        +1.949725329651e-01,        +5.905666540376e-11,        +2.011904987166e-01,        +5.267582762139e-11,        +1.794432419850e-01,        +6.402871293446e-11,        +2.181289546133e-01,        +5.734527458151e-11,        +1.953499821092e-01,        +6.151094555702e-11,        +2.095515845424e-01,        +6.287035640958e-11,        +2.141714917129e-01,        +5.372189647051e-11,        +1.830163465717e-01,        +1.023531364557e-15,        +3.486718569464e-06,        +3.222237882740e-15,        +1.097731546778e-05
 6.00e+00,        +2.935514708646e-10,        +2.935356275550e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +5.510957545272e-15,        +1.877339442055e-05,        +2.166083665710e-13,        +7.379287086040e-04,        +5.510957545272e-15,        +1.877339442055e-05,        +2.166083665710e-13,        +7.379287086040e-04,        +1.139347228660e-14,        +3.881251983867e-05,        +2.802308028154e-13,        +9.546739015959e-04,        +7.260451139082e-11,        +2.473314515406e-01,        +5.932688258104e-11,        +2.021113521217e-01,        +6.133588694660e-11,        +2.089442330708e-01,        +5.836663632547e-11,        +1.988400413661e-01,        +4.664482101346e-11,        +1.588982704671e-01,        +5.795298239780e-11,        +1.974308293699e-01,        +4.846434383298e-11,        +1.650965797931e-01,        +5.824064021911e-11,        +1.984108052035e-01,        +6.448206689485e-11,        +2.196618763481e-01,        +5.905151454185e-11,        +2.011732443987e-01,        +2.936356009868e-15,        +1.000286594109e-05,        +1.001323203797e-13,        +3.411249299234e-04
 7.00e+00,        +2.935514708646e-10,        +2.935356653063e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +4.760075520902e-15,        +1.621547153854e-05,        +2.156332862646e-13,        +7.346067675955e-04,        +4.760075520902e-15,        +1.621547153854e-05,        +2.156332862646e-13,        +7.346067675955e-04,        +1.092909073514e-14,        +3.723057732585e-05,        +2.799461028908e-13,        +9.537038798970e-04,        +4.497321940736e-11,        +1.532038632779e-01,        +5.806025021960e-11,        +1.977962376702e-01,        +5.592101343039e-11,        +1.904981544316e-01,        +5.862654655021e-11,        +1.997254626249e-01,        +7.070704139875e-11,        +2.408676106800e-01,        +5.917034004700e-11,        +2.015780262520e-01,        +6.877934931436e-11,        +2.343008165205e-01,        +5.874579132086e-11,        +2.001316986798e-01,        +5.315270250250e-11,        +1.810677437451e-01,        +5.833694680460e-11,        +1.987388712841e-01,        +2.455644927057e-15,        +8.365295938816e-06,        +1.002109748726e-13,        +3.413928415412e-04
 8.00e+00,        +2.935514708646e-10,        +2.935248022281e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.374537136309e-12,        +1.149555519641e-02,        +1.054997042349e-13,        +3.594234743848e-04,        +3.374537136309e-12,        +1.149555519641e-02,        +1.054997042349e-13,        +3.594234743848e-04,        +1.409523741507e-12,        +4.801623842511e-03,        +1.078996648646e-13,        +3.675998213629e-04,        +5.765298067176e-11,        +1.963982006357e-01,        +5.867901332239e-11,        +1.999116015988e-01,        +5.798240013734e-11,        +1.975203870264e-01,        +5.898411884024e-11,        +2.009510555582e-01,        +5.747192354374e-11,        +1.957814190965e-01,        +5.847013579893e-11,        +1.991999836303e-01,        +5.727472858459e-11,        +1.951096631058e-01,        +5.828232907841e-11,        +1.985601510878e-01,        +5.788963815157e-11,        +1.972043879769e-01,        +5.888046440534e-11,        +2.005979186712e-01,        +4.957388977335e-13,        +1.688763119713e-03,        +1.534141367477e-14,        +5.226615794753e-05
