        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],              E_elec[2] (J),                  p_elec[2],               E_mag[2] (J),                   p_mag[2],              E_elec[3] (J),                  p_elec[3],               E_mag[3] (J),                   p_mag[3],              E_elec[4] (J),                  p_elec[4],               E_mag[4] (J),                   p_mag[4],              E_elec[5] (J),                  p_elec[5],               E_mag[5] (J),                   p_mag[5],              E_elec[6] (J),                  p_elec[6],               E_mag[6] (J),                   p_mag[6]
 2.30000000e+00,        +3.352256820962e-11,        +3.716570714833e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.985683950210e-15,        +1.188955430051e-04,        +7.077651194273e-14,        +1.904349933670e-03,        +2.769196533849e-11,        +8.260693263515e-01,        +3.149544104290e-11,        +8.474328476304e-01,        +2.093957520781e-12,        +6.246411395713e-02,        +1.864693216066e-12,        +5.017241320405e-02,        +7.856158557469e-13,        +2.343543164218e-02,        +8.412460040063e-13,        +2.263500599219e-02,        +7.733300702400e-13,        +2.306893867452e-02,        +8.379302898012e-13,        +2.254579164758e-02,        +2.106661063379e-12,        +6.284306889036e-02,        +1.874408034508e-12,        +5.043380520187e-02
 2.30020000e+00,        +3.353532636246e-11,        +3.717201698701e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.996634002714e-15,        +1.191768333941e-04,        +7.095851548109e-14,        +1.908922927316e-03,        +2.769494977037e-11,        +8.258440508687e-01,        +3.149280480071e-11,        +8.472180783655e-01,        +2.097739660205e-12,        +6.255313091432e-02,        +1.867595875371e-12,        +5.024198380259e-02,        +7.865937949244e-13,        +2.345567734820e-02,        +8.424635424468e-13,        +2.266391793432e-02,        +7.742725290295e-13,        +2.308826580845e-02,        +8.391354066994e-13,        +2.257438456978e-02,        +2.110472778526e-12,        +6.293282360563e-02,        +1.877334529522e-12,        +5.050397265711e-02
 2.30040000e+00,        +3.354816278986e-11,        +3.717840454572e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +4.007650171295e-15,        +1.194596018982e-04,        +7.114162636982e-14,        +1.913520153409e-03,        +2.769794318167e-11,        +8.256172880514e-01,        +3.149018292984e-11,        +8.470019979235e-01,        +2.101546318829e-12,        +6.264266487534e-02,        +1.870517459440e-12,        +5.031193463775e-02,        +7.875811303252e-13,        +2.347613296318e-02,        +8.436917574508e-13,        +2.269305979532e-02,        +7.752241282594e-13,        +2.310779678503e-02,        +8.403511147388e-13,        +2.260320540935e-02,        +2.114309223004e-12,        +6.302310013956e-02,        +1.880280077196e-12,        +5.057452303752e-02
 2.30060000e+00,        +3.356107791810e-11,        +3.718487023758e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +4.018732894688e-15,        +1.197438563950e-04,        +7.132585179144e-14,        +1.918141742481e-03,        +2.770094562087e-11,        +8.253890321541e-01,        +3.148757549801e-11,        +8.467846007484e-01,        +2.105377631272e-12,        +6.273271783493e-02,        +1.873458070500e-12,        +5.038226726435e-02,        +7.885779114685e-13,        +2.349679928019e-02,        +8.449307066102e-13,        +2.272243257034e-02,        +7.761849155164e-13,        +2.312753235789e-02,        +8.415774708340e-13,        +2.263225514724e-02,        +2.118170532866e-12,        +6.311390051400e-02,        +1.883244780571e-12,        +5.064545791174e-02
 2.30080000e+00,        +3.357407217735e-11,        +3.719141447958e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +4.029882615548e-15,        +1.200296048171e-04,        +7.151119899279e-14,        +1.922787825993e-03,        +2.770395713680e-11,        +8.251592773868e-01,        +3.148498257355e-11,        +8.465658812423e-01,        +2.109233733387e-12,        +6.282329180222e-02,        +1.876417811713e-12,        +5.045298324815e-02,        +7.895841883831e-13,        +2.351767709952e-02,        +8.461804480949e-13,        +2.275203726278e-02,        +7.771549388769e-13,        +2.314747328747e-02,        +8.428145324706e-13,        +2.266153477258e-02,        +2.122056845410e-12,        +6.320522676547e-02,        +1.886228743633e-12,        +5.071677885949e-02
 2.30100000e+00,        +3.358714600180e-11,        +3.719803769263e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +4.041099780490e-15,        +1.203168551527e-04,        +7.169767528563e-14,        +1.927458536336e-03,        +2.770697777868e-11,        +8.249280179148e-01,        +3.148240422541e-11,        +8.463458337655e-01,        +2.113114762268e-12,        +6.291438880086e-02,        +1.879396787190e-12,        +5.052408416593e-02,        +7.906000116121e-13,        +2.353876722868e-02,        +8.474410406584e-13,        +2.278187488439e-02,        +7.781342469120e-13,        +2.316762034114e-02,        +8.440623577107e-13,        +2.269104528269e-02,        +2.125968299193e-12,        +6.329708094517e-02,        +1.889232071320e-12,        +5.078848747158e-02
 2.30120000e+00,        +3.360029982960e-11,        +3.720474030157e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +4.052384840126e-15,        +1.206056154462e-04,        +7.188528804730e-14,        +1.932154006845e-03,        +2.771000759610e-11,        +8.246952478588e-01,        +3.147984052314e-11,        +8.461244526361e-01,        +2.117020856267e-12,        +6.300601086906e-02,        +1.882395101995e-12,        +5.059557160556e-02,        +7.916254322179e-13,        +2.356007048248e-02,        +8.487125436434e-13,        +2.281194645531e-02,        +7.791228886917e-13,        +2.318797429317e-02,        +8.453210051983e-13,        +2.272078768314e-02,        +2.129905034041e-12,        +6.338946511914e-02,        +1.892254869533e-12,        +5.086058535001e-02
 2.30140000e+00,        +3.361353410299e-11,        +3.721152273523e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +4.063738249109e-15,        +1.208958937986e-04,        +7.207404472142e-14,        +1.936874371797e-03,        +2.771304663905e-11,        +8.244609612941e-01,        +3.147729153692e-11,        +8.459017321299e-01,        +2.120952155002e-12,        +6.309816005969e-02,        +1.885412862155e-12,        +5.066744716603e-02,        +7.926605017872e-13,        +2.358158768306e-02,        +8.499950169871e-13,        +2.284225300413e-02,        +7.801209137898e-13,        +2.320853592483e-02,        +8.465905341649e-13,        +2.275076298782e-02,        +2.133867191062e-12,        +6.348238136827e-02,        +1.895297245145e-12,        +5.093307410801e-02
 2.30160000e+00,        +3.362684926828e-11,        +3.721838542644e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +4.075160466174e-15,        +1.211876983675e-04,        +7.226395281851e-14,        +1.941619766428e-03,        +2.771609495785e-11,        +8.242251522507e-01,        +3.147475733757e-11,        +8.456776664798e-01,        +2.124908799370e-12,        +6.319083844036e-02,        +1.888450174672e-12,        +5.073971245755e-02,        +7.937052724359e-13,        +2.360331965994e-02,        +8.512885212275e-13,        +2.287279556794e-02,        +7.811283722891e-13,        +2.322930602440e-02,        +8.478710044352e-13,        +2.278097221899e-02,        +2.137854912656e-12,        +6.357583178845e-02,        +1.898359306009e-12,        +5.100595537014e-02
 2.30180000e+00,        +3.364024577588e-11,        +3.722532881209e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +4.086651954174e-15,        +1.214810373682e-04,        +7.245501991671e-14,        +1.946390326932e-03,        +2.771915260327e-11,        +8.239878147127e-01,        +3.147223799655e-11,        +8.454522498760e-01,        +2.128890931559e-12,        +6.328404809352e-02,        +1.891507147528e-12,        +5.081236910159e-02,        +7.947597968141e-13,        +2.362526725009e-02,        +8.525931175087e-13,        +2.290357519238e-02,        +7.821453147855e-13,        +2.325028538722e-02,        +8.491624764327e-13,        +2.281141640734e-02,        +2.141868342530e-12,        +6.366981849062e-02,        +1.901441160968e-12,        +5.107923077230e-02
