        m,               Re{V[1]} (V),               Im{V[1]} (V)
 1.00e+00,        +1.786661844458e-01,        -7.052601065766e-02
 2.00e+00,        +1.473665326746e-03,        +3.066431302463e-04
 3.00e+00,        -1.220585065811e-02,        +1.058048241036e-02
 4.00e+00,        -3.531859996257e-01,        -3.893484235604e-01
 5.00e+00,        -1.630103574519e-03,        -4.995232799880e-04
 6.00e+00,        -6.684176584545e-04,        -1.602982418334e-04
 7.00e+00,        -2.292534346337e-04,        -3.193696682788e-05
 8.00e+00,        +8.414617006941e-04,        -5.200685301450e-06
